Average/AverageReturn,Average/MinReturn,policy/LossBefore,MetaTest/Average/Iteration,MetaTest/Average/AverageDiscountedReturn,drawer-close-v1/SuccessRate,MetaTest/drawer-close-v1/Iteration,drawer-close-v1/MaxReturn,MetaTest/Average/StdReturn,MetaTest/Average/NumEpisodes,MetaTest/Average/MinReturn,MetaTest/drawer-close-v1/SuccessRate,drawer-close-v1/TerminationRate,policy/KLBefore,MetaTest/drawer-close-v1/AverageDiscountedReturn,policy/KL,drawer-close-v1/Iteration,MetaTest/Average/AverageReturn,MetaTest/Average/TerminationRate,policy/dLoss,MetaTest/drawer-close-v1/MinReturn,MetaTest/Average/SuccessRate,Average/NumEpisodes,drawer-close-v1/MinReturn,drawer-close-v1/AverageDiscountedReturn,MetaTest/drawer-close-v1/AverageReturn,MetaTest/drawer-close-v1/NumEpisodes,drawer-close-v1/NumEpisodes,Average/MaxReturn,MetaTest/Average/MaxReturn,drawer-close-v1/AverageReturn,Average/Iteration,Average/StdReturn,LinearFeatureBaseline/ExplainedVariance,TotalEnvSteps,MetaTest/drawer-close-v1/StdReturn,policy/LossAfter,MetaTest/drawer-close-v1/MaxReturn,Average/AverageDiscountedReturn,Average/TerminationRate,drawer-close-v1/StdReturn,policy/Entropy,Average/SuccessRate,MetaTest/drawer-close-v1/TerminationRate
200046.32137255915,-30.2502492100736,-75.46989,7,235558.49064690789,0.98,7,314967.6209010071,84790.07950300915,10,-18.94417458204124,0.9,0.0,0.0,235558.49064690789,0.0065725953,70,235558.49064690789,0.0,83.76273,-18.94417458204124,0.9,100,-30.2502492100736,53347.44033405004,235558.49064690789,10,100,314967.6209010071,287678.0610454867,200046.32137255915,70,107683.44480965748,0.5021508832571304,1420000,84790.07950300915,-159.23262,287678.0610454867,53347.44033405004,0.0,107683.44480965748,5.0397367,0.98,0.0
185343.38177017483,-30.332487981503668,-28.406275,,,0.97,,307988.7263625294,,,,,0.0,0.0,,0.006455867,71,,,117.00239,,,100,-30.332487981503668,48985.45702049122,,,100,307988.7263625294,,185343.38177017483,71,112583.91465310079,0.46739820502932905,1440000,,-145.40866,,48985.45702049122,0.0,112583.91465310079,5.0338297,0.97,
193704.82969370182,-32.926371820345494,17.5332,,,0.97,,304744.155037796,,,,,0.0,0.0,,0.0074253944,72,,,121.83458,,,100,-32.926371820345494,52800.66150186755,,,100,304744.155037796,,193704.82969370182,72,111052.08440993549,0.46756914557611606,1460000,,-104.30138,,52800.66150186755,0.0,111052.08440993549,5.036769,0.97,
212519.79051190053,-19.808229274277462,-36.378376,,,0.95,,323367.0522934618,,,,,0.0,0.0,,0.00512016,73,,,121.6299,,,100,-19.808229274277462,57302.87777261545,,,100,323367.0522934618,,212519.79051190053,73,104841.49570808231,0.4647953269292807,1480000,,-158.00827,,57302.87777261545,0.0,104841.49570808231,5.0262914,0.95,
221825.74061496623,-17.32416600736761,-14.4992,,,0.94,,318089.74880461756,,,,,0.0,0.0,,0.0064220186,74,,,135.92284,,,100,-17.32416600736761,60217.26502421213,,,100,318089.74880461756,,221825.74061496623,74,94748.80322585205,0.4602244845427176,1500000,,-150.42204,,60217.26502421213,0.0,94748.80322585205,4.989261,0.94,
226940.42648069706,-14.023372124289732,77.02716,,,0.98,,321284.66448256053,,,,,0.0,0.0,,0.0053628283,75,,,81.13963,,,100,-14.023372124289732,60778.412085153264,,,100,321284.66448256053,,226940.42648069706,75,86019.50431482379,0.46910911754987406,1520000,,-4.112475,,60778.412085153264,0.0,86019.50431482379,4.964849,0.98,
252628.1865618806,-13.3239724094529,24.66725,,,0.99,,330091.5007719764,,,,,0.0,0.0,,0.0062470315,76,,,64.0955,,,100,-13.3239724094529,69481.35283430434,,,100,330091.5007719764,,252628.1865618806,76,68886.01192778934,0.4173500385891299,1540000,,-39.42825,,69481.35283430434,0.0,68886.01192778934,4.968602,0.99,
220232.1180212548,-30.51993756351088,-38.302864,,,0.99,,318802.6616049302,,,,,0.0,0.0,,0.0052420725,77,,,108.20234,,,100,-30.51993756351088,59452.94934024462,,,100,318802.6616049302,,220232.1180212548,77,96189.6839813923,0.46584632796043235,1560000,,-146.5052,,59452.94934024462,0.0,96189.6839813923,4.9669466,0.99,
232673.01210279285,-18.795800033899308,111.2553,,,0.96,,304893.3013354324,,,,,0.0,0.0,,0.0068011847,78,,,107.92785,,,100,-18.795800033899308,63400.57295462654,,,100,304893.3013354324,,232673.01210279285,78,86430.70163469539,0.4736047327308389,1580000,,3.32745,,63400.57295462654,0.0,86430.70163469539,4.9587603,0.96,
221627.08620716684,-22.88802735507686,38.080814,,,0.98,,329197.23084475176,,,,,0.0,0.0,,0.006235064,79,,,100.73067,,,100,-22.88802735507686,60428.04828954518,,,100,329197.23084475176,,221627.08620716684,79,92948.48773746703,0.4304219776145721,1600000,,-62.64985,,60428.04828954518,0.0,92948.48773746703,4.945182,0.98,
244565.51402273268,-29.416207461899862,-5.2824125,8,276723.85035356827,1.0,8,318705.39212786796,5477.171608387521,10,267720.9568544913,1.0,0.0,0.0,276723.85035356827,0.0066198763,80,276723.85035356815,0.0,93.73094,267720.9568544913,1.0,100,-29.416207461899862,67310.010557612,276723.85035356815,10,100,318705.39212786796,284565.082371828,244565.51402273268,80,85945.97955181137,0.4469347698044024,1620000,5477.171608387521,-99.01335,284565.082371828,67310.010557612,0.0,85945.97955181137,4.9367113,1.0,0.0
242023.56372675003,8749.32762105532,56.95706,,,1.0,,321495.9592872756,,,,,0.0,0.0,,0.006258496,81,,,108.85202,,,100,8749.32762105532,65853.94810115955,,,100,321495.9592872756,,242023.56372675003,81,74252.66999399243,0.3852101904545523,1640000,,-51.894962,,65853.94810115955,0.0,74252.66999399243,4.9183197,1.0,
231065.2683411932,-22.205672845255894,116.552574,,,0.98,,325484.4283213617,,,,,0.0,0.0,,0.0061823083,82,,,98.797585,,,100,-22.205672845255894,64306.20996264898,,,100,325484.4283213617,,231065.2683411932,82,88383.21515372714,0.41230170742870675,1660000,,17.754988,,64306.20996264898,0.0,88383.21515372714,4.8931518,0.98,
226991.2044287614,-19.313781756761394,77.490166,,,0.99,,323346.39461977244,,,,,0.0,0.0,,0.00588579,83,,,100.65593,,,100,-19.313781756761394,62205.85595022686,,,100,323346.39461977244,,226991.2044287614,83,95776.14314348152,0.45006591473098945,1680000,,-23.165762,,62205.85595022686,0.0,95776.14314348152,4.8804173,0.99,
223923.86327323053,-20.831500547605234,52.31111,,,0.99,,319835.31499572075,,,,,0.0,0.0,,0.007939989,84,,,95.30568,,,100,-20.831500547605234,62019.2755460608,,,100,319835.31499572075,,223923.86327323053,84,93181.09242268819,0.43179022651176857,1700000,,-42.994568,,62019.2755460608,0.0,93181.09242268819,4.8678446,0.99,
221908.70785439864,-18.654344043686013,64.98502,,,0.98,,324910.9360367157,,,,,0.0,0.0,,0.009153234,85,,,120.72377,,,100,-18.654344043686013,61527.51743051098,,,100,324910.9360367157,,221908.70785439864,85,105397.84859001047,0.44636008150254447,1720000,,-55.73875,,61527.51743051098,0.0,105397.84859001047,4.8693824,0.98,
200321.57912495465,-20.551545780441618,40.520874,,,0.99,,333834.18714715977,,,,,0.0,0.0,,0.005300187,86,,,93.096275,,,100,-20.551545780441618,55453.30553786112,,,100,333834.18714715977,,200321.57912495465,86,107701.80360048184,0.4862755571243016,1740000,,-52.5754,,55453.30553786112,0.0,107701.80360048184,4.8733377,0.99,
222489.6370979927,-26.492842767009776,65.4922,,,1.0,,314560.2156526129,,,,,0.0,0.0,,0.007326547,87,,,120.332,,,100,-26.492842767009776,61687.62497809193,,,100,314560.2156526129,,222489.6370979927,87,106683.15696159053,0.5838123172012366,1760000,,-54.8398,,61687.62497809193,0.0,106683.15696159053,4.8550043,1.0,
222028.63017334475,-24.293425917755858,58.25015,,,0.99,,333175.8898961437,,,,,0.0,0.0,,0.0075961486,88,,,123.71275,,,100,-24.293425917755858,62145.785050826424,,,100,333175.8898961437,,222028.63017334475,88,101544.17068837641,0.42258669799061876,1780000,,-65.4626,,62145.785050826424,0.0,101544.17068837641,4.8355703,0.99,
224482.36411873743,1312.1764083371595,-15.857625,,,1.0,,332112.91547552805,,,,,0.0,0.0,,0.006195504,89,,,107.69765,,,100,1312.1764083371595,63121.68520551395,,,100,332112.91547552805,,224482.36411873743,89,104785.57759034273,0.4669816408592029,1800000,,-123.555275,,63121.68520551395,0.0,104785.57759034273,4.8289595,1.0,
243572.31331400498,-18.74732584264729,-35.86155,9,158816.8722482982,0.97,9,335886.0095267024,106582.77613266844,10,2177.8797080429404,1.0,0.0,0.0,158816.8722482982,0.0064754896,90,158816.87224829823,0.0,107.32682,2177.8797080429404,1.0,100,-18.74732584264729,69616.63388804068,158816.87224829823,10,100,335886.0095267024,308185.47997163585,243572.31331400498,90,97587.7941627556,0.4517388931578069,1820000,106582.77613266844,-143.18837,308185.47997163585,69616.63388804068,0.0,97587.7941627556,4.8142366,0.97,0.0
213788.26848223017,-21.29055883206806,35.959427,,,0.95,,323496.84617882426,,,,,0.0,0.0,,0.007840286,91,,,129.29213,,,100,-21.29055883206806,60249.765363634455,,,100,323496.84617882426,,213788.26848223017,91,111549.65833898823,0.5350010428454419,1840000,,-93.3327,,60249.765363634455,0.0,111549.65833898823,4.804585,0.95,
236443.77423089673,-24.16166733599706,-0.9367969,,,0.98,,322870.3468113037,,,,,0.0,0.0,,0.0069862055,92,,,102.992424,,,100,-24.16166733599706,66795.18689371587,,,100,322870.3468113037,,236443.77423089673,92,99265.88542949758,0.43672138159297513,1860000,,-103.92922,,66795.18689371587,0.0,99265.88542949758,4.804054,0.98,
231506.83547089156,152.60044202984375,-49.750645,,,0.97,,328357.0617333059,,,,,0.0,0.0,,0.0075956956,93,,,114.62471,,,100,152.60044202984375,65836.19852825561,,,100,328357.0617333059,,231506.83547089156,93,104923.22955281385,0.45997291380727834,1880000,,-164.37535,,65836.19852825561,0.0,104923.22955281385,4.8144217,0.97,
206242.450822972,-25.139411078578338,51.525475,,,0.96,,323764.6433014941,,,,,0.0,0.0,,0.007836576,94,,,132.80847,,,100,-25.139411078578338,57736.43076737285,,,100,323764.6433014941,,206242.450822972,94,119497.76492190125,0.555450127117009,1900000,,-81.28299,,57736.43076737285,0.0,119497.76492190125,4.819814,0.96,
249090.97715738174,-19.36042746109162,56.425068,,,0.99,,321488.0412000564,,,,,0.0,0.0,,0.0074042343,95,,,117.703255,,,100,-19.36042746109162,70885.73548625462,,,100,321488.0412000564,,249090.97715738174,95,92409.5924306554,0.475508609633711,1920000,,-61.278187,,70885.73548625462,0.0,92409.5924306554,4.8012414,0.99,
247793.48601624861,-24.791925377835963,126.776375,,,0.99,,323846.1579159068,,,,,0.0,0.0,,0.005686307,96,,,108.96035,,,100,-24.791925377835963,69938.66959191243,,,100,323846.1579159068,,247793.48601624861,96,91366.21049710047,0.4490884298991895,1940000,,17.816025,,69938.66959191243,0.0,91366.21049710047,4.7966084,0.99,
256360.83726155886,-15.726235619531845,70.5156,,,0.97,,334522.8683035905,,,,,0.0,0.0,,0.0070007644,97,,,78.07935,,,100,-15.726235619531845,73704.61813613714,,,100,334522.8683035905,,256360.83726155886,97,90427.8538115988,0.46325132626623666,1960000,,-7.56375,,73704.61813613714,0.0,90427.8538115988,4.7841578,0.97,
239286.4575719119,157.07994139599688,40.878536,,,1.0,,325356.0853221886,,,,,0.0,0.0,,0.007935062,98,,,96.01541,,,100,157.07994139599688,68174.68223420095,,,100,325356.0853221886,,239286.4575719119,98,102843.18285959077,0.4676212450364796,1980000,,-55.136875,,68174.68223420095,0.0,102843.18285959077,4.755915,1.0,
244055.54930674614,-22.370106948686956,47.617874,,,0.98,,323098.8771137589,,,,,0.0,0.0,,0.0093164,99,,,127.28915,,,100,-22.370106948686956,70034.82486703618,,,100,323098.8771137589,,244055.54930674614,99,100031.22956451031,0.5046068206123399,2000000,,-79.67127,,70034.82486703618,0.0,100031.22956451031,4.7598853,0.98,
