MetaTest/Average/TerminationRate,MetaTest/hand-insert-v1/NumEpisodes,MetaTest/Average/NumEpisodes,MetaTrain/Average/PolicyLoss,MetaTest/hand-insert-v1/TerminationRate,MetaTrain/Average/Alpha,MetaTest/hand-insert-v1/AverageReturn,MetaTest/Average/Iteration,MetaTest/Average/MaxReturn,MetaTrain/Average/ContrastiveLoss,MetaTrain/Average/QfLoss,MetaTest/Average/MinReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/hand-insert-v1/StdReturn,TotalEnvSteps,MetaTest/Average/StdReturn,MetaTest/hand-insert-v1/SuccessRate,MetaTest/hand-insert-v1/MinReturn,MetaTest/hand-insert-v1/MaxReturn,MetaTest/Average/SuccessRate,MetaTrain/Average/AlphaLoss,MetaTest/hand-insert-v1/AverageDiscountedReturn,MetaTest/hand-insert-v1/Iteration,MetaTest/Average/AverageReturn
0.0,10,10,-1147365.4,0.0,377.13126,145084.51998961755,94,341970.33407581167,1290.297,581155800.0,-49.98341778528748,145084.5199896175,152471.13173672708,620000,152471.13173672708,0.7,-49.98341778528748,341970.33407581167,0.7,-37.775166,145084.5199896175,94,145084.51998961755
0.0,10,10,-1184005.5,0.0,393.3932,286770.1093733088,95,342873.60774229205,1053.7914,608823500.0,114841.7340023252,286770.1093733086,75111.5311936204,626000,75111.5311936204,1.0,114841.7340023252,342873.60774229205,1.0,-37.03757,286770.1093733086,95,286770.1093733088
0.0,10,10,-1191763.2,0.0,396.48657,238329.19333663752,96,355408.8786290922,978.10504,611201340.0,-59.17326253893702,238329.19333663737,122529.32256821162,632000,122529.32256821162,0.9,-59.17326253893702,355408.8786290922,0.9,10.115455,238329.19333663737,96,238329.19333663752
0.0,10,10,-1210778.9,0.0,393.5765,224506.32547400854,97,345568.19408636127,932.12866,637679100.0,-17.670380439942253,224506.32547400845,145869.2983474457,638000,145869.2983474457,0.8,-17.670380439942253,345568.19408636127,0.8,-1.7371389,224506.32547400845,97,224506.32547400854
0.0,10,10,-1231589.8,0.0,400.3413,329929.08235261554,98,352896.50220235734,893.43604,653948160.0,299715.64159180195,329929.08235261554,14410.6016187542,644000,14410.6016187542,1.0,299715.64159180195,352896.50220235734,1.0,-14.54653,329929.08235261554,98,329929.08235261554
0.0,10,10,-1263965.6,0.0,408.85638,266549.3840035537,99,355277.1234273121,921.698,683746800.0,-24.726055129810796,266549.3840035537,118201.22846251618,650000,118201.22846251618,0.9,-24.726055129810796,355277.1234273121,0.9,-17.196888,266549.3840035537,99,266549.3840035537
0.0,10,10,-1264496.5,0.0,412.8956,293267.6301845623,100,359727.3616846183,774.9646,696675300.0,29210.441562462205,293267.63018456224,99012.97034003393,656000,99012.97034003393,1.0,29210.441562462205,359727.3616846183,1.0,-7.382267,293267.63018456224,100,293267.6301845623
0.0,10,10,-1273087.5,0.0,406.4497,249851.71043354901,101,341865.39650095283,630.1053,712583800.0,41324.95497553148,249851.71043354901,118125.60392445762,662000,118125.60392445762,1.0,41324.95497553148,341865.39650095283,1.0,11.811943,249851.71043354901,101,249851.71043354901
0.0,10,10,-1295759.9,0.0,405.01828,134262.62201153237,102,337938.0220672656,549.9755,753251260.0,-29.441351263737825,134262.6220115324,145717.0964998982,668000,145717.0964998982,0.7,-29.441351263737825,337938.0220672656,0.7,16.133875,134262.6220115324,102,134262.62201153237
0.0,10,10,-1275633.4,0.0,399.34387,243227.28976779804,103,353455.9837144648,591.07043,751415700.0,-22.336657163629642,243227.2897677981,131759.30257026432,674000,131759.30257026432,0.8,-22.336657163629642,353455.9837144648,0.8,-5.348644,243227.2897677981,103,243227.28976779804
0.0,10,10,-1298154.9,0.0,396.334,229825.7232743836,104,371469.89431862114,603.4419,778241860.0,-16.12110443879326,229825.7232743836,154381.1835592439,680000,154381.1835592439,0.8,-16.12110443879326,371469.89431862114,0.8,4.718816,229825.7232743836,104,229825.7232743836
0.0,10,10,-1309223.6,0.0,398.2462,255975.70506750612,105,374599.8959424461,654.1077,802797500.0,-20.825797120660773,255975.7050675062,141541.82649429777,686000,141541.82649429777,0.8,-20.825797120660773,374599.8959424461,0.8,-8.568111,255975.7050675062,105,255975.70506750612
0.0,10,10,-1355177.8,0.0,399.79462,183149.84909107283,106,363866.74574285536,698.7275,798119800.0,8309.715575411296,183149.8490910727,143595.02877660107,692000,143595.02877660107,1.0,8309.715575411296,363866.74574285536,1.0,4.210755,183149.8490910727,106,183149.84909107283
0.0,10,10,-1352536.4,0.0,399.81857,260087.51974278368,107,369269.54279172875,687.00165,801089800.0,-18.24836985430886,260087.51974278368,129882.40400118897,698000,129882.40400118897,0.9,-18.24836985430886,369269.54279172875,0.9,2.9749134,260087.51974278368,107,260087.51974278368
0.0,10,10,-1326219.6,0.0,383.84607,304385.2469957558,108,372871.0738947544,794.8811,815275700.0,72862.51565653984,304385.2469957558,80612.98587185523,704000,80612.98587185523,1.0,72862.51565653984,372871.0738947544,1.0,32.915836,304385.2469957558,108,304385.2469957558
0.0,10,10,-1331621.4,0.0,383.86444,267767.8362703586,109,348169.8560793428,768.3106,832826240.0,-18.921912414309702,267767.83627035853,129522.37099579173,710000,129522.37099579173,0.9,-18.921912414309702,348169.8560793428,0.9,-6.9681826,267767.83627035853,109,267767.8362703586
0.0,10,10,-1339671.2,0.0,385.70972,342837.33724969404,110,366330.39336055465,976.45386,806314100.0,275349.073261059,342837.33724969404,27449.670483963415,716000,27449.670483963415,1.0,275349.073261059,366330.39336055465,1.0,-6.623559,342837.33724969404,110,342837.33724969404
0.0,10,10,-1285585.4,0.0,382.57132,348743.319281048,111,372990.6947542197,977.94086,778198100.0,266088.79075047706,348743.31928104814,29915.140811475427,722000,29915.140811475427,1.0,266088.79075047706,372990.6947542197,1.0,0.06789062,348743.31928104814,111,348743.319281048
0.0,10,10,-1288602.8,0.0,387.0108,242066.5956191374,112,369134.297407916,807.72656,803366400.0,3271.8486975705086,242066.5956191374,142837.55374871,728000,142837.55374871,1.0,3271.8486975705086,369134.297407916,1.0,8.407713,242066.5956191374,112,242066.5956191374
0.0,10,10,-1267976.5,0.0,377.27676,232881.59480797764,113,374103.9561409631,949.9968,782490400.0,12183.035677982565,232881.5948079777,143250.79513305106,734000,143250.79513305106,1.0,12183.035677982565,374103.9561409631,1.0,14.523389,232881.5948079777,113,232881.59480797764
0.0,10,10,-1313001.9,0.0,381.03262,288602.74479888746,114,369088.5774532093,1188.1073,812594700.0,80690.6385971981,288602.74479888746,75919.7629994215,740000,75919.7629994215,1.0,80690.6385971981,369088.5774532093,1.0,-14.271999,288602.74479888746,114,288602.74479888746
0.0,10,10,-1301279.8,0.0,379.7274,293969.7202520276,115,364386.5595894215,1155.4202,788459650.0,10394.995171256689,293969.7202520276,101424.23752843353,746000,101424.23752843353,1.0,10394.995171256689,364386.5595894215,1.0,11.445707,293969.7202520276,115,293969.7202520276
0.0,10,10,-1288566.8,0.0,371.72995,262238.15074690303,116,373820.0834750588,1338.3108,824095740.0,-18.2490963117487,262238.150746903,127249.0610266608,752000,127249.0610266608,0.9,-18.2490963117487,373820.0834750588,0.9,0.35969386,262238.150746903,116,262238.15074690303
0.0,10,10,-1330663.5,0.0,373.87152,353015.57605703303,117,372407.1254947562,1051.6746,850213600.0,326305.26651391864,353015.57605703303,15045.505730822992,758000,15045.505730822992,1.0,326305.26651391864,372407.1254947562,1.0,-4.74092,353015.57605703303,117,353015.57605703303
0.0,10,10,-1340548.1,0.0,371.76175,284522.7436804663,118,368676.9442842661,1114.692,850429440.0,9381.917193422763,284522.7436804663,130341.0514258447,764000,130341.0514258447,1.0,9381.917193422763,368676.9442842661,1.0,7.977257,284522.7436804663,118,284522.7436804663
0.0,10,10,-1335513.6,0.0,370.3985,322327.27024764573,119,374040.7113577208,975.55585,840898300.0,85180.52623056713,322327.27024764573,82751.25368681883,770000,82751.25368681883,1.0,85180.52623056713,374040.7113577208,1.0,-8.094128,322327.27024764573,119,322327.27024764573
0.0,10,10,-1352099.6,0.0,385.21832,282046.96922244196,120,372978.57764242677,995.9325,845455700.0,9035.714975225173,282046.9692224419,135754.81225940178,776000,135754.81225940178,1.0,9035.714975225173,372978.57764242677,1.0,-20.559557,282046.9692224419,120,282046.96922244196
0.0,10,10,-1340989.8,0.0,388.033,246241.20447544823,121,362257.75807883654,1158.9344,823494800.0,4872.91498102858,246241.20447544818,157497.8099682735,782000,157497.8099682735,1.0,4872.91498102858,362257.75807883654,1.0,13.612123,246241.20447544818,121,246241.20447544823
0.0,10,10,-1337035.5,0.0,379.6237,308831.78616310656,122,369654.2629304805,1330.8972,834065660.0,11856.322561160878,308831.78616310656,104192.86096839674,788000,104192.86096839674,1.0,11856.322561160878,369654.2629304805,1.0,-3.133496,308831.78616310656,122,308831.78616310656
0.0,10,10,-1336282.6,0.0,381.27533,192497.872739537,123,370692.4982039445,1371.2286,835276600.0,-18.105568940235557,192497.872739537,168407.18973043235,794000,168407.18973043235,0.9,-18.105568940235557,370692.4982039445,0.9,6.456985,192497.872739537,123,192497.872739537
0.0,10,10,-1264910.4,0.0,360.67462,259284.3496653475,124,375293.228518105,1792.398,842094850.0,5405.573003372487,259284.3496653475,164056.95705428816,800000,164056.95705428816,1.0,5405.573003372487,375293.228518105,1.0,40.95789,259284.3496653475,124,259284.3496653475
0.0,10,10,-1307116.1,0.0,369.79086,261970.2437757128,125,370430.60348088085,1636.857,838839800.0,8753.380588003585,261970.2437757128,155954.03961961655,806000,155954.03961961655,1.0,8753.380588003585,370430.60348088085,1.0,-28.909466,261970.2437757128,125,261970.2437757128
0.0,10,10,-1263576.6,0.0,372.54895,229608.32708891862,126,371639.8692956672,2081.442,801317570.0,3352.977669967812,229608.3270889186,127519.72314425741,812000,127519.72314425741,1.0,3352.977669967812,371639.8692956672,1.0,4.426141,229608.3270889186,126,229608.32708891862
0.0,10,10,-1283611.0,0.0,378.32034,278802.8804925391,127,371634.3342472958,2194.1921,818355500.0,3024.771320631738,278802.8804925391,117300.51104949696,818000,117300.51104949696,1.0,3024.771320631738,371634.3342472958,1.0,-20.89111,278802.8804925391,127,278802.8804925391
0.0,10,10,-1256788.5,0.0,379.0912,146767.30402108707,128,363331.474257771,2540.6995,824587000.0,-39.16407429277306,146767.30402108707,139333.11441410784,824000,139333.11441410784,0.9,-39.16407429277306,363331.474257771,0.9,13.4520645,146767.30402108707,128,146767.30402108707
0.0,10,10,-1242115.9,0.0,373.69162,210447.2091862963,129,356400.5772875136,2756.823,820373100.0,6327.678646245856,210447.2091862964,150846.56243642842,830000,150846.56243642842,1.0,6327.678646245856,356400.5772875136,1.0,11.044131,210447.2091862964,129,210447.2091862963
0.0,10,10,-1245551.5,0.0,370.11234,151429.14393988377,130,352140.23083530995,2191.3445,854586200.0,-30.455885579578187,151429.14393988377,127977.96089574412,836000,127977.96089574412,0.8,-30.455885579578187,352140.23083530995,0.8,-5.635595,151429.14393988377,130,151429.14393988377
0.0,10,10,-1263905.6,0.0,368.53876,262289.9765719414,131,376339.9868983001,2415.1375,841047000.0,5377.814546497814,262289.9765719414,138617.87974722646,842000,138617.87974722646,1.0,5377.814546497814,376339.9868983001,1.0,10.342459,262289.9765719414,131,262289.9765719414
0.0,10,10,-1285713.9,0.0,366.2553,159888.89971174885,132,377347.0727483746,2239.272,856767600.0,-35.03039201997527,159888.89971174882,149231.95337490397,848000,149231.95337490397,0.9,-35.03039201997527,377347.0727483746,0.9,-0.63207567,159888.89971174882,132,159888.89971174885
0.0,10,10,-1261425.4,0.0,362.6346,255839.83871280611,133,367399.7193346351,2098.6885,861173440.0,5240.2979071799,255839.8387128062,147536.6717148043,854000,147536.6717148043,1.0,5240.2979071799,367399.7193346351,1.0,16.046764,255839.8387128062,133,255839.83871280611
0.0,10,10,-1287921.4,0.0,355.99768,267307.9692022066,134,372657.729662615,1855.964,874925600.0,10839.475136839947,267307.9692022064,133030.03399112754,860000,133030.03399112754,1.0,10839.475136839947,372657.729662615,1.0,-2.4877813,267307.9692022064,134,267307.9692022066
0.0,10,10,-1263635.8,0.0,356.5959,307547.4841254991,135,374965.7641168758,1703.0105,875148600.0,67522.63454973996,307547.48412549903,107847.19171059909,866000,107847.19171059909,1.0,67522.63454973996,374965.7641168758,1.0,-1.9960647,307547.48412549903,135,307547.4841254991
0.0,10,10,-1277873.4,0.0,353.3763,223776.92350170406,136,377585.7602244808,1503.4747,870845300.0,-28.48826002594074,223776.92350170406,135783.6239582994,872000,135783.6239582994,0.9,-28.48826002594074,377585.7602244808,0.9,6.554739,223776.92350170406,136,223776.92350170406
0.0,10,10,-1275053.2,0.0,354.08374,266633.3680778192,137,375633.4449225684,2661.635,872520300.0,8871.291174645681,266633.3680778191,139397.1884531176,878000,139397.1884531176,1.0,8871.291174645681,375633.4449225684,1.0,6.124153,266633.3680778191,137,266633.3680778192
0.0,10,10,-1277510.4,0.0,346.9417,171548.9812073709,138,374787.54938859405,2250.143,883876030.0,-38.64795121147881,171548.98120737093,172738.38798004517,884000,172738.38798004517,0.8,-38.64795121147881,374787.54938859405,0.8,14.658664,171548.98120737093,138,171548.9812073709
0.0,10,10,-1276655.0,0.0,336.85538,259483.00283429312,139,372608.36597445194,2198.693,888392700.0,-73.10033024573961,259483.002834293,155480.50472890763,890000,155480.50472890763,0.9,-73.10033024573961,372608.36597445194,0.9,7.130797,259483.002834293,139,259483.00283429312
0.0,10,10,-1292505.4,0.0,342.09283,214411.20173323754,140,374899.2743104445,2253.139,916302400.0,-50.02563635995872,214411.20173323737,162116.83621146943,896000,162116.83621146943,0.8,-50.02563635995872,374899.2743104445,0.8,-10.99601,214411.20173323737,140,214411.20173323754
0.0,10,10,-1295284.8,0.0,342.6932,183817.47757662908,141,373614.8630683352,2621.2363,907092300.0,4925.287438748515,183817.47757662908,171590.20107731357,902000,171590.20107731357,1.0,4925.287438748515,373614.8630683352,1.0,-6.8383517,183817.47757662908,141,183817.47757662908
0.0,10,10,-1324248.4,0.0,350.61618,103764.67921995209,142,377561.5902941745,2601.5366,930904640.0,-18.714687231777596,103764.67921995206,133843.38173934276,908000,133843.38173934276,0.9,-18.714687231777596,377561.5902941745,0.9,-17.728039,103764.67921995206,142,103764.67921995209
0.0,10,10,-1334852.8,0.0,358.43057,222472.26948931237,143,377676.0683806436,2228.3542,974666600.0,-43.38231149539558,222472.2694893124,179708.67670373406,914000,179708.67670373406,0.7,-43.38231149539558,377676.0683806436,0.7,10.339633,222472.2694893124,143,222472.26948931237
0.0,10,10,-1325719.0,0.0,352.9447,242594.61936889854,144,373453.65703611524,2410.8596,963666500.0,-41.55960192120383,242594.6193688985,159942.70331334983,920000,159942.70331334983,0.8,-41.55960192120383,373453.65703611524,0.8,-4.831382,242594.6193688985,144,242594.61936889854
0.0,10,10,-1310013.0,0.0,356.52463,147477.3284697066,145,369373.0768409241,2344.7046,945517400.0,-28.11376904775318,147477.32846970664,162521.99381659942,926000,162521.99381659942,0.9,-28.11376904775318,369373.0768409241,0.9,4.2086353,147477.32846970664,145,147477.3284697066
0.0,10,10,-1287916.6,0.0,353.67755,271429.7128001632,146,371165.03193542367,2342.5654,903336600.0,-36.393824495388685,271429.7128001632,125767.34249421343,932000,125767.34249421343,0.9,-36.393824495388685,371165.03193542367,0.9,-2.715956,271429.7128001632,146,271429.7128001632
0.0,10,10,-1286111.6,0.0,359.90198,226749.17085058003,147,369098.1261315774,2855.5906,913148900.0,-39.102550016233224,226749.17085058003,159887.3387128146,938000,159887.3387128146,0.8,-39.102550016233224,369098.1261315774,0.8,-6.340998,226749.17085058003,147,226749.17085058003
0.0,10,10,-1277110.0,0.0,360.88812,228537.99269433646,148,369215.0310054017,2791.9077,915666050.0,-28.484769228318182,228537.9926943365,150033.97370124568,944000,150033.97370124568,0.9,-28.484769228318182,369215.0310054017,0.9,2.351419,228537.9926943365,148,228537.99269433646
0.0,10,10,-1276326.1,0.0,357.1135,141788.85502938987,149,375476.9280006736,2405.1538,869959900.0,-80.62455113612184,141788.8550293899,156219.86629614094,950000,156219.86629614094,0.9,-80.62455113612184,375476.9280006736,0.9,8.058551,141788.8550293899,149,141788.85502938987
0.0,10,10,-1276843.2,0.0,357.95947,152995.98560763418,150,375674.43660900305,2211.8625,906485440.0,-30.01698132854709,152995.9856076342,180873.9194810986,956000,180873.9194810986,0.8,-30.01698132854709,375674.43660900305,0.8,-10.112867,152995.9856076342,150,152995.98560763418
0.0,10,10,-1285474.9,0.0,364.2993,246377.59217548984,151,364431.10133041383,2188.4675,890383200.0,-26.906147062513718,246377.59217548982,146749.25263543197,962000,146749.25263543197,0.9,-26.906147062513718,364431.10133041383,0.9,-4.6939034,246377.59217548982,151,246377.59217548984
0.0,10,10,-1291135.0,0.0,365.7948,122792.17365267544,152,364711.94064303924,2252.614,895689540.0,-24.49700601748779,122792.17365267554,147630.81087284072,968000,147630.81087284072,0.8,-24.49700601748779,364711.94064303924,0.8,-13.723274,122792.17365267554,152,122792.17365267544
0.0,10,10,-1308277.5,0.0,368.452,123784.76203103522,153,367808.9241068346,2083.3196,895281000.0,-35.924308054626465,123784.76203103524,149379.47912855333,974000,149379.47912855333,0.9,-35.924308054626465,367808.9241068346,0.9,0.24119055,123784.76203103524,153,123784.76203103522
0.0,10,10,-1313847.6,0.0,376.13852,236735.5195931267,154,375755.3935705732,3002.7131,910071550.0,2779.213879091475,236735.5195931267,158465.46112537436,980000,158465.46112537436,1.0,2779.213879091475,375755.3935705732,1.0,3.8118644,236735.5195931267,154,236735.5195931267
0.0,10,10,-1355836.1,0.0,368.08725,142033.48695256675,155,374361.5816943945,1713.3943,843969500.0,-17.836795302811655,142033.48695256675,156397.47506489573,986000,156397.47506489573,0.7,-17.836795302811655,374361.5816943945,0.7,-13.054508,142033.48695256675,155,142033.48695256675
0.0,10,10,-1352677.9,0.0,377.76797,240513.28431838253,156,368086.425343629,2637.155,899107650.0,5534.44315639908,240513.28431838253,155153.46349119136,992000,155153.46349119136,1.0,5534.44315639908,368086.425343629,1.0,-1.1973584,240513.28431838253,156,240513.28431838253
0.0,10,10,-1369981.1,0.0,384.19855,215308.8843516836,157,370761.27297978284,3310.5,870006300.0,-13.823032129002456,215308.88435168364,158762.14405987732,998000,158762.14405987732,0.9,-13.823032129002456,370761.27297978284,0.9,-21.565683,215308.88435168364,157,215308.8843516836
0.0,10,10,-1377238.0,0.0,397.4456,208865.20358140607,158,373232.57410590426,3538.0125,874978750.0,767.3510591194071,208865.20358140604,164109.6131789546,1004000,164109.6131789546,1.0,767.3510591194071,373232.57410590426,1.0,-14.013195,208865.20358140604,158,208865.20358140607
0.0,10,10,-1379531.8,0.0,408.01794,207782.52501274445,159,368633.7315028406,2166.8474,873998400.0,5421.284008471081,207782.5250127445,162546.91956688932,1010000,162546.91956688932,1.0,5421.284008471081,368633.7315028406,1.0,-2.0307794,207782.5250127445,159,207782.52501274445
0.0,10,10,-1382622.4,0.0,406.08606,194001.5726905978,160,367600.853679391,2056.9458,895911040.0,9765.604745145372,194001.57269059776,140616.4025063194,1016000,140616.4025063194,1.0,9765.604745145372,367600.853679391,1.0,4.5628963,194001.57269059776,160,194001.5726905978
0.0,10,10,-1394549.0,0.0,408.31348,245229.3635280026,161,375549.6924581449,1993.6085,874303040.0,4676.671907106789,245229.36352800252,160860.36768946663,1022000,160860.36768946663,1.0,4676.671907106789,375549.6924581449,1.0,-10.712169,245229.36352800252,161,245229.3635280026
0.0,10,10,-1404337.9,0.0,412.18402,253596.43759060436,162,366485.5398009407,1673.0901,843188400.0,5303.4959366088,253596.43759060436,160318.72282506543,1028000,160318.72282506543,1.0,5303.4959366088,366485.5398009407,1.0,-12.157321,253596.43759060436,162,253596.43759060436
0.0,10,10,-1403413.9,0.0,406.89932,263978.048058221,163,374982.2425761041,1726.8456,833260740.0,-21.047988021043107,263978.04805822106,140213.42349574436,1034000,140213.42349574436,0.9,-21.047988021043107,374982.2425761041,0.9,12.076746,263978.04805822106,163,263978.048058221
0.0,10,10,-1381152.2,0.0,408.03824,230233.84927321336,164,363350.7589484565,2955.2393,818803800.0,-13.418880640177326,230233.84927321336,138080.1784439753,1040000,138080.1784439753,0.9,-13.418880640177326,363350.7589484565,0.9,16.15597,230233.84927321336,164,230233.84927321336
0.0,10,10,-1377003.2,0.0,402.30887,272040.5044028362,165,370045.4707453196,2431.338,765262460.0,3317.8883923262997,272040.5044028363,138903.91505894982,1046000,138903.91505894982,1.0,3317.8883923262997,370045.4707453196,1.0,-1.8733428,272040.5044028363,165,272040.5044028362
0.0,10,10,-1393803.5,0.0,398.5072,314661.9443133734,166,371666.7446286839,3138.0264,725615300.0,4030.0280107090234,314661.9443133735,106267.04316660909,1052000,106267.04316660909,1.0,4030.0280107090234,371666.7446286839,1.0,2.3699872,314661.9443133735,166,314661.9443133734
0.0,10,10,-1412819.9,0.0,392.19608,239372.9804907819,167,369183.4698873164,2628.1873,741618050.0,3297.332654678584,239372.98049078183,152093.00937455005,1058000,152093.00937455005,1.0,3297.332654678584,369183.4698873164,1.0,2.3782287,239372.98049078183,167,239372.9804907819
0.0,10,10,-1348290.0,0.0,402.65167,251992.9135385047,168,370600.5587709128,15316.484,738185000.0,31218.35971984545,251992.9135385047,125588.01323636374,1064000,125588.01323636374,1.0,31218.35971984545,370600.5587709128,1.0,-21.263466,251992.9135385047,168,251992.9135385047
0.0,10,10,-1356544.1,0.0,404.097,194194.02538164958,169,380090.609976252,4881.595,694655100.0,2624.15032349007,194194.02538164955,159868.1285628787,1070000,159868.1285628787,1.0,2624.15032349007,380090.609976252,1.0,22.846422,194194.02538164955,169,194194.02538164958
0.0,10,10,-1384125.5,0.0,393.42432,317009.0682077483,170,365577.292001759,3045.3752,709857000.0,3777.716983316619,317009.0682077483,105707.12489127075,1076000,105707.12489127075,1.0,3777.716983316619,365577.292001759,1.0,-9.177227,317009.0682077483,170,317009.0682077483
0.0,10,10,-1387046.6,0.0,391.1052,295407.65615209006,171,370200.03208393574,3944.0874,659020300.0,110119.53925261821,295407.65615209006,95519.12029471945,1082000,95519.12029471945,1.0,110119.53925261821,370200.03208393574,1.0,10.678847,295407.65615209006,171,295407.65615209006
0.0,10,10,-1378709.4,0.0,391.5204,194948.44875038197,172,360800.7739300183,3051.761,649083100.0,1202.0753165810015,194948.448750382,150972.59177816834,1088000,150972.59177816834,1.0,1202.0753165810015,360800.7739300183,1.0,3.1247041,194948.448750382,172,194948.44875038197
0.0,10,10,-1382043.4,0.0,389.1184,201542.3646163529,173,371174.41681282496,2410.5642,707702660.0,-17.457841156785985,201542.36461635283,156926.1948761325,1094000,156926.1948761325,0.8,-17.457841156785985,371174.41681282496,0.8,1.1986631,201542.36461635283,173,201542.3646163529
0.0,10,10,-1395473.6,0.0,390.9527,222196.16808585203,174,369064.2042306823,2716.1895,738407500.0,1395.4610694634084,222196.16808585208,150384.91378171972,1100000,150384.91378171972,1.0,1395.4610694634084,369064.2042306823,1.0,-4.1095376,222196.16808585208,174,222196.16808585203
0.0,10,10,-1442713.0,0.0,390.68362,175360.50331800673,175,360402.9157546298,2597.73,733081200.0,-14.580437428312038,175360.5033180067,159523.15651742186,1106000,159523.15651742186,0.9,-14.580437428312038,360402.9157546298,0.9,-11.704518,175360.5033180067,175,175360.50331800673
0.0,10,10,-1445517.9,0.0,402.7713,169962.01780671524,176,368508.3207911619,2026.5802,713088450.0,3893.0267019781627,169962.01780671527,160117.09600241244,1112000,160117.09600241244,1.0,3893.0267019781627,368508.3207911619,1.0,-1.1601777,169962.01780671527,176,169962.01780671524
0.0,10,10,-1419695.6,0.0,407.86212,272349.0154726942,177,368810.1059542268,1746.0526,705569500.0,3159.4563527738037,272349.0154726942,141061.99976141602,1118000,141061.99976141602,1.0,3159.4563527738037,368810.1059542268,1.0,1.4479815,272349.0154726942,177,272349.0154726942
0.0,10,10,-1397314.2,0.0,402.32727,191660.37549185794,178,311575.4558584783,1899.6523,705592640.0,2135.40852689829,191660.3754918579,121424.38417597448,1124000,121424.38417597448,1.0,2135.40852689829,311575.4558584783,1.0,2.5571475,191660.3754918579,178,191660.37549185794
0.0,10,10,-1394449.4,0.0,396.11734,212948.5897122433,179,377876.8563432148,1960.4357,701275900.0,3290.5341512310893,212948.58971224335,154448.91644420306,1130000,154448.91644420306,1.0,3290.5341512310893,377876.8563432148,1.0,-12.317705,212948.58971224335,179,212948.5897122433
0.0,10,10,-1402844.4,0.0,407.61493,17452.90878406353,180,65589.75771778959,48810.195,1406116400.0,-79.76260646742755,17452.908784063522,25892.799217564934,1136000,25892.799217564934,0.4,-79.76260646742755,65589.75771778959,0.4,-49.41019,17452.908784063522,180,17452.90878406353
0.0,10,10,-1019446.0,0.0,383.63324,42039.3586147774,181,192080.589064574,131714.95,560728300.0,-113.86512489143503,42039.35861477741,72891.2776453316,1142000,72891.2776453316,0.7,-113.86512489143503,192080.589064574,0.7,598.2411,42039.35861477741,181,42039.3586147774
0.0,10,10,-1295763.8,0.0,346.24683,101235.80618667517,182,353563.0399186591,37156.574,702305150.0,-122.01771491926253,101235.80618667512,124466.39749902501,1148000,124466.39749902501,0.6,-122.01771491926253,353563.0399186591,0.6,76.22272,101235.80618667512,182,101235.80618667517
0.0,10,10,-1418467.5,0.0,349.6765,162601.43421239004,183,362778.68337330123,6864.638,680811140.0,-24.511731425134094,162601.43421239,138366.11064850335,1154000,138366.11064850335,0.8,-24.511731425134094,362778.68337330123,0.8,-75.742,162601.43421239,183,162601.43421239004
0.0,10,10,-1397413.8,0.0,368.16757,12785.763865891398,184,115090.8429125764,69688.73,933332900.0,-104.1212648389728,12785.763865891418,34177.779330041005,1160000,34177.779330041005,0.4,-104.1212648389728,115090.8429125764,0.4,-112.30917,12785.763865891418,184,12785.763865891398
0.0,10,10,-1256945.5,0.0,366.96417,57637.523600442204,185,259630.3409812644,45042.527,677769900.0,-81.05046786649501,57637.5236004422,81886.92513732519,1166000,81886.92513732519,0.6,-81.05046786649501,259630.3409812644,0.6,149.4739,57637.5236004422,185,57637.523600442204
0.0,10,10,-1276984.9,0.0,341.53854,42119.75287596356,186,208092.33480638702,29592.518,719260000.0,-84.08894326665981,42119.75287596356,65705.05063031478,1172000,65705.05063031478,0.6,-84.08894326665981,208092.33480638702,0.6,20.732159,42119.75287596356,186,42119.75287596356
0.0,10,10,-1335509.0,0.0,347.4835,61880.31628574865,187,313317.91852566577,17714.652,727314050.0,-90.29753876843633,61880.31628574869,103288.4191417904,1178000,103288.4191417904,0.5,-90.29753876843633,313317.91852566577,0.5,-42.305622,61880.31628574869,187,61880.31628574865
0.0,10,10,-1306370.0,0.0,358.65274,125088.5618584217,188,360099.23691206344,20791.268,676390850.0,-81.04955924671152,125088.5618584217,160456.7502486461,1184000,160456.7502486461,0.4,-81.04955924671152,360099.23691206344,0.4,16.036777,125088.5618584217,188,125088.5618584217
0.0,10,10,-1308830.8,0.0,357.16467,78348.72581710093,189,364898.35874801234,12672.362,717480260.0,-57.231529694159725,78348.72581710096,141742.3860543374,1190000,141742.3860543374,0.3,-57.231529694159725,364898.35874801234,0.3,-22.434484,78348.72581710096,189,78348.72581710093
0.0,10,10,-1303139.4,0.0,361.4647,90202.49777598967,190,358164.17067497753,8329.207,640906800.0,-39.7379304340074,90202.49777598966,114655.29369900908,1196000,114655.29369900908,0.7,-39.7379304340074,358164.17067497753,0.7,-4.835545,90202.49777598966,190,90202.49777598967
0.0,10,10,-1386924.4,0.0,377.99057,70769.16151131748,191,343589.2061375456,6495.3823,619068300.0,-27.274999094322627,70769.16151131748,131168.0702330374,1202000,131168.0702330374,0.6,-27.274999094322627,343589.2061375456,0.6,-77.28905,70769.16151131748,191,70769.16151131748
