button-press-wall-v1/AverageReturn,Average/MinReturn,GaussianMLPPolicy/KLAfter,Iteration,MetaTest/button-press-wall-v1/MinReturn,button-press-wall-v1/TerminationRate,MetaTest/Average/MinReturn,MetaTest/button-press-wall-v1/SuccessRate,button-press-wall-v1/MaxReturn,MetaTest/Average/MaxReturn,MetaTest/button-press-wall-v1/StdReturn,button-press-wall-v1/MinReturn,GaussianMLPPolicy/LossAfter,Average/StdReturn,MetaTest/button-press-wall-v1/Iteration,MetaTest/button-press-wall-v1/TerminationRate,GaussianMLPPolicy/KLBefore,button-press-wall-v1/NumEpisodes,button-press-wall-v1/AverageDiscountedReturn,MetaTest/button-press-wall-v1/MaxReturn,MetaTest/Average/AverageReturn,button-press-wall-v1/SuccessRate,MetaTest/button-press-wall-v1/NumEpisodes,GaussianMLPPolicy/LossBefore,button-press-wall-v1/Iteration,GaussianMLPPolicy/Entropy,MetaTest/Average/SuccessRate,Average/AverageReturn,GaussianMLPPolicy/dLoss,MetaTest/button-press-wall-v1/AverageDiscountedReturn,Average/SuccessRate,TotalEnvSteps,MetaTest/Average/NumEpisodes,Average/MaxReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/TerminationRate,button-press-wall-v1/StdReturn,MetaTest/button-press-wall-v1/AverageReturn,MetaTest/Average/Iteration,Average/TerminationRate,MetaTest/Average/StdReturn,Average/AverageDiscountedReturn,Average/Iteration,Average/NumEpisodes
37851.05323237681,-28.54127673304021,0.00016221057740040123,130,-24.070382888282307,0.0,-24.070382888282307,0.0,318259.0512193484,177548.4694448158,66161.46400651477,-28.54127673304021,6.0201718952157535e-06,74756.70375712593,13,0.0,0.0,200,14529.844530050425,177548.4694448158,35313.85489061767,0.175,10,6.251405920920661e-06,130,5.687346935272217,0.0,37851.05323237681,2.3123402570490725e-07,35313.85489061765,0.175,10480000,10,318259.0512193484,35313.85489061765,0.0,74756.70375712593,35313.85489061767,13,0.0,66161.46400651477,14529.844530050425,130,200
43636.717198738384,-27.88023260194247,1.5611673234161572e-06,131,,0.0,,,313819.51765797817,,,-27.88023260194247,-5.464877972372051e-07,77057.73528474139,,,0.0,200,17428.62761363456,,,0.25,,-5.442689143819734e-07,131,5.687258720397949,,43636.717198738384,2.218882855231641e-09,,0.25,10560000,,313819.51765797817,,,77057.73528474139,,,0.0,,17428.62761363456,131,200
38952.783407171526,-27.337623665758905,9.311360145147773e-07,132,,0.0,,,291470.62045259157,,,-27.337623665758905,-2.905782423567871e-07,70363.84755282513,,,0.0,200,15315.599082078621,,,0.21,,-2.8922340788994916e-07,132,5.687143802642822,,38952.783407171526,1.3548344668379286e-09,,0.21,10640000,,291470.62045259157,,,70363.84755282513,,,0.0,,15315.599082078621,132,200
45103.01026001167,-31.8589587661899,2.96042827585552e-07,133,,0.0,,,317672.5563985519,,,-31.8589587661899,-5.7601766911830055e-08,79586.7466225666,,,0.0,200,17568.28667730384,,,0.235,,-5.720442430856565e-08,133,5.6871337890625,,45103.01026001167,3.973426032644056e-10,,0.235,10720000,,317672.5563985519,,,79586.7466225666,,,0.0,,17568.28667730384,133,200
49710.99010128591,-28.39071957727157,1.4473263831860095e-07,134,,0.0,,,308920.2587742177,,,-28.39071957727157,-6.991089094299241e-07,75664.6882465708,,,0.0,200,19666.60300747385,,,0.23,,-6.988490213188925e-07,134,5.6869096755981445,,49710.99010128591,2.5988811103161424e-10,,0.23,10800000,,308920.2587742177,,,75664.6882465708,,,0.0,,19666.60300747385,134,200
48551.81366018584,-41.42468540887414,3.6401601732904965e-07,135,,0.0,,,318897.681324136,,,-41.42468540887414,1.0870735561718803e-10,82148.46106017148,,,0.0,200,18513.24654238562,,,0.2,,6.096570470681684e-10,135,5.6869096755981445,,48551.81366018584,5.009496914509803e-10,,0.2,10880000,,318897.681324136,,,82148.46106017148,,,0.0,,18513.24654238562,135,200
34827.54380056291,-26.222098176825853,4.418549906404223e-06,136,,0.0,,,311611.3654762408,,,-26.222098176825853,9.934939093625417e-09,66543.19487117883,,,0.0,200,13946.596275637983,,,0.195,,1.6171401995279666e-08,136,5.686912536621094,,34827.54380056291,6.2364629016542494e-09,,0.195,10960000,,311611.3654762408,,,66543.19487117883,,,0.0,,13946.596275637983,136,200
53766.148645981026,-34.837212926766625,2.67209458115758e-07,137,,0.0,,,320640.3278774845,,,-34.837212926766625,6.229163407311944e-09,84994.38426807172,,,0.0,200,21177.331588547764,,,0.24,,6.594655044267483e-09,137,5.686913013458252,,53766.148645981026,3.6549163695553943e-10,,0.24,11040000,,320640.3278774845,,,84994.38426807172,,,0.0,,21177.331588547764,137,200
33890.0581446277,-31.47682261337832,5.739920197811443e-06,138,,0.0,,,293759.70403076935,,,-31.47682261337832,-2.1856208149984013e-06,64987.35181559897,,,0.0,200,14009.642539908522,,,0.205,,-2.177489250243525e-06,138,5.686584949493408,,33890.0581446277,8.131564754876308e-09,,0.205,11120000,,293759.70403076935,,,64987.35181559897,,,0.0,,14009.642539908522,138,200
53831.310790512114,-26.941331455114643,4.661566777031112e-07,139,,0.0,,,320314.5707379821,,,-26.941331455114643,1.0720363263772015e-07,86596.72527081426,,,0.0,200,20262.627943829953,,,0.225,,1.0786609294655136e-07,139,5.686600208282471,,53831.310790512114,6.624603088312142e-10,,0.225,11200000,,320314.5707379821,,,86596.72527081426,,,0.0,,20262.627943829953,139,200
45162.701199162046,-29.849724044077693,1.0024715265899431e-05,140,-23.75363012659321,0.0,-23.75363012659321,0.2,301033.01462604967,246225.19179238786,80703.08359553001,-29.849724044077693,3.498405476420885e-06,77554.60916598479,14,0.0,0.0,200,17445.912836632386,246225.19179238786,44278.77568290894,0.235,10,3.5125981412420515e-06,140,5.689324378967285,0.2,45162.701199162046,1.4192664821166545e-08,44278.775682908934,0.235,11280000,10,301033.01462604967,44278.775682908934,0.0,77554.60916598479,44278.77568290894,14,0.0,80703.08359553001,17445.912836632386,140,200
40157.077861272286,-30.763179097594712,1.2620024563148036e-06,141,,0.0,,,334697.5668184183,,,-30.763179097594712,2.3418110117745528e-07,74679.14644770863,,,0.0,200,15910.62855127756,,,0.22,,2.3596044229634572e-07,141,5.689615726470947,,40157.077861272286,1.7793411188904429e-09,,0.22,11360000,,334697.5668184183,,,74679.14644770863,,,0.0,,15910.62855127756,141,200
48225.05308641872,-28.654352659794853,6.319127265896896e-08,142,,0.0,,,307830.7246987476,,,-28.654352659794853,2.0938671241310658e-08,78999.15825141355,,,0.0,200,18750.366770879038,,,0.27,,2.1083035761648716e-08,142,5.689621448516846,,48225.05308641872,1.4436452033805836e-10,,0.27,11440000,,307830.7246987476,,,78999.15825141355,,,0.0,,18750.366770879038,142,200
51456.272482021144,-27.35117697883523,1.8001155410729552e-07,143,,0.0,,,312543.9370848452,,,-27.35117697883523,1.3950264587947458e-07,84894.81328709757,,,0.0,200,19219.508011275822,,,0.175,,1.39730460091414e-07,143,5.689690113067627,,51456.272482021144,2.2781421193940332e-10,,0.175,11520000,,312543.9370848452,,,84894.81328709757,,,0.0,,19219.508011275822,143,200
45603.54922697619,-38.51439752427242,2.386663027209579e-07,144,,0.0,,,307858.0431499948,,,-38.51439752427242,6.866803801131027e-07,80256.8815087015,,,0.0,200,17735.63349148615,,,0.29,,6.87008594013605e-07,144,5.689827919006348,,45603.54922697619,3.282139005023055e-10,,0.29,11600000,,307858.0431499948,,,80256.8815087015,,,0.0,,17735.63349148615,144,200
40665.261585923254,-25.822877436333023,9.674051852925913e-07,145,,0.0,,,314451.30566675327,,,-25.822877436333023,-5.207417075325793e-07,75687.51710464979,,,0.0,200,15831.738199984506,,,0.205,,-5.19380307650863e-07,145,5.6897430419921875,,40665.261585923254,1.361399881716352e-09,,0.205,11680000,,314451.30566675327,,,75687.51710464979,,,0.0,,15831.738199984506,145,200
39485.6683168554,-27.993244053141815,0.0001836748415371403,146,,0.0,,,319274.4132000619,,,-27.993244053141815,4.052528311149217e-06,71632.11257087669,,,0.0,200,15178.253320079819,,,0.19,,4.314215402700938e-06,146,5.697296142578125,,39485.6683168554,2.616870915517211e-07,,0.19,11760000,,319274.4132000619,,,71632.11257087669,,,0.0,,15178.253320079819,146,200
45131.62803205092,-29.480694168685453,1.0073003977595363e-06,147,,0.0,,,305549.0212558964,,,-29.480694168685453,6.783008075217367e-07,77400.76080204015,,,0.0,200,17865.537957753782,,,0.225,,6.797308174100181e-07,147,5.697928428649902,,45131.62803205092,1.4300098882813472e-09,,0.225,11840000,,305549.0212558964,,,77400.76080204015,,,0.0,,17865.537957753782,147,200
38030.63403297501,-29.994313208345726,1.0875728548853658e-05,148,,0.0,,,308129.4117684159,,,-29.994313208345726,4.496192559599876e-06,72590.55556323886,,,0.0,200,15022.115160643114,,,0.25,,4.51158939540619e-06,148,5.702834606170654,,38030.63403297501,1.5396835806313902e-08,,0.25,11920000,,308129.4117684159,,,72590.55556323886,,,0.0,,15022.115160643114,148,200
44766.70703742696,-25.44937256460283,9.33537023684039e-07,149,,0.0,,,331921.8394921596,,,-25.44937256460283,-3.8850649275445903e-07,80277.59378059758,,,0.0,200,17437.99807137295,,,0.26,,-3.8722743056496256e-07,149,5.702669143676758,,44766.70703742696,1.2790621894964715e-09,,0.26,12000000,,331921.8394921596,,,80277.59378059758,,,0.0,,17437.99807137295,149,200
49506.86605832461,-27.362240359413832,6.074538987377309e-07,150,-26.60472951126748,0.0,-26.60472951126748,0.1,307476.8700255335,269740.8003240454,97035.77000756413,-27.362240359413832,3.722207964074187e-07,81462.39807260965,15,0.0,0.0,200,19646.902728209938,269740.8003240454,63336.289034615096,0.24,10,3.730685023128899e-07,150,5.7027411460876465,0.1,49506.86605832461,8.477059054712299e-10,63336.28903461511,0.24,12080000,10,307476.8700255335,63336.28903461511,0.0,81462.39807260965,63336.289034615096,15,0.0,97035.77000756413,19646.902728209938,150,200
32920.72892891521,-29.510038961694903,0.0001318356953561306,151,,0.0,,,309711.5220699871,,,-29.510038961694903,-7.511104740842711e-06,67791.62114363535,,,0.0,200,12937.995073510307,,,0.185,,-7.323521913349396e-06,151,5.691469192504883,,32920.72892891521,1.8758282749331556e-07,,0.185,12160000,,309711.5220699871,,,67791.62114363535,,,0.0,,12937.995073510307,151,200
39897.76202739756,-26.425162477701296,1.8901364455814473e-06,152,,0.0,,,308377.3509580411,,,-26.425162477701296,1.4676106729893945e-07,74192.94695088976,,,0.0,200,16156.591562818445,,,0.23,,1.494392307677117e-07,152,5.691506862640381,,39897.76202739756,2.6781634687722544e-09,,0.23,12240000,,308377.3509580411,,,74192.94695088976,,,0.0,,16156.591562818445,152,200
46552.99579663139,-26.534534161866887,1.9645653992483858e-07,153,,0.0,,,307079.23630179535,,,-26.534534161866887,-7.503460608404566e-08,78671.49424685119,,,0.0,200,18336.881534263794,,,0.225,,-7.473230567711653e-08,153,5.69149923324585,,46552.99579663139,3.023004069291346e-10,,0.225,12320000,,307079.23630179535,,,78671.49424685119,,,0.0,,18336.881534263794,153,200
40350.73747595257,-28.71522993663684,2.1299362629179086e-07,154,,0.0,,,301924.40477300197,,,-28.71522993663684,-1.2051307862748217e-07,75310.25153928372,,,0.0,200,15927.132922307403,,,0.22,,-1.2019839346066874e-07,154,5.691472053527832,,40350.73747595257,3.1468516681343317e-10,,0.22,12400000,,301924.40477300197,,,75310.25153928372,,,0.0,,15927.132922307403,154,200
53689.54967226902,-28.43855042724745,9.039830501933466e-07,155,,0.0,,,324144.31647258543,,,-28.43855042724745,1.0796859442052664e-06,87941.76323079484,,,0.0,200,20500.866882453294,,,0.235,,1.0809770856212708e-06,155,5.6916375160217285,,53689.54967226902,1.2911414160043932e-09,,0.235,12480000,,324144.31647258543,,,87941.76323079484,,,0.0,,20500.866882453294,155,200
41941.715449056384,-30.312165884550588,3.3397686820535455e-06,156,,0.0,,,300453.3604063053,,,-30.312165884550588,-2.1420855489395763e-07,77098.90147425114,,,0.0,200,16184.90309848658,,,0.22,,-2.0946920642472833e-07,156,5.691522598266602,,41941.715449056384,4.739348469229299e-09,,0.22,12560000,,300453.3604063053,,,77098.90147425114,,,0.0,,16184.90309848658,156,200
46521.739030020166,-31.180964231285632,1.0082734434035956e-06,157,,0.0,,,316589.8625689266,,,-31.180964231285632,-7.466585572046824e-08,80989.39836778825,,,0.0,200,18094.531577388887,,,0.24,,-7.319729178334455e-08,157,5.691482067108154,,46521.739030020166,1.4685639371236903e-09,,0.24,12640000,,316589.8625689266,,,80989.39836778825,,,0.0,,18094.531577388887,157,200
51505.825499084145,-42.15218990803341,5.476673550219857e-07,158,,0.0,,,307334.41973508487,,,-42.15218990803341,4.0024642089520057e-07,82794.70676710067,,,0.0,200,19112.778316215346,,,0.2,,4.0102631260197086e-07,158,5.691591262817383,,51505.825499084145,7.79891706770286e-10,,0.2,12720000,,307334.41973508487,,,82794.70676710067,,,0.0,,19112.778316215346,158,200
55156.80691938607,-30.466412054455564,4.6138839593368175e-07,159,,0.0,,,329224.2567939028,,,-30.466412054455564,-5.546058901018114e-07,86520.39610129972,,,0.0,200,20876.38344180689,,,0.21,,-5.539699259315967e-07,159,5.691444396972656,,55156.80691938607,6.359641702147201e-10,,0.21,12800000,,329224.2567939028,,,86520.39610129972,,,0.0,,20876.38344180689,159,200
40626.99498069708,-30.140817232757808,2.7166100835529505e-07,160,-22.179347500492767,0.0,-22.179347500492767,0.1,296691.5647621967,158673.5376828861,59981.01296322031,-30.140817232757808,-3.661130278942437e-07,73965.15646500755,16,0.0,0.0,200,16100.877475990155,158673.5376828861,40289.28807071515,0.195,10,-3.657387992461736e-07,160,5.6913347244262695,0.1,40626.99498069708,3.7422864807012957e-10,40289.28807071515,0.195,12880000,10,296691.5647621967,40289.28807071515,0.0,73965.15646500755,40289.28807071515,16,0.0,59981.01296322031,16100.877475990155,160,200
41742.39504397235,-26.3221993807514,2.39919984323933e-07,161,,0.0,,,322484.93658060225,,,-26.3221993807514,-2.2553369660727185e-07,73574.40342560915,,,0.0,200,16057.81870319734,,,0.24,,-2.2518865705478674e-07,161,5.691256046295166,,41742.39504397235,3.4503955248510465e-10,,0.24,12960000,,322484.93658060225,,,73574.40342560915,,,0.0,,16057.81870319734,161,200
54041.10523692958,-30.899899205957837,2.2407482447306393e-07,162,,0.0,,,296365.0469488019,,,-30.899899205957837,-7.41599819775729e-07,83619.40222924063,,,0.0,200,20137.39218360643,,,0.145,,-7.412619993374392e-07,162,5.691047668457031,,54041.10523692958,3.3782043828978203e-10,,0.145,13040000,,296365.0469488019,,,83619.40222924063,,,0.0,,20137.39218360643,162,200
57449.366628613214,-26.45593154100863,2.994901478814427e-06,163,,0.0,,,317916.2860814166,,,-26.45593154100863,-2.4250589376606513e-06,88307.81996920152,,,0.0,200,21068.070599274793,,,0.205,,-2.4207970454881433e-06,163,5.690478324890137,,57449.366628613214,4.261892172507942e-09,,0.205,13120000,,317916.2860814166,,,88307.81996920152,,,0.0,,21068.070599274793,163,200
52820.08061847091,-27.537338775125637,2.8290210707382357e-07,164,,0.0,,,318426.19574043946,,,-27.537338775125637,-6.192388468662102e-07,83132.91131097471,,,0.0,200,20320.543077720125,,,0.245,,-6.188700467646413e-07,164,5.690375328063965,,52820.08061847091,3.688001015689224e-10,,0.245,13200000,,318426.19574043946,,,83132.91131097471,,,0.0,,20320.543077720125,164,200
49506.67139153742,-29.335276102502114,7.30318674868613e-07,165,,0.0,,,288857.18044717057,,,-29.335276102502114,6.986538210185245e-07,83889.1505050127,,,0.0,200,18718.56617849863,,,0.235,,6.996650654400582e-07,165,5.690711975097656,,49506.67139153742,1.0112444215337746e-09,,0.235,13280000,,288857.18044717057,,,83889.1505050127,,,0.0,,18718.56617849863,165,200
43493.336855071604,-50.8118319095841,1.8604512774800241e-07,166,,0.0,,,317162.41888513014,,,-50.8118319095841,-5.282239499138086e-07,78760.22332905668,,,0.0,200,17282.44836702077,,,0.225,,-5.279454171613907e-07,166,5.6905341148376465,,43493.336855071604,2.7853275241795927e-10,,0.225,13360000,,317162.41888513014,,,78760.22332905668,,,0.0,,17282.44836702077,166,200
58117.846256438585,-29.42921514861045,7.11152097210288e-08,167,,0.0,,,321054.6986864579,,,-29.42921514861045,-3.894871838383551e-07,93082.21834589556,,,0.0,200,21494.790637766328,,,0.205,,-3.893913458341558e-07,167,5.6903181076049805,,58117.846256438585,9.583800419932231e-11,,0.205,13440000,,321054.6986864579,,,93082.21834589556,,,0.0,,21494.790637766328,167,200
45237.65619656902,-26.58590761708104,1.1900876870640786e-06,168,,0.0,,,305767.8803945369,,,-26.58590761708104,5.586340421359637e-07,76035.77395626844,,,0.0,200,17398.48445278002,,,0.15,,5.603085924121842e-07,168,5.690590858459473,,45237.65619656902,1.6745502762205433e-09,,0.15,13520000,,305767.8803945369,,,76035.77395626844,,,0.0,,17398.48445278002,168,200
42220.13012753436,-43.15850679266175,3.099297100561671e-05,169,,0.0,,,289983.19059480575,,,-43.15850679266175,3.0713677006133366e-06,76329.12743679536,,,0.0,200,16521.113618115043,,,0.22,,3.1153026611718815e-06,169,5.693375110626221,,42220.13012753436,4.3934960558544844e-08,,0.22,13600000,,289983.19059480575,,,76329.12743679536,,,0.0,,16521.113618115043,169,200
55733.41111627799,-30.109452729491707,2.2148023504087178e-07,170,-22.825296844571564,0.0,-22.825296844571564,0.4,304082.10696567997,227007.74649394085,68046.60512880071,-30.109452729491707,-4.2536461819508986e-07,81520.82317214781,17,0.0,0.0,200,21183.267650921396,227007.74649394085,34239.052493325944,0.205,10,-4.2502256292209495e-07,170,5.6933088302612305,0.4,55733.41111627799,3.4205527299491223e-10,34239.05249332596,0.205,13680000,10,304082.10696567997,34239.05249332596,0.0,81520.82317214781,34239.052493325944,17,0.0,68046.60512880071,21183.267650921396,170,200
40199.49339787357,-41.07567478006741,0.0011655307607725263,171,,0.0,,,323483.90251810895,,,-41.07567478006741,-1.275377144338563e-05,75013.38503075964,,,0.0,200,15267.111301845358,,,0.16,,-1.1188175449206028e-05,171,5.678215026855469,,40199.49339787357,1.5655959941796027e-06,,0.16,13760000,,323483.90251810895,,,75013.38503075964,,,0.0,,15267.111301845358,171,200
46928.94296600714,-28.944850810615815,4.344485091678507e-07,172,,0.0,,,318103.5087775071,,,-28.944850810615815,-3.4354329159214103e-07,78912.03596367326,,,0.0,200,18388.05521479986,,,0.175,,-3.4293364592485887e-07,172,5.678107261657715,,46928.94296600714,6.09645667282166e-10,,0.175,13840000,,318103.5087775071,,,78912.03596367326,,,0.0,,18388.05521479986,172,200
48732.06601981512,-29.965117977609534,8.94837270948301e-08,173,,0.0,,,300492.3946140264,,,-29.965117977609534,1.0255960347649307e-07,78833.69583835918,,,0.0,200,18446.02664465543,,,0.195,,1.0272854211734739e-07,173,5.67812442779541,,48732.06601981512,1.6893864085432142e-10,,0.195,13920000,,300492.3946140264,,,78833.69583835918,,,0.0,,18446.02664465543,173,200
49371.21435947593,-28.545762522151513,2.288701352881617e-07,174,,0.0,,,305991.89018153516,,,-28.545762522151513,-2.9459187089742045e-07,82433.84883303284,,,0.0,200,19602.412382447856,,,0.205,,-2.9422739089568495e-07,174,5.678084850311279,,49371.21435947593,3.64480001735501e-10,,0.205,14000000,,305991.89018153516,,,82433.84883303284,,,0.0,,19602.412382447856,174,200
56340.84440812778,-40.21362450851669,5.913774998589361e-07,175,,0.0,,,310627.98254297226,,,-40.21362450851669,1.201180793941603e-06,85395.06454061037,,,0.0,200,21154.06938255765,,,0.185,,1.2020019539704663e-06,175,5.6790690422058105,,56340.84440812778,8.211600288632326e-10,,0.185,14080000,,310627.98254297226,,,85395.06454061037,,,0.0,,21154.06938255765,175,200
52209.244218330256,-35.206047751848196,1.7590107290743617e-06,176,,0.0,,,322993.0289924933,,,-35.206047751848196,-8.479967732455407e-07,84153.68257551726,,,0.0,200,19922.503789088092,,,0.195,,-8.455069178125996e-07,176,5.6787004470825195,,52209.244218330256,2.4898554329411127e-09,,0.195,14160000,,322993.0289924933,,,84153.68257551726,,,0.0,,19922.503789088092,176,200
38912.86635594654,-29.183680317197076,0.00030100761796347797,177,,0.0,,,309033.49120054924,,,-29.183680317197076,-1.700651046121493e-05,72783.2245374463,,,0.0,200,15445.603537093368,,,0.18,,-1.6574083929299377e-05,177,5.653837203979492,,38912.86635594654,4.324265319155529e-07,,0.18,14240000,,309033.49120054924,,,72783.2245374463,,,0.0,,15445.603537093368,177,200
53746.06436427351,-27.22127742256509,5.095752840134082e-06,178,,0.0,,,298600.8728600639,,,-27.22127742256509,-1.7232702020919533e-06,82198.31057152867,,,0.0,200,20735.9373144723,,,0.205,,-1.7160734842036618e-06,178,5.653538227081299,,53746.06436427351,7.1967178882914595e-09,,0.205,14320000,,298600.8728600639,,,82198.31057152867,,,0.0,,20735.9373144723,178,200
47304.039691318816,-30.1507368769616,1.770277435753087e-07,179,,0.0,,,320118.0330039946,,,-30.1507368769616,-2.6466841518413275e-07,83901.76023456796,,,0.0,200,18554.409115359696,,,0.225,,-2.6441824729772634e-07,179,5.653494358062744,,47304.039691318816,2.5016788640641607e-10,,0.225,14400000,,320118.0330039946,,,83901.76023456796,,,0.0,,18554.409115359696,179,200
51916.90998702536,-27.831448469622234,9.561927072354592e-07,180,-26.8154104399631,0.0,-26.8154104399631,0.1,329984.9755811789,235640.15491752737,77493.01542601809,-27.831448469622234,2.539348997743218e-07,83881.07294655274,18,0.0,0.0,200,20150.33759970935,235640.15491752737,59041.14086859117,0.215,10,2.5529737968099653e-07,180,5.6535258293151855,0.1,51916.90998702536,1.3624799066747073e-09,59041.14086859117,0.215,14480000,10,329984.9755811789,59041.14086859117,0.0,83881.07294655274,59041.14086859117,18,0.0,77493.01542601809,20150.33759970935,180,200
47933.90879866794,-28.842236928221343,0.007212837226688862,181,,0.0,,,299058.90713939536,,,-28.842236928221343,-0.00014428388385567814,77110.30674611258,,,0.0,200,18758.07913898256,,,0.205,,0.00013918337936047465,181,5.6611151695251465,,47933.90879866794,0.0002834672632161528,,0.205,14560000,,299058.90713939536,,,77110.30674611258,,,0.0,,18758.07913898256,181,200
58359.766468688256,-30.919663031048294,1.7890269532472303e-07,182,,0.0,,,326992.74938035145,,,-30.919663031048294,-1.5822175214452727e-07,88180.02842648744,,,0.0,200,22326.20212865622,,,0.275,,-1.5796300090187287e-07,182,5.661094665527344,,58359.766468688256,2.587512426543981e-10,,0.275,14640000,,326992.74938035145,,,88180.02842648744,,,0.0,,22326.20212865622,182,200
46250.242175139545,-33.398913246684344,2.397462708358944e-07,183,,0.0,,,311270.1043405421,,,-33.398913246684344,5.211092002355144e-07,80092.31057397889,,,0.0,200,17817.036218048786,,,0.23,,5.21441791079269e-07,183,5.661186695098877,,46250.242175139545,3.325908437545877e-10,,0.23,14720000,,311270.1043405421,,,80092.31057397889,,,0.0,,17817.036218048786,183,200
42041.06895751992,-28.43166226825992,8.873640808815253e-07,184,,0.0,,,304607.74712743296,,,-28.43166226825992,1.4872543374622182e-07,78159.98267746059,,,0.0,200,16481.441711564505,,,0.265,,1.4997971220509498e-07,184,5.6612091064453125,,42041.06895751992,1.2542784588731593e-09,,0.265,14800000,,304607.74712743296,,,78159.98267746059,,,0.0,,16481.441711564505,184,200
35703.83356723697,-32.93355442546372,3.8146820315887453e-06,185,,0.0,,,291361.7220654638,,,-32.93355442546372,3.2409371897301753e-07,66742.75127422059,,,0.0,200,14238.00263244271,,,0.185,,3.2949247952274163e-07,185,5.661336898803711,,35703.83356723697,5.398760549724102e-09,,0.185,14880000,,291361.7220654638,,,66742.75127422059,,,0.0,,14238.00263244271,185,200
44617.290270525256,-26.396385006799342,1.7830216165748425e-06,186,,0.0,,,310456.55171722616,,,-26.396385006799342,-1.1076112826913231e-07,80949.31525838767,,,0.0,200,17927.112083936197,,,0.345,,-1.082086811265981e-07,186,5.6613240242004395,,44617.290270525256,2.55244714253422e-09,,0.345,14960000,,310456.55171722616,,,80949.31525838767,,,0.0,,17927.112083936197,186,200
53450.59471247323,-35.15465458408225,1.1355324431860936e-06,187,,0.0,,,290450.4089803149,,,-35.15465458408225,1.2517848517745733e-06,83149.16929639046,,,0.0,200,20182.891970660596,,,0.255,,1.253400569112273e-06,187,5.6630940437316895,,53450.59471247323,1.615717337699607e-09,,0.255,15040000,,290450.4089803149,,,83149.16929639046,,,0.0,,20182.891970660596,187,200
45336.92941513298,-31.85402238980693,6.3928828240022995e-06,188,,0.0,,,280877.03344032314,,,-31.85402238980693,-1.0487203780940035e-06,74906.73840973295,,,0.0,200,18744.828407880123,,,0.265,,-1.0396329344075639e-06,188,5.662534236907959,,45336.92941513298,9.087443686439656e-09,,0.265,15120000,,280877.03344032314,,,74906.73840973295,,,0.0,,18744.828407880123,188,200
42362.533756919736,-36.15899930691132,4.5236819801175443e-07,189,,0.0,,,316905.5853984633,,,-36.15899930691132,-6.723039547296139e-08,77725.96206840112,,,0.0,200,16539.437101574065,,,0.27,,-6.659354312432697e-08,189,5.662521839141846,,42362.533756919736,6.368523486344202e-10,,0.27,15200000,,316905.5853984633,,,77725.96206840112,,,0.0,,16539.437101574065,189,200
42912.84083187308,-25.17307566775143,1.4419945273402845e-06,190,-20.263255579083435,0.0,-20.263255579083435,0.3,309969.75757685024,317056.5888835475,102871.64199736789,-25.17307566775143,-1.9442820757831214e-06,73232.11120008545,19,0.0,0.0,200,17612.615627649586,317056.5888835475,66904.56580707821,0.205,10,-1.942241169672343e-06,190,5.6622161865234375,0.3,42912.84083187308,2.040906110778451e-09,66904.56580707818,0.205,15280000,10,309969.75757685024,66904.56580707818,0.0,73232.11120008545,66904.56580707821,19,0.0,102871.64199736789,17612.615627649586,190,200
40402.427840899574,-30.24016770938217,1.6501529671586468e-06,191,,0.0,,,311319.70326610503,,,-30.24016770938217,1.0485289294592803e-06,68632.65666459894,,,0.0,200,16667.589133911704,,,0.245,,1.0508583727641962e-06,191,5.662400722503662,,40402.427840899574,2.3294433049159124e-09,,0.245,15360000,,311319.70326610503,,,68632.65666459894,,,0.0,,16667.589133911704,191,200
46335.1747194264,-31.017325405197884,9.623056484997505e-07,192,,0.0,,,315780.66817946674,,,-31.017325405197884,-6.436807211684936e-07,80550.0379123876,,,0.0,200,18095.709240646673,,,0.225,,-6.422908995773469e-07,192,5.6622314453125,,46335.1747194264,1.389821591146756e-09,,0.225,15440000,,315780.66817946674,,,80550.0379123876,,,0.0,,18095.709240646673,192,200
49436.4894861858,-32.77191445572173,8.32565547170816e-07,193,,0.0,,,307456.58522590675,,,-32.77191445572173,-5.262537428052383e-08,80542.7845603792,,,0.0,200,19559.588630690785,,,0.245,,-5.140331182929003e-08,193,5.662225723266602,,49436.4894861858,1.2220624512337963e-09,,0.245,15520000,,307456.58522590675,,,80542.7845603792,,,0.0,,19559.588630690785,193,200
50569.88297802398,-28.03008980248621,1.0250403192912927e-06,194,,0.0,,,308461.6163278158,,,-28.03008980248621,-1.4258316127779835e-07,85513.86409016141,,,0.0,200,19441.34976236628,,,0.325,,-1.4108834989201569e-07,194,5.6622090339660645,,50569.88297802398,1.4948113857826684e-09,,0.325,15600000,,308461.6163278158,,,85513.86409016141,,,0.0,,19441.34976236628,194,200
48885.6043469565,-25.147232201726695,1.8302465321085037e-07,195,,0.0,,,312194.76069269807,,,-25.147232201726695,-4.370984285628765e-08,78612.5018875257,,,0.0,200,18655.430383883697,,,0.24,,-4.340279957659732e-08,195,5.662200927734375,,48885.6043469565,3.070432796903333e-10,,0.24,15680000,,312194.76069269807,,,78612.5018875257,,,0.0,,18655.430383883697,195,200
