push-back-v1/MaxReturn,MetaTest/Average/AverageReturn,Average/MaxReturn,Average/MinReturn,GaussianMLPPolicy/LossAfter,GaussianMLPPolicy/dLoss,GaussianMLPPolicy/Entropy,Iteration,push-back-v1/SuccessRate,MetaTest/push-back-v1/MinReturn,MetaTest/Average/TerminationRate,Average/NumEpisodes,push-back-v1/TerminationRate,Average/AverageReturn,Average/AverageDiscountedReturn,push-back-v1/AverageReturn,MetaTest/push-back-v1/AverageDiscountedReturn,Average/StdReturn,GaussianMLPPolicy/KLAfter,Average/SuccessRate,push-back-v1/AverageDiscountedReturn,TotalEnvSteps,MetaTest/push-back-v1/NumEpisodes,GaussianMLPPolicy/LossBefore,MetaTest/push-back-v1/Iteration,MetaTest/push-back-v1/SuccessRate,MetaTest/Average/Iteration,push-back-v1/MinReturn,MetaTest/push-back-v1/AverageReturn,push-back-v1/StdReturn,MetaTest/Average/SuccessRate,MetaTest/Average/MinReturn,push-back-v1/Iteration,Average/Iteration,MetaTest/Average/NumEpisodes,push-back-v1/NumEpisodes,MetaTest/push-back-v1/MaxReturn,MetaTest/Average/MaxReturn,MetaTest/push-back-v1/TerminationRate,Average/TerminationRate,MetaTest/Average/AverageDiscountedReturn,GaussianMLPPolicy/KLBefore,MetaTest/push-back-v1/StdReturn,MetaTest/Average/StdReturn
-21.2573498389866,-25.748672719561455,-21.2573498389866,-30.294682300448834,-0.0043389396741986275,0.0030373845947906375,4.279883861541748,130,0.0,-32.78597241407585,0.0,200,0.0,-26.34996980054624,-12.469116893768202,-26.34996980054624,-25.74867271956145,2.060342947928478,0.0069061084650456905,0.0,-12.469116893768202,10480000,50,-0.00130155507940799,13,0.0,13,-30.294682300448834,-25.748672719561455,2.060342947928478,0.0,-32.78597241407585,130,130,50,200,-20.767121552728756,-20.767121552728756,0.0,0.0,-25.74867271956145,0.0,2.4859314413966036,2.4859314413966036
-20.784900422134,,-20.784900422134,-31.805447190096938,0.0017797460313886404,0.001676125219091773,4.325076580047607,131,0.0,,,200,0.0,-25.478166141780335,-12.142761137863724,-25.478166141780335,,2.0342656750008734,0.0065677231177687645,0.0,-12.142761137863724,10560000,,0.0034558712504804134,,,,-31.805447190096938,,2.0342656750008734,,,131,131,,200,,,,0.0,,0.0,,
-21.217457468288547,,-21.217457468288547,-29.28505453290322,-0.0013629619497805834,0.0018029713537544012,4.333194255828857,132,0.0,,,200,0.0,-25.610702995845603,-12.224264671026082,-25.610702995845603,,1.771030495730288,0.006941691040992737,0.0,-12.224264671026082,10640000,,0.0004400094039738178,,,,-29.28505453290322,,1.771030495730288,,,132,132,,200,,,,0.0,,0.0,,
-18.7477338576135,,-18.7477338576135,-30.670555102821094,-0.005467264447361231,0.002798900008201599,4.294373035430908,133,0.0,,,200,0.0,-22.873293745345617,-11.127467192883454,-22.873293745345617,,1.9794202808199348,0.009774357080459595,0.0,-11.127467192883454,10720000,,-0.0026683644391596317,,,,-30.670555102821094,,1.9794202808199348,,,133,133,,200,,,,0.0,,0.0,,
-20.006083223952146,,-20.006083223952146,-27.805503220560293,-0.00261811725795269,0.002828296710504219,4.305332660675049,134,0.0,,,200,0.0,-23.56308814013636,-11.45961185723298,-23.56308814013636,,1.6743970117682365,0.008973917923867702,0.0,-11.45961185723298,10800000,,0.0002101794525515288,,,,-27.805503220560293,,1.6743970117682365,,,134,134,,200,,,,0.0,,0.0,,
-21.01295641566323,,-21.01295641566323,-29.4862737394306,0.0005649710656143725,0.0021536663989536464,4.355269908905029,135,0.0,,,200,0.0,-24.432661407313603,-11.6996274547625,-24.432661407313603,,1.5797438560737231,0.009503546170890331,0.0,-11.6996274547625,10880000,,0.002718637464568019,,,,-29.4862737394306,,1.5797438560737231,,,135,135,,200,,,,0.0,,0.0,,
-20.08516181623644,,-20.08516181623644,-30.45404073010985,-0.003694216487929225,0.002833689679391682,4.343936920166016,136,0.0,,,200,0.0,-25.26845330354952,-12.144578040986113,-25.26845330354952,,2.1830212874283488,0.00686480849981308,0.0,-12.144578040986113,10960000,,-0.0008605268085375428,,,,-30.45404073010985,,2.1830212874283488,,,136,136,,200,,,,0.0,,0.0,,
-20.21157504017709,,-20.21157504017709,-27.823576462111326,-0.0016770772635936737,0.003014854621142149,4.361880779266357,137,0.0,,,200,0.0,-24.17272576851191,-11.630660032364663,-24.17272576851191,,1.6533065345932034,0.00660347193479538,0.0,-11.630660032364663,11040000,,0.0013377773575484753,,,,-27.823576462111326,,1.6533065345932034,,,137,137,,200,,,,0.0,,0.0,,
-19.188265934889536,,-19.188265934889536,-28.923338428872462,-0.0055034831166267395,0.0015666182152926922,4.306365489959717,138,0.0,,,200,0.0,-23.349394034615475,-11.359050224299704,-23.349394034615475,,1.646230686919971,0.009315351024270058,0.0,-11.359050224299704,11120000,,-0.003936864901334047,,,,-28.923338428872462,,1.646230686919971,,,138,138,,200,,,,0.0,,0.0,,
-19.548643596849374,,-19.548643596849374,-27.83007536629992,-0.0029632062651216984,0.002886046000639908,4.315437316894531,139,0.0,,,200,0.0,-23.16426686307934,-11.31202497369721,-23.16426686307934,,1.7553632618230308,0.006946966052055359,0.0,-11.31202497369721,11200000,,-7.716026448179036e-05,,,,-27.83007536629992,,1.7553632618230308,,,139,139,,200,,,,0.0,,0.0,,
