policy/KL,push-v1/AverageReturn,policy/Entropy,Average/MinReturn,policy/dLoss,policy/LossBefore,Average/AverageDiscountedReturn,MetaTest/push-v1/AverageReturn,MetaTest/Average/TerminationRate,MetaTest/push-v1/SuccessRate,push-v1/MaxReturn,MetaTest/Average/SuccessRate,TotalEnvSteps,MetaTest/push-v1/MinReturn,MetaTest/push-v1/NumEpisodes,Average/NumEpisodes,MetaTest/push-v1/MaxReturn,push-v1/AverageDiscountedReturn,Average/AverageReturn,MetaTest/Average/StdReturn,push-v1/Iteration,MetaTest/Average/MaxReturn,push-v1/StdReturn,push-v1/MinReturn,MetaTest/push-v1/Iteration,MetaTest/push-v1/StdReturn,push-v1/NumEpisodes,Average/Iteration,MetaTest/push-v1/AverageDiscountedReturn,policy/KLBefore,Average/SuccessRate,MetaTest/Average/Iteration,Average/StdReturn,push-v1/SuccessRate,MetaTest/Average/MinReturn,MetaTest/Average/AverageDiscountedReturn,push-v1/TerminationRate,MetaTest/Average/AverageReturn,Average/TerminationRate,LinearFeatureBaseline/ExplainedVariance,Average/MaxReturn,policy/LossAfter,MetaTest/Average/NumEpisodes,MetaTest/push-v1/TerminationRate
0.005660589,14362.334916298369,4.3253016,-60.699551384075676,22.742392,-17.353819,4850.8140792822505,22690.251167533723,0.0,0.2,149446.71568090332,0.2,1420000,-40.750984060921986,10,100,125366.00869912349,4850.8140792822505,14362.334916298369,40921.82293364988,70,125366.00869912349,29231.781024972246,-60.699551384075676,7,40921.82293364988,100,70,22690.251167533726,0.0,0.14,7,29231.781024972246,0.14,-40.750984060921986,22690.251167533726,0.0,22690.251167533723,0.0,0.2430686384998092,149446.71568090332,-40.09621,10,0.0
0.005804,17656.345316148185,4.31112,-51.46542061474992,34.238663,-1.7159781,6069.161601288166,,,,239613.0743323442,,1440000,,,100,,6069.161601288166,17656.345316148185,,71,,39634.29880119898,-51.46542061474992,,,100,71,,0.0,0.18,,39634.29880119898,0.18,,,0.0,,0.0,0.21362142005095075,239613.0743323442,-35.95464,,
0.0044951406,14770.790714546765,4.2909427,-43.6798838469484,25.461943,1.9650563,5096.208542797223,,,,168442.2510822412,,1460000,,,100,,5096.208542797223,14770.790714546765,,72,,31019.404924579998,-43.6798838469484,,,100,72,,0.0,0.15,,31019.404924579998,0.15,,,0.0,,0.0,0.2723273432605824,168442.2510822412,-23.496887,,
0.005655085,18680.187206842016,4.2833014,-46.14148276418159,34.794098,53.286526,6123.451904371817,,,,156714.4570702656,,1480000,,,100,,6123.451904371817,18680.187206842016,,73,,38277.47936308048,-46.14148276418159,,,100,73,,0.0,0.19,,38277.47936308048,0.19,,,0.0,,0.0,0.2650184101368771,156714.4570702656,18.492426,,
0.008269832,21207.582366957973,4.2680597,-56.0533221793438,35.4128,-37.830074,7439.8174066985575,,,,177742.43941893472,,1500000,,,100,,7439.8174066985575,21207.582366957973,,74,,35657.54924119164,-56.0533221793438,,,100,74,,0.0,0.21,,35657.54924119164,0.21,,,0.0,,0.0,0.2542142779178599,177742.43941893472,-73.242874,,
0.0049622827,18704.011734719792,4.2488165,-114.16751288643621,32.036224,26.268724,6198.938166618149,,,,147806.88304014414,,1520000,,,100,,6198.938166618149,18704.011734719792,,75,,33044.02825295215,-114.16751288643621,,,100,75,,0.0,0.15,,33044.02825295215,0.15,,,0.0,,0.0,0.3111218699424949,147806.88304014414,-5.7675,,
0.006363031,21984.79719848433,4.2288857,-43.63504861012232,36.06446,17.22385,7455.777097678918,,,,178963.7136140368,,1540000,,,100,,7455.777097678918,21984.79719848433,,76,,36088.2251509621,-43.63504861012232,,,100,76,,0.0,0.25,,36088.2251509621,0.25,,,0.0,,0.0,0.26675543408620483,178963.7136140368,-18.840612,,
0.0050959317,20525.44112749555,4.2227182,-72.52371089388903,33.064857,-44.93509,6869.489272405346,,,,155869.8157087019,,1560000,,,100,,6869.489272405346,20525.44112749555,,77,,33768.20731715998,-72.52371089388903,,,100,77,,0.0,0.18,,33768.20731715998,0.18,,,0.0,,0.0,0.3366096615757008,155869.8157087019,-77.99995,,
0.0063793873,20197.048700677882,4.2037816,-43.17251787825304,30.454174,-9.624275,7068.418434202566,,,,174508.44974904528,,1580000,,,100,,7068.418434202566,20197.048700677882,,78,,35145.26282753521,-43.17251787825304,,,100,78,,0.0,0.22,,35145.26282753521,0.22,,,0.0,,0.0,0.23100531937044733,174508.44974904528,-40.07845,,
0.005527073,20864.115729300313,4.1948614,-43.26631001380743,27.395761,-25.851656,7346.538506774669,,,,143396.13397809144,,1600000,,,100,,7346.538506774669,20864.115729300313,,79,,32110.657600381517,-43.26631001380743,,,100,79,,0.0,0.24,,32110.657600381517,0.24,,,0.0,,0.0,0.23584668669455122,143396.13397809144,-53.247417,,
0.0059517096,18508.43817804118,4.211235,-54.56342667993964,33.53826,2.692325,6880.471102174549,31404.794957473543,0.0,0.4,267417.3900180194,0.4,1620000,-12.268525332606881,10,100,95073.90244465428,6880.471102174549,18508.43817804118,27889.055261178564,80,95073.90244465428,37837.74989897939,-54.56342667993964,8,27889.055261178564,100,80,31404.794957473543,0.0,0.19,8,37837.74989897939,0.19,-12.268525332606881,31404.794957473543,0.0,31404.794957473543,0.0,0.22848653379196615,267417.3900180194,-30.845938,10,0.0
0.0066812867,24064.687013214436,4.1981473,-42.440321512843504,44.07928,9.2225,7624.435346105194,,,,240703.65269803721,,1640000,,,100,,7624.435346105194,24064.687013214436,,81,,45980.683138407825,-42.440321512843504,,,100,81,,0.0,0.17,,45980.683138407825,0.17,,,0.0,,0.0,0.24478460169191418,240703.65269803721,-34.85678,,
0.0066078203,24800.727922191956,4.1665792,-63.2612048241714,35.59205,6.21375,8765.282219122588,,,,213495.48392945065,,1660000,,,100,,8765.282219122588,24800.727922191956,,82,,39230.1547811199,-63.2612048241714,,,100,82,,0.0,0.26,,39230.1547811199,0.26,,,0.0,,0.0,0.2554216319831426,213495.48392945065,-29.3783,,
0.005456536,23408.31311291408,4.1480823,-50.97834290504845,42.411907,8.7211,7652.636958242253,,,,220480.96986462327,,1680000,,,100,,7652.636958242253,23408.31311291408,,83,,41289.956125113196,-50.97834290504845,,,100,83,,0.0,0.19,,41289.956125113196,0.19,,,0.0,,0.0,0.24978751877629413,220480.96986462327,-33.690807,,
0.006758641,21837.608115030853,4.1528163,-77.39839778475954,37.004036,-7.7628627,7729.355473615459,,,,155266.34351014276,,1700000,,,100,,7729.355473615459,21837.608115030853,,84,,37371.89789068723,-77.39839778475954,,,100,84,,0.0,0.16,,37371.89789068723,0.16,,,0.0,,0.0,0.2631077830692813,155266.34351014276,-44.7669,,
0.007674014,22155.988951602754,4.1489444,-41.82273248734062,42.742455,-48.5654,7673.68527098961,,,,220966.13702772235,,1720000,,,100,,7673.68527098961,22155.988951602754,,85,,39731.68230906361,-41.82273248734062,,,100,85,,0.0,0.25,,39731.68230906361,0.25,,,0.0,,0.0,0.23024360063345228,220966.13702772235,-91.30785,,
0.008160396,22951.2840721382,4.129432,-53.03483595137242,36.32833,36.34047,7478.00567773239,,,,194421.32012811754,,1740000,,,100,,7478.00567773239,22951.2840721382,,86,,39199.573276652736,-53.03483595137242,,,100,86,,0.0,0.18,,39199.573276652736,0.18,,,0.0,,0.0,0.29030833370651077,194421.32012811754,0.0121375,,
0.0063071344,24861.240054947626,4.1057353,-49.915950422163554,38.4008,-15.50785,7943.920478077705,,,,173175.37511796237,,1760000,,,100,,7943.920478077705,24861.240054947626,,87,,41204.33745735652,-49.915950422163554,,,100,87,,0.0,0.27,,41204.33745735652,0.27,,,0.0,,0.0,0.26632002000837596,173175.37511796237,-53.90865,,
0.006932988,18029.73398352202,4.0854025,-63.64501917681802,35.074677,24.53732,6837.04419162348,,,,154052.5428240276,,1780000,,,100,,6837.04419162348,18029.73398352202,,88,,32674.308675351724,-63.64501917681802,,,100,88,,0.0,0.26,,32674.308675351724,0.26,,,0.0,,0.0,0.24465685277918015,154052.5428240276,-10.537356,,
0.007623149,22687.710531802222,4.0698857,-45.532855482231724,35.62346,-18.265188,7425.98749609438,,,,165969.69554576784,,1800000,,,100,,7425.98749609438,22687.710531802222,,89,,37399.84124407965,-45.532855482231724,,,100,89,,0.0,0.21,,37399.84124407965,0.21,,,0.0,,0.0,0.3210387576447925,165969.69554576784,-53.88865,,
0.0070602624,24731.126503187683,4.048268,-82.73747342267588,38.946373,-8.626738,8160.123574869326,23038.68382215386,0.0,0.2,170257.74194843965,0.2,1820000,-32.55379109264236,10,100,90084.36074281699,8160.123574869326,24731.126503187683,31311.465530243957,90,90084.36074281699,41599.130197811624,-82.73747342267588,9,31311.465530243957,100,90,23038.68382215387,0.0,0.24,9,41599.130197811624,0.24,-32.55379109264236,23038.68382215387,0.0,23038.68382215386,0.0,0.26118923732207044,170257.74194843965,-47.573112,10,0.0
0.00603977,20520.029445288852,4.037064,-50.40552547403612,41.01099,34.61315,6781.405856321757,,,,213228.44217973418,,1840000,,,100,,6781.405856321757,20520.029445288852,,91,,40377.966121939666,-50.40552547403612,,,100,91,,0.0,0.25,,40377.966121939666,0.25,,,0.0,,0.0,0.3340638311886591,213228.44217973418,-6.3978376,,
0.010912936,21216.124988650598,4.0212903,-48.722268100038875,20.792263,-7.524442,7588.792427691807,,,,121089.54822427093,,1860000,,,100,,7588.792427691807,21216.124988650598,,92,,31983.12065815023,-48.722268100038875,,,100,92,,0.0,0.26,,31983.12065815023,0.26,,,0.0,,0.0,0.2820693789775778,121089.54822427093,-28.316706,,
0.0065552415,20753.876475994577,4.01104,-75.11218935315456,36.057762,10.56855,7493.110840135924,,,,170166.26166632766,,1880000,,,100,,7493.110840135924,20753.876475994577,,93,,35671.49555234997,-75.11218935315456,,,100,93,,0.0,0.21,,35671.49555234997,0.21,,,0.0,,0.0,0.2515150724740206,170166.26166632766,-25.489212,,
0.0065560625,26526.52042088931,4.0028925,-41.25155756482671,52.05975,16.3433,8300.372312310883,,,,175301.15968129569,,1900000,,,100,,8300.372312310883,26526.52042088931,,94,,44792.38509546033,-41.25155756482671,,,100,94,,0.0,0.24,,44792.38509546033,0.24,,,0.0,,0.0,0.3845092992817649,175301.15968129569,-35.71645,,
0.008231532,25602.700251119895,4.010196,-42.92420481328609,41.616432,-19.766026,8421.788908898452,,,,184822.39271278027,,1920000,,,100,,8421.788908898452,25602.700251119895,,95,,40734.88159214004,-42.92420481328609,,,100,95,,0.0,0.23,,40734.88159214004,0.23,,,0.0,,0.0,0.24930086855115308,184822.39271278027,-61.382458,,
0.0044167503,27637.83279924373,4.0186605,-55.33219982981755,40.14707,-21.21485,8819.875348043155,,,,176166.03101490735,,1940000,,,100,,8819.875348043155,27637.83279924373,,96,,42912.84364175351,-55.33219982981755,,,100,96,,0.0,0.26,,42912.84364175351,0.26,,,0.0,,0.0,0.25366897838738645,176166.03101490735,-61.361923,,
0.009335327,26158.79796113657,4.0156627,-56.74465974342353,42.508232,51.071377,9218.668401438603,,,,189094.2122531908,,1960000,,,100,,9218.668401438603,26158.79796113657,,97,,46748.66204048257,-56.74465974342353,,,100,97,,0.0,0.25,,46748.66204048257,0.25,,,0.0,,0.0,0.2626460941533817,189094.2122531908,8.563144,,
0.007204371,16912.474965151418,4.003545,-90.77216233756228,31.298727,-5.58005,6060.225953332614,,,,171592.52644083527,,1980000,,,100,,6060.225953332614,16912.474965151418,,98,,31413.485355430887,-90.77216233756228,,,100,98,,0.0,0.22,,31413.485355430887,0.22,,,0.0,,0.0,0.20555931021106744,171592.52644083527,-36.878777,,
0.0086368015,25700.193325070944,3.9934816,-59.278020352251396,34.45477,-18.83537,8472.494871507653,,,,160384.38022825253,,2000000,,,100,,8472.494871507653,25700.193325070944,,99,,39850.79046079356,-59.278020352251396,,,100,99,,0.0,0.26,,39850.79046079356,0.26,,,0.0,,0.0,0.25614766289927826,160384.38022825253,-53.29014,,
