MetaTest/peg-unplug-side-v1/AverageDiscountedReturn,MetaTest/Average/TerminationRate,Average/AverageReturn,policy/LossAfter,MetaTest/peg-unplug-side-v1/NumEpisodes,MetaTest/Average/MaxReturn,peg-unplug-side-v1/TerminationRate,Average/SuccessRate,peg-unplug-side-v1/NumEpisodes,policy/dLoss,peg-unplug-side-v1/SuccessRate,MetaTest/peg-unplug-side-v1/MaxReturn,MetaTest/peg-unplug-side-v1/AverageReturn,MetaTest/peg-unplug-side-v1/MinReturn,MetaTest/Average/NumEpisodes,Average/AverageDiscountedReturn,MetaTest/Average/Iteration,MetaTest/Average/StdReturn,Average/StdReturn,peg-unplug-side-v1/StdReturn,Average/NumEpisodes,MetaTest/Average/MinReturn,MetaTest/peg-unplug-side-v1/Iteration,policy/LossBefore,TotalEnvSteps,Average/TerminationRate,MetaTest/peg-unplug-side-v1/SuccessRate,peg-unplug-side-v1/MaxReturn,policy/Entropy,MetaTest/peg-unplug-side-v1/StdReturn,Average/MinReturn,policy/KL,MetaTest/peg-unplug-side-v1/TerminationRate,MetaTest/Average/SuccessRate,peg-unplug-side-v1/Iteration,Average/Iteration,peg-unplug-side-v1/AverageReturn,peg-unplug-side-v1/MinReturn,Average/MaxReturn,MetaTest/Average/AverageDiscountedReturn,policy/KLBefore,MetaTest/Average/AverageReturn,LinearFeatureBaseline/ExplainedVariance,peg-unplug-side-v1/AverageDiscountedReturn
55212.68124735068,0.0,83525.58472265433,0.34065,10,118396.24816442002,0.0,0.9,100,44.653427,0.9,118396.24816442002,55212.68124735069,1162.254537875262,10,25428.858661349164,7,51257.539667015146,46000.78247607839,46000.78247607839,100,1162.254537875262,7,44.994076,1420000,0.0,0.5,215418.10608171308,4.4247513,51257.539667015146,-98.45491135518654,0.0054580276,0.0,0.5,70,70,83525.58472265433,-98.45491135518654,215418.10608171308,55212.68124735068,0.0,55212.68124735069,0.27498608595016105,25428.858661349164
,,92207.73817525999,-14.42527,,,0.0,0.94,100,34.134926,0.94,,,,,26351.823258149132,,,35068.075107270895,35068.075107270895,100,,,19.709658,1440000,0.0,,169942.83635218296,4.42303,,-102.78407108907226,0.005543938,,,71,71,92207.73817525999,-102.78407108907226,169942.83635218296,,0.0,,0.2776974865887897,26351.823258149132
,,88849.7326629155,-20.3132,,,0.0,0.91,100,31.097649,0.91,,,,,26581.509455303363,,,41461.162515662145,41461.162515662145,100,,,10.78445,1460000,0.0,,166812.10333510963,4.4248395,,-95.97756179435545,0.005113616,,,72,72,88849.7326629155,-95.97756179435545,166812.10333510963,,0.0,,0.2746528796936403,26581.509455303363
,,87747.07379040186,-42.50105,,,0.0,0.92,100,41.37516,0.92,,,,,27037.72887726896,,,41965.76131972172,41965.76131972172,100,,,-1.1258875,1480000,0.0,,181481.2366226959,4.4145465,,-103.72834805106699,0.0061268136,,,73,73,87747.07379040186,-103.72834805106699,181481.2366226959,,0.0,,0.1737425525848436,27037.72887726896
,,89915.6826010031,-40.6083,,,0.0,0.92,100,42.55713,0.92,,,,,27331.785964537772,,,39836.65311696693,39836.65311696693,100,,,1.9488312,1500000,0.0,,166343.01535356318,4.4019513,,-91.22006074007233,0.0059307413,,,74,74,89915.6826010031,-91.22006074007233,166343.01535356318,,0.0,,0.3447099823303187,27331.785964537772
,,80659.60388092362,-44.613323,,,0.0,0.87,100,48.799973,0.87,,,,,24323.439281653307,,,44232.44396084725,44232.44396084725,100,,,4.18665,1520000,0.0,,176686.66936993494,4.380822,,-103.40990127768303,0.006505558,,,75,75,80659.60388092362,-103.40990127768303,176686.66936993494,,0.0,,0.3767692971997184,24323.439281653307
,,92326.72580991106,-8.575019,,,0.0,0.94,100,33.322914,0.94,,,,,27909.415453403642,,,37248.351095691556,37248.351095691556,100,,,24.747894,1540000,0.0,,149255.02261537197,4.3643794,,-100.15895482886881,0.0047542076,,,76,76,92326.72580991106,-100.15895482886881,149255.02261537197,,0.0,,0.22367568476110566,27909.415453403642
,,103833.81853073361,-7.698875,,,0.0,0.97,100,46.85904,0.97,,,,,31105.66972201414,,,36715.47507034711,36715.47507034711,100,,,39.160164,1560000,0.0,,172228.74678579177,4.3498383,,-94.85377585373641,0.0077597597,,,77,77,103833.81853073361,-94.85377585373641,172228.74678579177,,0.0,,0.2333254650679465,31105.66972201414
,,88590.22900810972,-21.026962,,,0.0,0.94,100,42.547256,0.94,,,,,26865.661173134115,,,38259.274940265335,38259.274940265335,100,,,21.520294,1580000,0.0,,161578.95437054755,4.3659935,,-112.95043992079589,0.0062538953,,,78,78,88590.22900810972,-112.95043992079589,161578.95437054755,,0.0,,0.19358478571824433,26865.661173134115
,,93736.51345177022,-0.8643375,,,0.0,0.94,100,21.465557,0.94,,,,,28333.797509895187,,,36258.63515289531,36258.63515289531,100,,,20.60122,1600000,0.0,,169488.2499824936,4.359642,,-90.10927036284157,0.008290154,,,79,79,93736.51345177022,-90.10927036284157,169488.2499824936,,0.0,,0.2871226429913275,28333.797509895187
102297.5921206931,0.0,93610.61086881535,-53.746544,10,156481.34547021278,0.0,0.95,100,29.565975,0.95,156481.34547021278,102297.5921206931,-91.74537294355724,10,28022.37237310004,8,52961.077629672785,39436.810556979064,39436.810556979064,100,-91.74537294355724,8,-24.180569,1620000,0.0,0.8,190385.49190344135,4.336044,52961.077629672785,-105.25675703168272,0.005904164,0.0,0.8,80,80,93610.61086881535,-105.25675703168272,190385.49190344135,102297.5921206931,0.0,102297.5921206931,0.2225566197058606,28022.37237310004
,,80037.87012979185,7.78725,,,0.0,0.89,100,47.85836,0.89,,,,,25069.80956186072,,,42863.21290194061,42863.21290194061,100,,,55.64561,1640000,0.0,,202785.45074635925,4.316589,,-99.41275667355713,0.007718689,,,81,81,80037.87012979185,-99.41275667355713,202785.45074635925,,0.0,,0.2561336458016892,25069.80956186072
,,86705.86029031873,-50.768024,,,0.0,0.82,100,50.102062,0.82,,,,,27355.876829548983,,,48136.42290752678,48136.42290752678,100,,,-0.6659625,1660000,0.0,,185780.5167328333,4.3178625,,-103.37832936223528,0.007299475,,,82,82,86705.86029031873,-103.37832936223528,185780.5167328333,,0.0,,0.4187718591281283,27355.876829548983
,,95085.60788287097,4.32445,,,0.0,0.94,100,49.505974,0.94,,,,,30505.368454766154,,,40977.23836276924,40977.23836276924,100,,,53.830425,1680000,0.0,,174786.0558395451,4.306462,,-104.40443937435965,0.0053721936,,,83,83,95085.60788287097,-104.40443937435965,174786.0558395451,,0.0,,0.29809921810768125,30505.368454766154
,,92029.83959461059,-10.98005,,,0.0,0.91,100,44.54994,0.91,,,,,29372.185694619115,,,41899.41553785827,41899.41553785827,100,,,33.56989,1700000,0.0,,188745.29248359174,4.29494,,-103.28102333211619,0.0060181697,,,84,84,92029.83959461059,-103.28102333211619,188745.29248359174,,0.0,,0.2709985610828993,29372.185694619115
,,91200.20414986223,12.265869,,,0.0,0.88,100,21.090675,0.88,,,,,28513.485918779355,,,45139.50404122077,45139.50404122077,100,,,33.356544,1720000,0.0,,168812.2329423994,4.2795935,,-105.15892016044369,0.012343418,,,85,85,91200.20414986223,-105.15892016044369,168812.2329423994,,0.0,,0.27757630321584736,28513.485918779355
,,107200.28286129274,2.252425,,,0.0,0.94,100,33.929535,0.94,,,,,33808.5559145416,,,45094.76738442113,45094.76738442113,100,,,36.18196,1740000,0.0,,231905.2102355553,4.2518682,,-106.89300346806249,0.0068714335,,,86,86,107200.28286129274,-106.89300346806249,231905.2102355553,,0.0,,0.3043799067556341,33808.5559145416
,,102586.15213347312,-46.68605,,,0.0,0.94,100,47.145275,0.94,,,,,31682.19733604357,,,39380.23780815862,39380.23780815862,100,,,0.459225,1760000,0.0,,218921.72013528759,4.255821,,-92.80503921471804,0.011206127,,,87,87,102586.15213347312,-92.80503921471804,218921.72013528759,,0.0,,0.3204004014348182,31682.19733604357
,,101395.71076098605,-16.39375,,,0.0,0.93,100,50.748863,0.93,,,,,32736.170295052594,,,40791.92395398947,40791.92395398947,100,,,34.355114,1780000,0.0,,186500.598007938,4.2610817,,-99.49636020318692,0.006191052,,,88,88,101395.71076098605,-99.49636020318692,186500.598007938,,0.0,,0.35632848221603963,32736.170295052594
,,89268.2932086969,-33.5099,,,0.0,0.79,100,67.22577,0.79,,,,,27771.909218526256,,,56099.65309480045,56099.65309480045,100,,,33.715874,1800000,0.0,,245970.51841779833,4.2722673,,-104.06189942406625,0.0061650123,,,89,89,89268.2932086969,-104.06189942406625,245970.51841779833,,0.0,,0.3819266368909344,27771.909218526256
114849.53084969471,0.0,104542.65397813471,-16.488144,10,224987.52191557217,0.0,0.97,100,46.89548,0.97,224987.52191557217,114849.53084969474,1414.1685232365219,10,32428.130004360006,9,52824.71164669256,38485.888290118666,38485.888290118666,100,1414.1685232365219,9,30.407337,1820000,0.0,0.9,215501.70818480692,4.2680173,52824.71164669256,-35.87921452023746,0.0069979425,0.0,0.9,90,90,104542.65397813471,-35.87921452023746,215501.70818480692,114849.53084969471,0.0,114849.53084969474,0.2961594917006789,32428.130004360006
,,95705.87550443424,-22.63885,,,0.0,0.81,100,42.859627,0.81,,,,,29861.680260090172,,,63415.00001979555,63415.00001979555,100,,,20.220776,1840000,0.0,,244253.8606481408,4.255563,,-104.88863991718942,0.010998114,,,91,91,95705.87550443424,-104.88863991718942,244253.8606481408,,0.0,,0.40394563120346794,29861.680260090172
,,120489.15078828632,-69.69351,,,0.0,0.86,100,71.91205,0.86,,,,,36112.623160958865,,,63923.63553478613,63923.63553478613,100,,,2.2185376,1860000,0.0,,253242.07806779444,4.2368393,,-102.70884657541573,0.00529732,,,92,92,120489.15078828632,-102.70884657541573,253242.07806779444,,0.0,,0.41458096366300956,36112.623160958865
,,115479.34717541459,-41.978474,,,0.0,0.89,100,53.8264,0.89,,,,,34531.34377528498,,,55228.59023321132,55228.59023321132,100,,,11.847925,1880000,0.0,,222225.0061330178,4.2133875,,-104.2452177492527,0.004751957,,,93,93,115479.34717541459,-104.2452177492527,222225.0061330178,,0.0,,0.3828418371380736,34531.34377528498
,,117028.46611708507,2.2287,,,0.0,0.88,100,46.487656,0.88,,,,,34266.55798534642,,,62471.92135942618,62471.92135942618,100,,,48.716354,1900000,0.0,,242340.29264607394,4.1875725,,-115.99743890530459,0.0041812304,,,94,94,117028.46611708507,-115.99743890530459,242340.29264607394,,0.0,,0.46069191889324335,34266.55798534642
,,118749.096208857,-64.95279,,,0.0,0.89,100,69.190125,0.89,,,,,34593.0430387414,,,61881.37820778484,61881.37820778484,100,,,4.2373376,1920000,0.0,,247315.69322698025,4.1465106,,-103.08883411599834,0.0068033156,,,95,95,118749.096208857,-103.08883411599834,247315.69322698025,,0.0,,0.3647361232947097,34593.0430387414
,,132842.80448343302,8.285175,,,0.0,0.91,100,63.758076,0.91,,,,,38171.45443716025,,,64609.16508828892,64609.16508828892,100,,,72.04325,1940000,0.0,,260567.2069048994,4.136665,,-103.53265838293268,0.009012844,,,96,96,132842.80448343302,-103.53265838293268,260567.2069048994,,0.0,,0.3393178412385204,38171.45443716025
,,136871.40042493417,135.92807,,,0.0,0.94,100,-91.27539,0.94,,,,,39577.298142853666,,,64479.99800700992,64479.99800700992,100,,,44.652676,1960000,0.0,,253659.3238979127,4.1297336,,-103.79835991671939,0.020320568,,,97,97,136871.40042493417,-103.79835991671939,253659.3238979127,,0.0,,0.3608383481340236,39577.298142853666
,,99990.08132880786,-28.143024,,,0.0,0.83,100,46.9526,0.83,,,,,29146.91316066153,,,65534.33588204443,65534.33588204443,100,,,18.809574,1980000,0.0,,234243.0344514498,4.1113043,,-98.42814609603755,0.0051857126,,,98,98,99990.08132880786,-98.42814609603755,234243.0344514498,,0.0,,0.4731999276897123,29146.91316066153
,,106744.6072564862,-91.32458,,,0.0,0.87,100,64.38631,0.87,,,,,31958.705089109688,,,62915.642721898555,62915.642721898555,100,,,-26.938274,2000000,0.0,,238968.44077487665,4.10077,,-100.65102305193477,0.0067825625,,,99,99,106744.6072564862,-100.65102305193477,238968.44077487665,,0.0,,0.42713652000770397,31958.705089109688
