MetaTrain/Average/AlphaLoss,MetaTest/door-close-v1/TerminationRate,MetaTest/door-close-v1/SuccessRate,MetaTest/door-close-v1/AverageReturn,MetaTest/door-close-v1/MinReturn,MetaTest/door-close-v1/StdReturn,TotalEnvSteps,MetaTest/door-close-v1/AverageDiscountedReturn,MetaTest/Average/Iteration,MetaTest/Average/TerminationRate,MetaTest/Average/MinReturn,MetaTest/Average/NumTrajs,MetaTest/door-close-v1/NumTrajs,MetaTest/Average/StdReturn,MetaTest/door-close-v1/Iteration,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/SuccessRate,MetaTrain/Average/Alpha,MetaTrain/Average/ContrastiveLoss,MetaTrain/Average/PolicyLoss,MetaTest/door-close-v1/MaxReturn,MetaTest/Average/AverageReturn,MetaTest/Average/MaxReturn,MetaTrain/Average/QfLoss
-29.675564,0.0,0.3,41417.51806228615,-164.05911473487166,83326.66011665789,4784000,41417.51806228615,190,0.0,-164.05911473487166,10,10,83326.66011665789,190,41417.51806228615,0.3,nan,78.48638,-329682.78,223046.31626834368,41417.51806228615,223046.31626834368,146211410.0
-29.918623,0.0,0.2,25205.597764570768,-146.2783444123313,75857.03757174079,4808000,25205.597764570753,191,0.0,-146.2783444123313,10,10,75857.03757174079,191,25205.597764570753,0.2,nan,69.00293,-332790.44,252776.67310589907,25205.597764570768,252776.67310589907,146357620.0
-30.75756,0.0,0.3,28149.139840779208,-145.27774357768897,69331.48755672468,4832000,28149.139840779208,192,0.0,-145.27774357768897,10,10,69331.48755672468,192,28149.139840779208,0.3,nan,89.61933,-326851.9,232926.30940161028,28149.139840779208,232926.30940161028,147270990.0
-31.313038,0.0,0.4,14130.199337444606,-147.8957686333931,41811.05610905688,4856000,14130.199337444597,193,0.0,-147.8957686333931,10,10,41811.05610905688,193,14130.199337444597,0.4,nan,119.01434,-297858.1,139544.52947837682,14130.199337444606,139544.52947837682,147710130.0
-31.679016,0.0,0.5,34902.17441598606,-142.8639082584898,69131.45280748507,4880000,34902.17441598605,194,0.0,-142.8639082584898,10,10,69131.45280748507,194,34902.17441598605,0.5,nan,338.48132,-253891.64,185557.343343851,34902.17441598606,185557.343343851,145065220.0
-31.225122,0.0,0.5,32407.004176526447,-149.12488748583235,59555.3590368978,4904000,32407.004176526458,195,0.0,-149.12488748583235,10,10,59555.3590368978,195,32407.004176526458,0.5,nan,429.85645,-285310.47,196669.42611909422,32407.004176526447,196669.42611909422,146656180.0
-30.976786,0.0,0.5,-92.56177530814895,-143.6546933220417,44.912492255028155,4928000,-92.56177530814898,196,0.0,-143.6546933220417,10,10,44.912492255028155,196,-92.56177530814898,0.5,nan,407.10406,-322027.97,-37.291845411029314,-92.56177530814895,-37.291845411029314,149814640.0
-30.37699,0.0,0.3,37017.077574725714,-152.42190679124934,75368.14102314108,4952000,37017.07757472573,197,0.0,-152.42190679124934,10,10,75368.14102314108,197,37017.07757472573,0.3,nan,278.57446,-327293.7,251603.85986403015,37017.077574725714,251603.85986403015,150193600.0
-30.341278,0.0,0.5,29617.2835935588,-149.34216422714888,55857.928682216734,4976000,29617.283593558805,198,0.0,-149.34216422714888,10,10,55857.928682216734,198,29617.283593558805,0.5,nan,374.04462,-299757.94,151381.96870938467,29617.2835935588,151381.96870938467,148392500.0
-30.07751,0.0,0.5,10879.907064483838,-74.90413844321579,20810.870058193992,5000000,10879.907064483838,199,0.0,-74.90413844321579,10,10,20810.870058193992,199,10879.907064483838,0.5,nan,276.38043,-296887.88,62565.86884718753,10879.907064483838,62565.86884718753,148426820.0
