MetaTest/Average/MaxReturn,sweep-v1/MinReturn,MetaTest/sweep-v1/Iteration,Average/MinReturn,MetaTest/sweep-v1/TerminationRate,MetaTest/Average/MinReturn,MetaTest/Average/TerminationRate,MetaTest/Average/StdReturn,sweep-v1/AverageReturn,MetaTest/sweep-v1/AverageDiscountedReturn,Average/Iteration,sweep-v1/TerminationRate,MetaTest/sweep-v1/MinReturn,sweep-v1/MaxReturn,Average/AverageReturn,Average/StdReturn,MetaTest/sweep-v1/StdReturn,MetaTest/Average/NumEpisodes,MetaTest/Average/SuccessRate,MetaTest/sweep-v1/SuccessRate,TotalEnvSteps,MetaTest/Average/AverageReturn,sweep-v1/Iteration,policy/KLBefore,Average/NumEpisodes,policy/dLoss,policy/LossAfter,MetaTest/Average/Iteration,Average/MaxReturn,sweep-v1/AverageDiscountedReturn,Average/AverageDiscountedReturn,policy/LossBefore,sweep-v1/NumEpisodes,MetaTest/sweep-v1/AverageReturn,Average/TerminationRate,sweep-v1/StdReturn,sweep-v1/SuccessRate,Average/SuccessRate,MetaTest/sweep-v1/NumEpisodes,MetaTest/sweep-v1/MaxReturn,LinearFeatureBaseline/ExplainedVariance,policy/Entropy,policy/KL,MetaTest/Average/AverageDiscountedReturn
47560.67849245666,-35.27459202955704,7,-35.27459202955704,0.0,-29.230743564940042,0.0,16581.470714421845,9164.26102166805,15341.46457371901,70,0.0,-29.230743564940042,41038.642975131486,9164.26102166805,9768.340551676678,16581.470714421845,10,0.0,0.0,1420000,15341.464573719019,70,0.0,100,11.444208,-7.3565516,7,41038.642975131486,2718.203396051311,2718.203396051311,4.087656,100,15341.464573719019,0.0,9768.340551676678,0.06,0.06,10,47560.67849245666,0.3126155278543481,4.425812,0.009240229,15341.46457371901
,-35.56910827425363,,-35.56910827425363,,,,,6656.85257161568,,71,0.0,,34999.115925391656,6656.85257161568,8673.229600115874,,,,,1440000,,71,0.0,100,10.509548,-7.6079187,,34999.115925391656,2109.1092545067645,2109.1092545067645,2.9016297,100,,0.0,8673.229600115874,0.06,0.06,,,0.4086004510047846,4.3959656,0.009648945,
,-42.56708770751351,,-42.56708770751351,,,,,9427.492552265716,,72,0.0,,40241.448341317984,9427.492552265716,10306.190678954144,,,,,1460000,,72,0.0,100,10.940563,-10.604615,,40241.448341317984,2887.315347055538,2887.315347055538,0.33594844,100,,0.0,10306.190678954144,0.02,0.02,,,0.3255257980785293,4.373356,0.005372671,
,-39.3138551538195,,-39.3138551538195,,,,,10395.136767553842,,73,0.0,,39465.438842888725,10395.136767553842,10680.8438520701,,,,,1480000,,73,0.0,100,11.253175,-10.262997,,39465.438842888725,3121.790548969314,3121.790548969314,0.9901781,100,,0.0,10680.8438520701,0.03,0.03,,,0.3373536162028353,4.3383527,0.010606691,
,-47.991494597802394,,-47.991494597802394,,,,,11684.914406495425,,74,0.0,,39782.262561622934,11684.914406495425,10647.394963440345,,,,,1500000,,74,0.0,100,9.3306,-10.927722,,39782.262561622934,3557.572538031024,3557.572538031024,-1.5971218,100,,0.0,10647.394963440345,0.02,0.02,,,0.2792057407643129,4.328671,0.0067040147,
,-39.12924963366995,,-39.12924963366995,,,,,11012.868722224435,,75,0.0,,41376.58843288774,11012.868722224435,10477.52261377746,,,,,1520000,,75,0.0,100,11.166843,-10.139228,,41376.58843288774,3585.9799160228413,3585.9799160228413,1.0276157,100,,0.0,10477.52261377746,0.08,0.08,,,0.33275989090828284,4.315373,0.0058296784,
,-28.5008179902536,,-28.5008179902536,,,,,12822.301026108056,,76,0.0,,39682.61830548042,12822.301026108056,10417.559421087928,,,,,1540000,,76,0.0,100,11.245409,0.18469687,,39682.61830548042,4154.285999897656,4154.285999897656,11.430106,100,,0.0,10417.559421087928,0.03,0.03,,,0.3330733253870506,4.305978,0.006706694,
,-33.38074861624409,,-33.38074861624409,,,,,11348.106588845656,,77,0.0,,37964.036762241456,11348.106588845656,10850.655221150791,,,,,1560000,,77,0.0,100,10.098356,-10.574775,,37964.036762241456,3545.6126097206616,3545.6126097206616,-0.47641876,100,,0.0,10850.655221150791,0.04,0.04,,,0.3522600934426544,4.297234,0.006709965,
,-41.83910010053407,,-41.83910010053407,,,,,11459.282739695409,,78,0.0,,38389.490454017854,11459.282739695409,11769.830225086242,,,,,1580000,,78,0.0,100,13.67,-4.8089437,,38389.490454017854,3587.813654753539,3587.813654753539,8.861056,100,,0.0,11769.830225086242,0.02,0.02,,,0.36832663866130466,4.277886,0.0068568755,
,-35.32279527307479,,-35.32279527307479,,,,,10836.987700046175,,79,0.0,,43560.658320412724,10836.987700046175,10892.540493043283,,,,,1600000,,79,0.0,100,9.354803,-11.612167,,43560.658320412724,3458.1656467916496,3458.1656467916496,-2.257364,100,,0.0,10892.540493043283,0.06,0.06,,,0.3252692859524565,4.2416754,0.0073482282,
22859.75000797025,-36.10363750840742,8,-36.10363750840742,0.0,-29.019821307206428,0.0,9040.925963529324,11152.479156922938,10550.211514548315,80,0.0,-29.019821307206428,43611.939529257324,11152.479156922938,10696.852012914609,9040.925963529324,10,0.1,0.1,1620000,10550.211514548311,80,0.0,100,10.812201,-5.726069,8,43611.939529257324,3325.901479673388,3325.901479673388,5.086131,100,10550.211514548311,0.0,10696.852012914609,0.07,0.07,10,22859.75000797025,0.3124861353456907,4.2126775,0.009363314,10550.211514548315
,-27.56587039621494,,-27.56587039621494,,,,,13711.613170100718,,81,0.0,,46599.315632268546,13711.613170100718,12640.115602716416,,,,,1640000,,81,0.0,100,11.972707,1.9069875,,46599.315632268546,4189.3816067187345,4189.3816067187345,13.879694,100,,0.0,12640.115602716416,0.03,0.03,,,0.29836479048359843,4.179597,0.008745453,
,-26.95960159335784,,-26.95960159335784,,,,,9834.5775666074,,82,0.0,,46101.61145209579,9834.5775666074,11356.240722751456,,,,,1660000,,82,0.0,100,10.818544,-15.422756,,46101.61145209579,3101.376328052921,3101.376328052921,-4.6042123,100,,0.0,11356.240722751456,0.04,0.04,,,0.3163902160236912,4.1674495,0.010409663,
,-34.78002044236873,,-34.78002044236873,,,,,12985.306824705605,,83,0.0,,48587.16559515443,12985.306824705605,11212.167483760224,,,,,1680000,,83,0.0,100,12.281825,-5.6403313,,48587.16559515443,4356.247380224937,4356.247380224937,6.641494,100,,0.0,11212.167483760224,0.11,0.11,,,0.26021545429359816,4.151849,0.0069924966,
,-34.1920360938762,,-34.1920360938762,,,,,12013.810865319561,,84,0.0,,48273.17102831313,12013.810865319561,11748.277609314013,,,,,1700000,,84,0.0,100,12.653007,-14.047088,,48273.17102831313,3716.1166704512407,3716.1166704512407,-1.3940812,100,,0.0,11748.277609314013,0.07,0.07,,,0.29810437351147934,4.1246758,0.007863516,
,-44.02417149383628,,-44.02417149383628,,,,,12076.97048884374,,85,0.0,,40269.81192091275,12076.97048884374,11992.592868048045,,,,,1720000,,85,0.0,100,12.430844,-13.170891,,40269.81192091275,3802.0785745830076,3802.0785745830076,-0.74004686,100,,0.0,11992.592868048045,0.06,0.06,,,0.3667074699299855,4.1110773,0.009156836,
,-31.07079394291335,,-31.07079394291335,,,,,13325.204185142908,,86,0.0,,49443.623814334314,13325.204185142908,12874.574310146336,,,,,1740000,,86,0.0,100,14.35721,-8.060838,,49443.623814334314,4192.334496723533,4192.334496723533,6.296372,100,,0.0,12874.574310146336,0.04,0.04,,,0.3495408324576068,4.11573,0.008217066,
,-34.65638115622365,,-34.65638115622365,,,,,12958.16324018932,,87,0.0,,42381.81669374881,12958.16324018932,12588.787223695035,,,,,1760000,,87,0.0,100,12.798621,-18.961306,,42381.81669374881,4135.557322275906,4135.557322275906,-6.1626844,100,,0.0,12588.787223695035,0.05,0.05,,,0.37503495350457705,4.1212354,0.0062914533,
,-45.593923286477455,,-45.593923286477455,,,,,15279.211423071136,,88,0.0,,44601.96079713494,15279.211423071136,12655.820403016158,,,,,1780000,,88,0.0,100,11.724987,-13.470459,,44601.96079713494,4840.872470772683,4840.872470772683,-1.7454718,100,,0.0,12655.820403016158,0.04,0.04,,,0.31495095492333647,4.1150885,0.0071063302,
,-42.812242519914584,,-42.812242519914584,,,,,12011.824011193445,,89,0.0,,46765.931900982025,12011.824011193445,12796.658109284843,,,,,1800000,,89,0.0,100,11.795153,-18.582975,,46765.931900982025,3809.969015590994,3809.969015590994,-6.787823,100,,0.0,12796.658109284843,0.09,0.09,,,0.3464000855892799,4.102582,0.0075247986,
24329.154425272038,-36.68560142506288,9,-36.68560142506288,0.0,-22.112060575670693,0.0,7785.843491537097,13396.978679276244,11805.736018501168,90,0.0,-22.112060575670693,44638.04710420494,13396.978679276244,12999.675767885052,7785.843491537097,10,0.2,0.2,1820000,11805.73601850117,90,0.0,100,11.522036,-10.690689,9,44638.04710420494,4043.651129927625,4043.651129927625,0.83134687,100,11805.73601850117,0.0,12999.675767885052,0.04,0.04,10,24329.154425272038,0.4004322336082793,4.0800138,0.0064162523,11805.736018501168
,-10.593269613609055,,-10.593269613609055,,,,,12376.745845413236,,91,0.0,,40302.01741676707,12376.745845413236,11376.379367346803,,,,,1840000,,91,0.0,100,10.532747,5.748031,,40302.01741676707,3875.7319340617128,3875.7319340617128,16.280779,100,,0.0,11376.379367346803,0.05,0.05,,,0.36971884730380844,4.0644445,0.0071866554,
,-27.76577866990403,,-27.76577866990403,,,,,13066.522283514385,,92,0.0,,38491.26875825763,13066.522283514385,10717.66123273361,,,,,1860000,,92,0.0,100,12.9449625,-11.588172,,38491.26875825763,4401.339507722357,4401.339507722357,1.3567907,100,,0.0,10717.66123273361,0.09,0.09,,,0.3593205046065481,4.03698,0.0066494346,
,-30.01820269851533,,-30.01820269851533,,,,,14501.08967426069,,93,0.0,,46992.16702194348,14501.08967426069,12449.493535411893,,,,,1880000,,93,0.0,100,11.992293,-20.331606,,46992.16702194348,4662.7257788548795,4662.7257788548795,-8.339313,100,,0.0,12449.493535411893,0.03,0.03,,,0.3067806326843312,3.9993398,0.007887512,
,-37.47960323922004,,-37.47960323922004,,,,,14439.148582301563,,94,0.0,,38632.890738190894,14439.148582301563,11479.216244665426,,,,,1900000,,94,0.0,100,12.872799,-19.69301,,38632.890738190894,4625.757111850378,4625.757111850378,-6.820211,100,,0.0,11479.216244665426,0.05,0.05,,,0.38629935579388086,3.958228,0.006862848,
,-42.11457415748699,,-42.11457415748699,,,,,15313.614309786002,,95,0.0,,44835.166758177824,15313.614309786002,12587.230935120999,,,,,1920000,,95,0.0,100,12.319323,-19.33255,,44835.166758177824,4802.15661006226,4802.15661006226,-7.013228,100,,0.0,12587.230935120999,0.07,0.07,,,0.3110200226114801,3.940467,0.0057748347,
,-28.9198990816416,,-28.9198990816416,,,,,16162.11804666432,,96,0.0,,44769.896413085466,16162.11804666432,11988.276792660312,,,,,1940000,,96,0.0,100,13.982463,-10.696675,,44769.896413085466,5208.269824700639,5208.269824700639,3.2857876,100,,0.0,11988.276792660312,0.03,0.03,,,0.33242365993241785,3.9108648,0.0065095094,
,-36.414835059018536,,-36.414835059018536,,,,,14224.862875709077,,97,0.0,,43466.674721439995,14224.862875709077,11771.87465413626,,,,,1960000,,97,0.0,100,8.960487,-3.05905,,43466.674721439995,4665.323016067248,4665.323016067248,5.9014373,100,,0.0,11771.87465413626,0.03,0.03,,,0.34513542317671664,3.8903196,0.0069881086,
,-34.20662140416265,,-34.20662140416265,,,,,15265.895452973067,,98,0.0,,41254.04919747718,15265.895452973067,10937.139092956106,,,,,1980000,,98,0.0,100,11.739883,-8.922128,,41254.04919747718,4770.084970007862,4770.084970007862,2.8177562,100,,0.0,10937.139092956106,0.05,0.05,,,0.3487175688000371,3.8757708,0.0060996567,
,-29.658292480943807,,-29.658292480943807,,,,,13254.621172342391,,99,0.0,,42346.5538980496,13254.621172342391,12081.791705947828,,,,,2000000,,99,0.0,100,13.521369,-25.792881,,42346.5538980496,4201.852881334295,4201.852881334295,-12.271512,100,,0.0,12081.791705947828,0.05,0.05,,,0.3760966470477879,3.8487399,0.0064179064,
