hand-insert-v1/AverageReturn,MetaTest/hand-insert-v1/TerminationRate,MetaTest/hand-insert-v1/SuccessRate,hand-insert-v1/MaxReturn,GaussianMLPPolicy/dLoss,MetaTest/Average/Iteration,MetaTest/Average/AverageDiscountedReturn,Average/NumEpisodes,MetaTest/Average/MinReturn,GaussianMLPPolicy/KLAfter,hand-insert-v1/StdReturn,Iteration,MetaTest/Average/SuccessRate,Average/SuccessRate,hand-insert-v1/MinReturn,MetaTest/hand-insert-v1/StdReturn,MetaTest/Average/MaxReturn,MetaTest/hand-insert-v1/AverageDiscountedReturn,MetaTest/hand-insert-v1/MaxReturn,MetaTest/hand-insert-v1/AverageReturn,TotalEnvSteps,MetaTest/hand-insert-v1/NumEpisodes,Average/AverageDiscountedReturn,MetaTest/Average/StdReturn,MetaTest/hand-insert-v1/Iteration,MetaTest/hand-insert-v1/MinReturn,GaussianMLPPolicy/KLBefore,MetaTest/Average/AverageReturn,GaussianMLPPolicy/Entropy,GaussianMLPPolicy/LossBefore,Average/Iteration,Average/StdReturn,Average/AverageReturn,GaussianMLPPolicy/LossAfter,MetaTest/Average/NumEpisodes,Average/MinReturn,hand-insert-v1/SuccessRate,hand-insert-v1/Iteration,hand-insert-v1/NumEpisodes,Average/MaxReturn,MetaTest/Average/TerminationRate,Average/TerminationRate,hand-insert-v1/TerminationRate,hand-insert-v1/AverageDiscountedReturn
25505.85129331598,0.0,1.0,210942.8771875908,3.693809702554063e-09,33,5111.5231523768225,200,5111.523152376821,2.601052983663976e-06,35490.98880380581,33,1.0,0.755,-41.20001120525609,0.0,5111.523152376821,5111.5231523768225,5111.523152376821,5111.523152376821,2720000,1,6348.656507554106,0.0,33,5111.523152376821,0.0,5111.523152376821,5.655593395233154,-5.5260226616837826e-08,33,35490.98880380581,25505.85129331598,-5.895403631939189e-08,1,-41.20001120525609,0.755,33,200,210942.8771875908,0.0,0.0,0.0,6348.656507554106
24990.39092336937,0.0,0.0,160678.93775390647,1.431328655598918e-08,34,-24.58331149420213,200,-24.5833114942021,1.0100198778673075e-05,35923.76804814848,34,0.0,0.8,-47.0982071502937,0.0,-24.5833114942021,-24.58331149420213,-24.5833114942021,-24.5833114942021,2800000,1,6590.741845866814,0.0,34,-24.5833114942021,0.0,-24.5833114942021,5.65748405456543,1.7563427263667108e-06,34,35923.76804814848,24990.39092336937,1.7420294398107217e-06,1,-47.0982071502937,0.8,34,200,160678.93775390647,0.0,0.0,0.0,6590.741845866814
27587.096699726684,0.0,0.0,223919.04950504523,3.5036578083236236e-09,35,-26.914325850134983,200,-26.91432585013499,2.4686289634701097e-06,39268.97888483297,35,0.0,0.75,-41.28599893784848,0.0,-26.91432585013499,-26.914325850134983,-26.91432585013499,-26.91432585013499,2880000,1,7274.37791400349,0.0,35,-26.91432585013499,0.0,-26.91432585013499,5.6583781242370605,8.675802973812097e-07,35,39268.97888483297,27587.096699726684,8.64076639572886e-07,1,-41.28599893784848,0.75,35,200,223919.04950504523,0.0,0.0,0.0,7274.37791400349
20597.48597809125,0.0,1.0,148316.77578694513,6.432117061194731e-09,36,105711.94367968012,200,105711.94367968016,4.5435708670993336e-06,29657.156064701285,36,1.0,0.73,-43.99509569293044,0.0,105711.94367968016,105711.94367968012,105711.94367968016,105711.94367968016,2960000,1,5540.359258724892,0.0,36,105711.94367968016,0.0,105711.94367968016,5.65755558013916,-7.636405143784941e-07,36,29657.156064701285,20597.48597809125,-7.700726314396888e-07,1,-43.99509569293044,0.73,36,200,148316.77578694513,0.0,0.0,0.0,5540.359258724892
25131.980732069478,0.0,1.0,211133.4144223252,8.394636097364128e-09,37,39965.511859750455,200,39965.51185975052,5.9478115872479975e-06,37201.77914323407,37,1.0,0.79,-47.781765689819004,0.0,39965.51185975052,39965.511859750455,39965.51185975052,39965.51185975052,3040000,1,6524.987845967172,0.0,37,39965.51185975052,0.0,39965.51185975052,5.656997203826904,-5.106418257128098e-07,37,37201.77914323407,25131.980732069478,-5.190364618101739e-07,1,-47.781765689819004,0.79,37,200,211133.4144223252,0.0,0.0,0.0,6524.987845967172
24336.09213410695,0.0,0.0,242593.0500299953,8.368260751012713e-09,38,-26.126482344368696,200,-26.126482344368682,5.907107606617501e-06,38059.60159538954,38,0.0,0.68,-47.15718828595631,0.0,-26.126482344368682,-26.126482344368696,-26.126482344368682,-26.126482344368682,3120000,1,6315.541829304409,0.0,38,-26.126482344368682,0.0,-26.126482344368682,5.6566314697265625,-3.9934516848916246e-07,38,38059.60159538954,24336.09213410695,-4.077134292401752e-07,1,-47.15718828595631,0.68,38,200,242593.0500299953,0.0,0.0,0.0,6315.541829304409
25106.662555683768,0.0,1.0,184604.33039429827,1.7121465134550817e-08,39,18693.132803136952,200,18693.13280313697,1.2085650269000325e-05,35161.723337369534,39,1.0,0.8,-44.48115952897442,0.0,18693.13280313697,18693.132803136952,18693.13280313697,18693.13280313697,3200000,1,7085.101177056968,0.0,39,18693.13280313697,0.0,18693.13280313697,5.6576714515686035,1.204719410452526e-06,39,35161.723337369534,25106.662555683768,1.1875979453179752e-06,1,-44.48115952897442,0.8,39,200,184604.33039429827,0.0,0.0,0.0,7085.101177056968
32749.883962310483,0.0,1.0,211327.9753102627,2.865277792807319e-09,40,133953.68497123718,200,133953.6849712373,2.0219119960529497e-06,43408.889420523155,40,1.0,0.72,-50.92337116027567,0.0,133953.6849712373,133953.68497123718,133953.6849712373,133953.6849712373,3280000,1,8173.784795939063,0.0,40,133953.6849712373,0.0,133953.6849712373,5.657384395599365,-4.266641155936668e-07,40,43408.889420523155,32749.883962310483,-4.295293933864741e-07,1,-50.92337116027567,0.72,40,200,211327.9753102627,0.0,0.0,0.0,8173.784795939063
30473.116808705487,0.0,1.0,221252.56468925305,6.564505383721553e-09,41,3640.408711434242,200,3640.4087114342424,4.636280664271908e-06,41061.02302128135,41,1.0,0.76,-38.17144747594364,0.0,3640.4087114342424,3640.408711434242,3640.4087114342424,3640.4087114342424,3360000,1,7566.618307474877,0.0,41,3640.4087114342424,0.0,3640.4087114342424,5.6563310623168945,-1.0059379746962804e-06,41,41061.02302128135,30473.116808705487,-1.012502480080002e-06,1,-38.17144747594364,0.76,41,200,221252.56468925305,0.0,0.0,0.0,7566.618307474877
29364.647675182652,0.0,1.0,183719.54071225334,1.3501903595170006e-08,42,3148.2020521842446,200,3148.2020521842405,9.522208529233467e-06,35487.74373551066,42,1.0,0.825,-41.90548271089557,0.0,3148.2020521842405,3148.2020521842446,3148.2020521842405,3148.2020521842405,3440000,1,7988.6611539658625,0.0,42,3148.2020521842405,0.0,3148.2020521842405,5.655044078826904,-1.4981228559918236e-06,42,35487.74373551066,29364.647675182652,-1.5116247595869936e-06,1,-41.90548271089557,0.825,42,200,183719.54071225334,0.0,0.0,0.0,7988.6611539658625
24996.459984585992,0.0,1.0,151473.31439005016,4.698790689872112e-09,43,33300.72375338794,200,33300.72375338787,3.3079115837608697e-06,35430.51142374919,43,1.0,0.695,-47.483947375457525,0.0,33300.72375338787,33300.72375338794,33300.72375338787,33300.72375338787,3520000,1,6315.07159777251,0.0,43,33300.72375338787,0.0,33300.72375338787,5.654536724090576,-5.543574275179708e-07,43,35430.51142374919,24996.459984585992,-5.590562182078429e-07,1,-47.483947375457525,0.695,43,200,151473.31439005016,0.0,0.0,0.0,6315.07159777251
29789.34062621134,0.0,1.0,189841.21974552513,4.56213911093073e-09,44,9550.306069455142,200,9550.306069455144,3.229487901990069e-06,40922.22604874265,44,1.0,0.78,-37.05748180778695,0.0,9550.306069455144,9550.306069455142,9550.306069455144,9550.306069455144,3600000,1,7932.844504517528,0.0,44,9550.306069455144,0.0,9550.306069455144,5.653656005859375,-9.534052196613629e-07,44,40922.22604874265,29789.34062621134,-9.579673587722937e-07,1,-37.05748180778695,0.78,44,200,189841.21974552513,0.0,0.0,0.0,7932.844504517528
35491.915940906656,0.0,0.0,226381.23008760856,1.3558860700868536e-08,45,-22.156183016166896,200,-22.156183016166867,9.559128557157237e-06,47180.34885716736,45,0.0,0.825,-43.80425721260563,0.0,-22.156183016166867,-22.156183016166896,-22.156183016166867,-22.156183016166867,3680000,1,9355.66509646342,0.0,45,-22.156183016166867,0.0,-22.156183016166867,5.652615547180176,-1.0446306077938061e-06,45,47180.34885716736,35491.915940906656,-1.0581894684946747e-06,1,-43.80425721260563,0.825,45,200,226381.23008760856,0.0,0.0,0.0,9355.66509646342
