MetaTest/Average/AverageDiscountedReturn,MetaTest/pick-out-of-hole-v1/AverageDiscountedReturn,MetaTest/pick-out-of-hole-v1/Iteration,MetaTest/Average/TerminationRate,MetaTest/Average/AverageReturn,MetaTrain/Average/Alpha,MetaTrain/Average/ContrastiveLoss,MetaTrain/Average/QfLoss,MetaTest/Average/StdReturn,MetaTest/pick-out-of-hole-v1/TerminationRate,TotalEnvSteps,MetaTest/pick-out-of-hole-v1/AverageReturn,MetaTest/Average/SuccessRate,MetaTest/Average/NumTrajs,MetaTest/Average/MaxReturn,MetaTrain/Average/AlphaLoss,MetaTest/pick-out-of-hole-v1/StdReturn,MetaTest/pick-out-of-hole-v1/MaxReturn,MetaTest/pick-out-of-hole-v1/MinReturn,MetaTest/Average/Iteration,MetaTest/pick-out-of-hole-v1/SuccessRate,MetaTest/Average/MinReturn,MetaTrain/Average/PolicyLoss,MetaTest/pick-out-of-hole-v1/NumTrajs
-23.34926631386361,-23.34926631386361,91,0.0,-23.34926631386361,nan,7.55181,17.91477,0.061197921721519326,0.0,2408000,-23.34926631386361,0.0,10,-23.22499907525069,6.4726396,0.061197921721519326,-23.22499907525069,-23.439195744547483,91,0.0,-23.439195744547483,-109.527145,10
-22.02670089155189,-22.02670089155189,92,0.0,-22.02670089155189,nan,7.5437098,17.75182,0.10905292624621835,0.0,2432000,-22.02670089155189,0.0,10,-21.873134674545476,6.4746485,0.10905292624621835,-21.873134674545476,-22.274517166728412,92,0.0,-22.274517166728412,-109.92311,10
-22.80065165281838,-22.80065165281838,93,0.0,-22.800651652818377,nan,7.5456486,17.650278,0.046623176695330254,0.0,2456000,-22.800651652818377,0.0,10,-22.715767543518925,6.4776864,0.046623176695330254,-22.715767543518925,-22.895572326456442,93,0.0,-22.895572326456442,-110.37373,10
-21.97210455817788,-21.97210455817788,94,0.0,-21.97210455817788,nan,7.5545382,17.507303,0.07734444827563373,0.0,2480000,-21.97210455817788,0.0,10,-21.815614706189177,6.4775057,0.07734444827563373,-21.815614706189177,-22.130056705715297,94,0.0,-22.130056705715297,-110.78061,10
-21.75771946700889,-21.75771946700889,95,0.0,-21.75771946700889,nan,7.5492234,17.459352,0.10936403065520388,0.0,2504000,-21.75771946700889,0.0,10,-21.596364429733082,6.477584,0.10936403065520388,-21.596364429733082,-22.032143720179928,95,0.0,-22.032143720179928,-111.292496,10
-23.47350952172283,-23.47350952172283,96,0.0,-23.47350952172282,nan,7.552922,17.383793,0.06587887363650725,0.0,2528000,-23.47350952172282,0.0,10,-23.394242679506508,6.47992,0.06587887363650725,-23.394242679506508,-23.59215560154139,96,0.0,-23.59215560154139,-111.63803,10
-22.622292444086334,-22.622292444086334,97,0.0,-22.622292444086334,nan,7.5548587,17.241413,0.05957947421973411,0.0,2552000,-22.622292444086334,0.0,10,-22.5441749540601,6.4820766,0.05957947421973411,-22.5441749540601,-22.741871776343064,97,0.0,-22.741871776343064,-112.004326,10
-23.378795434801365,-23.378795434801365,98,0.0,-23.37879543480136,nan,7.5567327,17.199312,0.12997720925378942,0.0,2576000,-23.37879543480136,0.0,10,-23.20348923720627,6.481406,0.12997720925378942,-23.20348923720627,-23.662797806305203,98,0.0,-23.662797806305203,-112.34061,10
-22.473379195803272,-22.473379195803272,99,0.0,-22.47337919580327,nan,7.549032,17.109047,0.08704618670005848,0.0,2600000,-22.47337919580327,0.0,10,-22.27106957731174,6.481134,0.08704618670005848,-22.27106957731174,-22.598315145314597,99,0.0,-22.598315145314597,-112.76038,10
-22.655430970992708,-22.655430970992708,100,0.0,-22.655430970992704,nan,7.561329,17.005262,0.10343220510179542,0.0,2624000,-22.655430970992704,0.0,10,-22.436910889809525,6.482833,0.10343220510179542,-22.436910889809525,-22.819267046979565,100,0.0,-22.819267046979565,-113.139854,10
-22.732448890402445,-22.732448890402445,101,0.0,-22.73244889040244,nan,7.5569463,16.951197,0.16881869847274453,0.0,2648000,-22.73244889040244,0.0,10,-22.509928152174542,6.4841466,0.16881869847274453,-22.509928152174542,-23.08984900104317,101,0.0,-23.08984900104317,-113.45197,10
-23.18285336782039,-23.18285336782039,102,0.0,-23.18285336782038,nan,7.557247,16.87498,0.07042726690347398,0.0,2672000,-23.18285336782038,0.0,10,-23.08684293668105,6.4871454,0.07042726690347398,-23.08684293668105,-23.343037248466516,102,0.0,-23.343037248466516,-113.77212,10
-23.700098540861084,-23.700098540861084,103,0.0,-23.700098540861077,nan,7.5497284,16.75394,0.07189538984140152,0.0,2696000,-23.700098540861077,0.0,10,-23.602473432593257,6.486535,0.07189538984140152,-23.602473432593257,-23.870099156711547,103,0.0,-23.870099156711547,-114.05488,10
-23.27665918333804,-23.27665918333804,104,0.0,-23.276659183338047,nan,7.5359845,16.716871,0.14238327777454066,0.0,2720000,-23.276659183338047,0.0,10,-23.062012906325716,6.4872375,0.14238327777454066,-23.062012906325716,-23.493005066347642,104,0.0,-23.493005066347642,-114.39331,10
-22.439127393934406,-22.439127393934406,105,0.0,-22.439127393934402,nan,7.541088,16.572598,0.06047370052317561,0.0,2744000,-22.439127393934402,0.0,10,-22.349362404820436,6.4875736,0.06047370052317561,-22.349362404820436,-22.55619765362026,105,0.0,-22.55619765362026,-114.75347,10
-22.508184197278805,-22.508184197278805,106,0.0,-22.508184197278805,nan,7.5363917,16.495052,0.06349737864160747,0.0,2768000,-22.508184197278805,0.0,10,-22.446153740136936,6.4906363,0.06349737864160747,-22.446153740136936,-22.65538010576441,106,0.0,-22.65538010576441,-115.051094,10
-21.76735498351108,-21.76735498351108,107,0.0,-21.767354983511087,nan,7.5394382,16.389643,0.06455495673582866,0.0,2792000,-21.767354983511087,0.0,10,-21.693846808430607,6.4894533,0.06455495673582866,-21.693846808430607,-21.90457305001631,107,0.0,-21.90457305001631,-115.37539,10
-22.856111965214073,-22.856111965214073,108,0.0,-22.856111965214073,nan,7.5359073,16.338047,0.09125111482959955,0.0,2816000,-22.856111965214073,0.0,10,-22.69700533397508,6.490033,0.09125111482959955,-22.69700533397508,-23.033231233581997,108,0.0,-23.033231233581997,-115.71539,10
-22.18496566712153,-22.18496566712153,109,0.0,-22.18496566712153,nan,7.5342345,16.268528,0.09994624000285368,0.0,2840000,-22.18496566712153,0.0,10,-21.939132442776007,6.491828,0.09994624000285368,-21.939132442776007,-22.297171636373506,109,0.0,-22.297171636373506,-116.072525,10
-22.653824476860414,-22.653824476860414,110,0.0,-22.653824476860414,nan,7.5386395,16.262672,0.09697056843598402,0.0,2864000,-22.653824476860414,0.0,10,-22.436057812116523,6.4914255,0.09697056843598402,-22.436057812116523,-22.78905073228276,110,0.0,-22.78905073228276,-116.34538,10
-22.40849434035157,-22.40849434035157,111,0.0,-22.408494340351567,nan,7.5360117,16.18957,0.06691460338347521,0.0,2888000,-22.408494340351567,0.0,10,-22.26123746370148,6.4928184,0.06691460338347521,-22.26123746370148,-22.51616932565228,111,0.0,-22.51616932565228,-116.62988,10
-22.31696388481496,-22.31696388481496,112,0.0,-22.316963884814964,nan,7.553054,16.021824,0.0647361652956904,0.0,2912000,-22.316963884814964,0.0,10,-22.232470363900177,6.4954257,0.0647361652956904,-22.232470363900177,-22.431751515436705,112,0.0,-22.431751515436705,-116.93216,10
-22.815791481085512,-22.815791481085512,113,0.0,-22.815791481085515,nan,7.549364,15.941078,0.07175222211960196,0.0,2936000,-22.815791481085515,0.0,10,-22.695572925235254,6.4946046,0.07175222211960196,-22.695572925235254,-22.922187604395326,113,0.0,-22.922187604395326,-117.23153,10
-22.05159159806552,-22.05159159806552,114,0.0,-22.051591598065514,nan,7.5485654,15.966739,0.03333962435728469,0.0,2960000,-22.051591598065514,0.0,10,-21.989968037713673,6.49434,0.03333962435728469,-21.989968037713673,-22.114499042145162,114,0.0,-22.114499042145162,-117.60248,10
-22.259370939245468,-22.259370939245468,115,0.0,-22.259370939245468,nan,7.550504,15.881103,0.08392137808666529,0.0,2984000,-22.259370939245468,0.0,10,-22.091183013100455,6.496376,0.08392137808666529,-22.091183013100455,-22.36862854461344,115,0.0,-22.36862854461344,-117.77927,10
-22.502882603080213,-22.502882603080213,116,0.0,-22.502882603080213,nan,7.5525284,15.828518,0.06224785883425067,0.0,3008000,-22.502882603080213,0.0,10,-22.352606026627754,6.495498,0.06224785883425067,-22.352606026627754,-22.586333282202435,116,0.0,-22.586333282202435,-118.092705,10
-22.39717172241435,-22.39717172241435,117,0.0,-22.39717172241435,nan,7.556925,15.762645,0.04636112326039827,0.0,3032000,-22.39717172241435,0.0,10,-22.314105112934293,6.496773,0.04636112326039827,-22.314105112934293,-22.49570853011714,117,0.0,-22.49570853011714,-118.37353,10
-21.840706306426277,-21.840706306426277,118,0.0,-21.840706306426277,nan,7.5567474,15.777824,0.07254065895172801,0.0,3056000,-21.840706306426277,0.0,10,-21.726501381014803,6.497429,0.07254065895172801,-21.726501381014803,-21.966470944152395,118,0.0,-21.966470944152395,-118.59388,10
-22.60452894272695,-22.60452894272695,119,0.0,-22.604528942726954,nan,7.548323,15.683035,0.0437458918190268,0.0,3080000,-22.604528942726954,0.0,10,-22.52461251365408,6.4964886,0.0437458918190268,-22.52461251365408,-22.677675331115694,119,0.0,-22.677675331115694,-118.87161,10
-23.086207405426446,-23.086207405426446,120,0.0,-23.08620740542645,nan,7.553821,15.613759,0.04653646216856763,0.0,3104000,-23.08620740542645,0.0,10,-23.000323614474087,6.499659,0.04653646216856763,-23.000323614474087,-23.14961627771274,120,0.0,-23.14961627771274,-119.133835,10
-22.352501710208017,-22.352501710208017,121,0.0,-22.35250171020802,nan,7.553077,15.5262985,0.05520415632659158,0.0,3128000,-22.35250171020802,0.0,10,-22.252251383666707,6.4979568,0.05520415632659158,-22.252251383666707,-22.454126580571405,121,0.0,-22.454126580571405,-119.357,10
-22.165290632208155,-22.165290632208155,122,0.0,-22.165290632208148,nan,7.549537,15.45842,0.06925086633143825,0.0,3152000,-22.165290632208148,0.0,10,-22.080353831529607,6.5021024,0.06925086633143825,-22.080353831529607,-22.299394139388145,122,0.0,-22.299394139388145,-119.6138,10
-22.002608012234525,-22.002608012234525,123,0.0,-22.002608012234525,nan,7.5494843,15.4258,0.07647023874208031,0.0,3176000,-22.002608012234525,0.0,10,-21.845426347317083,6.500666,0.07647023874208031,-21.845426347317083,-22.1277053536892,123,0.0,-22.1277053536892,-119.84719,10
-22.745008978451548,-22.745008978451548,124,0.0,-22.74500897845156,nan,7.547495,15.344372,0.12865850679546462,0.0,3200000,-22.74500897845156,0.0,10,-22.513000702278795,6.500436,0.12865850679546462,-22.513000702278795,-22.960391440912822,124,0.0,-22.960391440912822,-120.11818,10
-22.315519494071435,-22.315519494071435,125,0.0,-22.315519494071435,nan,7.5524006,15.343717,0.07297653346892,0.0,3224000,-22.315519494071435,0.0,10,-22.184554812263404,6.5015883,0.07297653346892,-22.184554812263404,-22.414648226925298,125,0.0,-22.414648226925298,-120.27503,10
-22.355586908117136,-22.355586908117136,126,0.0,-22.35558690811714,nan,7.5432725,15.267077,0.06092591990302034,0.0,3248000,-22.35558690811714,0.0,10,-22.279693709681663,6.504042,0.06092591990302034,-22.279693709681663,-22.485338050189938,126,0.0,-22.485338050189938,-120.4993,10
-21.338978518932628,-21.338978518932628,127,0.0,-21.338978518932628,nan,7.548732,15.196878,0.07455833011695913,0.0,3272000,-21.338978518932628,0.0,10,-21.198879937489227,6.503801,0.07455833011695913,-21.198879937489227,-21.46745763141605,127,0.0,-21.46745763141605,-120.75088,10
-21.837594064277425,-21.837594064277425,128,0.0,-21.837594064277425,nan,7.541993,15.124705,0.06361062304056703,0.0,3296000,-21.837594064277425,0.0,10,-21.749557648856953,6.5023875,0.06361062304056703,-21.749557648856953,-21.954126498132393,128,0.0,-21.954126498132393,-120.89898,10
-22.077454640541674,-22.077454640541674,129,0.0,-22.07745464054167,nan,7.544319,15.0619335,0.04223325509118406,0.0,3320000,-22.07745464054167,0.0,10,-22.011198772110536,6.506071,0.04223325509118406,-22.011198772110536,-22.135689603175624,129,0.0,-22.135689603175624,-121.24761,10
-21.839269569796823,-21.839269569796823,130,0.0,-21.839269569796826,nan,7.54871,14.991824,0.04454281942438273,0.0,3344000,-21.839269569796826,0.0,10,-21.785111581795935,6.504548,0.04454281942438273,-21.785111581795935,-21.928660224486457,130,0.0,-21.928660224486457,-121.4061,10
-22.09937279231164,-22.09937279231164,131,0.0,-22.099372792311637,nan,7.557252,14.882408,0.09388711261376871,0.0,3368000,-22.099372792311637,0.0,10,-21.979202622831874,6.506281,0.09388711261376871,-21.979202622831874,-22.31098875213376,131,0.0,-22.31098875213376,-121.592606,10
-22.355783890319692,-22.355783890319692,132,0.0,-22.355783890319685,nan,7.5522957,14.847172,0.12075677589904166,0.0,3392000,-22.355783890319685,0.0,10,-22.142579265597337,6.506533,0.12075677589904166,-22.142579265597337,-22.525203345880378,132,0.0,-22.525203345880378,-121.83717,10
-23.562616733756123,-23.562616733756123,133,0.0,-23.56261673375612,nan,7.550378,14.798362,0.1098787340624016,0.0,3416000,-23.56261673375612,0.0,10,-23.377496422882267,6.507511,0.1098787340624016,-23.377496422882267,-23.721632517254218,133,0.0,-23.721632517254218,-122.05636,10
-21.97818329375226,-21.97818329375226,134,0.0,-21.97818329375226,nan,7.555991,14.756819,0.0673076456190852,0.0,3440000,-21.97818329375226,0.0,10,-21.889987587498382,6.5079308,0.0673076456190852,-21.889987587498382,-22.130267403423506,134,0.0,-22.130267403423506,-122.318954,10
-21.512789094337528,-21.512789094337528,135,0.0,-21.51278909433753,nan,7.556225,14.753267,0.10464508968302348,0.0,3464000,-21.51278909433753,0.0,10,-21.251739778749204,6.509351,0.10464508968302348,-21.251739778749204,-21.641419496798672,135,0.0,-21.641419496798672,-122.515045,10
-22.34533848923984,-22.34533848923984,136,0.0,-22.345338489239843,nan,7.5488043,14.7134905,0.021745507725777678,0.0,3488000,-22.345338489239843,0.0,10,-22.303220784857505,6.5099297,0.021745507725777678,-22.303220784857505,-22.380233674110578,136,0.0,-22.380233674110578,-122.75513,10
-21.89689255985064,-21.89689255985064,137,0.0,-21.89689255985064,nan,7.542578,14.524914,0.06111753822828313,0.0,3512000,-21.89689255985064,0.0,10,-21.784906814806906,6.511096,0.06111753822828313,-21.784906814806906,-22.003615136822628,137,0.0,-22.003615136822628,-122.91307,10
-22.309856642984844,-22.309856642984844,138,0.0,-22.309856642984844,nan,7.5388703,14.58555,0.0650056571463733,0.0,3536000,-22.309856642984844,0.0,10,-22.227999547132004,6.5101037,0.0650056571463733,-22.227999547132004,-22.45717467217171,138,0.0,-22.45717467217171,-123.19163,10
-22.189266992380205,-22.189266992380205,139,0.0,-22.189266992380205,nan,7.5461206,14.511712,0.09740957051076932,0.0,3560000,-22.189266992380205,0.0,10,-22.051880967129676,6.509333,0.09740957051076932,-22.051880967129676,-22.383533002813184,139,0.0,-22.383533002813184,-123.33119,10
-21.39057682203965,-21.39057682203965,140,0.0,-21.390576822039645,nan,7.553502,14.380303,0.20767927545401102,0.0,3584000,-21.390576822039645,0.0,10,-21.160671430161386,6.5115,0.20767927545401102,-21.160671430161386,-21.731258447619282,140,0.0,-21.731258447619282,-123.61736,10
-22.069235571509786,-22.069235571509786,141,0.0,-22.069235571509786,nan,7.5511756,14.41951,0.04225507317046633,0.0,3608000,-22.069235571509786,0.0,10,-22.004005308677186,6.511547,0.04225507317046633,-22.004005308677186,-22.138594107911263,141,0.0,-22.138594107911263,-123.82108,10
-22.028541232410692,-22.028541232410692,142,0.0,-22.028541232410685,nan,7.5458055,14.401783,0.07088930278229048,0.0,3632000,-22.028541232410685,0.0,10,-21.925635331114968,6.5121093,0.07088930278229048,-21.925635331114968,-22.17489456937338,142,0.0,-22.17489456937338,-123.97604,10
-22.600156893570947,-22.600156893570947,143,0.0,-22.600156893570947,nan,7.547422,14.312188,0.12040296507470405,0.0,3656000,-22.600156893570947,0.0,10,-22.382137316249896,6.51201,0.12040296507470405,-22.382137316249896,-22.740932988368645,143,0.0,-22.740932988368645,-124.22157,10
-22.17502253369961,-22.17502253369961,144,0.0,-22.17502253369961,nan,7.5525947,14.245455,0.060195439896030954,0.0,3680000,-22.17502253369961,0.0,10,-22.105663588487754,6.512462,0.060195439896030954,-22.105663588487754,-22.312063499515226,144,0.0,-22.312063499515226,-124.28889,10
-22.367100865592242,-22.367100865592242,145,0.0,-22.367100865592253,nan,7.5521164,14.191795,0.07273147075444443,0.0,3704000,-22.367100865592253,0.0,10,-22.26118983388371,6.5115314,0.07273147075444443,-22.26118983388371,-22.469450639531996,145,0.0,-22.469450639531996,-124.44111,10
-21.942987435684746,-21.942987435684746,146,0.0,-21.942987435684746,nan,7.5557413,14.178496,0.14542879234425396,0.0,3728000,-21.942987435684746,0.0,10,-21.746147746822302,6.5125885,0.14542879234425396,-21.746147746822302,-22.25780050200418,146,0.0,-22.25780050200418,-124.57658,10
-22.250952949779304,-22.250952949779304,147,0.0,-22.250952949779304,nan,7.553394,14.030268,0.07147539099629159,0.0,3752000,-22.250952949779304,0.0,10,-22.063964979187983,6.5141926,0.07147539099629159,-22.063964979187983,-22.346013267879393,147,0.0,-22.346013267879393,-124.69719,10
-22.152763369852885,-22.152763369852885,148,0.0,-22.152763369852885,nan,7.5462766,13.950162,0.03417973749412066,0.0,3776000,-22.152763369852885,0.0,10,-22.087793006158574,6.515423,0.03417973749412066,-22.087793006158574,-22.203375244592767,148,0.0,-22.203375244592767,-124.88508,10
-22.22326781860285,-22.22326781860285,149,0.0,-22.223267818602846,nan,7.5435305,13.9556,0.05677208731129383,0.0,3800000,-22.223267818602846,0.0,10,-22.143974153417922,6.512478,0.05677208731129383,-22.143974153417922,-22.338770929397807,149,0.0,-22.338770929397807,-125.01589,10
-22.211394603766788,-22.211394603766788,150,0.0,-22.211394603766784,nan,7.5437293,13.957937,0.043314329568028095,0.0,3824000,-22.211394603766784,0.0,10,-22.10756745674315,6.514709,0.043314329568028095,-22.10756745674315,-22.28836656731512,150,0.0,-22.28836656731512,-125.10787,10
-22.114503064628558,-22.114503064628558,151,0.0,-22.114503064628558,nan,7.554846,13.843562,0.06747383491146364,0.0,3848000,-22.114503064628558,0.0,10,-21.999968882725877,6.513562,0.06747383491146364,-21.999968882725877,-22.215159993165525,151,0.0,-22.215159993165525,-125.26814,10
-22.33418450883321,-22.33418450883321,152,0.0,-22.3341845088332,nan,7.5557866,13.750054,0.07267051752356507,0.0,3872000,-22.3341845088332,0.0,10,-22.201236554333178,6.5169783,0.07267051752356507,-22.201236554333178,-22.445190720920767,152,0.0,-22.445190720920767,-125.48099,10
-22.195070846829417,-22.195070846829417,153,0.0,-22.195070846829417,nan,7.542931,13.703285,0.06213053821249208,0.0,3896000,-22.195070846829417,0.0,10,-22.083182451336533,6.518173,0.06213053821249208,-22.083182451336533,-22.304602068274622,153,0.0,-22.304602068274622,-125.57345,10
-22.599261763714516,-22.599261763714516,154,0.0,-22.59926176371452,nan,7.5301104,13.681048,0.043785959964910914,0.0,3920000,-22.59926176371452,0.0,10,-22.54167061149371,6.517949,0.043785959964910914,-22.54167061149371,-22.653558397337097,154,0.0,-22.653558397337097,-125.67747,10
-22.96532586329737,-22.96532586329737,155,0.0,-22.96532586329737,nan,7.5359306,13.61513,0.08460355286627708,0.0,3944000,-22.96532586329737,0.0,10,-22.762651264651403,6.51843,0.08460355286627708,-22.762651264651403,-23.06945757672453,155,0.0,-23.06945757672453,-125.83827,10
-22.278150072375993,-22.278150072375993,156,0.0,-22.278150072376,nan,7.5290585,13.636965,0.01644852895762637,0.0,3968000,-22.278150072376,0.0,10,-22.24994638194045,6.517645,0.01644852895762637,-22.24994638194045,-22.307232420533158,156,0.0,-22.307232420533158,-125.976326,10
-21.982093226477495,-21.982093226477495,157,0.0,-21.98209322647749,nan,7.522917,13.575091,0.06317566369816235,0.0,3992000,-21.98209322647749,0.0,10,-21.886027424374447,6.5178494,0.06317566369816235,-21.886027424374447,-22.107573063318334,157,0.0,-22.107573063318334,-126.130066,10
-22.00815688837998,-22.00815688837998,158,0.0,-22.008156888379983,nan,7.5333905,13.506127,0.023392283420527682,0.0,4016000,-22.008156888379983,0.0,10,-21.966877154041676,6.5201435,0.023392283420527682,-21.966877154041676,-22.053373958838772,158,0.0,-22.053373958838772,-126.25057,10
-22.400612238416446,-22.400612238416446,159,0.0,-22.40061223841645,nan,7.5316715,13.490576,0.08956117615697505,0.0,4040000,-22.40061223841645,0.0,10,-22.302328570113236,6.519381,0.08956117615697505,-22.302328570113236,-22.59373351546048,159,0.0,-22.59373351546048,-126.39495,10
-22.15285063698837,-22.15285063698837,160,0.0,-22.152850636988358,nan,7.538658,13.367879,0.095662174702007,0.0,4064000,-22.152850636988358,0.0,10,-21.98135366656933,6.5187726,0.095662174702007,-21.98135366656933,-22.30948819986913,160,0.0,-22.30948819986913,-126.49955,10
-22.83762852338382,-22.83762852338382,161,0.0,-22.837628523383824,nan,7.537182,13.299724,0.028012870790060165,0.0,4088000,-22.837628523383824,0.0,10,-22.788343618615052,6.5204463,0.028012870790060165,-22.788343618615052,-22.886525388498626,161,0.0,-22.886525388498626,-126.70489,10
-21.636357267022937,-21.636357267022937,162,0.0,-21.636357267022937,nan,7.5358224,13.309568,0.0689355324100931,0.0,4112000,-21.636357267022937,0.0,10,-21.53842174119375,6.5194907,0.0689355324100931,-21.53842174119375,-21.74002244356888,162,0.0,-21.74002244356888,-126.82331,10
-21.599501380882806,-21.599501380882806,163,0.0,-21.599501380882806,nan,7.5354347,13.213791,0.04141175167566862,0.0,4136000,-21.599501380882806,0.0,10,-21.534630421490405,6.522034,0.04141175167566862,-21.534630421490405,-21.677494696230287,163,0.0,-21.677494696230287,-126.98922,10
-22.394169294495086,-22.394169294495086,164,0.0,-22.394169294495086,nan,7.53912,13.241857,0.03121713317587634,0.0,4160000,-22.394169294495086,0.0,10,-22.332874832507652,6.520124,0.03121713317587634,-22.332874832507652,-22.45664265901447,164,0.0,-22.45664265901447,-127.11869,10
-22.956875098617786,-22.956875098617786,165,0.0,-22.95687509861779,nan,7.5410285,13.178958,0.1687287938803983,0.0,4184000,-22.95687509861779,0.0,10,-22.6245218530041,6.5210075,0.1687287938803983,-22.6245218530041,-23.119178295907574,165,0.0,-23.119178295907574,-127.22686,10
-22.602435434504336,-22.602435434504336,166,0.0,-22.60243543450433,nan,7.5362196,13.166881,0.04130139717221403,0.0,4208000,-22.60243543450433,0.0,10,-22.54891217447832,6.5221624,0.04130139717221403,-22.54891217447832,-22.681925712414458,166,0.0,-22.681925712414458,-127.41989,10
-21.689250452373322,-21.689250452373322,167,0.0,-21.689250452373333,nan,7.5350933,13.141438,0.07126735305431967,0.0,4232000,-21.689250452373333,0.0,10,-21.586428249977008,6.5235624,0.07126735305431967,-21.586428249977008,-21.802000723735937,167,0.0,-21.802000723735937,-127.591515,10
-21.31814252721182,-21.31814252721182,168,0.0,-21.318142527211823,nan,7.5366893,13.120473,0.06068180686589822,0.0,4256000,-21.318142527211823,0.0,10,-21.19466584202825,6.5233927,0.06068180686589822,-21.19466584202825,-21.391398647538157,168,0.0,-21.391398647538157,-127.75236,10
-22.392272555834406,-22.392272555834406,169,0.0,-22.39227255583441,nan,7.536332,12.985498,0.07312432136117915,0.0,4280000,-22.39227255583441,0.0,10,-22.250361774490283,6.5246363,0.07312432136117915,-22.250361774490283,-22.487075299691604,169,0.0,-22.487075299691604,-127.85392,10
-22.896723130937875,-22.896723130937875,170,0.0,-22.896723130937872,nan,7.5280557,12.937077,0.039761477568976286,0.0,4304000,-22.896723130937872,0.0,10,-22.825030094616018,6.524789,0.039761477568976286,-22.825030094616018,-22.94388105945932,170,0.0,-22.94388105945932,-128.04576,10
-22.04280297666391,-22.04280297666391,171,0.0,-22.04280297666391,nan,7.5271854,12.947834,0.06584997545985269,0.0,4328000,-22.04280297666391,0.0,10,-21.961894208247326,6.524794,0.06584997545985269,-21.961894208247326,-22.157185656677665,171,0.0,-22.157185656677665,-128.22458,10
-22.35350691106055,-22.35350691106055,172,0.0,-22.353506911060553,nan,7.5287023,12.923573,0.08356667849943789,0.0,4352000,-22.353506911060553,0.0,10,-22.233725603545366,6.5245037,0.08356667849943789,-22.233725603545366,-22.511255812342824,172,0.0,-22.511255812342824,-128.3127,10
-22.164503159574394,-22.164503159574394,173,0.0,-22.1645031595744,nan,7.5372677,12.898995,0.04901400678356363,0.0,4376000,-22.1645031595744,0.0,10,-22.082880707116075,6.5259285,0.04901400678356363,-22.082880707116075,-22.253917273211755,173,0.0,-22.253917273211755,-128.49715,10
-22.897036365278915,-22.897036365278915,174,0.0,-22.897036365278915,nan,7.5383186,12.841365,0.03725671659750372,0.0,4400000,-22.897036365278915,0.0,10,-22.81961885422108,6.52618,0.03725671659750372,-22.81961885422108,-22.95159921351419,174,0.0,-22.95159921351419,-128.60524,10
-22.157531298887214,-22.157531298887214,175,0.0,-22.157531298887218,nan,7.537496,12.824724,0.04907959996491927,0.0,4424000,-22.157531298887218,0.0,10,-22.106556538180662,6.5274787,0.04907959996491927,-22.106556538180662,-22.262189491937413,175,0.0,-22.262189491937413,-128.75732,10
-22.830400542797612,-22.830400542797612,176,0.0,-22.830400542797605,nan,7.52775,12.810601,0.06655161152944704,0.0,4448000,-22.830400542797605,0.0,10,-22.686146855751016,6.5261593,0.06655161152944704,-22.686146855751016,-22.925605854595617,176,0.0,-22.925605854595617,-128.81146,10
-22.256890837803404,-22.256890837803404,177,0.0,-22.2568908378034,nan,7.5211043,12.67935,0.03492865183623005,0.0,4472000,-22.2568908378034,0.0,10,-22.199520870665797,6.5277824,0.03492865183623005,-22.199520870665797,-22.320274480869774,177,0.0,-22.320274480869774,-129.00728,10
-22.331380865381625,-22.331380865381625,178,0.0,-22.331380865381625,nan,7.5267215,12.706329,0.07191113729828823,0.0,4496000,-22.331380865381625,0.0,10,-22.245526843242338,6.527809,0.07191113729828823,-22.245526843242338,-22.481639502732595,178,0.0,-22.481639502732595,-129.06639,10
-22.502507958829845,-22.502507958829845,179,0.0,-22.502507958829842,nan,7.524673,12.659092,0.13529977106323104,0.0,4520000,-22.502507958829842,0.0,10,-22.32102972729335,6.530161,0.13529977106323104,-22.32102972729335,-22.85422103496539,179,0.0,-22.85422103496539,-129.26299,10
-22.570538818200546,-22.570538818200546,180,0.0,-22.570538818200543,nan,7.5180316,12.549065,0.04664895856912469,0.0,4544000,-22.570538818200543,0.0,10,-22.471760496789518,6.5282197,0.04664895856912469,-22.471760496789518,-22.650612068400665,180,0.0,-22.650612068400665,-129.4155,10
-22.11578612599206,-22.11578612599206,181,0.0,-22.11578612599206,nan,7.5264306,12.529252,0.07905632635584958,0.0,4568000,-22.11578612599206,0.0,10,-21.97783487957885,6.5283213,0.07905632635584958,-21.97783487957885,-22.264320357938338,181,0.0,-22.264320357938338,-129.59453,10
-22.50145659013209,-22.50145659013209,182,0.0,-22.501456590132097,nan,7.528034,12.4875,0.06434603216128908,0.0,4592000,-22.501456590132097,0.0,10,-22.417051681780848,6.5280247,0.06434603216128908,-22.417051681780848,-22.603669763564536,182,0.0,-22.603669763564536,-129.67442,10
-22.380773812047494,-22.380773812047494,183,0.0,-22.3807738120475,nan,7.5324883,12.568762,0.028339315048957484,0.0,4616000,-22.3807738120475,0.0,10,-22.330929273338377,6.528718,0.028339315048957484,-22.330929273338377,-22.431627156918257,183,0.0,-22.431627156918257,-129.8039,10
-22.42034214974334,-22.42034214974334,184,0.0,-22.42034214974333,nan,7.5383983,12.458947,0.05092076574490918,0.0,4640000,-22.42034214974333,0.0,10,-22.336743700078703,6.528243,0.05092076574490918,-22.336743700078703,-22.506014672909792,184,0.0,-22.506014672909792,-129.99707,10
