MetaTest/sweep-into-v1/Iteration,Average/NumEpisodes,MetaTest/sweep-into-v1/AverageReturn,MetaTest/Average/SuccessRate,MetaTest/Average/TerminationRate,Average/Iteration,sweep-into-v1/AverageReturn,sweep-into-v1/SuccessRate,policy/LossAfter,TotalEnvSteps,policy/Entropy,MetaTest/sweep-into-v1/TerminationRate,Average/TerminationRate,MetaTest/Average/StdReturn,MetaTest/sweep-into-v1/NumEpisodes,Average/MinReturn,policy/KL,policy/LossBefore,MetaTest/sweep-into-v1/StdReturn,MetaTest/Average/MaxReturn,sweep-into-v1/NumEpisodes,sweep-into-v1/AverageDiscountedReturn,Average/AverageDiscountedReturn,policy/dLoss,MetaTest/Average/Iteration,sweep-into-v1/MaxReturn,MetaTest/Average/AverageDiscountedReturn,policy/KLBefore,Average/MaxReturn,MetaTest/Average/NumEpisodes,MetaTest/sweep-into-v1/SuccessRate,MetaTest/sweep-into-v1/AverageDiscountedReturn,sweep-into-v1/TerminationRate,Average/StdReturn,Average/SuccessRate,sweep-into-v1/MinReturn,MetaTest/Average/MinReturn,sweep-into-v1/Iteration,MetaTest/sweep-into-v1/MinReturn,LinearFeatureBaseline/ExplainedVariance,Average/AverageReturn,MetaTest/Average/AverageReturn,sweep-into-v1/StdReturn,MetaTest/sweep-into-v1/MaxReturn
7,100,10759.33888147811,0.4,0.0,70,12031.021215823812,0.33,-17.302828,1420000,4.5868826,0.0,0.0,18207.233443295903,10,-38.32161570067856,0.012507943,-3.3990438,18207.233443295903,58146.00087813855,100,4437.899756224509,4437.899756224509,13.903784,7,62123.56505173726,10759.338881478103,0.0,62123.56505173726,10,0.4,10759.338881478103,0.0,15590.924233158546,0.33,-38.32161570067856,-36.45113059828415,70,-36.45113059828415,0.3039946427188601,12031.021215823812,10759.33888147811,15590.924233158546,58146.00087813855
,100,,,,71,9005.41682047441,0.36,-20.987906,1440000,4.5677023,,0.0,,,-43.39832240670204,0.0060977335,-7.9305377,,,100,3429.3922953761094,3429.3922953761094,13.057367,,55056.642194434586,,0.0,55056.642194434586,,,,0.0,12872.406772017837,0.36,-43.39832240670204,,71,,0.2559554697040236,9005.41682047441,,12872.406772017837,
,100,,,,72,11894.17789959372,0.34,-24.09876,1460000,4.5414667,,0.0,,,-34.48723990609122,0.008127936,-8.67445,,,100,4540.054543094744,4540.054543094744,15.424311,,57190.19207804429,,0.0,57190.19207804429,,,,0.0,14329.10251251916,0.34,-34.48723990609122,,72,,0.3080690986011553,11894.17789959372,,14329.10251251916,
,100,,,,73,11435.553357890474,0.47,-2.832025,1480000,4.5224276,,0.0,,,-34.19566663673264,0.009086544,12.6209,,,100,4705.044821172952,4705.044821172952,15.452925,,63095.425692768025,,0.0,63095.425692768025,,,,0.0,13739.339071471592,0.47,-34.19566663673264,,73,,0.20908361509207818,11435.553357890474,,13739.339071471592,
,100,,,,74,12108.805960624479,0.43,-9.109387,1500000,4.501438,,0.0,,,-41.46776483165552,0.0070266416,10.652966,,,100,4758.530533161105,4758.530533161105,19.762352,,86069.91521875418,,0.0,86069.91521875418,,,,0.0,16837.138702355245,0.43,-41.46776483165552,,74,,0.30156335317104155,12108.805960624479,,16837.138702355245,
,100,,,,75,14024.253824729854,0.35,-11.0586,1520000,4.511977,,0.0,,,-82.53142596400701,0.0075091016,14.3542,,,100,5417.6703053990095,5417.6703053990095,25.4128,,80995.76087491018,,0.0,80995.76087491018,,,,0.0,18761.947948329682,0.35,-82.53142596400701,,75,,0.28614814526145493,14024.253824729854,,18761.947948329682,
,100,,,,76,10717.663813671075,0.43,-24.464764,1540000,4.4999166,,0.0,,,-46.04596233469631,0.008189972,-2.7465374,,,100,4202.85163260326,4202.85163260326,21.718225,,54661.40028326565,,0.0,54661.40028326565,,,,0.0,15145.987901430608,0.43,-46.04596233469631,,76,,0.2637260264387201,10717.663813671075,,15145.987901430608,
,100,,,,77,11632.319641143224,0.46,-39.62009,1560000,4.4846563,,0.0,,,-36.81759183843244,0.008422273,-17.364954,,,100,4637.505952605592,4637.505952605592,22.255136,,89320.55280069604,,0.0,89320.55280069604,,,,0.0,16541.766129091346,0.46,-36.81759183843244,,77,,0.27723165955310525,11632.319641143224,,16541.766129091346,
,100,,,,78,9630.587941169346,0.46,-29.522863,1580000,4.4825172,,0.0,,,-48.21431065086503,0.0075496016,-13.224947,,,100,4027.2941252011915,4027.2941252011915,16.297916,,53652.227191790065,,0.0,53652.227191790065,,,,0.0,12657.108177871329,0.46,-48.21431065086503,,78,,0.2637432450735474,9630.587941169346,,12657.108177871329,
,100,,,,79,14555.546873629095,0.44,-36.646076,1600000,4.45892,,0.0,,,-52.3536386105199,0.008115417,-9.977928,,,100,5191.228519072794,5191.228519072794,26.668148,,81267.68655041691,,0.0,81267.68655041691,,,,0.0,20628.7553111616,0.44,-52.3536386105199,,79,,0.27431457137999193,14555.546873629095,,20628.7553111616,
8,100,14370.16254397354,0.5,0.0,80,13040.137141511892,0.32,-26.544456,1620000,4.435268,0.0,0.0,21733.612647606726,10,-66.29869036472392,0.007060591,-6.792922,21733.612647606726,69817.013973268,100,4712.258860667565,4712.258860667565,19.751534,8,67622.87502586012,14370.16254397354,0.0,67622.87502586012,10,0.5,14370.16254397354,0.0,16230.1789717056,0.32,-66.29869036472392,-39.24064811398455,80,-39.24064811398455,0.3061886033722745,13040.137141511892,14370.16254397354,16230.1789717056,69817.013973268
,100,,,,81,11238.553632004661,0.42,-22.140553,1640000,4.4051666,,0.0,,,-43.52403100268618,0.0070658247,-3.7494032,,,100,4483.088022283452,4483.088022283452,18.39115,,66378.82708421038,,0.0,66378.82708421038,,,,0.0,14810.62926728007,0.42,-43.52403100268618,,81,,0.2457284542261502,11238.553632004661,,14810.62926728007,
,100,,,,82,9126.626508205816,0.42,-13.1039715,1660000,4.3676763,,0.0,,,-43.10905127230465,0.0081129735,1.9872937,,,100,3847.8952644229867,3847.8952644229867,15.091265,,66449.66189665793,,0.0,66449.66189665793,,,,0.0,13901.99606361354,0.42,-43.10905127230465,,82,,0.30306661778092725,9126.626508205816,,13901.99606361354,
,100,,,,83,12908.216338552444,0.35,9.590062,1680000,4.3404927,,0.0,,,-45.04592522036194,0.009519698,31.928356,,,100,5143.672210955854,5143.672210955854,22.338295,,75072.44449271887,,0.0,75072.44449271887,,,,0.0,17763.033498358433,0.35,-45.04592522036194,,83,,0.27861634597606766,12908.216338552444,,17763.033498358433,
,100,,,,84,13207.506659449375,0.59,-36.40694,1700000,4.3129196,,0.0,,,-38.07555754701391,0.0068345657,-13.340022,,,100,5557.151088233297,5557.151088233297,23.066917,,72832.6038487437,,0.0,72832.6038487437,,,,0.0,16952.194383182334,0.59,-38.07555754701391,,84,,0.3023843327626736,13207.506659449375,,16952.194383182334,
,100,,,,85,13287.681944429669,0.46,-16.076746,1720000,4.3107677,,0.0,,,-43.32125633663419,0.0071764,3.8490016,,,100,5070.4895455088745,5070.4895455088745,19.925747,,81964.37905237549,,0.0,81964.37905237549,,,,0.0,18136.565130809042,0.46,-43.32125633663419,,85,,0.2782450212248714,13287.681944429669,,18136.565130809042,
,100,,,,86,12180.460752118279,0.38,-13.665825,1740000,4.304383,,0.0,,,-46.893972438781375,0.0073862197,9.634211,,,100,4898.589962081667,4898.589962081667,23.300035,,69995.87540597367,,0.0,69995.87540597367,,,,0.0,16828.638824533762,0.38,-46.893972438781375,,86,,0.34054007513602647,12180.460752118279,,16828.638824533762,
,100,,,,87,13661.778769140134,0.4,-13.860494,1760000,4.3003836,,0.0,,,-49.541067523801274,0.00698929,4.64735,,,100,5424.968141001018,5424.968141001018,18.507843,,67071.4757219938,,0.0,67071.4757219938,,,,0.0,16353.591880994896,0.4,-49.541067523801274,,87,,0.3222786542802608,13661.778769140134,,16353.591880994896,
,100,,,,88,14204.199241506749,0.58,-20.009012,1780000,4.2781835,,0.0,,,-42.41429839751877,0.006786656,4.319175,,,100,5459.998055088913,5459.998055088913,24.328186,,97418.23741816705,,0.0,97418.23741816705,,,,0.0,21462.94351889232,0.58,-42.41429839751877,,88,,0.31857534344254923,14204.199241506749,,21462.94351889232,
,100,,,,89,12696.269719491322,0.46,-33.38149,1800000,4.240925,,0.0,,,-55.335425023105834,0.0071964143,-11.660513,,,100,5088.514280737995,5088.514280737995,21.720976,,81653.85703600563,,0.0,81653.85703600563,,,,0.0,17998.744336190724,0.46,-55.335425023105834,,89,,0.26136651552292756,12696.269719491322,,17998.744336190724,
9,100,14650.79297045938,0.3,0.0,90,18014.230653567287,0.53,-25.585728,1820000,4.228664,0.0,0.0,18698.184280479894,10,-47.665460931587475,0.006878418,-1.7809187,18698.184280479894,48218.40244571963,100,7035.291038109502,7035.291038109502,23.80481,9,82267.37038109447,14650.792970459384,0.0,82267.37038109447,10,0.3,14650.792970459384,0.0,19167.18909899811,0.53,-47.665460931587475,-26.245041432480143,90,-26.245041432480143,0.36390026190554814,18014.230653567287,14650.79297045938,19167.18909899811,48218.40244571963
,100,,,,91,16432.590152562967,0.57,-15.108734,1840000,4.20704,,0.0,,,-44.238208045882075,0.00717083,11.722994,,,100,6728.389639866547,6728.389639866547,26.831728,,100731.5953835477,,0.0,100731.5953835477,,,,0.0,20771.52568306108,0.57,-44.238208045882075,,91,,0.3184402126503062,16432.590152562967,,20771.52568306108,
,100,,,,92,13347.527204869572,0.48,-25.862915,1860000,4.190189,,0.0,,,-48.351592963940575,0.006727808,0.5127562,,,100,5340.405994670608,5340.405994670608,26.375671,,76640.20671694989,,0.0,76640.20671694989,,,,0.0,18806.837988664523,0.48,-48.351592963940575,,92,,0.31943460548740576,13347.527204869572,,18806.837988664523,
,100,,,,93,14170.748543114261,0.42,-20.447727,1880000,4.1825986,,0.0,,,-46.11383617487965,0.006027771,4.0975986,,,100,5488.571603695845,5488.571603695845,24.545326,,88753.68765184758,,0.0,88753.68765184758,,,,0.0,19201.718891302917,0.42,-46.11383617487965,,93,,0.36032367256122677,14170.748543114261,,19201.718891302917,
,100,,,,94,17822.640574918532,0.55,-38.1347,1900000,4.146129,,0.0,,,-36.195100412832566,0.00828136,-9.02625,,,100,7004.143035673698,7004.143035673698,29.108452,,105151.83688841734,,0.0,105151.83688841734,,,,0.0,22563.553955668922,0.55,-36.195100412832566,,94,,0.33969919650256974,17822.640574918532,,22563.553955668922,
,100,,,,95,13858.755666149145,0.49,-35.86037,1920000,4.1355853,,0.0,,,-42.795179159288814,0.011663834,-17.307062,,,100,5242.238397868457,5242.238397868457,18.553308,,84427.26341837157,,0.0,84427.26341837157,,,,0.0,19957.175634846004,0.49,-42.795179159288814,,95,,0.3579703682624006,13858.755666149145,,19957.175634846004,
,100,,,,96,16460.523515320645,0.47,0.45019686,1940000,4.1239123,,0.0,,,-40.26926950439892,0.007912841,28.509016,,,100,6614.296923423107,6614.296923423107,28.058819,,94929.72685142052,,0.0,94929.72685142052,,,,0.0,20867.43604057878,0.47,-40.26926950439892,,96,,0.28785764814963033,16460.523515320645,,20867.43604057878,
,100,,,,97,16639.45814902125,0.44,-5.615681,1960000,4.1005025,,0.0,,,-51.131026342253264,0.008335274,21.537413,,,100,6852.454424304336,6852.454424304336,27.153093,,125690.5535821365,,0.0,125690.5535821365,,,,0.0,24170.58693359886,0.44,-51.131026342253264,,97,,0.2853607483402294,16639.45814902125,,24170.58693359886,
,100,,,,98,22137.72898383148,0.5,-57.222576,1980000,4.087907,,0.0,,,-45.515088487659504,0.008308096,-28.038332,,,100,8260.291001854259,8260.291001854259,29.184244,,94011.35241574653,,0.0,94011.35241574653,,,,0.0,24799.7740690882,0.5,-45.515088487659504,,98,,0.3788359443808389,22137.72898383148,,24799.7740690882,
,100,,,,99,13669.927193041822,0.46,-37.784286,2000000,4.0697446,,0.0,,,-44.70769940584253,0.007572951,-14.027944,,,100,5077.967753944606,5077.967753944606,23.756344,,79041.95469519068,,0.0,79041.95469519068,,,,0.0,19793.01631546391,0.46,-44.70769940584253,,99,,0.35862608962512577,13669.927193041822,,19793.01631546391,
