MetaTest/plate-slide-back-side-v1/Iteration,MetaTest/Average/MinReturn,policy/dLoss,MetaTest/plate-slide-back-side-v1/SuccessRate,plate-slide-back-side-v1/MaxReturn,policy/LossBefore,MetaTest/Average/Iteration,Average/AverageDiscountedReturn,policy/Entropy,plate-slide-back-side-v1/AverageDiscountedReturn,Average/NumEpisodes,LinearFeatureBaseline/ExplainedVariance,MetaTest/Average/NumEpisodes,MetaTest/plate-slide-back-side-v1/AverageReturn,MetaTest/plate-slide-back-side-v1/TerminationRate,plate-slide-back-side-v1/Iteration,Average/MaxReturn,plate-slide-back-side-v1/StdReturn,MetaTest/plate-slide-back-side-v1/MaxReturn,MetaTest/Average/StdReturn,plate-slide-back-side-v1/SuccessRate,TotalEnvSteps,policy/KL,policy/KLBefore,Average/Iteration,MetaTest/Average/AverageDiscountedReturn,Average/StdReturn,Average/MinReturn,Average/TerminationRate,plate-slide-back-side-v1/TerminationRate,Average/AverageReturn,plate-slide-back-side-v1/MinReturn,MetaTest/Average/TerminationRate,MetaTest/plate-slide-back-side-v1/AverageDiscountedReturn,MetaTest/Average/SuccessRate,plate-slide-back-side-v1/AverageReturn,MetaTest/plate-slide-back-side-v1/MinReturn,MetaTest/Average/AverageReturn,plate-slide-back-side-v1/NumEpisodes,MetaTest/plate-slide-back-side-v1/NumEpisodes,policy/LossAfter,Average/SuccessRate,MetaTest/Average/MaxReturn,MetaTest/plate-slide-back-side-v1/StdReturn
,,38.093582,,212805.62943389715,7.182228,,18457.425538185144,4.594676,18457.425538185144,100,0.2416178726714382,,,,69,212805.62943389715,36119.196521868515,,,0.88,1400000,0.006012318,0.0,69,,36119.196521868515,-24.711329540859143,0.0,0.0,47409.58512827972,-24.711329540859143,,,,47409.58512827972,,,100,,-30.911356,0.88,,
7,2599.3156447132565,46.86251,1.0,212590.7726531149,23.1226,7,17528.07251283303,4.564945,17528.07251283303,100,0.28294111790903564,10,61544.860798349764,0.0,70,212590.7726531149,44286.88597198015,135084.06734403668,44705.849059653934,0.81,1420000,0.005904678,0.0,70,61544.860798349764,44286.88597198015,-26.355474139443373,0.0,0.0,50018.73479447201,-26.355474139443373,0.0,61544.860798349764,1.0,50018.73479447201,2599.3156447132565,61544.860798349764,100,10,-23.739912,0.81,135084.06734403668,44705.849059653934
,,39.060257,,122011.60613668968,-18.395191,,16283.780781652078,4.5481906,16283.780781652078,100,0.29244299099084237,,,,71,122011.60613668968,32352.58359846427,,,0.86,1440000,0.0058850404,0.0,71,,32352.58359846427,-26.15407787503263,0.0,0.0,40702.825184602014,-26.15407787503263,,,,40702.825184602014,,,100,,-57.45545,0.86,,
,,37.74816,,140186.37553875847,-19.41415,,17458.723190041263,4.5430517,17458.723190041263,100,0.22077626306443232,,,,72,140186.37553875847,35414.62560640308,,,0.84,1460000,0.0055698236,0.0,72,,35414.62560640308,-26.054613740551936,0.0,0.0,44348.54024326236,-26.054613740551936,,,,44348.54024326236,,,100,,-57.16231,0.84,,
,,37.526226,,154158.6850513254,-27.915882,,17014.994042532184,4.515839,17014.994042532184,100,0.2432453945779146,,,,73,154158.6850513254,35058.94109094058,,,0.82,1480000,0.006519688,0.0,73,,35058.94109094058,-29.510273902057346,0.0,0.0,42733.63016317821,-29.510273902057346,,,,42733.63016317821,,,100,,-65.44211,0.82,,
,,40.20237,,169909.25560571512,-11.912481,,18132.20373713456,4.4884334,18132.20373713456,100,0.24624247996466453,,,,74,169909.25560571512,37421.58172414299,,,0.88,1500000,0.0063740723,0.0,74,,37421.58172414299,-44.19666731105902,0.0,0.0,45270.57700081119,-44.19666731105902,,,,45270.57700081119,,,100,,-52.11485,0.88,,
,,54.881775,,212700.0351712699,-7.7117,,18044.835512768128,4.450265,18044.835512768128,100,0.2634445994482969,,,,75,212700.0351712699,47524.92499248234,,,0.82,1520000,0.0069035566,0.0,75,,47524.92499248234,-33.20120153256141,0.0,0.0,49430.381449123735,-33.20120153256141,,,,49430.381449123735,,,100,,-62.593475,0.82,,
,,56.003036,,172205.13855196128,43.917557,,19297.132873104547,4.4031897,19297.132873104547,100,0.23683001645130375,,,,76,172205.13855196128,43088.219597274016,,,0.85,1540000,0.006882399,0.0,76,,43088.219597274016,-44.956657092811824,0.0,0.0,52499.858729449734,-44.956657092811824,,,,52499.858729449734,,,100,,-12.085482,0.85,,
,,53.649464,,243317.1234297903,-48.454136,,20510.5977455725,4.3928757,20510.5977455725,100,0.28768298248293944,,,,77,243317.1234297903,49131.53458281567,,,0.85,1560000,0.0071970634,0.0,77,,49131.53458281567,-23.349039686002264,0.0,0.0,58899.71034534063,-23.349039686002264,,,,58899.71034534063,,,100,,-102.1036,0.85,,
,,50.00395,,146004.01131122507,-12.69155,,19527.27431626873,4.365525,19527.27431626873,100,0.25734559115595446,,,,78,146004.01131122507,34796.80504952862,,,0.87,1580000,0.0063737878,0.0,78,,34796.80504952862,-40.369302969383206,0.0,0.0,52463.550894862085,-40.369302969383206,,,,52463.550894862085,,,100,,-62.6955,0.87,,
,,50.73251,,165065.07200856647,-18.541462,,19666.010429386053,4.318359,19666.010429386053,100,0.23551971384527193,,,,79,165065.07200856647,41181.89370478505,,,0.81,1600000,0.0067205755,0.0,79,,41181.89370478505,-29.19565324687512,0.0,0.0,53637.44250644019,-29.19565324687512,,,,53637.44250644019,,,100,,-69.27397,0.81,,
8,-33.31756188376624,48.490463,0.8,150026.52684374282,4.2412624,8,19542.679501695,4.3018613,19542.679501695,100,0.29501450188361267,10,45793.55596477537,0.0,80,150026.52684374282,37590.063991335155,99334.58148058424,38080.42452810604,0.81,1620000,0.0076764114,0.0,80,45793.55596477537,37590.063991335155,-31.150630275739125,0.0,0.0,53881.06388860339,-31.150630275739125,0.0,45793.55596477537,0.8,53881.06388860339,-33.31756188376624,45793.55596477537,100,10,-44.2492,0.81,99334.58148058424,38080.42452810604
,,33.949963,,161564.2200157082,3.2451124,,19707.098897453467,4.311058,19707.098897453467,100,0.26561278522371945,,,,81,161564.2200157082,34923.962479861104,,,0.93,1640000,0.010300967,0.0,81,,34923.962479861104,-60.22277592914687,0.0,0.0,52498.62626818978,-60.22277592914687,,,,52498.62626818978,,,100,,-30.70485,0.93,,
,,47.68388,,160714.99628415063,-30.048893,,20390.253805731456,4.3040075,20390.253805731456,100,0.3012086564175628,,,,82,160714.99628415063,37783.47015914136,,,0.88,1660000,0.008299003,0.0,82,,37783.47015914136,-42.87134777495683,0.0,0.0,51917.71129310957,-42.87134777495683,,,,51917.71129310957,,,100,,-77.73277,0.88,,
,,47.694664,,202834.5934919572,52.961426,,22225.812457871012,4.2614174,22225.812457871012,100,0.24493316876458648,,,,83,202834.5934919572,43058.43249614628,,,0.93,1680000,0.0070298538,0.0,83,,43058.43249614628,-45.93977891325733,0.0,0.0,59412.407346621956,-45.93977891325733,,,,59412.407346621956,,,100,,5.2667627,0.93,,
,,44.157276,,140391.43854742698,-6.4034686,,21246.775349400483,4.2387304,21246.775349400483,100,0.23542282255290103,,,,84,140391.43854742698,34713.88744749256,,,0.89,1700000,0.006405327,0.0,84,,34713.88744749256,-36.93206747262626,0.0,0.0,54159.013035258344,-36.93206747262626,,,,54159.013035258344,,,100,,-50.560745,0.89,,
,,54.383377,,194224.8200145099,11.772044,,24015.459185354757,4.2184033,24015.459185354757,100,0.2696606502854568,,,,85,194224.8200145099,40328.814648630294,,,0.92,1720000,0.008409021,0.0,85,,40328.814648630294,-30.029969119582116,0.0,0.0,64864.08869818448,-30.029969119582116,,,,64864.08869818448,,,100,,-42.611332,0.92,,
,,45.890465,,187677.61586086286,0.3378125,,22861.931968338078,4.2226725,22861.931968338078,100,0.2759078468735937,,,,86,187677.61586086286,37992.192284098266,,,0.92,1740000,0.006019874,0.0,86,,37992.192284098266,-45.22825242808614,0.0,0.0,60067.712455577006,-45.22825242808614,,,,60067.712455577006,,,100,,-45.55265,0.92,,
,,58.776787,,227999.4603680473,27.35495,,24765.2520336158,4.2191615,24765.2520336158,100,0.22423192827129435,,,,87,227999.4603680473,46616.263895614255,,,0.94,1760000,0.0077364594,0.0,87,,46616.263895614255,-44.883517274397626,0.0,0.0,66796.88164807671,-44.883517274397626,,,,66796.88164807671,,,100,,-31.421837,0.94,,
,,45.524788,,183255.6196314302,24.934826,,23184.893359446913,4.2063785,23184.893359446913,100,0.28000707053017737,,,,88,183255.6196314302,33991.2301799554,,,0.9,1780000,0.0064137075,0.0,88,,33991.2301799554,-40.61885085913404,0.0,0.0,57616.479878247075,-40.61885085913404,,,,57616.479878247075,,,100,,-20.589962,0.9,,
,,41.568142,,181215.79408784083,-45.681126,,20040.73470676541,4.202327,20040.73470676541,100,0.24407638239494434,,,,89,181215.79408784083,38993.80156411407,,,0.87,1800000,0.004915878,0.0,89,,38993.80156411407,-47.23366094300503,0.0,0.0,53756.00818391108,-47.23366094300503,,,,53756.00818391108,,,100,,-87.24927,0.87,,
9,-34.94138939352251,46.203148,0.9,202671.02855272102,-24.244743,9,22657.54358883366,4.1898956,22657.54358883366,100,0.30473068835577233,10,45731.3770118371,0.0,90,202671.02855272102,39910.271573355356,128416.94268310712,40914.789260363614,0.88,1820000,0.0062565175,0.0,90,45731.3770118371,39910.271573355356,-45.82184174898198,0.0,0.0,58683.38204000996,-45.82184174898198,0.0,45731.3770118371,0.9,58683.38204000996,-34.94138939352251,45731.3770118371,100,10,-70.44789,0.88,128416.94268310712,40914.789260363614
,,52.89745,,199116.9043145904,3.093,,25122.054446213697,4.17107,25122.054446213697,100,0.22406574094276543,,,,91,199116.9043145904,44061.332586047916,,,0.95,1840000,0.0073017715,0.0,91,,44061.332586047916,-49.015985274079256,0.0,0.0,64119.91224032871,-49.015985274079256,,,,64119.91224032871,,,100,,-49.80445,0.95,,
,,52.527924,,215255.15937571097,20.905926,,23677.89823460382,4.1602674,23677.89823460382,100,0.33631983719691416,,,,92,215255.15937571097,43039.20918278631,,,0.91,1860000,0.006592017,0.0,92,,43039.20918278631,-49.34851222071588,0.0,0.0,67010.79826239333,-49.34851222071588,,,,67010.79826239333,,,100,,-31.622,0.91,,
,,39.043686,,194313.5700811073,18.182526,,24298.74619671589,4.1404805,24298.74619671589,100,0.25511840831377774,,,,93,194313.5700811073,39626.7291029136,,,0.91,1880000,0.0064065964,0.0,93,,39626.7291029136,-39.12752836352925,0.0,0.0,62263.51606307481,-39.12752836352925,,,,62263.51606307481,,,100,,-20.861162,0.91,,
,,55.755764,,225566.0488714164,-35.25326,,26599.482407523807,4.1261864,26599.482407523807,100,0.20192218504664927,,,,94,225566.0488714164,46860.14240024809,,,0.95,1900000,0.0071668946,0.0,94,,46860.14240024809,-44.9679025254077,0.0,0.0,74928.2295316198,-44.9679025254077,,,,74928.2295316198,,,100,,-91.009026,0.95,,
,,-7.7491245,,192576.16561374313,-31.804874,,28069.923570649975,4.118301,28069.923570649975,100,0.29637496220714554,,,,95,192576.16561374313,45861.26649484399,,,0.96,1920000,0.014981069,0.0,95,,45861.26649484399,-37.470355427415846,0.0,0.0,76174.71555948502,-37.470355427415846,,,,76174.71555948502,,,100,,-24.05575,0.96,,
,,60.67115,,192668.52994172004,5.6981063,,25916.383105432935,4.1006975,25916.383105432935,100,0.21174621914275416,,,,96,192668.52994172004,44231.87600669247,,,0.86,1940000,0.0098403655,0.0,96,,44231.87600669247,-54.6101568562737,0.0,0.0,71127.14828991267,-54.6101568562737,,,,71127.14828991267,,,100,,-54.973045,0.86,,
,,51.630592,,255143.34483061224,10.678212,,22720.798366325515,4.0706635,22720.798366325515,100,0.30722012370716156,,,,97,255143.34483061224,49282.39209085442,,,0.8,1960000,0.006414325,0.0,97,,49282.39209085442,-52.73516137394715,0.0,0.0,61718.92905151223,-52.73516137394715,,,,61718.92905151223,,,100,,-40.95238,0.8,,
,,48.081768,,192502.02197162595,22.570362,,25565.75248637658,4.0600348,25565.75248637658,100,0.3277043191039588,,,,98,192502.02197162595,42063.5411038555,,,0.91,1980000,0.004904173,0.0,98,,42063.5411038555,-59.519963463050665,0.0,0.0,68060.78128905018,-59.519963463050665,,,,68060.78128905018,,,100,,-25.511406,0.91,,
,,41.256226,,189145.89551804936,0.8078,,25683.329187551062,4.0385017,25683.329187551062,100,0.3033067846102272,,,,99,189145.89551804936,42672.74838996361,,,0.92,2000000,0.0060857413,0.0,99,,42672.74838996361,-50.90466601025225,0.0,0.0,66499.43636033975,-50.90466601025225,,,,66499.43636033975,,,100,,-40.448425,0.92,,
