MetaTest/window-open-v1/AverageDiscountedReturn,MetaTest/window-open-v1/AverageReturn,MetaTest/window-open-v1/SuccessRate,MetaTest/Average/AverageDiscountedReturn,MetaTest/window-open-v1/StdReturn,MetaTest/Average/TerminationRate,MetaTest/Average/StdReturn,MetaTest/Average/SuccessRate,MetaTest/Average/MaxReturn,MetaTest/Average/Iteration,TotalEnvSteps,MetaTest/Average/AverageReturn,MetaTest/Average/MinReturn,MetaTest/Average/NumTrajs,MetaTest/window-open-v1/TerminationRate,MetaTest/window-open-v1/NumTrajs,MetaTest/window-open-v1/MinReturn,MetaTest/window-open-v1/Iteration,MetaTest/window-open-v1/MaxReturn
128779.38003851159,128779.38003851155,0.8,128779.38003851159,68131.77549485659,0.0,68131.77549485659,0.8,195371.92118711642,120,3104000,128779.38003851155,-58.92683551077775,10,0.0,10,-58.92683551077775,120,195371.92118711642
115105.72439290797,115105.72439290797,1.0,115105.72439290797,16560.866527581577,0.0,16560.866527581577,1.0,150986.33532083826,121,3128000,115105.72439290797,85565.22346332838,10,0.0,10,85565.22346332838,121,150986.33532083826
73476.69743123466,73476.69743123466,0.7,73476.69743123466,63482.99190513112,0.0,63482.99190513112,0.7,149489.39240498122,122,3152000,73476.69743123466,-52.81706071776021,10,0.0,10,-52.81706071776021,122,149489.39240498122
45890.26999212791,45890.26999212788,0.4,45890.26999212791,59331.8276076272,0.0,59331.8276076272,0.4,161294.44455516143,123,3176000,45890.26999212788,-67.29104566013226,10,0.0,10,-67.29104566013226,123,161294.44455516143
51241.2653915119,51241.26539151194,0.6,51241.2653915119,54110.98755177934,0.0,54110.98755177934,0.6,146030.81546379876,124,3200000,51241.26539151194,-66.10390360172913,10,0.0,10,-66.10390360172913,124,146030.81546379876
111103.03033614569,111103.03033614563,0.7,111103.03033614569,79077.19144891611,0.0,79077.19144891611,0.7,194509.16119080645,125,3224000,111103.03033614563,-45.914225864460995,10,0.0,10,-45.914225864460995,125,194509.16119080645
26516.1531380699,26516.15313806988,0.2,26516.1531380699,53379.865732113256,0.0,53379.865732113256,0.2,144510.68965058896,126,3248000,26516.15313806988,-66.11004880420552,10,0.0,10,-66.11004880420552,126,144510.68965058896
68112.12720429248,68112.12720429248,0.6,68112.12720429248,68561.65932551981,0.0,68561.65932551981,0.6,169416.4110799814,127,3272000,68112.12720429248,-47.045695558255424,10,0.0,10,-47.045695558255424,127,169416.4110799814
81636.8146901103,81636.81469011027,0.7,81636.8146901103,59325.51055940946,0.0,59325.51055940946,0.7,151140.32986786892,128,3296000,81636.81469011027,-67.64715993562119,10,0.0,10,-67.64715993562119,128,151140.32986786892
85068.41429509982,85068.41429509982,0.7,85068.41429509982,57804.651126341356,0.0,57804.651126341356,0.7,150596.8681923294,129,3320000,85068.41429509982,-63.48323100114999,10,0.0,10,-63.48323100114999,129,150596.8681923294
106770.64735928988,106770.64735928985,0.8,106770.64735928988,58605.694618952984,0.0,58605.694618952984,0.8,158952.79403139732,130,3344000,106770.64735928985,-61.617963515453745,10,0.0,10,-61.617963515453745,130,158952.79403139732
70512.88797299567,70512.88797299567,0.5,70512.88797299567,75309.857572951,0.0,75309.857572951,0.5,185038.5456611974,131,3368000,70512.88797299567,-66.87797383699217,10,0.0,10,-66.87797383699217,131,185038.5456611974
76030.67609306751,76030.67609306751,0.6,76030.67609306751,69178.51608286254,0.0,69178.51608286254,0.6,175978.9830176647,132,3392000,76030.67609306751,-64.74691029185801,10,0.0,10,-64.74691029185801,132,175978.9830176647
69597.95965442066,69597.95965442064,0.5,69597.95965442066,72497.24840838497,0.0,72497.24840838497,0.5,171260.92594478372,133,3416000,69597.95965442064,-61.805271219733704,10,0.0,10,-61.805271219733704,133,171260.92594478372
76110.37279482036,76110.37279482033,0.5,76110.37279482036,77649.0335098716,0.0,77649.0335098716,0.5,187434.5809469327,134,3440000,76110.37279482033,-67.42456849209339,10,0.0,10,-67.42456849209339,134,187434.5809469327
90813.8316156305,90813.83161563051,0.8,90813.8316156305,54483.808675817505,0.0,54483.808675817505,0.8,150477.28936980368,135,3464000,90813.83161563051,-66.12804815338013,10,0.0,10,-66.12804815338013,135,150477.28936980368
101610.19392377074,101610.19392377071,0.8,101610.19392377074,70939.4810903469,0.0,70939.4810903469,0.8,186892.15927065906,136,3488000,101610.19392377071,-65.93485766693037,10,0.0,10,-65.93485766693037,136,186892.15927065906
94537.62247756566,94537.62247756569,0.8,94537.62247756566,66089.30519272643,0.0,66089.30519272643,0.8,170000.53740049963,137,3512000,94537.62247756569,-65.68248420371292,10,0.0,10,-65.68248420371292,137,170000.53740049963
88394.51561469064,88394.51561469064,0.7,88394.51561469064,69547.53073322817,0.0,69547.53073322817,0.7,175506.31042762083,138,3536000,88394.51561469064,-67.36474999584217,10,0.0,10,-67.36474999584217,138,175506.31042762083
56325.73512418143,56325.73512418142,0.6,56325.73512418143,63815.73821444003,0.0,63815.73821444003,0.6,185210.4981002646,139,3560000,56325.73512418142,-55.94816009011648,10,0.0,10,-55.94816009011648,139,185210.4981002646
97749.38646597666,97749.38646597667,0.7,97749.38646597666,65372.193805122144,0.0,65372.193805122144,0.7,161713.61389800272,140,3584000,97749.38646597667,-67.16647060507452,10,0.0,10,-67.16647060507452,140,161713.61389800272
50325.695413139765,50325.69541313978,0.6,50325.695413139765,51479.25528627573,0.0,51479.25528627573,0.6,125504.23222197931,141,3608000,50325.69541313978,-69.48099668804927,10,0.0,10,-69.48099668804927,141,125504.23222197931
48083.38646436578,48083.38646436579,0.4,48083.38646436578,59733.98714771204,0.0,59733.98714771204,0.4,139760.11526271785,142,3632000,48083.38646436579,-60.662482442928415,10,0.0,10,-60.662482442928415,142,139760.11526271785
58076.6145313469,58076.61453134691,0.6,58076.6145313469,73520.92174136483,0.0,73520.92174136483,0.6,177856.3540724369,143,3656000,58076.61453134691,-54.66469525558076,10,0.0,10,-54.66469525558076,143,177856.3540724369
85558.42895328315,85558.42895328315,0.7,85558.42895328315,64168.3418980816,0.0,64168.3418980816,0.7,182236.85248317028,144,3680000,85558.42895328315,-33.942936209159875,10,0.0,10,-33.942936209159875,144,182236.85248317028
56600.6457704887,56600.6457704887,0.6,56600.6457704887,69220.03274555766,0.0,69220.03274555766,0.6,169081.98684939102,145,3704000,56600.6457704887,-65.71656492770623,10,0.0,10,-65.71656492770623,145,169081.98684939102
50804.283596903944,50804.28359690392,0.4,50804.283596903944,64054.2911945725,0.0,64054.2911945725,0.4,163642.21380929017,146,3728000,50804.28359690392,-40.066597232509466,10,0.0,10,-40.066597232509466,146,163642.21380929017
106117.37480264474,106117.37480264474,0.8,106117.37480264474,66862.14175004812,0.0,66862.14175004812,0.8,205510.94745070787,147,3752000,106117.37480264474,-56.18717462597429,10,0.0,10,-56.18717462597429,147,205510.94745070787
88114.76683383572,88114.7668338357,0.7,88114.76683383572,59801.66489059106,0.0,59801.66489059106,0.7,147651.93520636883,148,3776000,88114.7668338357,-64.57673341138921,10,0.0,10,-64.57673341138921,148,147651.93520636883
100478.912578491,100478.912578491,0.8,100478.912578491,60149.03917583168,0.0,60149.03917583168,0.8,185402.01187579823,149,3800000,100478.912578491,-65.50153125476075,10,0.0,10,-65.50153125476075,149,185402.01187579823
77648.66964873916,77648.66964873919,0.5,77648.66964873916,79640.79309922969,0.0,79640.79309922969,0.5,193938.2755938762,150,3824000,77648.66964873919,-57.856665458130124,10,0.0,10,-57.856665458130124,150,193938.2755938762
82957.14060229338,82957.1406022934,0.6,82957.14060229338,72217.8390625228,0.0,72217.8390625228,0.6,175045.5291468853,151,3848000,82957.1406022934,-41.634847437384266,10,0.0,10,-41.634847437384266,151,175045.5291468853
67576.74388348893,67576.74388348892,0.6,67576.74388348893,67440.05774491411,0.0,67440.05774491411,0.6,184616.68162874808,152,3872000,67576.74388348892,-52.37489632219005,10,0.0,10,-52.37489632219005,152,184616.68162874808
86477.8976858248,86477.8976858248,0.7,86477.8976858248,60574.2304414426,0.0,60574.2304414426,0.7,155419.62525657742,153,3896000,86477.8976858248,-64.05835250773804,10,0.0,10,-64.05835250773804,153,155419.62525657742
73256.09345343758,73256.09345343756,0.7,73256.09345343758,60964.04063627025,0.0,60964.04063627025,0.7,150112.29165049022,154,3920000,73256.09345343756,-46.80789454769077,10,0.0,10,-46.80789454769077,154,150112.29165049022
115291.63508255113,115291.63508255113,0.9,115291.63508255113,55915.544820274605,0.0,55915.544820274605,0.9,176641.39634407603,155,3944000,115291.63508255113,-33.54145820393873,10,0.0,10,-33.54145820393873,155,176641.39634407603
65381.060362759,65381.060362759,0.6,65381.060362759,71723.19311351086,0.0,71723.19311351086,0.6,183118.7160844096,156,3968000,65381.060362759,-56.363285096481526,10,0.0,10,-56.363285096481526,156,183118.7160844096
84511.02325402139,84511.02325402138,0.8,84511.02325402139,58005.81817765504,0.0,58005.81817765504,0.8,181567.78096243532,157,3992000,84511.02325402138,-40.949076049103944,10,0.0,10,-40.949076049103944,157,181567.78096243532
101906.2227025152,101906.22270251521,1.0,101906.2227025152,36444.84614402816,0.0,36444.84614402816,1.0,157265.33800417022,158,4016000,101906.22270251521,54091.37811193701,10,0.0,10,54091.37811193701,158,157265.33800417022
89853.52187365037,89853.5218736504,0.7,89853.52187365037,73444.36863452388,0.0,73444.36863452388,0.7,183493.24860338005,159,4040000,89853.5218736504,653.1738681381398,10,0.0,10,653.1738681381398,159,183493.24860338005
107410.85011145489,107410.85011145489,0.9,107410.85011145489,59083.93654126373,0.0,59083.93654126373,0.9,172252.29925455502,160,4064000,107410.85011145489,-58.04702650208804,10,0.0,10,-58.04702650208804,160,172252.29925455502
118761.48080825114,118761.48080825112,1.0,118761.48080825114,29586.798053412283,0.0,29586.798053412283,1.0,183184.7545241888,161,4088000,118761.48080825112,75488.23688524663,10,0.0,10,75488.23688524663,161,183184.7545241888
68919.32769878548,68919.32769878548,0.7,68919.32769878548,57393.48864445521,0.0,57393.48864445521,0.7,158658.58702424163,162,4112000,68919.32769878548,-53.66551847451118,10,0.0,10,-53.66551847451118,162,158658.58702424163
121377.60509322581,121377.60509322587,0.9,121377.60509322581,53351.50044669626,0.0,53351.50044669626,0.9,197543.1980379346,163,4136000,121377.60509322587,-46.669285942118385,10,0.0,10,-46.669285942118385,163,197543.1980379346
89151.593202327,89151.59320232703,0.7,89151.593202327,70133.72710660982,0.0,70133.72710660982,0.7,177327.0431223983,164,4160000,89151.59320232703,-66.22056583353913,10,0.0,10,-66.22056583353913,164,177327.0431223983
95977.1184997129,95977.1184997129,0.9,95977.1184997129,40087.6841413241,0.0,40087.6841413241,0.9,154902.0000902529,165,4184000,95977.1184997129,19821.843600304066,10,0.0,10,19821.843600304066,165,154902.0000902529
120365.83797069977,120365.8379706998,0.8,120365.83797069977,70874.84592245375,0.0,70874.84592245375,0.8,203191.4928906895,166,4208000,120365.8379706998,-51.694483995025664,10,0.0,10,-51.694483995025664,166,203191.4928906895
101208.41221758947,101208.4122175895,0.7,101208.41221758947,65938.44808314541,0.0,65938.44808314541,0.7,182939.45803694427,167,4232000,101208.4122175895,-69.76209172222208,10,0.0,10,-69.76209172222208,167,182939.45803694427
111543.92095142016,111543.92095142018,0.8,111543.92095142016,60360.54357664822,0.0,60360.54357664822,0.8,189058.32342723364,168,4256000,111543.92095142018,-67.02092130588395,10,0.0,10,-67.02092130588395,168,189058.32342723364
113729.82952206986,113729.82952206985,0.9,113729.82952206986,63270.93500955304,0.0,63270.93500955304,0.9,187788.1907778309,169,4280000,113729.82952206985,-19.451173805327393,10,0.0,10,-19.451173805327393,169,187788.1907778309
113476.37842493702,113476.378424937,0.8,113476.37842493702,65314.901566807785,0.0,65314.901566807785,0.8,189795.66952503662,170,4304000,113476.378424937,-57.80436128431906,10,0.0,10,-57.80436128431906,170,189795.66952503662
126823.58227758584,126823.5822775858,1.0,126823.58227758584,52792.03476965,0.0,52792.03476965,1.0,180458.40126856917,171,4328000,126823.5822775858,-20.465964307280284,10,0.0,10,-20.465964307280284,171,180458.40126856917
103443.90382380944,103443.90382380944,0.9,103443.90382380944,49858.707925553324,0.0,49858.707925553324,0.9,175063.60069279475,172,4352000,103443.90382380944,28469.131067187107,10,0.0,10,28469.131067187107,172,175063.60069279475
71156.29847550226,71156.29847550229,0.8,71156.29847550226,63594.79831069655,0.0,63594.79831069655,0.8,182508.94986073478,173,4376000,71156.29847550229,-66.69913659300536,10,0.0,10,-66.69913659300536,173,182508.94986073478
110434.49202532852,110434.49202532854,0.9,110434.49202532852,61687.64232745029,0.0,61687.64232745029,0.9,191312.34831996195,174,4400000,110434.49202532854,-19.705461875517194,10,0.0,10,-19.705461875517194,174,191312.34831996195
91577.71743271586,91577.71743271581,0.8,91577.71743271586,53578.83107488841,0.0,53578.83107488841,0.8,175465.60962797052,175,4424000,91577.71743271581,-69.68607997406714,10,0.0,10,-69.68607997406714,175,175465.60962797052
133302.26182163053,133302.26182163056,0.8,133302.26182163053,74781.66129022805,0.0,74781.66129022805,0.8,195153.5544302725,176,4448000,133302.26182163056,-21.91392660245414,10,0.0,10,-21.91392660245414,176,195153.5544302725
66081.33733930263,66081.33733930261,0.4,66081.33733930263,78662.2842909972,0.0,78662.2842909972,0.4,189260.28019095308,177,4472000,66081.33733930261,-65.08098585545739,10,0.0,10,-65.08098585545739,177,189260.28019095308
60070.84241556887,60070.84241556886,0.4,60070.84241556887,64735.20768671396,0.0,64735.20768671396,0.4,191892.91612154548,178,4496000,60070.84241556886,-67.08558713460441,10,0.0,10,-67.08558713460441,178,191892.91612154548
116612.79795697665,116612.7979569766,0.9,116612.79795697665,60285.68250168472,0.0,60285.68250168472,0.9,190081.1202865373,179,4520000,116612.7979569766,9390.06003249814,10,0.0,10,9390.06003249814,179,190081.1202865373
77664.12065809299,77664.120658093,0.7,77664.12065809299,68618.77503111532,0.0,68618.77503111532,0.7,190906.66255986143,180,4544000,77664.120658093,-58.88548447363959,10,0.0,10,-58.88548447363959,180,190906.66255986143
109113.29154644758,109113.29154644758,0.7,109113.29154644758,67928.94804954341,0.0,67928.94804954341,0.7,181327.5492124591,181,4568000,109113.29154644758,-52.0321636602886,10,0.0,10,-52.0321636602886,181,181327.5492124591
73242.39605866668,73242.39605866668,0.6,73242.39605866668,66957.04985603162,0.0,66957.04985603162,0.6,162470.30281272533,182,4592000,73242.39605866668,-66.45385157469374,10,0.0,10,-66.45385157469374,182,162470.30281272533
95775.25734257676,95775.25734257673,0.8,95775.25734257676,60441.066831093565,0.0,60441.066831093565,0.8,183427.4375697867,183,4616000,95775.25734257673,-57.77274762142593,10,0.0,10,-57.77274762142593,183,183427.4375697867
96204.00053139655,96204.00053139651,0.9,96204.00053139655,46697.427520054836,0.0,46697.427520054836,0.9,149179.8114976012,184,4640000,96204.00053139651,-18.205069206171004,10,0.0,10,-18.205069206171004,184,149179.8114976012
74614.26813095858,74614.26813095858,0.7,74614.26813095858,68892.19883222423,0.0,68892.19883222423,0.7,176039.87972725616,185,4664000,74614.26813095858,-62.49766008513966,10,0.0,10,-62.49766008513966,185,176039.87972725616
119224.64541242263,119224.64541242264,0.8,119224.64541242263,69420.07802285696,0.0,69420.07802285696,0.8,188766.15680686414,186,4688000,119224.64541242264,-42.48024234434393,10,0.0,10,-42.48024234434393,186,188766.15680686414
102029.13420638228,102029.13420638227,0.7,102029.13420638228,75244.49102605626,0.0,75244.49102605626,0.7,189504.88887671853,187,4712000,102029.13420638227,-59.32990971387942,10,0.0,10,-59.32990971387942,187,189504.88887671853
102192.7630219837,102192.76302198374,0.8,102192.7630219837,70424.41985651274,0.0,70424.41985651274,0.8,192150.56585325304,188,4736000,102192.76302198374,-57.402822434985005,10,0.0,10,-57.402822434985005,188,192150.56585325304
95230.99787722575,95230.99787722577,0.7,95230.99787722575,67008.22035481189,0.0,67008.22035481189,0.7,183877.31023011077,189,4760000,95230.99787722577,-39.03571216533704,10,0.0,10,-39.03571216533704,189,183877.31023011077
92952.4809383014,92952.4809383014,0.6,92952.4809383014,66992.54243470861,0.0,66992.54243470861,0.6,171952.53469777782,190,4784000,92952.4809383014,-61.75195717037543,10,0.0,10,-61.75195717037543,190,171952.53469777782
139446.4308757222,139446.43087572217,0.8,139446.4308757222,72083.48623545546,0.0,72083.48623545546,0.8,217948.55041203808,191,4808000,139446.43087572217,-51.90924445816637,10,0.0,10,-51.90924445816637,191,217948.55041203808
84919.33970202476,84919.33970202476,0.6,84919.33970202476,74675.7041625295,0.0,74675.7041625295,0.6,193532.86214757062,192,4832000,84919.33970202476,-66.06453278020349,10,0.0,10,-66.06453278020349,192,193532.86214757062
111090.02588626494,111090.02588626489,0.9,111090.02588626494,52777.57115527389,0.0,52777.57115527389,0.9,177996.20427677303,193,4856000,111090.02588626489,-47.20459919105476,10,0.0,10,-47.20459919105476,193,177996.20427677303
105505.38681627247,105505.38681627244,0.7,105505.38681627247,61956.888669531545,0.0,61956.888669531545,0.7,179673.85305438988,194,4880000,105505.38681627244,11440.351994975475,10,0.0,10,11440.351994975475,194,179673.85305438988
87190.08252344934,87190.08252344934,0.6,87190.08252344934,68719.67297223503,0.0,68719.67297223503,0.6,170449.63335319838,195,4904000,87190.08252344934,-44.07450738024409,10,0.0,10,-44.07450738024409,195,170449.63335319838
136988.71826679673,136988.7182667967,0.8,136988.71826679673,72897.50201075737,0.0,72897.50201075737,0.8,210628.92722485092,196,4928000,136988.7182667967,-53.54893509255912,10,0.0,10,-53.54893509255912,196,210628.92722485092
92624.99345164404,92624.99345164406,0.8,92624.99345164404,47709.421243640376,0.0,47709.421243640376,0.8,164390.39422067694,197,4952000,92624.99345164406,-49.015834344392076,10,0.0,10,-49.015834344392076,197,164390.39422067694
95256.68572265505,95256.68572265502,0.7,95256.68572265505,63839.273563621406,0.0,63839.273563621406,0.7,174291.26409725533,198,4976000,95256.68572265502,-61.07191345680732,10,0.0,10,-61.07191345680732,198,174291.26409725533
103862.05780977177,103862.05780977177,0.8,103862.05780977177,55029.57048606347,0.0,55029.57048606347,0.8,158421.0202297906,199,5000000,103862.05780977177,-67.33310151504779,10,0.0,10,-67.33310151504779,199,158421.0202297906
