MetaTest/Average/AverageReturn,MetaTest/Average/MaxReturn,MetaTest/window-open-v1/Iteration,MetaTest/window-open-v1/SuccessRate,MetaTest/window-open-v1/MaxReturn,MetaTest/Average/Iteration,MetaTest/window-open-v1/AverageReturn,MetaTest/window-open-v1/AverageDiscountedReturn,MetaTrain/Average/QfLoss,MetaTest/Average/MinReturn,MetaTest/Average/StdReturn,MetaTrain/Average/PolicyLoss,MetaTest/window-open-v1/NumTrajs,MetaTrain/Average/AlphaLoss,MetaTest/window-open-v1/MinReturn,MetaTest/Average/TerminationRate,MetaTest/window-open-v1/StdReturn,TotalEnvSteps,MetaTest/Average/SuccessRate,MetaTest/Average/NumTrajs,MetaTest/Average/AverageDiscountedReturn,MetaTest/window-open-v1/TerminationRate,MetaTrain/Average/Alpha,MetaTrain/Average/ContrastiveLoss
28937.311235611116,168722.67376415944,96,0.2,168722.67376415944,96,28937.311235611116,28937.3112356111,636399400.0,-134.81279398970298,59014.54535836881,-288543.22,10,-26.118023,-134.81279398970298,0.0,59014.54535836881,2528000,0.2,10,28937.3112356111,0.0,nan,2029.4462
33417.92460361577,143588.96384248367,97,0.3,143588.96384248367,97,33417.92460361577,33417.92460361578,639149700.0,-87.92865185687499,53604.67321737893,-304463.62,10,-25.816065,-87.92865185687499,0.0,53604.67321737893,2552000,0.3,10,33417.92460361578,0.0,nan,302.3625
40486.52882416441,165995.1370282333,98,0.3,165995.1370282333,98,40486.52882416441,40486.52882416441,658377900.0,-58.03774637337489,63695.14030916773,-318755.66,10,-25.788984,-58.03774637337489,0.0,63695.14030916773,2576000,0.3,10,40486.52882416441,0.0,nan,227.4955
49172.71025261362,150261.5708194127,99,0.4,150261.5708194127,99,49172.71025261362,49172.710252613644,916972100.0,-76.22764728200201,62469.53771715383,-326728.38,10,-26.071976,-76.22764728200201,0.0,62469.53771715383,2600000,0.4,10,49172.710252613644,0.0,nan,138.33897
9555.680138118441,96032.47784972898,100,0.0,96032.47784972898,100,9555.680138118441,9555.680138118436,652370000.0,-78.32146806831682,28825.604592496536,-312994.2,10,-26.02549,-78.32146806831682,0.0,28825.604592496536,2624000,0.0,10,9555.680138118436,0.0,nan,278.78488
2014.8872375937426,18969.122948872675,101,0.0,18969.122948872675,101,2014.8872375937426,2014.8872375937426,707626500.0,-95.65267444512165,5675.972958065494,-314972.94,10,-25.84952,-95.65267444512165,0.0,5675.972958065494,2648000,0.0,10,2014.8872375937426,0.0,nan,994.13336
-61.16590775687477,-32.082459747887974,102,0.0,-32.082459747887974,102,-61.16590775687477,-61.16590775687477,715750800.0,-102.49934131240684,22.704785302242467,-328099.06,10,-26.017206,-102.49934131240684,0.0,22.704785302242467,2672000,0.0,10,-61.16590775687477,0.0,nan,87.55986
72258.57103369274,169043.0122797862,103,0.5,169043.0122797862,103,72258.57103369274,72258.57103369273,740715700.0,-67.18466101925624,76270.97463690669,-334856.97,10,-25.955608,-67.18466101925624,0.0,76270.97463690669,2696000,0.5,10,72258.57103369273,0.0,nan,35.088993
53345.6430159484,132353.98957055216,104,0.5,132353.98957055216,104,53345.6430159484,53345.6430159484,758386500.0,-70.19279336914944,56191.63156534989,-334487.25,10,-26.00115,-70.19279336914944,0.0,56191.63156534989,2720000,0.5,10,53345.6430159484,0.0,nan,32.208427
62232.182072293785,139186.12938131628,105,0.5,139186.12938131628,105,62232.182072293785,62232.18207229377,756020160.0,-63.29935452457792,60112.07124212016,-333527.2,10,-26.06283,-63.29935452457792,0.0,60112.07124212016,2744000,0.5,10,62232.18207229377,0.0,nan,29.236134
24510.877669651494,141874.1814123619,106,0.2,141874.1814123619,106,24510.877669651494,24510.87766965148,6856310300.0,-123.42434691248651,49928.17698441561,-201891.7,10,-26.960026,-123.42434691248651,0.0,49928.17698441561,2768000,0.2,10,24510.87766965148,0.0,nan,354.20145
13476.390362330192,135455.44442201193,107,0.1,135455.44442201193,107,13476.390362330192,13476.390362330194,905227140.0,-135.35457986162183,40659.700139239285,-337339.12,10,-29.016912,-135.35457986162183,0.0,40659.700139239285,2792000,0.1,10,13476.390362330194,0.0,nan,237.71506
26118.818859880634,145646.3653192663,108,0.2,145646.3653192663,108,26118.818859880634,26118.81885988064,826081660.0,-68.90920935191122,52743.500982197016,-331348.1,10,-28.219782,-68.90920935191122,0.0,52743.500982197016,2816000,0.2,10,26118.81885988064,0.0,nan,45.930786
53790.991571171944,150839.16000454398,109,0.4,150839.16000454398,109,53790.991571171944,53790.991571171944,798248260.0,-65.75769934871826,59459.168546861714,-335865.97,10,-27.25593,-65.75769934871826,0.0,59459.168546861714,2840000,0.4,10,53790.991571171944,0.0,nan,32.30869
49382.18351811954,156409.5142062544,110,0.4,156409.5142062544,110,49382.18351811954,49382.18351811953,755356160.0,-67.55788154396366,62447.385157464574,-331387.7,10,-26.811205,-67.55788154396366,0.0,62447.385157464574,2864000,0.4,10,49382.18351811953,0.0,nan,29.77087
-47.5370951514722,-24.262268165232157,111,0.0,-24.262268165232157,111,-47.5370951514722,-47.5370951514722,721180700.0,-68.1160263302411,12.983970951723617,-315893.78,10,-26.02376,-68.1160263302411,0.0,12.983970951723617,2888000,0.0,10,-47.5370951514722,0.0,nan,42.838898
54208.315614904815,151970.55624576757,112,0.5,151970.55624576757,112,54208.315614904815,54208.31561490482,743311040.0,-66.41303536441066,58065.994686434235,-309632.38,10,-26.284653,-66.41303536441066,0.0,58065.994686434235,2912000,0.5,10,54208.31561490482,0.0,nan,2482.3875
89837.10721433864,155241.39057834676,113,0.8,155241.39057834676,113,89837.10721433864,89837.10721433863,674674240.0,-62.9182623543262,44300.57989394646,-316897.16,10,-26.19801,-62.9182623543262,0.0,44300.57989394646,2936000,0.8,10,89837.10721433863,0.0,nan,170.19615
70146.82126963264,163827.005538956,114,0.6,163827.005538956,114,70146.82126963264,70146.82126963267,976529300.0,-46.27585871912372,64300.06071558989,-307950.7,10,-26.269644,-46.27585871912372,0.0,64300.06071558989,2960000,0.6,10,70146.82126963267,0.0,nan,21751.557
30535.422098530893,145755.99208481514,115,0.2,145755.99208481514,115,30535.422098530893,30535.4220985309,647714400.0,-67.02922368804255,57528.01902635697,-310917.75,10,-26.015125,-67.02922368804255,0.0,57528.01902635697,2984000,0.2,10,30535.4220985309,0.0,nan,4957.381
71359.75800849524,149201.398657899,116,0.7,149201.398657899,116,71359.75800849524,71359.75800849524,644382700.0,-62.14208112055798,54639.5200104533,-314901.4,10,-26.132906,-62.14208112055798,0.0,54639.5200104533,3008000,0.7,10,71359.75800849524,0.0,nan,945.97504
24746.73150220089,126366.33576511926,117,0.3,126366.33576511926,117,24746.73150220089,24746.731502200877,657482430.0,-108.78550482813823,41657.90278765331,-289823.03,10,-26.72398,-108.78550482813823,0.0,41657.90278765331,3032000,0.3,10,24746.731502200877,0.0,nan,2956.5227
24015.2485262575,124049.1904432967,118,0.2,124049.1904432967,118,24015.2485262575,24015.248526257492,636757950.0,-105.03513728931985,48217.29054354426,-302902.9,10,-27.01955,-105.03513728931985,0.0,48217.29054354426,3056000,0.2,10,24015.248526257492,0.0,nan,900.18335
11713.705754787776,117875.00742854865,119,0.1,117875.00742854865,119,11713.705754787776,11713.705754787778,638052860.0,-109.17890072713057,35387.109194269055,-305806.7,10,-27.33251,-109.17890072713057,0.0,35387.109194269055,3080000,0.1,10,11713.705754787778,0.0,nan,410.9296
55178.00269535354,160044.39326255705,120,0.5,160044.39326255705,120,55178.00269535354,55178.00269535354,680343230.0,-84.98350958098827,59314.689813153265,-320771.0,10,-27.530638,-84.98350958098827,0.0,59314.689813153265,3104000,0.5,10,55178.00269535354,0.0,nan,15.035045
68998.55822602593,167599.44602924862,121,0.5,167599.44602924862,121,68998.55822602593,68998.55822602593,681749600.0,-60.704831139784034,71437.10369556147,-321784.9,10,-27.516365,-60.704831139784034,0.0,71437.10369556147,3128000,0.5,10,68998.55822602593,0.0,nan,38.061924
37095.94518599489,138283.87413735242,122,0.3,138283.87413735242,122,37095.94518599489,37095.945185994904,709452500.0,-122.62998881062077,57583.27512392038,-316336.47,10,-27.615452,-122.62998881062077,0.0,57583.27512392038,3152000,0.3,10,37095.945185994904,0.0,nan,122.42446
46301.52754736535,114094.54472488372,123,0.5,114094.54472488372,123,46301.52754736535,46301.52754736534,697210100.0,-59.80758309601546,40286.99976137721,-318013.9,10,-27.780308,-59.80758309601546,0.0,40286.99976137721,3176000,0.5,10,46301.52754736534,0.0,nan,741.7765
98969.26912118266,188527.14128980148,124,0.7,188527.14128980148,124,98969.26912118266,98969.26912118263,701779460.0,-50.095454177461995,71802.96369437847,-324302.6,10,-27.633898,-50.095454177461995,0.0,71802.96369437847,3200000,0.7,10,98969.26912118263,0.0,nan,38.591213
56138.39927218591,151611.77888501316,125,0.5,151611.77888501316,125,56138.39927218591,56138.39927218594,702882560.0,-62.18131983405801,61447.11299825932,-325835.06,10,-27.683886,-62.18131983405801,0.0,61447.11299825932,3224000,0.5,10,56138.39927218594,0.0,nan,37.94021
57829.35086751793,133142.0483596947,126,0.6,133142.0483596947,126,57829.35086751793,57829.35086751792,699290430.0,-52.82344490023538,51093.285783504136,-328204.6,10,-27.929554,-52.82344490023538,0.0,51093.285783504136,3248000,0.6,10,57829.35086751792,0.0,nan,34.651405
62531.76610063158,157429.74945638736,127,0.5,157429.74945638736,127,62531.76610063158,62531.76610063158,686721340.0,-55.91046663218928,64561.58043667969,-328178.25,10,-27.797054,-55.91046663218928,0.0,64561.58043667969,3272000,0.5,10,62531.76610063158,0.0,nan,36.688942
58383.84571044044,146085.3274690867,128,0.6,146085.3274690867,128,58383.84571044044,58383.84571044044,695315260.0,-47.636517482506484,59743.38369950632,-324362.2,10,-27.58152,-47.636517482506484,0.0,59743.38369950632,3296000,0.6,10,58383.84571044044,0.0,nan,3068.6296
72188.81257668833,175310.09914135485,129,0.6,175310.09914135485,129,72188.81257668833,72188.81257668833,703022340.0,-60.10909544409795,70832.44981180396,-329488.53,10,-27.24566,-60.10909544409795,0.0,70832.44981180396,3320000,0.6,10,72188.81257668833,0.0,nan,562.3529
44795.510571978586,155547.11881335976,130,0.3,155547.11881335976,130,44795.510571978586,44795.51057197859,710181060.0,-63.89987541515633,68570.59893664846,-330083.75,10,-26.70476,-63.89987541515633,0.0,68570.59893664846,3344000,0.3,10,44795.51057197859,0.0,nan,171.8975
64927.45764473063,171577.5235105702,131,0.6,171577.5235105702,131,64927.45764473063,64927.45764473061,711536100.0,-59.08302043432935,67471.18388854896,-331489.56,10,-25.920622,-59.08302043432935,0.0,67471.18388854896,3368000,0.6,10,64927.45764473061,0.0,nan,20.465963
45474.87188649843,183100.6017663948,132,0.4,183100.6017663948,132,45474.87188649843,45474.87188649843,714711500.0,-66.79470863714485,72522.75919348044,-328546.78,10,-25.356205,-66.79470863714485,0.0,72522.75919348044,3392000,0.4,10,45474.87188649843,0.0,nan,19.757265
38128.06247788178,159125.17127083568,133,0.4,159125.17127083568,133,38128.06247788178,38128.062477881795,728593500.0,-57.40852261254803,52645.35455245232,-329930.2,10,-25.597515,-57.40852261254803,0.0,52645.35455245232,3416000,0.4,10,38128.062477881795,0.0,nan,19.386654
83892.42944857382,164159.7770585843,134,0.8,164159.7770585843,134,83892.42944857382,83892.42944857382,748324800.0,-58.8275071058855,58598.80690266877,-332817.1,10,-25.659687,-58.8275071058855,0.0,58598.80690266877,3440000,0.8,10,83892.42944857382,0.0,nan,24.279898
45879.76751324118,131361.17409461702,135,0.4,131361.17409461702,135,45879.76751324118,45879.76751324118,752052200.0,-66.84765014965569,57984.458966507475,-334681.16,10,-25.451176,-66.84765014965569,0.0,57984.458966507475,3464000,0.4,10,45879.76751324118,0.0,nan,28.192036
72515.21611941363,141889.1185990434,136,0.7,141889.1185990434,136,72515.21611941363,72515.21611941364,758667900.0,-56.68229105305812,51630.869220001,-335070.88,10,-25.330761,-56.68229105305812,0.0,51630.869220001,3488000,0.7,10,72515.21611941364,0.0,nan,21.954222
63528.38665571906,166584.34335824288,137,0.6,166584.34335824288,137,63528.38665571906,63528.38665571904,767294800.0,-66.08828914201779,59390.3476047097,-339347.1,10,-25.416534,-66.08828914201779,0.0,59390.3476047097,3512000,0.6,10,63528.38665571904,0.0,nan,18.44419
5665.215177780435,31229.09877885739,138,0.1,31229.09877885739,138,5665.215177780435,5665.2151777804365,767473540.0,-52.30397385969999,10625.306049951105,-342259.66,10,-25.829556,-52.30397385969999,0.0,10625.306049951105,3536000,0.1,10,5665.2151777804365,0.0,nan,34.89039
40192.889899531074,129221.95662366037,139,0.4,129221.95662366037,139,40192.889899531074,40192.88989953105,769471740.0,-56.00789445369367,50581.19088880132,-343839.38,10,-26.007519,-56.00789445369367,0.0,50581.19088880132,3560000,0.4,10,40192.88989953105,0.0,nan,21.647825
60603.685755267856,181427.67998604002,140,0.5,181427.67998604002,140,60603.685755267856,60603.685755267856,766378240.0,-64.48638161433328,65742.60050097918,-347399.6,10,-26.142202,-64.48638161433328,0.0,65742.60050097918,3584000,0.5,10,60603.685755267856,0.0,nan,18.92305
57490.7829454296,149895.69272450704,141,0.4,149895.69272450704,141,57490.7829454296,57490.78294542959,750247360.0,-58.37707559831289,69595.29514731321,-348088.3,10,-26.312658,-58.37707559831289,0.0,69595.29514731321,3608000,0.4,10,57490.78294542959,0.0,nan,16.562273
72944.61485023373,156316.32152992542,142,0.6,156316.32152992542,142,72944.61485023373,72944.61485023373,753595700.0,-58.3686441587841,64409.77756746828,-352141.28,10,-26.432701,-58.3686441587841,0.0,64409.77756746828,3632000,0.6,10,72944.61485023373,0.0,nan,15.771883
39985.1315127728,121941.45189334176,143,0.4,121941.45189334176,143,39985.1315127728,39985.13151277283,762851460.0,-57.72517075739471,50491.604199081354,-354983.7,10,-26.763985,-57.72517075739471,0.0,50491.604199081354,3656000,0.4,10,39985.13151277283,0.0,nan,15.638336
64537.79441029413,160017.48491794974,144,0.5,160017.48491794974,144,64537.79441029413,64537.79441029413,791235800.0,-59.53181467475953,66649.30633002872,-351969.66,10,-27.503527,-59.53181467475953,0.0,66649.30633002872,3680000,0.5,10,64537.79441029413,0.0,nan,71.426704
68715.94689950279,121430.12657895041,145,0.7,121430.12657895041,145,68715.94689950279,68715.9468995028,748491650.0,-60.24595426553785,47718.06073135009,-354487.94,10,-26.974047,-60.24595426553785,0.0,47718.06073135009,3704000,0.7,10,68715.9468995028,0.0,nan,68.121765
40655.362337354614,158131.3633927779,146,0.3,158131.3633927779,146,40655.362337354614,40655.362337354614,753250000.0,-69.41911892674494,63838.13545841717,-355597.62,10,-26.968739,-69.41911892674494,0.0,63838.13545841717,3728000,0.3,10,40655.362337354614,0.0,nan,14.440599
40392.634108082864,159249.1787725893,147,0.3,159249.1787725893,147,40392.634108082864,40392.63410808288,753220860.0,-64.99447242127398,62462.8643146428,-359049.75,10,-27.39926,-64.99447242127398,0.0,62462.8643146428,3752000,0.3,10,40392.63410808288,0.0,nan,18.304039
74515.00071136525,169524.78789113325,148,0.5,169524.78789113325,148,74515.00071136525,74515.00071136525,764799500.0,-67.06872981944802,76279.52284177138,-362051.2,10,-27.349981,-67.06872981944802,0.0,76279.52284177138,3776000,0.5,10,74515.00071136525,0.0,nan,18.586884
80992.17061755816,164318.251108928,149,0.6,164318.251108928,149,80992.17061755816,80992.17061755816,779890050.0,-64.8004180688391,68058.7111598993,-363984.44,10,-27.169626,-64.8004180688391,0.0,68058.7111598993,3800000,0.6,10,80992.17061755816,0.0,nan,15.735459
19364.013551392734,118553.937651983,150,0.1,118553.937651983,150,19364.013551392734,19364.01355139273,783337540.0,-67.89265868109413,36331.54043262883,-365824.06,10,-27.243801,-67.89265868109413,0.0,36331.54043262883,3824000,0.1,10,19364.01355139273,0.0,nan,15.272215
48903.57380745979,145578.02053121885,151,0.5,145578.02053121885,151,48903.57380745979,48903.573807459776,779436740.0,-66.05739795931801,55586.300456835896,-364912.25,10,-27.252102,-66.05739795931801,0.0,55586.300456835896,3848000,0.5,10,48903.573807459776,0.0,nan,35.333015
30556.214152929497,99382.04552945844,152,0.3,99382.04552945844,152,30556.214152929497,30556.21415292949,798435600.0,-58.40664628814171,43700.08499792722,-368434.5,10,-27.19743,-58.40664628814171,0.0,43700.08499792722,3872000,0.3,10,30556.21415292949,0.0,nan,89.00546
65020.80803452586,149209.5313223938,153,0.6,149209.5313223938,153,65020.80803452586,65020.808034525835,810777860.0,-61.834144571956294,57837.02533706645,-371420.03,10,-27.413866,-61.834144571956294,0.0,57837.02533706645,3896000,0.6,10,65020.808034525835,0.0,nan,14.029744
114490.31609050748,161366.92105822903,154,0.9,161366.92105822903,154,114490.31609050748,114490.31609050748,833527500.0,-60.87491058278701,47266.39540280973,-355357.88,10,-27.532734,-60.87491058278701,0.0,47266.39540280973,3920000,0.9,10,114490.31609050748,0.0,nan,9168.352
101769.39486088566,140360.06865299455,155,0.8,140360.06865299455,155,101769.39486088566,101769.39486088566,793832600.0,-41.71993180943179,51337.54362678471,-371207.22,10,-27.746925,-41.71993180943179,0.0,51337.54362678471,3944000,0.8,10,101769.39486088566,0.0,nan,1082.0798
49446.28617627841,139281.5904361907,156,0.4,139281.5904361907,156,49446.28617627841,49446.28617627841,801083600.0,-69.49869208638599,61976.25575546212,-376455.4,10,-27.796564,-69.49869208638599,0.0,61976.25575546212,3968000,0.4,10,49446.28617627841,0.0,nan,104.347626
42458.005817137804,168760.23453330988,157,0.3,168760.23453330988,157,42458.005817137804,42458.00581713777,820640640.0,-56.18668567816887,64791.7509625988,-364038.34,10,-27.834352,-56.18668567816887,0.0,64791.7509625988,3992000,0.3,10,42458.00581713777,0.0,nan,421.0972
97426.95942759386,188008.17338761888,158,0.7,188008.17338761888,158,97426.95942759386,97426.95942759386,761924000.0,-57.084012961065774,69766.2561051342,-360844.6,10,-27.59413,-57.084012961065774,0.0,69766.2561051342,4016000,0.7,10,97426.95942759386,0.0,nan,446.38962
44507.66073942607,159203.44322334655,159,0.4,159203.44322334655,159,44507.66073942607,44507.660739426065,773455500.0,-130.7006902179354,57222.65392537161,-353156.1,10,-27.306011,-130.7006902179354,0.0,57222.65392537161,4040000,0.4,10,44507.660739426065,0.0,nan,384.05844
67625.07694390867,164749.74475401815,160,0.5,164749.74475401815,160,67625.07694390867,67625.0769439087,704644300.0,-108.97197357066712,73046.52360432498,-299787.03,10,-26.156437,-108.97197357066712,0.0,73046.52360432498,4064000,0.5,10,67625.0769439087,0.0,nan,85.10208
52381.175006069134,149849.6420017153,161,0.4,149849.6420017153,161,52381.175006069134,52381.17500606913,727792900.0,-63.53536182670977,66300.23296809879,-327726.4,10,-26.097647,-63.53536182670977,0.0,66300.23296809879,4088000,0.4,10,52381.17500606913,0.0,nan,37.43689
25818.71652572206,132868.1613502428,162,0.2,132868.1613502428,162,25818.71652572206,25818.716525722066,776448000.0,-104.99505124105501,46695.68246406717,-349375.62,10,-26.960894,-104.99505124105501,0.0,46695.68246406717,4112000,0.2,10,25818.716525722066,0.0,nan,240.59169
41897.67955444425,174440.63787366325,163,0.3,174440.63787366325,163,41897.67955444425,41897.67955444429,824683100.0,-66.52667716919997,68332.82137519843,-366224.25,10,-27.389454,-66.52667716919997,0.0,68332.82137519843,4136000,0.3,10,41897.67955444429,0.0,nan,258.65802
62127.31716210577,153580.8701568485,164,0.5,153580.8701568485,164,62127.31716210577,62127.31716210577,828510500.0,-60.27568386961996,65103.085072479866,-371252.88,10,-27.531548,-60.27568386961996,0.0,65103.085072479866,4160000,0.5,10,62127.31716210577,0.0,nan,91.04616
57512.465604712816,150970.33129391333,165,0.5,150970.33129391333,165,57512.465604712816,57512.4656047128,834464260.0,-58.882706563805066,61195.826049300704,-373159.97,10,-27.631512,-58.882706563805066,0.0,61195.826049300704,4184000,0.5,10,57512.4656047128,0.0,nan,46.580803
55925.89321882586,171460.85197141703,166,0.4,171460.85197141703,166,55925.89321882586,55925.89321882586,839304300.0,-128.85468428781815,69764.88878519525,-354923.22,10,-27.4063,-128.85468428781815,0.0,69764.88878519525,4208000,0.4,10,55925.89321882586,0.0,nan,89.67364
57368.335456514396,160042.49871512983,167,0.4,160042.49871512983,167,57368.335456514396,57368.335456514396,795770300.0,-106.04142761389514,71340.45796214943,-363754.25,10,-27.88264,-106.04142761389514,0.0,71340.45796214943,4232000,0.4,10,57368.335456514396,0.0,nan,217.48842
118994.74915714501,188847.03746632815,168,0.8,188847.03746632815,168,118994.74915714501,118994.74915714496,798014500.0,-53.31791483381563,63801.0276862468,-362795.44,10,-27.841515,-53.31791483381563,0.0,63801.0276862468,4256000,0.8,10,118994.74915714496,0.0,nan,279.72842
72257.01621788007,178308.73534875386,169,0.5,178308.73534875386,169,72257.01621788007,72257.01621788007,834648960.0,-67.47696663605623,65974.42849828395,-378544.62,10,-27.861507,-67.47696663605623,0.0,65974.42849828395,4280000,0.5,10,72257.01621788007,0.0,nan,25.449932
105576.77281510601,171486.8467949894,170,0.7,171486.8467949894,170,105576.77281510601,105576.77281510597,843108900.0,-54.83642931876129,70037.2327446965,-381629.62,10,-28.2762,-54.83642931876129,0.0,70037.2327446965,4304000,0.7,10,105576.77281510597,0.0,nan,23.190004
109406.26830846242,177408.5280148595,171,0.8,177408.5280148595,171,109406.26830846242,109406.26830846246,843073600.0,-65.4767704361763,64470.36062842562,-382120.47,10,-28.328318,-65.4767704361763,0.0,64470.36062842562,4328000,0.8,10,109406.26830846246,0.0,nan,17.064547
55875.965330355524,142212.90889791946,172,0.5,142212.90889791946,172,55875.965330355524,55875.96533035551,841864200.0,-67.0484077767599,57424.13889350051,-383854.53,10,-28.579037,-67.0484077767599,0.0,57424.13889350051,4352000,0.5,10,55875.96533035551,0.0,nan,24.173948
118149.7592035215,179336.42426285788,173,0.9,179336.42426285788,173,118149.7592035215,118149.75920352153,826595300.0,-32.21364578815424,45616.08726201501,-385815.97,10,-28.74988,-32.21364578815424,0.0,45616.08726201501,4376000,0.9,10,118149.75920352153,0.0,nan,27.537706
74451.83642303359,148786.71108431328,174,0.7,148786.71108431328,174,74451.83642303359,74451.83642303357,831505000.0,-53.08667878486404,57867.16407662855,-387183.6,10,-29.106438,-53.08667878486404,0.0,57867.16407662855,4400000,0.7,10,74451.83642303357,0.0,nan,28.127514
88755.38692895063,150310.1540458366,175,0.7,150310.1540458366,175,88755.38692895063,88755.38692895064,832887800.0,-51.741603413953214,60303.21177736502,-390158.47,10,-29.44756,-51.741603413953214,0.0,60303.21177736502,4424000,0.7,10,88755.38692895064,0.0,nan,38.00976
105575.82050617159,165660.30059018292,176,1.0,165660.30059018292,176,105575.82050617159,105575.82050617159,833380030.0,48779.33799382451,33496.61513486453,-392033.16,10,-29.654835,48779.33799382451,0.0,33496.61513486453,4448000,1.0,10,105575.82050617159,0.0,nan,39.934097
89373.24131282531,132126.43130381373,177,0.8,132126.43130381373,177,89373.24131282531,89373.24131282531,815658750.0,-60.246141494774314,46466.71979745974,-393828.88,10,-29.832428,-60.246141494774314,0.0,46466.71979745974,4472000,0.8,10,89373.24131282531,0.0,nan,23.882372
90516.21159275318,151089.04784511248,178,0.7,151089.04784511248,178,90516.21159275318,90516.21159275323,826254500.0,-69.14824830298575,61723.83110455095,-397302.66,10,-29.977833,-69.14824830298575,0.0,61723.83110455095,4496000,0.7,10,90516.21159275323,0.0,nan,23.807941
86965.11692123029,173624.75966097089,179,0.6,173624.75966097089,179,86965.11692123029,86965.11692123029,819229630.0,-72.15396320005962,71354.7649081967,-397159.56,10,-30.266508,-72.15396320005962,0.0,71354.7649081967,4520000,0.6,10,86965.11692123029,0.0,nan,20.184036
84058.76939844359,136279.9915537055,180,0.7,136279.9915537055,180,84058.76939844359,84058.76939844356,832427900.0,-63.20125015629617,56357.49288986958,-399834.5,10,-30.573515,-63.20125015629617,0.0,56357.49288986958,4544000,0.7,10,84058.76939844356,0.0,nan,19.141613
85110.8345413284,138279.34695923334,181,0.7,138279.34695923334,181,85110.8345413284,85110.83454132838,829493800.0,-52.47366739231096,55977.720330695454,-401192.06,10,-30.618608,-52.47366739231096,0.0,55977.720330695454,4568000,0.7,10,85110.83454132838,0.0,nan,19.313492
87907.36437730724,162723.30387018042,182,0.8,162723.30387018042,182,87907.36437730724,87907.36437730724,831208000.0,-66.93155792405648,59412.33678353827,-402177.25,10,-30.631495,-66.93155792405648,0.0,59412.33678353827,4592000,0.8,10,87907.36437730724,0.0,nan,28.403664
112899.2314462545,174446.23744308564,183,0.8,174446.23744308564,183,112899.2314462545,112899.23144625449,828929860.0,-53.46962935490498,54548.45653891112,-403814.22,10,-30.917973,-53.46962935490498,0.0,54548.45653891112,4616000,0.8,10,112899.23144625449,0.0,nan,29.689497
88385.08532155448,162983.14630546118,184,0.7,162983.14630546118,184,88385.08532155448,88385.08532155446,831783000.0,-41.04503432413647,62958.981875110454,-404920.8,10,-30.949171,-41.04503432413647,0.0,62958.981875110454,4640000,0.7,10,88385.08532155446,0.0,nan,24.429672
94192.44016005163,164281.86606144437,185,0.8,164281.86606144437,185,94192.44016005163,94192.44016005163,833887000.0,-59.53824376327251,50428.60868249319,-406518.56,10,-30.974127,-59.53824376327251,0.0,50428.60868249319,4664000,0.8,10,94192.44016005163,0.0,nan,16.799984
91837.62049030371,156815.66668478897,186,0.8,156815.66668478897,186,91837.62049030371,91837.6204903037,831384450.0,-63.737302485112664,56513.119063185935,-407248.06,10,-31.10301,-63.737302485112664,0.0,56513.119063185935,4688000,0.8,10,91837.6204903037,0.0,nan,47.103928
68509.87101505388,153843.78059139077,187,0.7,153843.78059139077,187,68509.87101505388,68509.87101505387,825432500.0,-55.97067602041831,53362.578270751466,-408710.75,10,-31.53118,-55.97067602041831,0.0,53362.578270751466,4712000,0.7,10,68509.87101505387,0.0,nan,130.62
87082.3370925941,165493.95966216034,188,0.8,165493.95966216034,188,87082.3370925941,87082.33709259413,843946240.0,-67.22647913423418,52634.25850038808,-412614.28,10,-31.478848,-67.22647913423418,0.0,52634.25850038808,4736000,0.8,10,87082.33709259413,0.0,nan,25.20057
84191.52347094538,162626.6218113787,189,0.7,162626.6218113787,189,84191.52347094538,84191.5234709454,856815200.0,-66.31442310881819,56156.591391387,-417958.28,10,-31.536419,-66.31442310881819,0.0,56156.591391387,4760000,0.7,10,84191.5234709454,0.0,nan,28.220495
63866.62707014064,136145.2824628265,190,0.7,136145.2824628265,190,63866.62707014064,63866.62707014062,846729150.0,-60.58637357264846,48526.5727113178,-422397.6,10,-31.80688,-60.58637357264846,0.0,48526.5727113178,4784000,0.7,10,63866.62707014062,0.0,nan,20.684113
114868.87837998962,181772.88600046263,191,0.8,181772.88600046263,191,114868.87837998962,114868.87837998965,842267000.0,-62.08004519314762,61889.70005545017,-426570.53,10,-31.87959,-62.08004519314762,0.0,61889.70005545017,4808000,0.8,10,114868.87837998965,0.0,nan,38.73486
102757.2062245432,164801.27989935738,192,0.8,164801.27989935738,192,102757.2062245432,102757.2062245432,848690400.0,-68.06976398511358,47327.56244956296,-428130.03,10,-31.953865,-68.06976398511358,0.0,47327.56244956296,4832000,0.8,10,102757.2062245432,0.0,nan,67.93632
78609.3856240926,185165.0342428927,193,0.5,185165.0342428927,193,78609.3856240926,78609.38562409257,835701440.0,-70.34843943447135,80310.87494382146,-428455.8,10,-31.888855,-70.34843943447135,0.0,80310.87494382146,4856000,0.5,10,78609.38562409257,0.0,nan,48.640957
66558.09906602258,154973.7301328354,194,0.6,154973.7301328354,194,66558.09906602258,66558.0990660226,870136770.0,-58.22229388639936,67847.88951658901,-431423.56,10,-31.888847,-58.22229388639936,0.0,67847.88951658901,4880000,0.6,10,66558.0990660226,0.0,nan,28.91955
