MetaTest/Average/MaxReturn,MetaTest/window-open-v1/NumTrajs,MetaTest/window-open-v1/MaxReturn,MetaTest/Average/NumTrajs,MetaTest/window-open-v1/MinReturn,MetaTest/window-open-v1/Iteration,MetaTest/Average/AverageReturn,TotalEnvSteps,MetaTest/window-open-v1/TerminationRate,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/MinReturn,MetaTest/Average/StdReturn,MetaTest/Average/SuccessRate,MetaTest/window-open-v1/AverageReturn,MetaTest/window-open-v1/StdReturn,MetaTest/window-open-v1/AverageDiscountedReturn,MetaTest/Average/TerminationRate,MetaTest/Average/Iteration,MetaTest/window-open-v1/SuccessRate
95436.43928881676,10,95436.43928881676,10,-87.9619282991152,120,13587.009928077276,3104000,0.0,13587.00992807727,-87.9619282991152,29725.65604213091,0.3,13587.009928077276,29725.65604213091,13587.00992807727,0.0,120,0.3
116175.93757604154,10,116175.93757604154,10,-127.26714294816715,121,18600.932460709264,3128000,0.0,18600.932460709264,-127.26714294816715,36124.52131112454,0.2,18600.932460709264,36124.52131112454,18600.932460709264,0.0,121,0.2
154340.64379747908,10,154340.64379747908,10,-68.48231779262812,122,67654.74944808212,3152000,0.0,67654.74944808213,-68.48231779262812,69237.15071616248,0.6,67654.74944808212,69237.15071616248,67654.74944808213,0.0,122,0.6
148236.16647709394,10,148236.16647709394,10,-66.66782665768369,123,32187.368510677257,3176000,0.0,32187.36851067727,-66.66782665768369,55225.15907148025,0.4,32187.368510677257,55225.15907148025,32187.36851067727,0.0,123,0.4
147659.39443000886,10,147659.39443000886,10,-60.4679066173615,124,14729.595724507968,3200000,0.0,14729.595724507974,-60.4679066173615,44309.933973346786,0.1,14729.595724507968,44309.933973346786,14729.595724507974,0.0,124,0.1
142319.87075769337,10,142319.87075769337,10,-55.95375594060923,125,44126.661607015776,3224000,0.0,44126.661607015776,-55.95375594060923,58978.730519231874,0.6,44126.661607015776,58978.730519231874,44126.661607015776,0.0,125,0.6
151570.895362663,10,151570.895362663,10,-55.68902328630004,126,57857.945663503815,3248000,0.0,57857.945663503815,-55.68902328630004,55666.340888860905,0.6,57857.945663503815,55666.340888860905,57857.945663503815,0.0,126,0.6
155041.9174665346,10,155041.9174665346,10,-37.03309016422254,127,51157.62921641177,3272000,0.0,51157.62921641175,-37.03309016422254,63607.59229669203,0.6,51157.62921641177,63607.59229669203,51157.62921641175,0.0,127,0.6
137697.22892625543,10,137697.22892625543,10,-135.12695879279073,128,48272.20021761132,3296000,0.0,48272.200217611346,-135.12695879279073,60238.5051656075,0.5,48272.20021761132,60238.5051656075,48272.200217611346,0.0,128,0.5
108412.26503727968,10,108412.26503727968,10,-109.61487775868409,129,17438.947923362775,3320000,0.0,17438.94792336278,-109.61487775868409,36268.89406527739,0.2,17438.947923362775,36268.89406527739,17438.94792336278,0.0,129,0.2
30245.648223787517,10,30245.648223787517,10,-81.29028071549683,130,5286.860204822401,3344000,0.0,5286.860204822401,-81.29028071549683,9444.168584154108,0.0,5286.860204822401,9444.168584154108,5286.860204822401,0.0,130,0.0
158232.28206400687,10,158232.28206400687,10,-89.79579688967084,131,29271.355261722703,3368000,0.0,29271.355261722703,-89.79579688967084,50775.48667527242,0.3,29271.355261722703,50775.48667527242,29271.355261722703,0.0,131,0.3
140510.0343989361,10,140510.0343989361,10,-57.72252948685471,132,36793.598578742516,3392000,0.0,36793.598578742516,-57.72252948685471,56679.78220662016,0.4,36793.598578742516,56679.78220662016,36793.598578742516,0.0,132,0.4
137229.26560444513,10,137229.26560444513,10,-66.16441915361308,133,13893.64792452603,3416000,0.0,13893.647924526033,-66.16441915361308,41114.81725735717,0.1,13893.64792452603,41114.81725735717,13893.647924526033,0.0,133,0.1
120275.43832832018,10,120275.43832832018,10,-110.12622298036368,134,39433.08576625137,3440000,0.0,39433.08576625139,-110.12622298036368,49729.24875432402,0.4,39433.08576625137,49729.24875432402,39433.08576625139,0.0,134,0.4
134524.09192373534,10,134524.09192373534,10,-141.73857698971472,135,47180.495783100276,3464000,0.0,47180.495783100276,-141.73857698971472,58276.74669172289,0.4,47180.495783100276,58276.74669172289,47180.495783100276,0.0,135,0.4
149295.66464814835,10,149295.66464814835,10,-128.7035024980131,136,14878.295881666865,3488000,0.0,14878.295881666865,-128.7035024980131,44805.80427604246,0.4,14878.295881666865,44805.80427604246,14878.295881666865,0.0,136,0.4
160598.156835639,10,160598.156835639,10,-120.24898657851858,137,51256.22674006692,3512000,0.0,51256.22674006693,-120.24898657851858,61568.72151971748,0.5,51256.22674006692,61568.72151971748,51256.22674006693,0.0,137,0.5
71755.58175411531,10,71755.58175411531,10,-136.03124926378197,138,11922.666580751818,3536000,0.0,11922.666580751818,-136.03124926378197,22638.039845003288,0.2,11922.666580751818,22638.039845003288,11922.666580751818,0.0,138,0.2
135248.60597413266,10,135248.60597413266,10,-84.79489025562947,139,13476.099120844647,3560000,0.0,13476.09912084466,-84.79489025562947,40590.83989488828,0.4,13476.099120844647,40590.83989488828,13476.09912084466,0.0,139,0.4
167889.74930102687,10,167889.74930102687,10,-95.66714445395795,140,16723.910195880115,3584000,0.0,16723.910195880126,-95.66714445395795,50388.617054120645,0.2,16723.910195880115,50388.617054120645,16723.910195880126,0.0,140,0.2
141982.3080860827,10,141982.3080860827,10,-63.79948968745587,141,51504.96036922706,3608000,0.0,51504.96036922706,-63.79948968745587,57953.35703274595,0.6,51504.96036922706,57953.35703274595,51504.96036922706,0.0,141,0.6
108848.08988032141,10,108848.08988032141,10,-139.30352425313205,142,29298.78220455125,3632000,0.0,29298.782204551244,-139.30352425313205,45430.62392626304,0.2,29298.78220455125,45430.62392626304,29298.782204551244,0.0,142,0.2
118426.5123307799,10,118426.5123307799,10,-114.26506638012046,143,49686.58388256362,3656000,0.0,49686.58388256363,-114.26506638012046,50765.72029093179,0.5,49686.58388256362,50765.72029093179,49686.58388256363,0.0,143,0.5
141973.88468067246,10,141973.88468067246,10,-110.24046012176248,144,41495.02295973673,3680000,0.0,41495.02295973674,-110.24046012176248,51514.206487273805,0.5,41495.02295973673,51514.206487273805,41495.02295973674,0.0,144,0.5
61984.19206846925,10,61984.19206846925,10,-65.7431961687315,145,12553.468703173068,3704000,0.0,12553.468703173066,-65.7431961687315,21050.69568312293,0.1,12553.468703173068,21050.69568312293,12553.468703173066,0.0,145,0.1
123698.49713790139,10,123698.49713790139,10,-39.878597940417215,146,21801.183995118954,3728000,0.0,21801.183995118947,-39.878597940417215,40102.372751317314,0.2,21801.183995118954,40102.372751317314,21801.183995118947,0.0,146,0.2
165346.15371055165,10,165346.15371055165,10,-41.965837758386904,147,77617.56664438112,3752000,0.0,77617.56664438109,-41.965837758386904,69612.52352827115,0.6,77617.56664438112,69612.52352827115,77617.56664438109,0.0,147,0.6
164199.40038683018,10,164199.40038683018,10,-54.32936463733753,148,72127.11331645491,3776000,0.0,72127.11331645492,-54.32936463733753,63691.995109721895,0.8,72127.11331645491,63691.995109721895,72127.11331645492,0.0,148,0.8
131847.70511765874,10,131847.70511765874,10,-57.400776354638865,149,18624.473676697133,3800000,0.0,18624.473676697125,-57.400776354638865,41119.88708977139,0.4,18624.473676697133,41119.88708977139,18624.473676697125,0.0,149,0.4
152640.38579246652,10,152640.38579246652,10,-59.12376049771805,150,77302.0762109496,3824000,0.0,77302.0762109496,-59.12376049771805,56231.78024659294,0.6,77302.0762109496,56231.78024659294,77302.0762109496,0.0,150,0.6
167588.98646334757,10,167588.98646334757,10,-118.6463898291862,151,22494.84239826048,3848000,0.0,22494.842398260476,-118.6463898291862,51368.88718429567,0.3,22494.84239826048,51368.88718429567,22494.842398260476,0.0,151,0.3
129200.49545279547,10,129200.49545279547,10,-87.79668253213691,152,45080.82519278265,3872000,0.0,45080.82519278265,-87.79668253213691,51736.795815399215,0.5,45080.82519278265,51736.795815399215,45080.82519278265,0.0,152,0.5
138467.11869381205,10,138467.11869381205,10,-46.755874232898414,153,57770.233402900296,3896000,0.0,57770.23340290028,-46.755874232898414,60191.787806990236,0.6,57770.233402900296,60191.787806990236,57770.23340290028,0.0,153,0.6
183009.41382242084,10,183009.41382242084,10,-32.17132298795993,154,107765.30227430936,3920000,0.0,107765.3022743093,-32.17132298795993,51488.353639636865,0.7,107765.30227430936,51488.353639636865,107765.3022743093,0.0,154,0.7
98369.293310354,10,98369.293310354,10,-140.4997727739006,155,31236.237687097466,3944000,0.0,31236.237687097473,-140.4997727739006,40158.35438573543,0.3,31236.237687097466,40158.35438573543,31236.237687097473,0.0,155,0.3
132143.7056649258,10,132143.7056649258,10,-111.14747041245265,156,47903.00296749798,3968000,0.0,47903.00296749799,-111.14747041245265,59381.09946250539,0.4,47903.00296749798,59381.09946250539,47903.00296749799,0.0,156,0.4
133304.77539573907,10,133304.77539573907,10,-113.95573967746044,157,24656.53481017232,3992000,0.0,24656.53481017232,-113.95573967746044,49667.67495873081,0.3,24656.53481017232,49667.67495873081,24656.53481017232,0.0,157,0.3
136860.7144398695,10,136860.7144398695,10,-66.16725660176263,158,30377.70706996852,4016000,0.0,30377.70706996852,-66.16725660176263,49122.12052338101,0.3,30377.70706996852,49122.12052338101,30377.70706996852,0.0,158,0.3
149092.80614548753,10,149092.80614548753,10,-114.93280512951279,159,36647.47370115171,4040000,0.0,36647.47370115174,-114.93280512951279,59304.84660983277,0.3,36647.47370115171,59304.84660983277,36647.47370115174,0.0,159,0.3
142983.97680198975,10,142983.97680198975,10,-105.50218763929644,160,33657.942737864,4064000,0.0,33657.94273786401,-105.50218763929644,49187.624690612334,0.2,33657.942737864,49187.624690612334,33657.94273786401,0.0,160,0.2
82973.33780514362,10,82973.33780514362,10,-137.24605922091084,161,19119.127349211594,4088000,0.0,19119.127349211583,-137.24605922091084,31238.255775838443,0.2,19119.127349211594,31238.255775838443,19119.127349211583,0.0,161,0.2
113528.23436827496,10,113528.23436827496,10,-98.535509461235,162,11381.432117785098,4112000,0.0,11381.432117785094,-98.535509461235,34049.88962348582,0.1,11381.432117785098,34049.88962348582,11381.432117785094,0.0,162,0.1
165108.00599133753,10,165108.00599133753,10,-64.98827864376612,163,45979.827575160554,4136000,0.0,45979.82757516056,-64.98827864376612,70241.78788128411,0.3,45979.827575160554,70241.78788128411,45979.82757516056,0.0,163,0.3
180176.64761166807,10,180176.64761166807,10,-62.97320224875679,164,55634.1199845166,4160000,0.0,55634.11998451662,-62.97320224875679,70305.57124892816,0.5,55634.1199845166,70305.57124892816,55634.11998451662,0.0,164,0.5
133433.26335530516,10,133433.26335530516,10,-124.34039778245189,165,25187.78061543526,4184000,0.0,25187.78061543527,-124.34039778245189,50652.735078271304,0.2,25187.78061543526,50652.735078271304,25187.78061543527,0.0,165,0.2
-19.491859790646252,10,-19.491859790646252,10,-131.28206371675765,166,-77.14246798303964,4208000,0.0,-77.14246798303948,-131.28206371675765,36.255682277895055,0.1,-77.14246798303964,36.255682277895055,-77.14246798303948,0.0,166,0.1
153392.98133357163,10,153392.98133357163,10,-114.33053771137438,167,51771.96734605994,4232000,0.0,51771.96734605993,-114.33053771137438,66721.93795620663,0.4,51771.96734605994,66721.93795620663,51771.96734605993,0.0,167,0.4
137147.44798259545,10,137147.44798259545,10,-122.45033831238364,168,32455.5931623122,4256000,0.0,32455.5931623122,-122.45033831238364,53746.431192554235,0.3,32455.5931623122,53746.431192554235,32455.5931623122,0.0,168,0.3
114650.30317047001,10,114650.30317047001,10,-131.6152462982347,169,26163.788327990038,4280000,0.0,26163.788327990034,-131.6152462982347,41669.97193798444,0.3,26163.788327990038,41669.97193798444,26163.788327990034,0.0,169,0.3
66984.10171752758,10,66984.10171752758,10,-111.37437884958773,170,6646.62005651075,4304000,0.0,6646.620056510762,-111.37437884958773,20112.50766887854,0.3,6646.62005651075,20112.50766887854,6646.620056510762,0.0,170,0.3
119167.76270031711,10,119167.76270031711,10,-133.4214073783999,171,11837.584427956155,4328000,0.0,11837.584427956153,-133.4214073783999,35776.74211194472,0.2,11837.584427956155,35776.74211194472,11837.584427956153,0.0,171,0.2
123436.33542327206,10,123436.33542327206,10,-134.79974417807082,172,43507.83218039732,4352000,0.0,43507.832180397316,-134.79974417807082,48670.34753357759,0.5,43507.83218039732,48670.34753357759,43507.832180397316,0.0,172,0.5
116020.50927592238,10,116020.50927592238,10,-130.45999357899507,173,11542.739287177195,4376000,0.0,11542.739287177197,-130.45999357899507,34825.94044827573,0.2,11542.739287177195,34825.94044827573,11542.739287177197,0.0,173,0.2
143086.05511695452,10,143086.05511695452,10,-104.74925911960351,174,40327.9896306625,4400000,0.0,40327.989630662494,-104.74925911960351,61979.66725940101,0.3,40327.9896306625,61979.66725940101,40327.989630662494,0.0,174,0.3
141831.6778083504,10,141831.6778083504,10,-51.96259088779224,175,53655.49669100319,4424000,0.0,53655.49669100321,-51.96259088779224,53392.605200520695,0.7,53655.49669100319,53392.605200520695,53655.49669100321,0.0,175,0.7
132021.33985915125,10,132021.33985915125,10,-51.27143912384038,176,62128.225528512194,4448000,0.0,62128.22552851219,-51.27143912384038,62545.217186160706,0.6,62128.225528512194,62545.217186160706,62128.22552851219,0.0,176,0.6
120568.39977442917,10,120568.39977442917,10,-41.20022154862845,177,68298.55419703924,4472000,0.0,68298.55419703927,-41.20022154862845,48303.842969968646,0.7,68298.55419703924,48303.842969968646,68298.55419703927,0.0,177,0.7
168772.01130438756,10,168772.01130438756,10,-57.71221332834706,178,82933.7276783495,4496000,0.0,82933.72767834947,-57.71221332834706,58062.06351754336,0.7,82933.7276783495,58062.06351754336,82933.72767834947,0.0,178,0.7
134678.96859419116,10,134678.96859419116,10,-54.07346616909908,179,43919.61950134173,4520000,0.0,43919.61950134176,-54.07346616909908,49386.07439216304,0.6,43919.61950134173,49386.07439216304,43919.61950134176,0.0,179,0.6
133309.2319981006,10,133309.2319981006,10,-71.29752458916465,180,49404.04116585416,4544000,0.0,49404.04116585419,-71.29752458916465,46969.69192667187,0.5,49404.04116585416,46969.69192667187,49404.04116585419,0.0,180,0.5
129060.17846371238,10,129060.17846371238,10,-74.26647044645534,181,24083.79656233295,4568000,0.0,24083.796562332944,-74.26647044645534,44144.74467408111,0.4,24083.79656233295,44144.74467408111,24083.796562332944,0.0,181,0.4
113210.4056480645,10,113210.4056480645,10,-130.42559809827185,182,31194.10654337054,4592000,0.0,31194.10654337054,-130.42559809827185,43062.412374541964,0.4,31194.10654337054,43062.412374541964,31194.10654337054,0.0,182,0.4
109480.21020830225,10,109480.21020830225,10,-139.72341790414976,183,32119.11254376496,4616000,0.0,32119.11254376497,-139.72341790414976,48330.31926964028,0.3,32119.11254376496,48330.31926964028,32119.11254376497,0.0,183,0.3
105235.60989111476,10,105235.60989111476,10,-126.31661174574515,184,10447.901744396964,4640000,0.0,10447.90174439696,-126.31661174574515,31595.919553766795,0.2,10447.901744396964,31595.919553766795,10447.90174439696,0.0,184,0.2
134232.7469293601,10,134232.7469293601,10,-128.41393287941492,185,37399.76147992292,4664000,0.0,37399.761479922905,-128.41393287941492,48914.02188223901,0.5,37399.76147992292,48914.02188223901,37399.761479922905,0.0,185,0.5
146713.42277635395,10,146713.42277635395,10,-133.5018589869194,186,33913.148718197204,4688000,0.0,33913.14871819721,-133.5018589869194,49642.01063244615,0.5,33913.148718197204,49642.01063244615,33913.14871819721,0.0,186,0.5
75031.95678138807,10,75031.95678138807,10,-135.44147569167708,187,7514.830911761887,4712000,0.0,7514.83091176189,-135.44147569167708,22507.31465412634,0.1,7514.830911761887,22507.31465412634,7514.83091176189,0.0,187,0.1
90657.13144643386,10,90657.13144643386,10,-128.44861373019842,188,15723.95780774405,4736000,0.0,15723.957807744047,-128.44861373019842,32056.48706537227,0.3,15723.95780774405,32056.48706537227,15723.957807744047,0.0,188,0.3
132175.4195568416,10,132175.4195568416,10,-129.07074743263448,189,23855.40289098424,4760000,0.0,23855.402890984245,-129.07074743263448,48199.7438909138,0.2,23855.40289098424,48199.7438909138,23855.402890984245,0.0,189,0.2
167450.48230095132,10,167450.48230095132,10,-135.58727456471914,190,51587.6792446974,4784000,0.0,51587.67924469741,-135.58727456471914,64871.07198773279,0.4,51587.6792446974,64871.07198773279,51587.67924469741,0.0,190,0.4
174641.07036272174,10,174641.07036272174,10,-126.53667836123617,191,44846.94191965718,4808000,0.0,44846.941919657176,-126.53667836123617,67747.84260595855,0.4,44846.94191965718,67747.84260595855,44846.941919657176,0.0,191,0.4
47711.3633117482,10,47711.3633117482,10,-110.37403676066107,192,12753.480886815978,4832000,0.0,12753.480886815985,-110.37403676066107,19759.71117449624,0.2,12753.480886815978,19759.71117449624,12753.480886815985,0.0,192,0.2
124768.51419184718,10,124768.51419184718,10,-107.35716529955103,193,30466.548974100886,4856000,0.0,30466.54897410089,-107.35716529955103,42390.78571898642,0.4,30466.548974100886,42390.78571898642,30466.54897410089,0.0,193,0.4
131399.11344418876,10,131399.11344418876,10,-43.198307687325915,194,81764.98520341414,4880000,0.0,81764.98520341412,-43.198307687325915,54787.78140764624,0.9,81764.98520341414,54787.78140764624,81764.98520341412,0.0,194,0.9
144535.46611085112,10,144535.46611085112,10,-59.05718712325878,195,92061.81664700236,4904000,0.0,92061.81664700237,-59.05718712325878,45202.72805585109,0.9,92061.81664700236,45202.72805585109,92061.81664700237,0.0,195,0.9
161807.011518803,10,161807.011518803,10,-112.09486398399976,196,21694.667389914597,4928000,0.0,21694.667389914583,-112.09486398399976,48573.06687416029,0.4,21694.667389914597,48573.06687416029,21694.667389914583,0.0,196,0.4
137180.37505811846,10,137180.37505811846,10,-121.54195584861176,197,40121.6615228281,4952000,0.0,40121.66152282809,-121.54195584861176,51952.99154630274,0.5,40121.6615228281,51952.99154630274,40121.66152282809,0.0,197,0.5
163242.29155260127,10,163242.29155260127,10,-139.52467520672164,198,40960.40642268186,4976000,0.0,40960.40642268186,-139.52467520672164,56068.057365266795,0.5,40960.40642268186,56068.057365266795,40960.40642268186,0.0,198,0.5
143453.05151648083,10,143453.05151648083,10,-133.71783674570986,199,14379.558486989423,5000000,0.0,14379.55848698942,-133.71783674570986,43025.69246186209,0.3,14379.558486989423,43025.69246186209,14379.55848698942,0.0,199,0.3
