MetaTest/Average/MinReturn,GaussianMLPPolicy/LossAfter,GaussianMLPPolicy/dLoss,MetaTest/push-v1/StdReturn,push-v1/AverageDiscountedReturn,MetaTest/push-v1/AverageDiscountedReturn,Average/SuccessRate,Average/TerminationRate,MetaTest/push-v1/MaxReturn,MetaTest/Average/AverageReturn,push-v1/SuccessRate,MetaTest/push-v1/TerminationRate,MetaTest/Average/SuccessRate,push-v1/AverageReturn,Average/NumEpisodes,Average/MaxReturn,Average/MinReturn,push-v1/StdReturn,MetaTest/push-v1/SuccessRate,MetaTest/Average/StdReturn,TotalEnvSteps,MetaTest/Average/NumEpisodes,push-v1/TerminationRate,Average/StdReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/Iteration,MetaTest/Average/TerminationRate,Average/AverageReturn,GaussianMLPPolicy/KLBefore,Average/Iteration,MetaTest/push-v1/Iteration,Iteration,MetaTest/Average/MaxReturn,push-v1/NumEpisodes,MetaTest/push-v1/AverageReturn,GaussianMLPPolicy/Entropy,MetaTest/push-v1/NumEpisodes,GaussianMLPPolicy/KLAfter,push-v1/MaxReturn,MetaTest/push-v1/MinReturn,push-v1/Iteration,Average/AverageDiscountedReturn,push-v1/MinReturn,GaussianMLPPolicy/LossBefore
,2.358919573453022e-06,1.5350678950198926e-08,,3083.360380293388,,0.105,0.0,,,0.105,,,11158.374725526468,200,99534.83686508608,-49.091730891293594,19334.53839282806,,,5120000,,0.0,19334.53839282806,,,,11158.374725526468,0.0,63,,63,,200,,5.4736785888671875,,1.0847654266399331e-05,99534.83686508608,,63,3083.360380293388,-49.091730891293594,2.374270252403221e-06
,2.3770314783178037e-06,2.6618636184139177e-08,,3734.5554753365413,,0.12,0.0,,,0.12,,,14108.338185045757,200,189874.06458918325,-30.944235703619583,25525.158081314363,,,5200000,,0.0,25525.158081314363,,,,14108.338185045757,0.0,64,,64,,200,,5.475475788116455,,1.8810786059475504e-05,189874.06458918325,,64,3734.5554753365413,-30.944235703619583,2.403650114501943e-06
,-3.1282920645026024e-06,5.418041837401688e-08,,2578.407992760853,,0.065,0.0,,,0.065,,,9472.901992418481,200,117825.5512429386,-28.92917602438889,16777.057145453047,,,5280000,,0.0,16777.057145453047,,,,9472.901992418481,0.0,65,,65,,200,,5.471555233001709,,3.823911174549721e-05,117825.5512429386,,65,2578.407992760853,-28.92917602438889,-3.0741116461285856e-06
,-2.5967329975173925e-07,9.49299305830209e-09,,3667.962351831031,,0.16,0.0,,,0.16,,,13899.338026747962,200,136658.52634638886,-34.559867579390776,23472.53853285785,,,5360000,,0.0,23472.53853285785,,,,13899.338026747962,0.0,66,,66,,200,,5.471443176269531,,6.70829012960894e-06,136658.52634638886,,66,3667.962351831031,-34.559867579390776,-2.5018030669343716e-07
,-8.640205351184704e-07,8.046418997764704e-08,,4518.324440182664,,0.135,0.0,,,0.135,,,15890.333909731542,200,167331.09124602907,-40.00954501408573,29705.763712593085,,,5440000,,0.0,29705.763712593085,,,,15890.333909731542,0.0,67,,67,,200,,5.4708685874938965,,5.665002390742302e-05,167331.09124602907,,67,4518.324440182664,-40.00954501408573,-7.835563451408234e-07
,-1.5178363810264273e-06,9.805546596908243e-08,,4110.787143053861,,0.105,0.0,,,0.105,,,14917.856051963056,200,214413.5337805381,-32.441981152319805,30308.66006982044,,,5520000,,0.0,30308.66006982044,,,,14917.856051963056,0.0,68,,68,,200,,5.469209671020508,,6.905125337652862e-05,214413.5337805381,,68,4110.787143053861,-32.441981152319805,-1.4197809150573448e-06
,-3.131139919787529e-06,1.4671513781649992e-08,,2590.098731383214,,0.085,0.0,,,0.085,,,9564.193087669628,200,148688.54356860736,-28.67862084677652,20605.137430836778,,,5600000,,0.0,20605.137430836778,,,,9564.193087669628,0.0,69,,69,,200,,5.467569351196289,,1.037577931128908e-05,148688.54356860736,,69,2590.098731383214,-28.67862084677652,-3.116468406005879e-06
-25.574313409548367,7.250329758790031e-07,3.701637751873932e-08,29097.879805266253,3004.9460783450527,14644.235769568184,0.11,0.0,162600.5274541689,14644.235769568188,0.11,0.0,0.1,11115.603961803448,200,116234.86517622336,-67.10392507132251,19253.16048181088,0.1,29097.879805266253,5680000,50,0.0,19253.16048181088,14644.235769568184,7,0.0,11115.603961803448,0.0,70,7,70,162600.5274541689,200,14644.235769568188,5.468093395233154,50,2.611094714666251e-05,116234.86517622336,-25.574313409548367,70,3004.9460783450527,-67.10392507132251,7.620493533977424e-07
,4.34371304436354e-06,6.239260983420536e-07,,3089.175577052875,,0.095,0.0,,,0.095,,,10957.982950377664,200,130904.64017478494,-42.12947012860057,20749.08227881127,,,5760000,,0.0,20749.08227881127,,,,10957.982950377664,0.0,71,,71,,200,,5.47812557220459,,0.00038529542507603765,130904.64017478494,,71,3089.175577052875,-42.12947012860057,4.967639142705593e-06
,-3.7801660255354363e-06,2.4597807168902364e-07,,3766.5460471837177,,0.15,0.0,,,0.15,,,13826.101614441612,200,154467.8549781595,-48.59422250610409,23580.456510006494,,,5840000,,0.0,23580.456510006494,,,,13826.101614441612,0.0,72,,72,,200,,5.474708557128906,,0.00017242590547539294,154467.8549781595,,72,3766.5460471837177,-48.59422250610409,-3.5341879538464127e-06
,-1.8611506220622687e-06,5.799392965855077e-09,,3756.173942058231,,0.16,0.0,,,0.16,,,14523.772394033767,200,133355.49753368524,-35.43640835358069,23992.077445974483,,,5920000,,0.0,23992.077445974483,,,,14523.772394033767,0.0,73,,73,,200,,5.4742631912231445,,4.107168024347629e-06,133355.49753368524,,73,3756.173942058231,-35.43640835358069,-1.8553512290964136e-06
,-2.0971947378711775e-07,5.15330782491219e-08,,3563.211387939849,,0.125,0.0,,,0.125,,,12899.329910116769,200,123071.18903672195,-40.4059374068538,22380.545732976905,,,6000000,,0.0,22380.545732976905,,,,12899.329910116769,0.0,74,,74,,200,,5.474137306213379,,3.642357842181809e-05,123071.18903672195,,74,3563.211387939849,-40.4059374068538,-1.5818639553799585e-07
,1.9080777846625097e-08,1.1397707666560564e-08,,3964.1057976365882,,0.135,0.0,,,0.135,,,14844.480852168337,200,183764.6214527803,-28.923072649434,25925.68846475058,,,6080000,,0.0,25925.68846475058,,,,14844.480852168337,0.0,75,,75,,200,,5.474143981933594,,8.052953489823267e-06,183764.6214527803,,75,3964.1057976365882,-28.923072649434,3.047848551318566e-08
,-1.6649476037855493e-06,2.8813246899517253e-08,,3126.813859728462,,0.12,0.0,,,0.12,,,11360.243223643083,200,180590.63743892623,-76.93178990050254,23470.67296085059,,,6160000,,0.0,23470.67296085059,,,,11360.243223643083,0.0,76,,76,,200,,5.472931385040283,,2.0327694073785096e-05,180590.63743892623,,76,3126.813859728462,-76.93178990050254,-1.636134356886032e-06
,-4.530608350705734e-07,3.474011123216769e-08,,3900.5007417696734,,0.15,0.0,,,0.15,,,13959.87508146045,200,146988.5461497836,-34.410616795247684,22695.746954149017,,,6240000,,0.0,22695.746954149017,,,,13959.87508146045,0.0,77,,77,,200,,5.472588062286377,,2.4538685465813614e-05,146988.5461497836,,77,3900.5007417696734,-34.410616795247684,-4.183207238384057e-07
,1.9889830582542345e-07,7.2328703026869334e-09,,4340.665856420634,,0.15,0.0,,,0.15,,,15917.462534357546,200,200521.40309083305,-36.39240007747504,27147.129679753747,,,6320000,,0.0,27147.129679753747,,,,15917.462534357546,0.0,78,,78,,200,,5.472646713256836,,5.115499334351625e-06,200521.40309083305,,78,4340.665856420634,-36.39240007747504,2.0613117612811038e-07
,-3.16890436806716e-05,2.142456651199609e-06,,3682.5102200839697,,0.135,0.0,,,0.135,,,14073.075501961108,200,143406.92504925333,-43.568958351832435,25419.186900927605,,,6400000,,0.0,25419.186900927605,,,,14073.075501961108,0.0,79,,79,,200,,5.434113025665283,,0.0014869892038404942,143406.92504925333,,79,3682.5102200839697,-43.568958351832435,-2.9546587029471993e-05
-22.146726450530075,2.401231995463604e-06,3.438458406890277e-08,37933.035538388176,3949.2609658765914,21262.04651700769,0.145,0.0,148839.628026487,21262.046517007697,0.145,0.0,0.2,14724.611771343258,200,126751.72589821952,-39.242403750618564,24150.248111248082,0.2,37933.035538388176,6480000,50,0.0,24150.248111248082,21262.04651700769,8,0.0,14724.611771343258,0.0,80,8,80,148839.628026487,200,21262.046517007697,5.435694217681885,50,2.426285936962813e-05,126751.72589821952,-22.146726450530075,80,3949.2609658765914,-39.242403750618564,2.435616579532507e-06
,3.226508056286548e-07,1.3228685702415532e-08,,3539.4597122059704,,0.19,0.0,,,0.19,,,12945.457982122742,200,153796.73170286862,-78.52934892739086,24252.980466776196,,,6560000,,0.0,24252.980466776196,,,,12945.457982122742,0.0,81,,81,,200,,5.4358367919921875,,9.34036052058218e-06,153796.73170286862,,81,3539.4597122059704,-78.52934892739086,3.358794913310703e-07
,-5.750109721702756e-07,6.021423359925393e-09,,4336.276119950792,,0.225,0.0,,,0.225,,,16492.701544642492,200,144105.92324233358,-53.75151392585077,26188.313073378904,,,6640000,,0.0,26188.313073378904,,,,16492.701544642492,0.0,82,,82,,200,,5.435638427734375,,4.26887800131226e-06,144105.92324233358,,82,4336.276119950792,-53.75151392585077,-5.689895488103502e-07
,-3.524144176481059e-07,4.645454509955016e-08,,4580.906553748628,,0.225,0.0,,,0.225,,,16898.000019303774,200,115372.9339032005,-42.266434322064256,25211.101052126352,,,6720000,,0.0,25211.101052126352,,,,16898.000019303774,0.0,83,,83,,200,,5.435334205627441,,3.284064951003529e-05,115372.9339032005,,83,4580.906553748628,-42.266434322064256,-3.059598725485557e-07
,1.7335720485789352e-06,1.7905222193803638e-08,,3005.1753173607112,,0.145,0.0,,,0.145,,,11656.020957983728,200,148092.13405145536,-35.46601986505319,19803.511548490067,,,6800000,,0.0,19803.511548490067,,,,11656.020957983728,0.0,84,,84,,200,,5.436280250549316,,1.2656388207687996e-05,148092.13405145536,,84,3005.1753173607112,-35.46601986505319,1.7514772707727388e-06
,1.9900309780496173e-05,2.901804691646248e-06,,4256.231997193627,,0.18,0.0,,,0.18,,,16064.273019176782,200,207986.06062829078,-38.98792182017502,26592.917978223602,,,6880000,,0.0,26592.917978223602,,,,16064.273019176782,0.0,85,,85,,200,,5.465287208557129,,0.0018619911279529333,207986.06062829078,,85,4256.231997193627,-38.98792182017502,2.280211447214242e-05
,-1.5147991234698566e-06,1.89816091733519e-08,,3971.7152005876223,,0.11,0.0,,,0.11,,,15463.122205265192,200,157371.26389241204,-48.95525232757027,25175.627149128533,,,6960000,,0.0,25175.627149128533,,,,15463.122205265192,0.0,86,,86,,200,,5.464349269866943,,1.3420241884887218e-05,157371.26389241204,,86,3971.7152005876223,-48.95525232757027,-1.4958175142965047e-06
,-9.156357918982394e-06,1.5219939086819068e-07,,4389.109381192329,,0.185,0.0,,,0.185,,,15899.624818296574,200,156327.40288678612,-134.33578916904887,23958.650632619218,,,7040000,,0.0,23958.650632619218,,,,15899.624818296574,0.0,87,,87,,200,,5.451327323913574,,0.0001061118528014049,156327.40288678612,,87,4389.109381192329,-134.33578916904887,-9.004158528114203e-06
,1.6616925790913228e-07,4.6773550366197014e-08,,3919.813097502606,,0.175,0.0,,,0.175,,,14260.43346231366,200,111217.11493729692,-27.23076343712172,23924.998729935178,,,7120000,,0.0,23924.998729935178,,,,14260.43346231366,0.0,88,,88,,200,,5.45149040222168,,3.302936238469556e-05,111217.11493729692,,88,3919.813097502606,-27.23076343712172,2.129428082753293e-07
,-1.3007797861064319e-07,3.7554400478256866e-08,,2719.886145992379,,0.08,0.0,,,0.08,,,10064.416770993017,200,204325.43074498518,-48.94421290719504,21393.87456662302,,,7200000,,0.0,21393.87456662302,,,,10064.416770993017,0.0,89,,89,,200,,5.45138692855835,,2.6511383111937903e-05,204325.43074498518,,89,2719.886145992379,-48.94421290719504,-9.252357813238632e-08
-25.946569214008434,6.030600161466282e-07,8.80288553162245e-09,25294.4589584617,3444.7331306808705,16126.332751460359,0.15,0.0,108418.19860954917,16126.332751460364,0.15,0.0,0.12,12526.782408243269,200,120064.18869653463,-34.30485239652901,22407.817756710083,0.12,25294.4589584617,7280000,50,0.0,22407.817756710083,16126.332751460359,9,0.0,12526.782408243269,0.0,90,9,90,108418.19860954917,200,16126.332751460364,5.451615333557129,50,6.223149739525979e-06,120064.18869653463,-25.946569214008434,90,3444.7331306808705,-34.30485239652901,6.118629016782506e-07
,3.6011425663673435e-07,1.2536020221887156e-08,,4404.972252577201,,0.12,0.0,,,0.12,,,16342.9639804725,200,212741.76961152186,-48.82869686604343,29029.68286662369,,,7360000,,0.0,29029.68286662369,,,,16342.9639804725,0.0,91,,91,,200,,5.451752662658691,,8.874383638612926e-06,212741.76961152186,,91,4404.972252577201,-48.82869686604343,3.726502768586215e-07
,-3.3761036775104003e-06,3.784998625633307e-08,,3353.7316874333537,,0.14,0.0,,,0.14,,,12497.339178860559,200,132996.95001788635,-34.39818230142012,24099.718731801062,,,7440000,,0.0,24099.718731801062,,,,12497.339178860559,0.0,92,,92,,200,,5.4487996101379395,,2.6760424589156173e-05,132996.95001788635,,92,3353.7316874333537,-34.39818230142012,-3.3382536912540672e-06
,2.2519673166243592e-06,1.1454978903202573e-06,,4355.902000938405,,0.16,0.0,,,0.16,,,16462.389454375647,200,189729.9537875954,-41.3407338118337,28587.661202082498,,,7520000,,0.0,28587.661202082498,,,,16462.389454375647,0.0,93,,93,,200,,5.453512191772461,,0.0007893646252341568,189729.9537875954,,93,4355.902000938405,-41.3407338118337,3.3974652069446165e-06
,-2.06016329684644e-06,7.2207058110507205e-09,,4041.5979524689574,,0.15,0.0,,,0.15,,,14837.605407500572,200,145759.81575946367,-39.609623297920415,25618.110933273034,,,7600000,,0.0,25618.110933273034,,,,14837.605407500572,0.0,94,,94,,200,,5.452774524688721,,5.11195685248822e-06,145759.81575946367,,94,4041.5979524689574,-39.609623297920415,-2.0529425910353893e-06
,-1.6139398439918295e-06,3.507852852635551e-08,,3196.509387655867,,0.11,0.0,,,0.11,,,12272.142913460664,200,154296.39302187198,-62.200143261712,24363.905808802418,,,7680000,,0.0,24363.905808802418,,,,12272.142913460664,0.0,95,,95,,200,,5.4511494636535645,,2.4784740162431262e-05,154296.39302187198,,95,3196.509387655867,-62.200143261712,-1.578861315465474e-06
,-8.101107960101217e-05,1.7099249816965312e-05,,5529.012246471457,,0.21,0.0,,,0.21,,,21666.75101983051,200,155236.29082543342,-66.605810566601,33132.324444712816,,,7760000,,0.0,33132.324444712816,,,,21666.75101983051,0.0,96,,96,,200,,5.392097473144531,,0.006658449769020081,155236.29082543342,,96,5529.012246471457,-66.605810566601,-6.391182978404686e-05
,7.626451292708225e-08,1.1896339913164411e-08,,5211.933699555514,,0.19,0.0,,,0.19,,,19025.044108620394,200,173110.5248639428,-34.07954252340202,32522.07431943527,,,7840000,,0.0,32522.07431943527,,,,19025.044108620394,0.0,97,,97,,200,,5.392112731933594,,8.40201937535312e-06,173110.5248639428,,97,5211.933699555514,-34.07954252340202,8.816085284024666e-08
,-1.287855639020563e-06,1.1177951364516048e-07,,3417.449835758955,,0.105,0.0,,,0.105,,,13014.926597214182,200,154244.6438495302,-50.97026536068444,25171.39757208077,,,7920000,,0.0,25171.39757208077,,,,13014.926597214182,0.0,98,,98,,200,,5.3908185958862305,,7.853100396459922e-05,154244.6438495302,,98,3417.449835758955,-50.97026536068444,-1.1760761253754026e-06
,7.558633114967961e-07,2.0298216441005934e-09,,6173.6404752722165,,0.23,0.0,,,0.23,,,23635.603062509537,200,151430.63719788913,-47.31845875063534,35045.09951535443,,,8000000,,0.0,35045.09951535443,,,,23635.603062509537,0.0,99,,99,,200,,5.391146659851074,,1.4315162388811586e-06,151430.63719788913,,99,6173.6404752722165,-47.31845875063534,7.578931331408967e-07
-44.91708106962157,7.648997097930987e-07,6.250672868191032e-09,33964.67101236757,3638.6874598428085,21161.63027392614,0.125,0.0,167970.25773564933,21161.630273926137,0.125,0.0,0.18,13468.694915745524,200,143019.51567083792,-32.18577665706031,23265.083680352218,0.18,33964.67101236757,8080000,50,0.0,23265.083680352218,21161.63027392614,10,0.0,13468.694915745524,0.0,100,10,100,167970.25773564933,200,21161.630273926137,5.391487121582031,50,4.417639047460398e-06,143019.51567083792,-44.91708106962157,100,3638.6874598428085,-32.18577665706031,7.711503826612898e-07
,-1.6432783240816207e-06,1.950297701114323e-09,,5825.622106511881,,0.195,0.0,,,0.195,,,21556.596544732358,200,147943.03769001501,-31.264957307976825,31664.8621562794,,,8160000,,0.0,31664.8621562794,,,,21556.596544732358,0.0,101,,101,,200,,5.391168117523193,,1.358302256448951e-06,147943.03769001501,,101,5825.622106511881,-31.264957307976825,-1.6413280263805063e-06
,-1.0392232070444152e-06,2.2840822566649877e-09,,4949.400251101956,,0.195,0.0,,,0.195,,,18783.287869721695,200,160380.78447420002,-29.464170415787887,28651.692969902702,,,8240000,,0.0,28651.692969902702,,,,18783.287869721695,0.0,102,,102,,200,,5.3907928466796875,,1.6202766346395947e-06,160380.78447420002,,102,4949.400251101956,-29.464170415787887,-1.0369391247877502e-06
,-3.827549335255753e-07,3.0200624223652994e-09,,6666.114279741056,,0.2,0.0,,,0.2,,,24794.761173841238,200,218427.22164390673,-24.376926842433146,36744.034603995344,,,8320000,,0.0,36744.034603995344,,,,24794.761173841238,0.0,103,,103,,200,,5.3907246589660645,,2.127278321495396e-06,218427.22164390673,,103,6666.114279741056,-24.376926842433146,-3.7973487110321e-07
,1.1903081258424208e-06,4.643652573577128e-09,,5650.684058275108,,0.2,0.0,,,0.2,,,20994.92530507177,200,173100.27599698052,-27.575530312435657,33651.05395164185,,,8400000,,0.0,33651.05395164185,,,,20994.92530507177,0.0,104,,104,,200,,5.3909196853637695,,3.287924528194708e-06,173100.27599698052,,104,5650.684058275108,-27.575530312435657,1.194951778415998e-06
,-2.4096473225654336e-06,3.371224011061713e-08,,5606.675712281598,,0.18,0.0,,,0.18,,,20989.234350363306,200,169620.1234847853,-34.937839750584686,32396.839890467265,,,8480000,,0.0,32396.839890467265,,,,20989.234350363306,0.0,105,,105,,200,,5.388731956481934,,2.3804692318663e-05,169620.1234847853,,105,5606.675712281598,-34.937839750584686,-2.3759350824548164e-06
,-1.963185468412121e-06,4.687990440288559e-09,,6876.058836092716,,0.265,0.0,,,0.265,,,26287.124488027024,200,193606.04090286072,-31.86694932488538,35552.5370347857,,,8560000,,0.0,35552.5370347857,,,,26287.124488027024,0.0,106,,106,,200,,5.388394355773926,,3.3083131256717024e-06,193606.04090286072,,106,6876.058836092716,-31.86694932488538,-1.9584974779718323e-06
,-3.201695619736711e-07,8.113687499644584e-09,,4579.501201951812,,0.17,0.0,,,0.17,,,16955.676462106505,200,203627.71738205873,-33.07607611145405,32073.47863044459,,,8640000,,0.0,32073.47863044459,,,,16955.676462106505,0.0,107,,107,,200,,5.388247013092041,,5.741695076721953e-06,203627.71738205873,,107,4579.501201951812,-33.07607611145405,-3.120558744740265e-07
,-3.108119472017279e-06,8.021743269637227e-09,,6580.227367378165,,0.225,0.0,,,0.225,,,24843.33222438995,200,205088.4808067042,-44.311602034287105,39786.29886776676,,,8720000,,0.0,39786.29886776676,,,,24843.33222438995,0.0,108,,108,,200,,5.385512828826904,,5.664993295795284e-06,205088.4808067042,,108,6580.227367378165,-44.311602034287105,-3.1000977287476417e-06
,5.367364224184712e-07,5.924391643929994e-09,,5052.960109512626,,0.135,0.0,,,0.135,,,17919.998477689252,200,235545.03955119493,-39.04125060514858,32156.31482534387,,,8800000,,0.0,32156.31482534387,,,,17919.998477689252,0.0,109,,109,,200,,5.3858160972595215,,4.18944682678557e-06,235545.03955119493,,109,5052.960109512626,-39.04125060514858,5.426608140624012e-07
-37.08217354959068,-1.5244313544826582e-06,1.173430064227432e-08,23935.193222437803,5330.382505685828,17742.93364670712,0.16,0.0,93189.95065250948,17742.93364670712,0.16,0.0,0.2,18744.256056065387,200,181340.50561692304,-36.76350221539521,29895.6733736178,0.2,23935.193222437803,8880000,50,0.0,29895.6733736178,17742.93364670712,11,0.0,18744.256056065387,0.0,110,11,110,93189.95065250948,200,17742.93364670712,5.385574817657471,50,8.2896640378749e-06,181340.50561692304,-37.08217354959068,110,5330.382505685828,-36.76350221539521,-1.5126970538403839e-06
,-1.0960353620248497e-06,3.0482851798296906e-09,,6385.788700286427,,0.23,0.0,,,0.23,,,24353.88424740627,200,167615.13047260893,-39.606338978573554,32994.227909518726,,,8960000,,0.0,32994.227909518726,,,,24353.88424740627,0.0,111,,111,,200,,5.385025501251221,,2.1692292193620233e-06,167615.13047260893,,111,6385.788700286427,-39.606338978573554,-1.09298707684502e-06
,3.228341540761903e-07,3.352501778408623e-07,,4473.61865346634,,0.15,0.0,,,0.15,,,16321.50658537253,200,187712.03591181934,-46.811507358489656,27574.48600665641,,,9040000,,0.0,27574.48600665641,,,,16321.50658537253,0.0,112,,112,,200,,5.385721683502197,,0.00023341209453064948,187712.03591181934,,112,4473.61865346634,-46.811507358489656,6.580843319170526e-07
,-2.0794770989596145e-06,4.974481271347031e-09,,4527.275166458515,,0.165,0.0,,,0.165,,,17137.12728485311,200,197500.14431222068,-25.0652667103607,27886.62140571225,,,9120000,,0.0,27886.62140571225,,,,17137.12728485311,0.0,113,,113,,200,,5.384644031524658,,3.5339676287549082e-06,197500.14431222068,,113,4527.275166458515,-25.0652667103607,-2.0745026176882675e-06
,9.65767299021536e-07,1.2047962627548259e-08,,6639.768150448883,,0.255,0.0,,,0.255,,,24824.239952558706,200,170920.77894109755,-30.788280730885894,34409.02227852295,,,9200000,,0.0,34409.02227852295,,,,24824.239952558706,0.0,114,,114,,200,,5.385794639587402,,8.52546509122476e-06,170920.77894109755,,114,6639.768150448883,-30.788280730885894,9.778152616490843e-07
,9.140755423686642e-07,3.052326746910694e-08,,4051.554136934018,,0.13,0.0,,,0.13,,,14677.470373024546,200,174812.2944161703,-61.48977523385193,24514.680545066363,,,9280000,,0.0,24514.680545066363,,,,14677.470373024546,0.0,115,,115,,200,,5.386490345001221,,2.1560752429650165e-05,174812.2944161703,,115,4051.554136934018,-61.48977523385193,9.445988098377711e-07
,-2.5554624016876915e-07,3.767723910641507e-09,,5544.121808366292,,0.175,0.0,,,0.175,,,20224.600508098334,200,134717.24537390703,-44.033372535342956,31033.200339104114,,,9360000,,0.0,31033.200339104114,,,,20224.600508098334,0.0,116,,116,,200,,5.386405944824219,,2.6676214019971667e-06,134717.24537390703,,116,5544.121808366292,-44.033372535342956,-2.5177851625812764e-07
,-2.051399405900156e-06,2.6745965442387387e-09,,5379.923294323573,,0.245,0.0,,,0.245,,,19851.945428801246,200,171746.85800346526,-31.8629782820681,28189.24297025636,,,9440000,,0.0,28189.24297025636,,,,19851.945428801246,0.0,117,,117,,200,,5.3856964111328125,,1.8950282765217707e-06,171746.85800346526,,117,5379.923294323573,-31.8629782820681,-2.0487248093559174e-06
,-1.097026029128756e-06,2.7924897949560545e-09,,4528.056694808154,,0.155,0.0,,,0.155,,,16888.27876454809,200,141239.26912217485,-34.45108310211867,28048.89830953467,,,9520000,,0.0,28048.89830953467,,,,16888.27876454809,0.0,118,,118,,200,,5.385430335998535,,1.965762294275919e-06,141239.26912217485,,118,4528.056694808154,-34.45108310211867,-1.0942335393337999e-06
,7.654086289221596e-07,1.2032160157104954e-08,,5181.384280775975,,0.19,0.0,,,0.19,,,19751.274749435033,200,182229.38851211252,-32.95380980538348,30328.518559288903,,,9600000,,0.0,30328.518559288903,,,,19751.274749435033,0.0,119,,119,,200,,5.386077880859375,,8.501654519932345e-06,182229.38851211252,,119,5181.384280775975,-32.95380980538348,7.774407890792645e-07
-26.90476955512687,1.430157794857223e-06,8.950451046985108e-09,31109.964726359813,4935.90892669019,23550.339036459965,0.155,0.0,121944.4784501985,23550.339036459965,0.155,0.0,0.28,19179.5349968456,200,138821.61776689184,-28.825588635458097,30190.07209417629,0.28,31109.964726359813,9680000,50,0.0,30190.07209417629,23550.339036459965,12,0.0,19179.5349968456,0.0,120,12,120,121944.4784501985,200,23550.339036459965,5.3864874839782715,50,6.332064913294744e-06,138821.61776689184,-26.90476955512687,120,4935.90892669019,-28.825588635458097,1.4391082459042082e-06
,-1.6771895161582506e-06,6.794834916945547e-09,,5953.937279420309,,0.21,0.0,,,0.21,,,21527.225047810767,200,186935.42683178515,-31.546644092477045,35386.46371610928,,,9760000,,0.0,35386.46371610928,,,,21527.225047810767,0.0,121,,121,,200,,5.386044502258301,,4.8083593355841e-06,186935.42683178515,,121,5953.937279420309,-31.546644092477045,-1.670394681241305e-06
,-3.213816626157495e-06,5.195715857553296e-09,,4992.25892494224,,0.155,0.0,,,0.155,,,18591.05521634831,200,177510.59052893904,-32.549609899748944,27492.601071851,,,9840000,,0.0,27492.601071851,,,,18591.05521634831,0.0,122,,122,,200,,5.3853840827941895,,3.669980742415646e-06,177510.59052893904,,122,4992.25892494224,-32.549609899748944,-3.208620910299942e-06
,-3.0095968668319983e-06,5.613401299342513e-09,,5779.05879072388,,0.175,0.0,,,0.175,,,21371.501075099317,200,191116.26519182997,-54.208953155600994,32757.022468116465,,,9920000,,0.0,32757.022468116465,,,,21371.501075099317,0.0,123,,123,,200,,5.384719371795654,,3.9635970097151585e-06,191116.26519182997,,123,5779.05879072388,-54.208953155600994,-3.003983465532656e-06
,-8.608154757894226e-07,2.6249153961543925e-09,,5246.706795268069,,0.21,0.0,,,0.21,,,20351.96407059099,200,176102.9727708698,-48.16225340251443,30655.366574790856,,,10000000,,0.0,30655.366574790856,,,,20351.96407059099,0.0,124,,124,,200,,5.384402275085449,,1.8651250002221786e-06,176102.9727708698,,124,5246.706795268069,-48.16225340251443,-8.581905603932682e-07
,-7.985080401340383e-07,5.546610282181064e-09,,5470.943204971953,,0.175,0.0,,,0.175,,,20286.730543668134,200,201049.39776959212,-37.71107148249463,33329.428401454024,,,10080000,,0.0,33329.428401454024,,,,20286.730543668134,0.0,125,,125,,200,,5.38427734375,,3.901715444953879e-06,201049.39776959212,,125,5470.943204971953,-37.71107148249463,-7.929614298518572e-07
,-3.575178766368481e-07,9.646669241192285e-09,,4463.080868099221,,0.14,0.0,,,0.14,,,16723.77723923641,200,160748.0126619489,-78.8782049590066,24607.118459913923,,,10160000,,0.0,24607.118459913923,,,,16723.77723923641,0.0,126,,126,,200,,5.384206295013428,,6.835181011410896e-06,160748.0126619489,,126,4463.080868099221,-78.8782049590066,-3.478712073956558e-07
,4.5329608155952883e-07,4.6125023800414056e-09,,7030.459706865684,,0.25,0.0,,,0.25,,,26439.654175742344,200,221877.21600097077,-24.465951488935413,38064.76261709845,,,10240000,,0.0,38064.76261709845,,,,26439.654175742344,0.0,127,,127,,200,,5.384293079376221,,3.260717221564846e-06,221877.21600097077,,127,7030.459706865684,-24.465951488935413,4.5790858393957024e-07
,-1.4557524536940036e-06,3.1811850931262597e-09,,5635.915177847931,,0.19,0.0,,,0.19,,,21397.700480217198,200,184499.04357580337,-54.02145553342408,32932.97087688931,,,10320000,,0.0,32932.97087688931,,,,21397.700480217198,0.0,128,,128,,200,,5.383707046508789,,2.2342610463965684e-06,184499.04357580337,,128,5635.915177847931,-54.02145553342408,-1.4525712686008774e-06
,-8.905925596991437e-07,5.000174496672116e-09,,5001.003194257097,,0.15,0.0,,,0.15,,,18252.486846738335,200,165854.17934169775,-46.9341507487876,29411.02807172578,,,10400000,,0.0,29411.02807172578,,,,18252.486846738335,0.0,129,,129,,200,,5.383406639099121,,3.5439347811916377e-06,165854.17934169775,,129,5001.003194257097,-46.9341507487876,-8.855923852024716e-07
