reach-v1/AverageReturn,reach-v1/TerminationRate,Average/Iteration,Average/MinReturn,MetaTest/reach-v1/StdReturn,Average/SuccessRate,Average/NumEpisodes,GaussianMLPPolicy/dLoss,reach-v1/SuccessRate,MetaTest/Average/MaxReturn,MetaTest/reach-v1/AverageReturn,TotalEnvSteps,reach-v1/MinReturn,MetaTest/Average/NumEpisodes,MetaTest/reach-v1/NumEpisodes,MetaTest/Average/SuccessRate,MetaTest/Average/TerminationRate,reach-v1/StdReturn,Average/MaxReturn,Average/AverageDiscountedReturn,GaussianMLPPolicy/KLAfter,Average/StdReturn,MetaTest/Average/Iteration,MetaTest/Average/AverageDiscountedReturn,Average/TerminationRate,reach-v1/NumEpisodes,reach-v1/AverageDiscountedReturn,MetaTest/reach-v1/Iteration,GaussianMLPPolicy/LossAfter,MetaTest/reach-v1/AverageDiscountedReturn,MetaTest/reach-v1/MaxReturn,GaussianMLPPolicy/LossBefore,MetaTest/reach-v1/MinReturn,MetaTest/reach-v1/TerminationRate,MetaTest/reach-v1/SuccessRate,MetaTest/Average/AverageReturn,MetaTest/Average/MinReturn,Iteration,reach-v1/MaxReturn,reach-v1/Iteration,GaussianMLPPolicy/Entropy,MetaTest/Average/StdReturn,GaussianMLPPolicy/KLBefore,Average/AverageReturn
69262.65603234615,0.0,97,11304.767137702003,0.0,0.215,200,2.063785586869926e-09,0.215,28772.789028269104,28772.789028269104,7840000,11304.767137702003,1,1,0.0,0.0,29744.64116773698,159242.9587966502,25334.28523628109,1.4608916671932093e-06,29744.64116773698,97,28772.789028269108,0.0,200,25334.28523628109,97,4.496258441122336e-07,28772.789028269108,28772.789028269104,4.5168962969910353e-07,28772.789028269104,0.0,0.0,28772.789028269104,28772.789028269104,97,159242.9587966502,97,5.656637191772461,0.0,0.0,69262.65603234615
66033.31067707906,0.0,98,11918.161687284026,0.0,0.175,200,1.5709247236372903e-09,0.175,52046.80610186503,52046.80610186503,7920000,11918.161687284026,1,1,0.0,0.0,32416.854852365395,145343.1605340038,24347.299782207334,1.1273764357611071e-06,32416.854852365395,98,52046.80610186502,0.0,200,24347.299782207334,98,-3.0589905009037466e-07,52046.80610186502,52046.80610186503,-3.0432812536673737e-07,52046.80610186503,0.0,0.0,52046.80610186503,52046.80610186503,98,145343.1605340038,98,5.6563849449157715,0.0,0.0,66033.31067707906
68062.16651249105,0.0,99,18970.271474463014,0.0,0.205,200,2.073278437819681e-09,0.205,35865.494221478926,35865.494221478926,8000000,18970.271474463014,1,1,0.0,0.0,31493.979362754228,170640.9519429999,24718.32235024743,1.4657375686510932e-06,31493.979362754228,99,35865.49422147892,0.0,200,24718.32235024743,99,4.2711681658147427e-07,35865.49422147892,35865.494221478926,4.2919009501929395e-07,35865.494221478926,0.0,0.0,35865.494221478926,35865.494221478926,99,170640.9519429999,99,5.656705856323242,0.0,0.0,68062.16651249105
63601.234122183865,0.0,100,14106.756274839581,0.0,0.165,200,1.8558665715318057e-09,0.165,53844.83639129342,53844.83639129342,8080000,14106.756274839581,1,1,0.0,0.0,29793.955074228565,160500.4832200815,23621.302037776702,1.3243059129308676e-06,29793.955074228565,100,53844.836391293415,0.0,200,23621.302037776702,100,-2.2519120079778077e-07,53844.836391293415,53844.83639129342,-2.2333533422624896e-07,53844.83639129342,0.0,0.0,53844.83639129342,53844.83639129342,100,160500.4832200815,100,5.656522274017334,0.0,0.0,63601.234122183865
68652.37986015163,0.0,101,15362.290797901745,0.0,0.21,200,6.048139766789973e-10,0.21,62930.77031311126,62930.77031311126,8160000,15362.290797901745,1,1,0.0,0.0,30690.92673782998,172794.99994344584,25570.585838911928,4.1916126747310045e-07,30690.92673782998,101,62930.770313111265,0.0,200,25570.585838911928,101,5.881051947653759e-07,62930.770313111265,62930.77031311126,5.887100087420549e-07,62930.77031311126,0.0,0.0,62930.77031311126,62930.77031311126,101,172794.99994344584,101,5.657050609588623,0.0,0.0,68652.37986015163
70444.09784317913,0.0,102,10805.813370405976,0.0,0.17,200,8.98118912573409e-10,0.17,61718.64364046938,61718.64364046938,8240000,10805.813370405976,1,1,0.0,0.0,31814.802361471364,180506.25530132616,25867.699411214908,6.159613121781149e-07,31814.802361471364,102,61718.64364046942,0.0,200,25867.699411214908,102,8.279462093696566e-08,61718.64364046942,61718.64364046938,8.369273984953907e-08,61718.64364046938,0.0,0.0,61718.64364046938,61718.64364046938,102,180506.25530132616,102,5.6571197509765625,0.0,0.0,70444.09784317913
71525.2303300199,0.0,103,10327.44658848022,0.0,0.265,200,1.4349339494401647e-09,0.265,34821.98486109909,34821.98486109909,8320000,10327.44658848022,1,1,0.0,0.0,32684.09450294876,170232.31707819973,26666.726663629393,1.0068278015751275e-06,32684.09450294876,103,34821.98486109912,0.0,200,26666.726663629393,103,-1.1378775610637604e-07,34821.98486109912,34821.98486109909,-1.1235282215693587e-07,34821.98486109909,0.0,0.0,34821.98486109909,34821.98486109909,103,170232.31707819973,103,5.657015800476074,0.0,0.0,71525.2303300199
69473.37941026916,0.0,104,12076.31354293171,0.0,0.2,200,1.4701555528517929e-09,0.2,42103.57479594011,42103.57479594011,8400000,12076.31354293171,1,1,0.0,0.0,29685.130622809334,159210.40667308235,25549.497329991562,1.0369406027166406e-06,29685.130622809334,104,42103.57479594011,0.0,200,25549.497329991562,104,1.8655632061381766e-07,42103.57479594011,42103.57479594011,1.8802647616666945e-07,42103.57479594011,0.0,0.0,42103.57479594011,42103.57479594011,104,159210.40667308235,104,5.657186508178711,0.0,0.0,69473.37941026916
64883.635064122675,0.0,105,14735.52528548995,0.0,0.185,200,4.755520421895199e-10,0.185,34759.92899636205,34759.92899636205,8480000,14735.52528548995,1,1,0.0,0.0,30810.489498495743,202693.89393583866,24602.21713133587,3.339393970236415e-07,30810.489498495743,105,34759.928996362,0.0,200,24602.21713133587,105,-4.956079351359222e-07,34759.928996362,34759.92899636205,-4.951323830937326e-07,34759.92899636205,0.0,0.0,34759.92899636205,34759.92899636205,105,202693.89393583866,105,5.656625747680664,0.0,0.0,64883.635064122675
70619.59558563083,0.0,106,16397.524033389243,0.0,0.215,200,8.133724804793019e-10,0.215,35410.57895275878,35410.57895275878,8560000,16397.524033389243,1,1,0.0,0.0,32547.55252116064,174823.1434301118,25553.53493661488,5.843388635184965e-07,32547.55252116064,106,35410.57895275875,0.0,200,25553.53493661488,106,-5.053356062489911e-07,35410.57895275875,35410.57895275878,-5.045222337685118e-07,35410.57895275878,0.0,0.0,35410.57895275878,35410.57895275878,106,174823.1434301118,106,5.656150817871094,0.0,0.0,70619.59558563083
68333.33499747743,0.0,107,14530.527666965512,0.0,0.24,200,1.757186396389443e-09,0.24,57219.966485035904,57219.966485035904,8640000,14530.527666965512,1,1,0.0,0.0,29351.552717158345,171173.97939609486,25810.922419853938,1.2351736131677171e-06,29351.552717158345,107,57219.96648503586,0.0,200,25810.922419853938,107,-7.610440633243343e-08,57219.96648503586,57219.966485035904,-7.434721993604398e-08,57219.966485035904,0.0,0.0,57219.966485035904,57219.966485035904,107,171173.97939609486,107,5.656093120574951,0.0,0.0,68333.33499747743
70484.87542927284,0.0,108,17707.920986264075,0.0,0.24,200,1.4776446732867043e-09,0.24,48586.894337868755,48586.894337868755,8720000,17707.920986264075,1,1,0.0,0.0,31987.254581979152,184728.973360207,26516.593013294492,1.046712554853002e-06,31987.254581979152,108,48586.89433786879,0.0,200,26516.593013294492,108,-1.1755944484548309e-07,48586.89433786879,48586.894337868755,-1.1608180017219638e-07,48586.894337868755,0.0,0.0,48586.894337868755,48586.894337868755,108,184728.973360207,108,5.655990123748779,0.0,0.0,70484.87542927284
71508.63915038548,0.0,109,16200.005479604106,0.0,0.2,200,6.42643271930865e-10,0.2,75280.32908041349,75280.32908041349,8800000,16200.005479604106,1,1,0.0,0.0,32500.152753174574,158920.2386507629,26399.15980672541,4.568517510961101e-07,32500.152753174574,109,75280.32908041349,0.0,200,26399.15980672541,109,-4.2059636484736984e-07,75280.32908041349,75280.32908041349,-4.19953721575439e-07,75280.32908041349,0.0,0.0,75280.32908041349,75280.32908041349,109,158920.2386507629,109,5.655524730682373,0.0,0.0,71508.63915038548
66733.4827076115,0.0,110,14194.034918250862,0.0,0.19,200,4.978062406735262e-10,0.19,116728.36830704968,116728.36830704968,8880000,14194.034918250862,1,1,1.0,0.0,32473.161953708553,170131.15957559002,24234.683894485723,3.402345498670911e-07,32473.161953708553,110,116728.36830704974,0.0,200,24234.683894485723,110,-2.784589128168591e-07,116728.36830704974,116728.36830704968,-2.7796110657618556e-07,116728.36830704968,0.0,1.0,116728.36830704968,116728.36830704968,110,170131.15957559002,110,5.655288219451904,0.0,0.0,66733.4827076115
62673.28542271643,0.0,111,16694.566113328096,0.0,0.165,200,3.1927811505738646e-09,0.165,56221.67091330064,56221.67091330064,8960000,16694.566113328096,1,1,0.0,0.0,30055.200435915944,151602.11875269245,23893.21700065001,2.253539605590049e-06,30055.200435915944,111,56221.6709133007,0.0,200,23893.21700065001,111,-6.4269391941707e-07,56221.6709133007,56221.67091330064,-6.395011382664961e-07,56221.67091330064,0.0,0.0,56221.67091330064,56221.67091330064,111,151602.11875269245,111,5.6547441482543945,0.0,0.0,62673.28542271643
69078.72929627929,0.0,112,17863.154978384544,0.0,0.215,200,1.9495018932502717e-09,0.215,78942.70943162347,78942.70943162347,9040000,17863.154978384544,1,1,0.0,0.0,32308.942723858097,168160.50818660032,25987.250994668604,1.3739066844209447e-06,32308.942723858097,112,78942.70943162346,0.0,200,25987.250994668604,112,-5.65515961170604e-07,78942.70943162346,78942.70943162347,-5.635664592773537e-07,78942.70943162347,0.0,0.0,78942.70943162347,78942.70943162347,112,168160.50818660032,112,5.654228687286377,0.0,0.0,69078.72929627929
71560.62447946348,0.0,113,13304.108952978338,0.0,0.18,200,1.3527881037589395e-09,0.18,101493.16341342813,101493.16341342813,9120000,13304.108952978338,1,1,1.0,0.0,32901.28239989733,154607.20510311465,26400.74059156117,9.703842351882486e-07,32901.28239989733,113,101493.1634134282,0.0,200,26400.74059156117,113,3.6804621572628093e-07,101493.1634134282,101493.16341342813,3.693990038300399e-07,101493.16341342813,0.0,1.0,101493.16341342813,101493.16341342813,113,154607.20510311465,113,5.6545939445495605,0.0,0.0,71560.62447946348
69665.8319755926,0.0,114,14682.956720357153,0.0,0.245,200,3.952180804844829e-10,0.245,130991.94384635704,130991.94384635704,9200000,14682.956720357153,1,1,1.0,0.0,31143.06584182532,147462.19830039405,25891.460293260476,2.9593061867672077e-07,31143.06584182532,114,130991.94384635701,0.0,200,25891.460293260476,114,1.9703475118149072e-07,130991.94384635701,130991.94384635704,1.974299692619752e-07,130991.94384635704,0.0,1.0,130991.94384635704,130991.94384635704,114,147462.19830039405,114,5.654792785644531,0.0,0.0,69665.8319755926
67562.88749631692,0.0,115,17756.242557999773,0.0,0.21,200,1.1358132212535565e-09,0.21,51198.42875264854,51198.42875264854,9280000,17756.242557999773,1,1,0.0,0.0,30299.74563929915,175843.12160116324,25309.180889167896,8.023760642572597e-07,30299.74563929915,115,51198.42875264852,0.0,200,25309.180889167896,115,3.893428512924402e-08,51198.42875264852,51198.42875264854,4.0070098350497574e-08,51198.42875264854,0.0,0.0,51198.42875264854,51198.42875264854,115,175843.12160116324,115,5.6548285484313965,0.0,0.0,67562.88749631692
70284.62537215641,0.0,116,15527.241831292044,0.0,0.19,200,1.2321947906457353e-09,0.19,60527.11094505672,60527.11094505672,9360000,15527.241831292044,1,1,0.0,0.0,29979.926380620873,172652.53683749234,26348.50719322884,8.805569677861058e-07,29979.926380620873,116,60527.11094505676,0.0,200,26348.50719322884,116,7.667813406442292e-07,60527.11094505676,60527.11094505672,7.680135354348749e-07,60527.11094505672,0.0,0.0,60527.11094505672,60527.11094505672,116,172652.53683749234,116,5.655527591705322,0.0,0.0,70284.62537215641
66499.25146364055,0.0,117,12086.200893841717,0.0,0.21,200,1.5604086911480408e-09,0.21,80163.06566467772,80163.06566467772,9440000,12086.200893841717,1,1,0.0,0.0,31689.850203502545,157302.968418406,24443.294430075428,1.1010662319677067e-06,31689.850203502545,117,80163.06566467765,0.0,200,24443.294430075428,117,-2.6322021540181595e-07,80163.06566467765,80163.06566467772,-2.616598067106679e-07,80163.06566467772,0.0,0.0,80163.06566467772,80163.06566467772,117,157302.968418406,117,5.6552839279174805,0.0,0.0,66499.25146364055
70888.25332299292,0.0,118,13328.744028412133,0.0,0.245,200,7.747473773633828e-10,0.245,52244.797023055195,52244.797023055195,9520000,13328.744028412133,1,1,0.0,0.0,31005.09276104379,180033.02416707593,26796.85627060771,5.254117922959267e-07,31005.09276104379,118,52244.79702305517,0.0,200,26796.85627060771,118,-4.2036603531414585e-07,52244.79702305517,52244.797023055195,-4.1959128793678246e-07,52244.797023055195,0.0,0.0,52244.797023055195,52244.797023055195,118,180033.02416707593,118,5.6548590660095215,0.0,0.0,70888.25332299292
64366.19360858424,0.0,119,13470.572276946898,0.0,0.175,200,2.202511950599728e-09,0.175,120467.93381003878,120467.93381003878,9600000,13470.572276946898,1,1,1.0,0.0,29570.84643543428,136412.80640275928,24093.483259832185,1.5550116359008825e-06,29570.84643543428,119,120467.93381003877,0.0,200,24093.483259832185,119,5.461794785333041e-07,120467.93381003877,120467.93381003878,5.483819904839038e-07,120467.93381003878,0.0,1.0,120467.93381003878,120467.93381003878,119,136412.80640275928,119,5.655380725860596,0.0,0.0,64366.19360858424
62946.78831955255,0.0,120,13092.97222561402,0.0,0.155,200,5.35010258317925e-09,0.155,102007.53501721229,102007.53501721229,9680000,13092.97222561402,1,1,1.0,0.0,28138.262812550758,148313.19795649752,24402.857868013783,3.7722686556662666e-06,28138.262812550758,120,102007.53501721217,0.0,200,24402.857868013783,120,-7.970272122292954e-07,102007.53501721217,102007.53501721229,-7.916771096461162e-07,102007.53501721229,0.0,1.0,102007.53501721229,102007.53501721229,120,148313.19795649752,120,5.6547064781188965,0.0,0.0,62946.78831955255
67099.74830140611,0.0,121,11598.97298696877,0.0,0.175,200,2.2003519006830174e-09,0.175,85114.91675324085,85114.91675324085,9760000,11598.97298696877,1,1,1.0,0.0,30264.263283943284,156694.5806995221,24519.752120434343,1.5391572105727391e-06,30264.263283943284,121,85114.9167532409,0.0,200,24519.752120434343,121,-3.8931344192860706e-07,85114.9167532409,85114.91675324085,-3.8711309002792404e-07,85114.91675324085,0.0,1.0,85114.91675324085,85114.91675324085,121,156694.5806995221,121,5.654359817504883,0.0,0.0,67099.74830140611
65636.52822431497,0.0,122,10956.479353498344,0.0,0.145,200,4.727269242721377e-09,0.145,100468.76264006906,100468.76264006906,9840000,10956.479353498344,1,1,1.0,0.0,29097.84735135487,164613.36302647315,25002.85784513518,3.3289045404671924e-06,29097.84735135487,122,100468.76264006904,0.0,200,25002.85784513518,122,6.435820409933513e-07,100468.76264006904,100468.76264006906,6.483093102360726e-07,100468.76264006906,0.0,1.0,100468.76264006906,100468.76264006906,122,164613.36302647315,122,5.654965400695801,0.0,0.0,65636.52822431497
70308.96894213879,0.0,123,20442.7779829186,0.0,0.235,200,2.9548630209319526e-09,0.235,32265.32176226613,32265.32176226613,9920000,20442.7779829186,1,1,0.0,0.0,29760.414019421933,162968.196164962,26849.45247401053,2.082916353174369e-06,29760.414019421933,123,32265.32176226612,0.0,200,26849.45247401053,123,4.286470414172072e-07,32265.32176226612,32265.32176226613,4.3160190443813917e-07,32265.32176226613,0.0,0.0,32265.32176226613,32265.32176226613,123,162968.196164962,123,5.655341148376465,0.0,0.0,70308.96894213879
66590.81064213882,0.0,124,12632.450945963272,0.0,0.17,200,1.825355866458267e-09,0.17,62431.514479120175,62431.514479120175,10000000,12632.450945963272,1,1,0.0,0.0,32289.304920072485,164168.04511744113,24823.323341845673,1.2760062872985145e-06,32289.304920072485,124,62431.51447912023,0.0,200,24823.323341845673,124,-5.116336296850932e-07,62431.51447912023,62431.514479120175,-5.098082738186349e-07,62431.514479120175,0.0,0.0,62431.514479120175,62431.514479120175,124,164168.04511744113,124,5.65493106842041,0.0,0.0,66590.81064213882
68104.0757989543,0.0,125,21553.072749783838,0.0,0.175,200,6.458549250965007e-10,0.175,53330.78563763555,53330.78563763555,10080000,21553.072749783838,1,1,0.0,0.0,28572.393494715434,142296.35353431018,25457.54967836939,4.622266658316221e-07,28572.393494715434,125,53330.78563763553,0.0,200,25457.54967836939,125,-1.48203142202874e-07,53330.78563763553,53330.78563763555,-1.475572872777775e-07,53330.78563763555,0.0,0.0,53330.78563763555,53330.78563763555,125,142296.35353431018,125,5.654812812805176,0.0,0.0,68104.0757989543
68656.91873968927,0.0,126,11692.638352318725,0.0,0.205,200,1.1189627002750058e-09,0.205,86653.05830533592,86653.05830533592,10160000,11692.638352318725,1,1,0.0,0.0,31917.722962925258,160274.59826455935,25802.216499088958,7.476363634850713e-07,31917.722962925258,126,86653.05830533586,0.0,200,25802.216499088958,126,-6.054739856153901e-07,86653.05830533586,86653.05830533592,-6.043550229151151e-07,86653.05830533592,0.0,0.0,86653.05830533592,86653.05830533592,126,160274.59826455935,126,5.654192924499512,0.0,0.0,68656.91873968927
68377.90920113595,0.0,127,13850.653025073829,0.0,0.19,200,2.5281678972532973e-09,0.19,34718.11858354705,34718.11858354705,10240000,13850.653025073829,1,1,0.0,0.0,32702.15305778546,160445.19331018685,26103.21524868096,1.8163322010877891e-06,32702.15305778546,127,34718.118583547075,0.0,200,26103.21524868096,127,-4.1847934539873677e-07,34718.118583547075,34718.11858354705,-4.1595117750148347e-07,34718.11858354705,0.0,0.0,34718.11858354705,34718.11858354705,127,160445.19331018685,127,5.653813362121582,0.0,0.0,68377.90920113595
66328.51270394844,0.0,128,14774.588016625776,0.0,0.185,200,1.246235115104355e-09,0.185,69298.27725257706,69298.27725257706,10320000,14774.588016625776,1,1,0.0,0.0,31192.676182371473,160484.63119698604,24300.56712162884,8.669902626934345e-07,31192.676182371473,128,69298.277252577,0.0,200,24300.56712162884,128,6.080189791646262e-07,69298.277252577,69298.27725257706,6.092652142797306e-07,69298.27725257706,0.0,0.0,69298.27725257706,69298.27725257706,128,160484.63119698604,128,5.654350280761719,0.0,0.0,66328.51270394844
71721.22317060684,0.0,129,16110.154780207584,0.0,0.235,200,3.3897435969265644e-09,0.235,60882.52675913465,60882.52675913465,10400000,16110.154780207584,1,1,0.0,0.0,28890.05055188782,164458.18646120027,26629.872906577508,2.398025344518828e-06,28890.05055188782,129,60882.52675913467,0.0,200,26629.872906577508,129,-8.437693281848624e-07,60882.52675913467,60882.52675913465,-8.403795845879358e-07,60882.52675913465,0.0,0.0,60882.52675913465,60882.52675913465,129,164458.18646120027,129,5.653666019439697,0.0,0.0,71721.22317060684
67568.80772987212,0.0,130,13566.277275047913,0.0,0.18,200,5.367581934478949e-09,0.18,34436.27460891912,34436.27460891912,10480000,13566.277275047913,1,1,0.0,0.0,28048.030156461442,155869.25314657958,25839.480841077482,3.7749694001831813e-06,28048.030156461442,130,34436.27460891915,0.0,200,25839.480841077482,130,2.501904532437038e-07,34436.27460891915,34436.27460891912,2.5555803517818276e-07,34436.27460891912,0.0,0.0,34436.27460891912,34436.27460891912,130,155869.25314657958,130,5.653853416442871,0.0,0.0,67568.80772987212
68270.5924143064,0.0,131,15620.34895448086,0.0,0.215,200,1.1499423635541461e-09,0.215,58760.31501662902,58760.31501662902,10560000,15620.34895448086,1,1,0.0,0.0,30268.17823111071,158123.72161074122,26323.25087419701,8.054921636357903e-07,30268.17823111071,131,58760.31501662899,0.0,200,26323.25087419701,131,1.3831397893682151e-07,58760.31501662899,58760.31501662902,1.3946392130037566e-07,58760.31501662902,0.0,0.0,58760.31501662902,58760.31501662902,131,158123.72161074122,131,5.653962135314941,0.0,0.0,68270.5924143064
74558.43980946297,0.0,132,13238.309966219145,0.0,0.215,200,1.7361561077677834e-09,0.215,38767.427389116194,38767.427389116194,10640000,13238.309966219145,1,1,0.0,0.0,32823.06783254524,202894.90597418428,28015.75482282958,1.2412619980750605e-06,32823.06783254524,132,38767.42738911619,0.0,200,28015.75482282958,132,-2.153692513218175e-08,38767.42738911619,38767.427389116194,-1.9800769024413967e-08,38767.427389116194,0.0,0.0,38767.427389116194,38767.427389116194,132,202894.90597418428,132,5.653944492340088,0.0,0.0,74558.43980946297
65431.74297430752,0.0,133,17730.75324970913,0.0,0.155,200,8.217284630518407e-10,0.155,36265.00938465665,36265.00938465665,10720000,17730.75324970913,1,1,0.0,0.0,28443.03177184151,144868.6423801368,25531.75202258147,5.81925519327342e-07,28443.03177184151,133,36265.00938465664,0.0,200,25531.75202258147,133,1.4896946254339127e-07,36265.00938465664,36265.00938465665,1.4979119100644311e-07,36265.00938465665,0.0,0.0,36265.00938465665,36265.00938465665,133,144868.6423801368,133,5.654069423675537,0.0,0.0,65431.74297430752
68036.9401720529,0.0,134,14415.96815702152,0.0,0.165,200,1.5476757653232198e-09,0.165,53242.71729026951,53242.71729026951,10800000,14415.96815702152,1,1,0.0,0.0,29132.775191650573,163248.57418091956,25214.773065179383,1.0846828217836446e-06,29132.775191650573,134,53242.71729026951,0.0,200,25214.773065179383,134,4.885798148279719e-07,53242.71729026951,53242.71729026951,4.901274905932951e-07,53242.71729026951,0.0,0.0,53242.71729026951,53242.71729026951,134,163248.57418091956,134,5.654518127441406,0.0,0.0,68036.9401720529
63761.85100889152,0.0,135,13268.572608281336,0.0,0.165,200,2.15129603020614e-09,0.165,107473.41286935168,107473.41286935168,10880000,13268.572608281336,1,1,0.0,0.0,28989.146130871242,141034.1907262003,24575.39879247203,1.509730964244227e-06,28989.146130871242,135,107473.41286935162,0.0,200,24575.39879247203,135,-5.1404516199227146e-08,107473.41286935162,107473.41286935168,-4.9253220169021006e-08,107473.41286935168,0.0,0.0,107473.41286935168,107473.41286935168,135,141034.1907262003,135,5.6544718742370605,0.0,0.0,63761.85100889152
70999.996544935,0.0,136,14802.926240983381,0.0,0.19,200,2.689262146304827e-09,0.19,53662.81326935672,53662.81326935672,10960000,14802.926240983381,1,1,0.0,0.0,30271.17677094219,194555.33725915852,26048.77675549944,1.9152614640916e-06,30271.17677094219,136,53662.813269356695,0.0,200,26048.77675549944,136,-1.4519702062898432e-07,53662.813269356695,53662.81326935672,-1.425077584826795e-07,53662.81326935672,0.0,0.0,53662.81326935672,53662.81326935672,136,194555.33725915852,136,5.65434455871582,0.0,0.0,70999.996544935
71674.63166016538,0.0,137,11186.309170769278,0.0,0.25,200,7.564269211002284e-10,0.25,79819.8810379134,79819.8810379134,11040000,11186.309170769278,1,1,0.0,0.0,32437.52286351682,198582.56584815684,27414.214332957505,5.226283974479884e-07,32437.52286351682,137,79819.88103791344,0.0,200,27414.214332957505,137,-1.4108434420734284e-08,79819.88103791344,79819.8810379134,-1.3352007499634055e-08,79819.8810379134,0.0,0.0,79819.8810379134,79819.8810379134,137,198582.56584815684,137,5.654334545135498,0.0,0.0,71674.63166016538
68725.93010183216,0.0,138,11041.663732055558,0.0,0.2,200,1.2002026039681368e-09,0.2,83867.57902775904,83867.57902775904,11120000,11041.663732055558,1,1,1.0,0.0,31509.396824170195,155362.8786919188,25539.82408725231,8.503812978233327e-07,31509.396824170195,138,83867.5790277591,0.0,200,25539.82408725231,138,-4.455206337183881e-08,83867.5790277591,83867.57902775904,-4.3351860767870676e-08,83867.57902775904,0.0,1.0,83867.57902775904,83867.57902775904,138,155362.8786919188,138,5.654299736022949,0.0,0.0,68725.93010183216
67915.23870580267,0.0,139,16139.3540588552,0.0,0.21,200,4.065441316924989e-10,0.21,20376.39259187544,20376.39259187544,11200000,16139.3540588552,1,1,0.0,0.0,29099.980668308865,169763.85528315307,26492.229136205755,2.6251800022691896e-07,29099.980668308865,139,20376.39259187545,0.0,200,26492.229136205755,139,5.513510359378415e-07,20376.39259187545,20376.39259187544,5.51757580069534e-07,20376.39259187544,0.0,0.0,20376.39259187544,20376.39259187544,139,169763.85528315307,139,5.654978275299072,0.0,0.0,67915.23870580267
65881.06194347088,0.0,140,8386.387494809098,0.0,0.2,200,4.104663275938947e-10,0.2,42425.10490730916,42425.10490730916,11280000,8386.387494809098,1,1,0.0,0.0,29605.27789619104,144998.38961821212,25456.69688478917,2.870250739306357e-07,29605.27789619104,140,42425.104907309214,0.0,200,25456.69688478917,140,-2.879867793126323e-07,42425.104907309214,42425.10490730916,-2.875763129850384e-07,42425.10490730916,0.0,0.0,42425.10490730916,42425.10490730916,140,144998.38961821212,140,5.6547346115112305,0.0,0.0,65881.06194347088
68540.89693155707,0.0,141,11647.804291482438,0.0,0.18,200,3.082277544308454e-09,0.18,99885.05118154064,99885.05118154064,11360000,11647.804291482438,1,1,1.0,0.0,30139.021717038275,161494.1901631278,25564.11326115648,2.1747198388766265e-06,30139.021717038275,141,99885.0511815406,0.0,200,25564.11326115648,141,6.098158564782352e-07,99885.0511815406,99885.05118154064,6.128981340225437e-07,99885.05118154064,0.0,1.0,99885.05118154064,99885.05118154064,141,161494.1901631278,141,5.65524435043335,0.0,0.0,68540.89693155707
69179.01045988775,0.0,142,11355.633315507028,0.0,0.23,200,8.121219252643641e-10,0.23,103022.2686149694,103022.2686149694,11440000,11355.633315507028,1,1,1.0,0.0,30747.225871316183,142737.50859153518,26512.22632880019,5.809133654111065e-07,30747.225871316183,142,103022.26861496952,0.0,200,26512.22632880019,142,5.424251980912231e-07,103022.26861496952,103022.2686149694,5.432373200164875e-07,103022.2686149694,0.0,1.0,103022.2686149694,103022.2686149694,142,142737.50859153518,142,5.655763149261475,0.0,0.0,69179.01045988775
70253.50603423841,0.0,143,18475.962962663234,0.0,0.195,200,3.8900793697393965e-10,0.195,23227.868009681388,23227.868009681388,11520000,18475.962962663234,1,1,0.0,0.0,30406.238954019835,163927.5240027181,26255.29497170711,2.980422664222715e-07,30406.238954019835,143,23227.868009681395,0.0,200,26255.29497170711,143,-4.206179369248275e-07,23227.868009681395,23227.868009681388,-4.202289289878536e-07,23227.868009681388,0.0,0.0,23227.868009681388,23227.868009681388,143,163927.5240027181,143,5.6553874015808105,0.0,0.0,70253.50603423841
66482.08541332168,0.0,144,18661.81004130861,0.0,0.195,200,6.68109123580507e-10,0.195,48984.21145933689,48984.21145933689,11600000,18661.81004130861,1,1,0.0,0.0,30711.23397677177,161850.85028975343,25039.53697366721,4.672317004406068e-07,30711.23397677177,144,48984.2114593369,0.0,200,25039.53697366721,144,-4.503896491314663e-07,48984.2114593369,48984.21145933689,-4.497215400078858e-07,48984.21145933689,0.0,0.0,48984.21145933689,48984.21145933689,144,161850.85028975343,144,5.654991149902344,0.0,0.0,66482.08541332168
66406.4993706782,0.0,145,17374.81533585567,0.0,0.14,200,3.166292117384728e-09,0.14,37313.55348417095,37313.55348417095,11680000,17374.81533585567,1,1,0.0,0.0,27661.14472815617,149685.70556968008,24824.71134652758,2.2269659893936478e-06,27661.14472815617,145,37313.553484170945,0.0,200,24824.71134652758,145,-4.849893002756289e-07,37313.553484170945,37313.55348417095,-4.818230081582442e-07,37313.55348417095,0.0,0.0,37313.55348417095,37313.55348417095,145,149685.70556968008,145,5.6544880867004395,0.0,0.0,66406.4993706782
73488.15100447855,0.0,146,17378.050018041566,0.0,0.255,200,1.189675913337851e-09,0.255,58520.793215896105,58520.793215896105,11760000,17378.050018041566,1,1,0.0,0.0,31229.947868744224,177820.43302469456,27024.544819070696,8.319122457578487e-07,31229.947868744224,146,58520.79321589614,0.0,200,27024.544819070696,146,5.242101224212092e-07,58520.79321589614,58520.793215896105,5.253997983345471e-07,58520.793215896105,0.0,0.0,58520.793215896105,58520.793215896105,146,177820.43302469456,146,5.65496301651001,0.0,0.0,73488.15100447855
