MetaTest/door-close-v1/MaxReturn,MetaTest/Average/StdReturn,MetaTest/door-close-v1/Iteration,MetaTest/door-close-v1/MinReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/door-close-v1/StdReturn,MetaTest/door-close-v1/AverageReturn,MetaTest/Average/SuccessRate,MetaTest/Average/MinReturn,MetaTest/Average/Iteration,MetaTest/door-close-v1/SuccessRate,MetaTest/door-close-v1/TerminationRate,MetaTest/Average/AverageReturn,MetaTest/Average/NumTrajs,MetaTest/Average/MaxReturn,TotalEnvSteps,MetaTest/Average/TerminationRate,MetaTest/door-close-v1/NumTrajs,MetaTest/door-close-v1/AverageDiscountedReturn
254375.4927887189,75671.87439034226,118,-154.96251676384574,37960.326731637135,75671.87439034226,37960.326731637135,0.5,-154.96251676384574,118,0.5,0.0,37960.326731637135,10,254375.4927887189,3056000,0.0,10,37960.326731637135
214902.5721500273,64167.148424119325,119,-161.34111746673472,22593.2130138293,64167.148424119325,22593.21301382931,0.4,-161.34111746673472,119,0.4,0.0,22593.21301382931,10,214902.5721500273,3080000,0.0,10,22593.2130138293
191037.94368466307,70355.34835940848,120,-146.77673112970695,53697.10671555094,70355.34835940848,53697.10671555092,0.5,-146.77673112970695,120,0.5,0.0,53697.10671555092,10,191037.94368466307,3104000,0.0,10,53697.10671555094
257287.90224285846,95537.29723756443,121,-128.7298322504652,67223.93509160628,95537.29723756443,67223.93509160627,0.6,-128.7298322504652,121,0.6,0.0,67223.93509160627,10,257287.90224285846,3128000,0.0,10,67223.93509160628
199022.57472162688,59322.469821373365,122,-62.88026751062851,31250.50706655577,59322.469821373365,31250.507066555758,0.5,-62.88026751062851,122,0.5,0.0,31250.507066555758,10,199022.57472162688,3152000,0.0,10,31250.50706655577
245007.86869929542,87017.66781215627,123,-78.4038522797196,43464.22691870114,87017.66781215627,43464.226918701155,0.4,-78.4038522797196,123,0.4,0.0,43464.226918701155,10,245007.86869929542,3176000,0.0,10,43464.22691870114
217453.39195330013,81082.29536097885,124,-71.49685831412215,59152.18932671498,81082.29536097885,59152.18932671498,0.5,-71.49685831412215,124,0.5,0.0,59152.18932671498,10,217453.39195330013,3200000,0.0,10,59152.18932671498
126136.22403191992,43569.11053985323,125,-105.42215817577062,25272.706367168234,43569.11053985323,25272.706367168215,0.3,-105.42215817577062,125,0.3,0.0,25272.706367168215,10,126136.22403191992,3224000,0.0,10,25272.706367168234
207730.84234974912,77162.28459842209,126,-70.74422875711127,56547.13723840945,77162.28459842209,56547.13723840945,0.6,-70.74422875711127,126,0.6,0.0,56547.13723840945,10,207730.84234974912,3248000,0.0,10,56547.13723840945
155441.9305693509,60102.97335547818,127,-74.32689301036797,57151.533029063685,60102.97335547818,57151.53302906366,0.5,-74.32689301036797,127,0.5,0.0,57151.53302906366,10,155441.9305693509,3272000,0.0,10,57151.533029063685
218427.77527570847,65449.83407254824,128,-90.72638271217191,22098.96663224185,65449.83407254824,22098.96663224185,0.3,-90.72638271217191,128,0.3,0.0,22098.96663224185,10,218427.77527570847,3296000,0.0,10,22098.96663224185
131612.0421634056,48027.047417639384,129,-149.16346236616542,36260.6114386903,48027.047417639384,36260.61143869031,0.6,-149.16346236616542,129,0.6,0.0,36260.61143869031,10,131612.0421634056,3320000,0.0,10,36260.6114386903
287928.36175048316,113624.70269878044,130,-148.64183908016062,75015.91364251074,113624.70269878044,75015.9136425107,0.6,-148.64183908016062,130,0.6,0.0,75015.9136425107,10,287928.36175048316,3344000,0.0,10,75015.91364251074
246213.03015940683,90826.06036236907,131,-163.99734544542923,75902.14812725993,90826.06036236907,75902.14812725992,0.5,-163.99734544542923,131,0.5,0.0,75902.14812725992,10,246213.03015940683,3368000,0.0,10,75902.14812725993
262276.3260732244,92332.23173108403,132,-158.74016021247726,49382.01774224166,92332.23173108403,49382.01774224165,0.5,-158.74016021247726,132,0.5,0.0,49382.01774224165,10,262276.3260732244,3392000,0.0,10,49382.01774224166
227365.9910495782,72104.49626831843,133,-150.4130276427138,45340.58641399123,72104.49626831843,45340.58641399121,0.5,-150.4130276427138,133,0.5,0.0,45340.58641399121,10,227365.9910495782,3416000,0.0,10,45340.58641399123
114397.7017406592,37796.114852888386,134,-86.18196211844732,20114.24455692711,37796.114852888386,20114.244556927104,0.5,-86.18196211844732,134,0.5,0.0,20114.244556927104,10,114397.7017406592,3440000,0.0,10,20114.24455692711
211940.261118179,87016.81492897008,135,-88.53829547499795,69303.41239999932,87016.81492897008,69303.41239999933,0.5,-88.53829547499795,135,0.5,0.0,69303.41239999933,10,211940.261118179,3464000,0.0,10,69303.41239999932
286606.4900355769,116452.60350732986,136,-127.36570952481732,112688.22429553964,116452.60350732986,112688.22429553967,0.6,-127.36570952481732,136,0.6,0.0,112688.22429553967,10,286606.4900355769,3488000,0.0,10,112688.22429553964
262982.72575687896,84624.70109841808,137,-84.67401493614639,44070.27377134758,84624.70109841808,44070.27377134758,0.5,-84.67401493614639,137,0.5,0.0,44070.27377134758,10,262982.72575687896,3512000,0.0,10,44070.27377134758
212761.64722562092,73593.14531420196,138,-94.15467930697403,55648.60157497883,73593.14531420196,55648.60157497881,0.7,-94.15467930697403,138,0.7,0.0,55648.60157497881,10,212761.64722562092,3536000,0.0,10,55648.60157497883
258047.70016087455,76939.46971081167,139,-83.85788565166548,36634.15711952966,76939.46971081167,36634.157119529686,0.4,-83.85788565166548,139,0.4,0.0,36634.157119529686,10,258047.70016087455,3560000,0.0,10,36634.15711952966
163664.80382332657,58677.854928260494,140,-88.00506820469748,30727.75185061181,58677.854928260494,30727.75185061181,0.4,-88.00506820469748,140,0.4,0.0,30727.75185061181,10,163664.80382332657,3584000,0.0,10,30727.75185061181
177568.43365314408,62392.675787967295,141,-84.29202469307354,30669.080758314365,62392.675787967295,30669.080758314365,0.2,-84.29202469307354,141,0.2,0.0,30669.080758314365,10,177568.43365314408,3608000,0.0,10,30669.080758314365
156136.16722456942,46498.06637280256,142,-125.43634258740487,22055.79594292801,46498.06637280256,22055.795942928,0.5,-125.43634258740487,142,0.5,0.0,22055.795942928,10,156136.16722456942,3632000,0.0,10,22055.79594292801
129389.04692404014,38486.30572559405,143,-146.42741421980188,17417.60677567319,38486.30572559405,17417.606775673197,0.5,-146.42741421980188,143,0.5,0.0,17417.606775673197,10,129389.04692404014,3656000,0.0,10,17417.60677567319
174543.62637131204,53136.71992401474,144,-140.24652441640518,23834.27388050557,53136.71992401474,23834.273880505592,0.5,-140.24652441640518,144,0.5,0.0,23834.273880505592,10,174543.62637131204,3680000,0.0,10,23834.27388050557
109122.92619773227,38877.682215514214,145,-149.3716234342173,20554.75716198574,38877.682215514214,20554.757161985744,0.3,-149.3716234342173,145,0.3,0.0,20554.757161985744,10,109122.92619773227,3704000,0.0,10,20554.75716198574
104275.12519013979,31294.24508950772,146,-161.34660491638257,15929.1760745842,31294.24508950772,15929.176074584208,0.5,-161.34660491638257,146,0.5,0.0,15929.176074584208,10,104275.12519013979,3728000,0.0,10,15929.1760745842
186331.4403800858,62188.93948272524,147,-87.23203297842497,32443.84191596406,62188.93948272524,32443.84191596405,0.5,-87.23203297842497,147,0.5,0.0,32443.84191596405,10,186331.4403800858,3752000,0.0,10,32443.84191596406
28225.853687995914,8487.178528781587,148,-86.22921105938731,2764.38650028575,8487.178528781587,2764.3865002857515,0.3,-86.22921105938731,148,0.3,0.0,2764.3865002857515,10,28225.853687995914,3776000,0.0,10,2764.38650028575
255448.61876865185,97039.86092420186,149,-150.6943294240622,60765.08804534884,97039.86092420186,60765.08804534882,0.5,-150.6943294240622,149,0.5,0.0,60765.08804534882,10,255448.61876865185,3800000,0.0,10,60765.08804534884
204561.9237519942,74380.0908718086,150,-149.82733097478095,68054.54400907025,74380.0908718086,68054.54400907028,0.5,-149.82733097478095,150,0.5,0.0,68054.54400907028,10,204561.9237519942,3824000,0.0,10,68054.54400907025
193802.23247751078,76268.3510642922,151,-149.82347382091282,54140.00382132275,76268.3510642922,54140.00382132274,0.5,-149.82347382091282,151,0.5,0.0,54140.00382132274,10,193802.23247751078,3848000,0.0,10,54140.00382132275
177907.2146786508,60841.39911475798,152,-152.06464455862755,29595.46478715605,60841.39911475798,29595.46478715603,0.5,-152.06464455862755,152,0.5,0.0,29595.46478715603,10,177907.2146786508,3872000,0.0,10,29595.46478715605
201831.62684731607,60442.33452502905,153,-156.02407156623545,20552.200564526298,60442.33452502905,20552.20056452631,0.5,-156.02407156623545,153,0.5,0.0,20552.20056452631,10,201831.62684731607,3896000,0.0,10,20552.200564526298
163959.11237629064,54188.5106734749,154,-161.638679049756,33013.25066023874,54188.5106734749,33013.25066023874,0.4,-161.638679049756,154,0.4,0.0,33013.25066023874,10,163959.11237629064,3920000,0.0,10,33013.25066023874
189135.6989008969,57850.19235109813,155,-158.16380614188841,27134.12253673131,57850.19235109813,27134.1225367313,0.5,-158.16380614188841,155,0.5,0.0,27134.1225367313,10,189135.6989008969,3944000,0.0,10,27134.12253673131
165662.83410532094,60906.24842545991,156,-163.60692456129945,30215.365550885217,60906.24842545991,30215.365550885228,0.3,-163.60692456129945,156,0.3,0.0,30215.365550885228,10,165662.83410532094,3968000,0.0,10,30215.365550885217
201007.4574404487,72504.02425510004,157,-89.7945056967893,43320.14395733063,72504.02425510004,43320.14395733063,0.3,-89.7945056967893,157,0.3,0.0,43320.14395733063,10,201007.4574404487,3992000,0.0,10,43320.14395733063
69095.6649077377,20810.380152173435,158,-161.96636917818307,8740.05591099632,20810.380152173435,8740.05591099633,0.5,-161.96636917818307,158,0.5,0.0,8740.05591099633,10,69095.6649077377,4016000,0.0,10,8740.05591099632
115901.28581049583,34601.29436642984,159,-159.61511639459263,12330.58565995844,34601.29436642984,12330.585659958435,0.5,-159.61511639459263,159,0.5,0.0,12330.585659958435,10,115901.28581049583,4040000,0.0,10,12330.58565995844
204537.0841349857,61391.9305704985,160,-159.41405192506147,20361.352702926924,61391.9305704985,20361.352702926924,0.3,-159.41405192506147,160,0.3,0.0,20361.352702926924,10,204537.0841349857,4064000,0.0,10,20361.352702926924
53592.84354710016,16076.019104806315,161,-153.26784719829408,5373.830767215781,16076.019104806315,5373.8307672157825,0.3,-153.26784719829408,161,0.3,0.0,5373.8307672157825,10,53592.84354710016,4088000,0.0,10,5373.830767215781
101046.13633855642,30157.445587117047,162,-163.684605938159,11070.903120259962,30157.445587117047,11070.903120259956,0.3,-163.684605938159,162,0.3,0.0,11070.903120259956,10,101046.13633855642,4112000,0.0,10,11070.903120259962
136784.582689228,42263.97890670394,163,-162.91492168733333,21617.59463896389,42263.97890670394,21617.59463896388,0.5,-162.91492168733333,163,0.5,0.0,21617.59463896388,10,136784.582689228,4136000,0.0,10,21617.59463896389
223692.40006033436,80064.10281217823,164,-165.32563808055414,57999.265596393685,80064.10281217823,57999.26559639367,0.4,-165.32563808055414,164,0.4,0.0,57999.26559639367,10,223692.40006033436,4160000,0.0,10,57999.265596393685
177504.43339798736,59086.37021377952,165,-159.57494016197575,29229.83656016544,59086.37021377952,29229.83656016543,0.4,-159.57494016197575,165,0.4,0.0,29229.83656016543,10,177504.43339798736,4184000,0.0,10,29229.83656016544
188048.43100020086,64245.19075852026,166,-158.96146090108275,31919.46085777936,64245.19075852026,31919.46085777938,0.4,-158.96146090108275,166,0.4,0.0,31919.46085777938,10,188048.43100020086,4208000,0.0,10,31919.46085777936
223093.30757491014,67556.99453120338,167,-144.6719794573071,29052.854633351242,67556.99453120338,29052.854633351246,0.4,-144.6719794573071,167,0.4,0.0,29052.854633351246,10,223093.30757491014,4232000,0.0,10,29052.854633351242
155431.65372009636,46446.3218275986,168,-156.54880970650404,18666.329821616207,46446.3218275986,18666.32982161623,0.4,-156.54880970650404,168,0.4,0.0,18666.32982161623,10,155431.65372009636,4256000,0.0,10,18666.329821616207
146300.8359485488,45495.56926790408,169,-159.7045231118057,23989.12602976597,45495.56926790408,23989.126029765943,0.4,-159.7045231118057,169,0.4,0.0,23989.126029765943,10,146300.8359485488,4280000,0.0,10,23989.12602976597
205408.5643743657,74396.05644352226,170,-164.56532704308708,46657.032948631466,74396.05644352226,46657.03294863148,0.4,-164.56532704308708,170,0.4,0.0,46657.03294863148,10,205408.5643743657,4304000,0.0,10,46657.032948631466
227228.72316886243,87968.92577197513,171,-155.95769823511108,43863.191411527936,87968.92577197513,43863.191411527936,0.3,-155.95769823511108,171,0.3,0.0,43863.191411527936,10,227228.72316886243,4328000,0.0,10,43863.191411527936
234175.83240861073,93991.59271777581,172,-162.2697334714202,60928.29778672398,93991.59271777581,60928.29778672398,0.4,-162.2697334714202,172,0.4,0.0,60928.29778672398,10,234175.83240861073,4352000,0.0,10,60928.29778672398
215641.9468639861,68445.73543110956,173,-157.95560395022784,36079.36149233277,68445.73543110956,36079.361492332784,0.4,-157.95560395022784,173,0.4,0.0,36079.361492332784,10,215641.9468639861,4376000,0.0,10,36079.36149233277
218570.98211425438,86029.94288371869,174,-159.76515793846053,55549.77845647213,86029.94288371869,55549.77845647211,0.4,-159.76515793846053,174,0.4,0.0,55549.77845647211,10,218570.98211425438,4400000,0.0,10,55549.77845647213
167705.81557212802,50342.51734095131,175,-159.5542018659257,16678.358372202747,50342.51734095131,16678.358372202736,0.2,-159.5542018659257,175,0.2,0.0,16678.358372202736,10,167705.81557212802,4424000,0.0,10,16678.358372202747
208994.40968840782,73810.46281168649,176,-145.8852983810235,37574.9067378991,73810.46281168649,37574.906737899095,0.5,-145.8852983810235,176,0.5,0.0,37574.906737899095,10,208994.40968840782,4448000,0.0,10,37574.9067378991
245045.90720496315,73091.61734235981,177,-95.27137608651468,26697.40659376971,73091.61734235981,26697.40659376971,0.4,-95.27137608651468,177,0.4,0.0,26697.40659376971,10,245045.90720496315,4472000,0.0,10,26697.40659376971
222306.28005299368,77652.96883502604,178,-92.30863032428955,48346.808050612235,77652.96883502604,48346.80805061222,0.5,-92.30863032428955,178,0.5,0.0,48346.80805061222,10,222306.28005299368,4496000,0.0,10,48346.808050612235
220827.87775278333,86585.23400686341,179,-153.20944737371795,49792.826695650016,86585.23400686341,49792.82669565003,0.5,-153.20944737371795,179,0.5,0.0,49792.82669565003,10,220827.87775278333,4520000,0.0,10,49792.826695650016
255490.3410316086,87736.02424278355,180,-90.79497466344418,59407.062753557366,87736.02424278355,59407.06275355736,0.5,-90.79497466344418,180,0.5,0.0,59407.06275355736,10,255490.3410316086,4544000,0.0,10,59407.062753557366
248562.24479957033,77120.22876977248,181,-96.70719464543643,51957.064493430924,77120.22876977248,51957.06449343094,0.5,-96.70719464543643,181,0.5,0.0,51957.06449343094,10,248562.24479957033,4568000,0.0,10,51957.064493430924
212485.05645313815,68787.49521382358,182,-128.190713991598,40445.11900099999,68787.49521382358,40445.11900099997,0.6,-128.190713991598,182,0.6,0.0,40445.11900099997,10,212485.05645313815,4592000,0.0,10,40445.11900099999
222229.9993105304,78882.47040214142,183,-91.38653645674898,49498.48169210276,78882.47040214142,49498.48169210276,0.5,-91.38653645674898,183,0.5,0.0,49498.48169210276,10,222229.9993105304,4616000,0.0,10,49498.48169210276
186313.18350479816,56887.340865756494,184,-126.52616028326955,33405.79495978437,56887.340865756494,33405.79495978437,0.6,-126.52616028326955,184,0.6,0.0,33405.79495978437,10,186313.18350479816,4640000,0.0,10,33405.79495978437
244686.27660763607,85280.48147628865,185,-124.97969837861439,64198.20473717347,85280.48147628865,64198.20473717343,0.6,-124.97969837861439,185,0.6,0.0,64198.20473717343,10,244686.27660763607,4664000,0.0,10,64198.20473717347
219080.75517988545,74922.67236611858,186,-87.74890510055336,61020.47372063152,74922.67236611858,61020.47372063152,0.5,-87.74890510055336,186,0.5,0.0,61020.47372063152,10,219080.75517988545,4688000,0.0,10,61020.47372063152
102364.82385503968,35272.52554833271,187,-85.45223697641147,17972.814545530946,35272.52554833271,17972.814545530946,0.3,-85.45223697641147,187,0.3,0.0,17972.814545530946,10,102364.82385503968,4712000,0.0,10,17972.814545530946
276268.4355616216,117283.67397860282,188,-91.76158681120431,107455.9841443464,117283.67397860282,107455.9841443464,0.5,-91.76158681120431,188,0.5,0.0,107455.9841443464,10,276268.4355616216,4736000,0.0,10,107455.9841443464
147725.48858040565,49807.20007412425,189,-133.78387821098937,24091.16433976276,49807.20007412425,24091.164339762752,0.5,-133.78387821098937,189,0.5,0.0,24091.164339762752,10,147725.48858040565,4760000,0.0,10,24091.16433976276
240834.5958428459,90418.85152280828,190,-86.44583981783353,64993.08152607064,90418.85152280828,64993.081526070695,0.5,-86.44583981783353,190,0.5,0.0,64993.081526070695,10,240834.5958428459,4784000,0.0,10,64993.08152607064
131452.126640801,38987.020141248984,191,-95.27530436046582,15143.380887736406,38987.020141248984,15143.3808877364,0.5,-95.27530436046582,191,0.5,0.0,15143.3808877364,10,131452.126640801,4808000,0.0,10,15143.380887736406
146860.15257082312,49248.247218067256,192,-85.5059530070696,25877.6794880596,49248.247218067256,25877.6794880596,0.3,-85.5059530070696,192,0.3,0.0,25877.6794880596,10,146860.15257082312,4832000,0.0,10,25877.6794880596
186077.71810790023,69205.64748013164,193,-127.65488762399924,35691.760617670734,69205.64748013164,35691.760617670734,0.7,-127.65488762399924,193,0.7,0.0,35691.760617670734,10,186077.71810790023,4856000,0.0,10,35691.760617670734
200533.95162881838,76755.20143281679,194,-89.04312032388479,67694.6769430037,76755.20143281679,67694.6769430037,0.5,-89.04312032388479,194,0.5,0.0,67694.6769430037,10,200533.95162881838,4880000,0.0,10,67694.6769430037
230979.52213340663,93809.52737987698,195,-158.78991285385945,75014.904105085,93809.52737987698,75014.90410508498,0.5,-158.78991285385945,195,0.5,0.0,75014.90410508498,10,230979.52213340663,4904000,0.0,10,75014.904105085
200809.19915918785,86058.27352360367,196,-154.13705386471648,59973.688112330936,86058.27352360367,59973.688112330936,0.4,-154.13705386471648,196,0.4,0.0,59973.688112330936,10,200809.19915918785,4928000,0.0,10,59973.688112330936
223759.28031305326,79678.40445803586,197,-149.05791124168863,39316.57788030801,79678.40445803586,39316.57788030798,0.5,-149.05791124168863,197,0.5,0.0,39316.57788030798,10,223759.28031305326,4952000,0.0,10,39316.57788030801
262189.6647882293,79911.5394611928,198,-158.7000907641278,46576.68852059114,79911.5394611928,46576.68852059116,0.7,-158.7000907641278,198,0.7,0.0,46576.68852059116,10,262189.6647882293,4976000,0.0,10,46576.68852059114
207148.23497973641,73064.03058114882,199,-91.0798877101697,46324.918189845586,73064.03058114882,46324.918189845564,0.5,-91.0798877101697,199,0.5,0.0,46324.918189845564,10,207148.23497973641,5000000,0.0,10,46324.918189845586
