MetaTest/Average/NumEpisodes,MetaTest/pick-out-of-hole-v1/Iteration,MetaTest/pick-out-of-hole-v1/StdReturn,GaussianMLPPolicy/Entropy,MetaTest/pick-out-of-hole-v1/MinReturn,Average/AverageDiscountedReturn,MetaTest/Average/SuccessRate,MetaTest/Average/AverageDiscountedReturn,Average/StdReturn,Average/MinReturn,MetaTest/Average/Iteration,pick-out-of-hole-v1/SuccessRate,GaussianMLPPolicy/KLAfter,MetaTest/pick-out-of-hole-v1/NumEpisodes,pick-out-of-hole-v1/TerminationRate,GaussianMLPPolicy/LossBefore,MetaTest/pick-out-of-hole-v1/AverageDiscountedReturn,MetaTest/pick-out-of-hole-v1/SuccessRate,GaussianMLPPolicy/LossAfter,MetaTest/Average/StdReturn,MetaTest/Average/MinReturn,Average/TerminationRate,pick-out-of-hole-v1/MinReturn,pick-out-of-hole-v1/AverageReturn,Average/MaxReturn,MetaTest/Average/TerminationRate,GaussianMLPPolicy/dLoss,Average/NumEpisodes,Average/AverageReturn,Iteration,MetaTest/pick-out-of-hole-v1/AverageReturn,MetaTest/Average/MaxReturn,MetaTest/Average/AverageReturn,MetaTest/pick-out-of-hole-v1/TerminationRate,pick-out-of-hole-v1/MaxReturn,pick-out-of-hole-v1/NumEpisodes,Average/SuccessRate,MetaTest/pick-out-of-hole-v1/MaxReturn,TotalEnvSteps,Average/Iteration,pick-out-of-hole-v1/StdReturn,pick-out-of-hole-v1/Iteration,GaussianMLPPolicy/KLBefore,pick-out-of-hole-v1/AverageDiscountedReturn
,,,4.93005895614624,,-10.904222244643552,,,1.2044102818766533,-26.72626305607137,,0.0,0.009805647656321526,,0.0,0.003314158646389842,,,0.001744272536598146,,,0.0,-26.72626305607137,-22.85918595692825,-19.948142485543695,,0.001569886109791696,200,-22.85918595692825,62,,,,,-19.948142485543695,200,0.0,,5040000,62,1.2044102818766533,62,0.0,-10.904222244643552
,,,4.901556968688965,,-10.848992130985623,,,1.4237884649901544,-26.817878047919013,,0.0,0.007760393433272839,,0.0,-0.0030232651624828577,,,-0.006784394383430481,,,0.0,-26.817878047919013,-22.700742570383962,-19.693448526985122,,0.0037611292209476233,200,-22.700742570383962,63,,,,,-19.693448526985122,200,0.0,,5120000,63,1.4237884649901544,63,0.0,-10.848992130985623
,,,4.94400691986084,,-10.526328019634052,,,1.2384171380664841,-30.849487436675012,,0.0,0.008942190557718277,,0.0,0.0013137857895344496,,,-0.0016205795109272003,,,0.0,-30.849487436675012,-21.893794790827677,-19.227761706354336,,0.00293436530046165,200,-21.893794790827677,64,,,,,-19.227761706354336,200,0.0,,5200000,64,1.2384171380664841,64,0.0,-10.526328019634052
,,,4.8990559577941895,,-10.749851446286598,,,1.3004572866217106,-26.376035762571465,,0.0,0.007048809435218573,,0.0,-0.00519227422773838,,,-0.00797481369227171,,,0.0,-26.376035762571465,-22.46897559960628,-19.889294722249772,,0.002782539464533329,200,-22.46897559960628,65,,,,,-19.889294722249772,200,0.0,,5280000,65,1.3004572866217106,65,0.0,-10.749851446286598
,,,4.954650402069092,,-10.870483287766838,,,1.7849389118345267,-31.68556337987564,,0.0,0.009860586374998093,,0.0,0.0029881042428314686,,,-0.0005724569782614708,,,0.0,-31.68556337987564,-22.760910635535424,-19.1579200063031,,0.0035605612210929394,200,-22.760910635535424,66,,,,,-19.1579200063031,200,0.0,,5360000,66,1.7849389118345267,66,0.0,-10.870483287766838
,,,4.925118446350098,,-10.381568314965191,,,1.0052505382206636,-24.887126955938314,,0.0,0.006401717662811279,,0.0,-0.0032230522483587265,,,-0.00595739483833313,,,0.0,-24.887126955938314,-21.56443442860081,-18.974785032511786,,0.0027343425899744034,200,-21.56443442860081,67,,,,,-18.974785032511786,200,0.0,,5440000,67,1.0052505382206636,67,0.0,-10.381568314965191
,,,4.923354625701904,,-10.706634266941704,,,1.2741913383955443,-26.081524528718862,,0.0,0.007772773504257202,,0.0,-0.0007561350357718766,,,-0.00321776932105422,,,0.0,-26.081524528718862,-22.341219114529657,-19.21989135922764,,0.0024616342852823436,200,-22.341219114529657,68,,,,,-19.21989135922764,200,0.0,,5520000,68,1.2741913383955443,68,0.0,-10.706634266941704
,,,4.9108781814575195,,-10.436387268187804,,,1.1849735371081955,-25.080409339269426,,0.0,0.006542767398059368,,0.0,-0.0020398644264787436,,,-0.004125881940126419,,,0.0,-25.080409339269426,-21.678281448812083,-19.122113526485457,,0.0020860175136476755,200,-21.678281448812083,69,,,,,-19.122113526485457,200,0.0,,5600000,69,1.1849735371081955,69,0.0,-10.436387268187804
10,7,1.3770378618800858,4.895409107208252,-25.323013113415556,-10.382198740018703,0.0,-21.858458816896594,0.98049050756985,-23.88117285320543,7,0.0,0.009631291031837463,10,0.0,-0.0023637551348656416,-21.858458816896594,0.0,-0.004886562004685402,1.3770378618800858,-25.323013113415556,0.0,-23.88117285320543,-21.452509766324937,-18.607137825734128,0.0,0.0025228068698197603,200,-21.452509766324937,70,-21.858458816896587,-20.216652685858016,-21.858458816896587,0.0,-18.607137825734128,200,0.0,-20.216652685858016,5680000,70,0.98049050756985,70,0.0,-10.382198740018703
,,,4.927640438079834,,-10.286417818715663,,,0.9871223793750658,-23.673779758754293,,0.0,0.00652111554518342,,0.0,0.002391562331467867,,,-0.00048418919323012233,,,0.0,-23.673779758754293,-21.296607678131306,-18.507125792639556,,0.0028757515246979892,200,-21.296607678131306,71,,,,,-18.507125792639556,200,0.0,,5760000,71,0.9871223793750658,71,0.0,-10.286417818715663
,,,4.8714094161987305,,-10.2880485871223,,,1.333941245343164,-25.899895008640783,,0.0,0.007351106498390436,,0.0,-0.005635347217321396,,,-0.009444384835660458,,,0.0,-25.899895008640783,-21.371930063965902,-18.469178434670777,,0.0038090376183390617,200,-21.371930063965902,72,,,,,-18.469178434670777,200,0.0,,5840000,72,1.333941245343164,72,0.0,-10.2880485871223
,,,4.861887454986572,,-10.410604693881801,,,1.3044937965734063,-28.037770352327332,,0.0,0.006421688012778759,,0.0,-0.0015193152939900756,,,-0.0035160984843969345,,,0.0,-28.037770352327332,-21.52262132610775,-18.598214258312986,,0.001996783190406859,200,-21.52262132610775,73,,,,,-18.598214258312986,200,0.0,,5920000,73,1.3044937965734063,73,0.0,-10.410604693881801
,,,4.902622699737549,,-10.569473026095586,,,1.4244180449753403,-25.813535936984977,,0.0,0.00885566882789135,,0.0,0.0024908757768571377,,,-0.0011381588410586119,,,0.0,-25.813535936984977,-22.035014815742343,-18.162919585332844,,0.0036290346179157495,200,-22.035014815742343,74,,,,,-18.162919585332844,200,0.0,,6000000,74,1.4244180449753403,74,0.0,-10.569473026095586
,,,4.928906440734863,,-10.319956473186013,,,1.0288623933549945,-24.585982944109208,,0.0,0.007209741976112127,,0.0,0.002575937192887068,,,-0.0008958292310126126,,,0.0,-24.585982944109208,-21.42450330828924,-19.349969327536222,,0.0034717664238996804,200,-21.42450330828924,75,,,,,-19.349969327536222,200,0.0,,6080000,75,1.0288623933549945,75,0.0,-10.319956473186013
,,,4.922487735748291,,-10.579944842890226,,,1.0049938714783972,-25.24689415404403,,0.0,0.007324536796659231,,0.0,-0.0007662784191779792,,,-0.003148876829072833,,,0.0,-25.24689415404403,-22.128479138896527,-19.864357089215137,,0.002382598409894854,200,-22.128479138896527,76,,,,,-19.864357089215137,200,0.0,,6160000,76,1.0049938714783972,76,0.0,-10.579944842890226
,,,4.909759998321533,,-10.750245251841843,,,1.6945075293606384,-27.795396150783617,,0.0,0.008654484525322914,,0.0,-0.001833711052313447,,,-0.0058536408469080925,,,0.0,-27.795396150783617,-22.51963227652267,-19.31226024918539,,0.0040199297945946455,200,-22.51963227652267,77,,,,,-19.31226024918539,200,0.0,,6240000,77,1.6945075293606384,77,0.0,-10.750245251841843
,,,4.92719030380249,,-10.950333873795252,,,1.4056395135525763,-27.615576706386992,,0.0,0.006523935589939356,,0.0,0.0009228416602127254,,,-0.001259446027688682,,,0.0,-27.615576706386992,-23.13962013122623,-20.060890204550134,,0.0021822876879014075,200,-23.13962013122623,78,,,,,-20.060890204550134,200,0.0,,6320000,78,1.4056395135525763,78,0.0,-10.950333873795252
,,,4.917541980743408,,-10.800460912114964,,,1.5932484458025074,-26.805866995130298,,0.0,0.008255461230874062,,0.0,-0.001722273649647832,,,-0.004422445315867662,,,0.0,-26.805866995130298,-22.713515260734756,-19.843761267094557,,0.0027001716662198305,200,-22.713515260734756,79,,,,,-19.843761267094557,200,0.0,,6400000,79,1.5932484458025074,79,0.0,-10.800460912114964
10,8,0.8167979583476127,4.908364295959473,-26.173080302169556,-11.024865546193487,0.0,-24.784865307714192,1.3975927227160143,-27.04917622829628,8,0.0,0.008155114017426968,10,0.0,9.997189408750273e-06,-24.784865307714192,0.0,-0.003223506035283208,0.8167979583476127,-26.173080302169556,0.0,-27.04917622829628,-23.323275211414256,-19.840924100796013,0.0,0.003233503224691958,200,-23.323275211414256,80,-24.78486530771419,-23.134882482861762,-24.78486530771419,0.0,-19.840924100796013,200,0.0,-23.134882482861762,6480000,80,1.3975927227160143,80,0.0,-11.024865546193487
,,,4.894721508026123,,-11.412067902971863,,,1.7082053205823893,-28.99627460144874,,0.0,0.006693245377391577,,0.0,-0.000808265816885978,,,-0.002305231988430023,,,0.0,-28.99627460144874,-24.33868463705151,-19.886117586409675,,0.0014969661715440452,200,-24.33868463705151,81,,,,,-19.886117586409675,200,0.0,,6560000,81,1.7082053205823893,81,0.0,-11.412067902971863
,,,4.8845014572143555,,-11.366663497895054,,,1.7251865541898612,-29.404844922581276,,0.0,0.006355376448482275,,0.0,-0.0008399298531003296,,,-0.004460799507796764,,,0.0,-29.404844922581276,-24.24986572358609,-19.845662160680014,,0.0036208696546964347,200,-24.24986572358609,82,,,,,-19.845662160680014,200,0.0,,6640000,82,1.7251865541898612,82,0.0,-11.366663497895054
,,,4.910912036895752,,-11.992213729390519,,,1.653338819863394,-29.28936806012791,,0.0,0.006897492799907923,,0.0,0.0017854463076218963,,,-0.0009604078950360417,,,0.0,-29.28936806012791,-25.84586877901573,-21.958352113210978,,0.002745854202657938,200,-25.84586877901573,83,,,,,-21.958352113210978,200,0.0,,6720000,83,1.653338819863394,83,0.0,-11.992213729390519
,,,4.9001545906066895,,-11.70791819765898,,,1.392902048558632,-27.970821611600172,,0.0,0.006626938469707966,,0.0,-0.0012591840932145715,,,-0.002917791251093149,,,0.0,-27.970821611600172,-25.181025622822908,-20.887635728204774,,0.0016586071578785777,200,-25.181025622822908,84,,,,,-20.887635728204774,200,0.0,,6800000,84,1.392902048558632,84,0.0,-11.70791819765898
,,,4.8846588134765625,,-11.312738259714465,,,1.4106337268016358,-27.704018461580056,,0.0,0.0081587303429842,,0.0,-0.001204514759592712,,,-0.0026861601509153843,,,0.0,-27.704018461580056,-24.118079712471445,-21.453347306555205,,0.0014816453913226724,200,-24.118079712471445,85,,,,,-21.453347306555205,200,0.0,,6880000,85,1.4106337268016358,85,0.0,-11.312738259714465
,,,4.824493408203125,,-11.450862072672628,,,1.811042032911707,-29.224855455364,,0.0,0.007088758051395416,,0.0,-0.005341137759387493,,,-0.006957243196666241,,,0.0,-29.224855455364,-24.468700784477086,-20.697082910635036,,0.0016161054372787476,200,-24.468700784477086,86,,,,,-20.697082910635036,200,0.0,,6960000,86,1.811042032911707,86,0.0,-11.450862072672628
,,,4.720993518829346,,-11.31307968453907,,,1.9178933831876332,-28.96300397752174,,0.0,0.006446299143135548,,0.0,-0.00773190800100565,,,-0.009615503251552582,,,0.0,-28.96300397752174,-24.087155490823243,-19.645311449992285,,0.0018835952505469322,200,-24.087155490823243,87,,,,,-19.645311449992285,200,0.0,,7040000,87,1.9178933831876332,87,0.0,-11.31307968453907
,,,4.6884660720825195,,-10.767584198214957,,,1.3371639308716174,-26.903792037629415,,0.0,0.009851673617959023,,0.0,-0.002528449986129999,,,-0.0054070837795734406,,,0.0,-26.903792037629415,-22.698694819226557,-19.85339307152735,,0.0028786337934434414,200,-22.698694819226557,88,,,,,-19.85339307152735,200,0.0,,7120000,88,1.3371639308716174,88,0.0,-10.767584198214957
,,,4.7047343254089355,,-10.45454139483324,,,1.344487330932291,-24.9514726750005,,0.0,0.0065634585916996,,0.0,0.0009737703949213028,,,-0.002544750925153494,,,0.0,-24.9514726750005,-21.845136225899168,-18.458808556783843,,0.0035185213200747967,200,-21.845136225899168,89,,,,,-18.458808556783843,200,0.0,,7200000,89,1.344487330932291,89,0.0,-10.45454139483324
10,9,0.9777186881021644,4.723330974578857,-23.507193331636266,-10.13802593137755,0.0,-21.97048191508531,1.0625378988288876,-24.575829875198174,9,0.0,0.0076019903644919395,10,0.0,0.00021853987709619105,-21.97048191508531,0.0,-0.001704245456494391,0.9777186881021644,-23.507193331636266,0.0,-24.575829875198174,-20.919560441348953,-18.38603143372571,0.0,0.001922785333590582,200,-20.919560441348953,90,-21.97048191508531,-20.586255192664684,-21.97048191508531,0.0,-18.38603143372571,200,0.0,-20.586255192664684,7280000,90,1.0625378988288876,90,0.0,-10.13802593137755
,,,4.720375061035156,,-10.118091062950644,,,1.2405719952864427,-25.357266362990856,,0.0,0.009481332264840603,,0.0,-0.0019181318348273635,,,-0.008487438783049583,,,0.0,-25.357266362990856,-20.904588519609888,-18.05501010068837,,0.00656930694822222,200,-20.904588519609888,91,,,,,-18.05501010068837,200,0.0,,7360000,91,1.2405719952864427,91,0.0,-10.118091062950644
,,,4.6786723136901855,,-10.170877374564581,,,1.436514226325307,-26.13737762442797,,0.0,0.009729079902172089,,0.0,-0.002500923117622733,,,-0.008135850541293621,,,0.0,-26.13737762442797,-21.050917580891518,-18.555887434166607,,0.005634927423670888,200,-21.050917580891518,92,,,,,-18.555887434166607,200,0.0,,7440000,92,1.436514226325307,92,0.0,-10.170877374564581
,,,4.687315940856934,,-10.179092427802061,,,1.3478618573367809,-25.58415591872757,,0.0,0.007520591374486685,,0.0,0.0012180866906419396,,,-0.0027567038778215647,,,0.0,-25.58415591872757,-21.118135570122284,-18.256975889130583,,0.003974790568463504,200,-21.118135570122284,93,,,,,-18.256975889130583,200,0.0,,7520000,93,1.3478618573367809,93,0.0,-10.179092427802061
,,,4.705821514129639,,-10.265098106950282,,,1.6205353772645061,-27.709687751101196,,0.0,0.009289899840950966,,0.0,-0.00015829349285922945,,,-0.003390150610357523,,,0.0,-27.709687751101196,-21.242037496169925,-18.364182860790418,,0.0032318571174982935,200,-21.242037496169925,94,,,,,-18.364182860790418,200,0.0,,7600000,94,1.6205353772645061,94,0.0,-10.265098106950282
,,,4.6979570388793945,,-10.283247959849298,,,1.499535970667454,-28.119172560514922,,0.0,0.008474554866552353,,0.0,-0.0004795757995452732,,,-0.005764146335422993,,,0.0,-28.119172560514922,-21.390073081179963,-18.744726760483758,,0.0052845705358777195,200,-21.390073081179963,95,,,,,-18.744726760483758,200,0.0,,7680000,95,1.499535970667454,95,0.0,-10.283247959849298
,,,4.6452789306640625,,-10.072830813074598,,,1.0694699044501228,-24.283030920606794,,0.0,0.007621266879141331,,0.0,-0.005390949081629515,,,-0.008093709126114845,,,0.0,-24.283030920606794,-20.773345245068473,-17.695766610933575,,0.0027027600444853306,200,-20.773345245068473,96,,,,,-17.695766610933575,200,0.0,,7760000,96,1.0694699044501228,96,0.0,-10.072830813074598
,,,4.630521297454834,,-10.17448625833568,,,1.254395109571295,-25.461298296003665,,0.0,0.007216812111437321,,0.0,-0.0027213150169700384,,,-0.005681153852492571,,,0.0,-25.461298296003665,-21.02810690043169,-18.61819241049361,,0.0029598388355225325,200,-21.02810690043169,97,,,,,-18.61819241049361,200,0.0,,7840000,97,1.254395109571295,97,0.0,-10.17448625833568
,,,4.583557605743408,,-10.17657389847224,,,1.6900520932680414,-29.959682315218473,,0.0,0.0067576514557003975,,0.0,-0.006219516042619944,,,-0.00887945294380188,,,0.0,-29.959682315218473,-21.02723862323769,-18.22744343388998,,0.0026599369011819363,200,-21.02723862323769,98,,,,,-18.22744343388998,200,0.0,,7920000,98,1.6900520932680414,98,0.0,-10.17657389847224
,,,4.6560564041137695,,-10.433699456659017,,,1.618414448843904,-26.876802384430498,,0.0,0.009463905356824398,,0.0,0.0034766276367008686,,,0.0015203194925561547,,,0.0,-26.876802384430498,-21.657139341986866,-18.25878023855132,,0.001956308144144714,200,-21.657139341986866,99,,,,,-18.25878023855132,200,0.0,,8000000,99,1.618414448843904,99,0.0,-10.433699456659017
10,10,0.7626178441259315,4.6371307373046875,-21.749221530268027,-9.997335050031104,0.0,-20.802129123320658,1.0122625404719239,-23.653803891797423,10,0.0,0.006662826053798199,10,0.0,-0.0023779391776770353,-20.802129123320658,0.0,-0.0064054569229483604,0.7626178441259315,-21.749221530268027,0.0,-23.653803891797423,-20.630202077779916,-17.702174204072683,0.0,0.004027517745271325,200,-20.630202077779916,100,-20.802129123320658,-19.56182870718382,-20.802129123320658,0.0,-17.702174204072683,200,0.0,-19.56182870718382,8080000,100,1.0122625404719239,100,0.0,-9.997335050031104
,,,4.591964244842529,,-10.274714463194037,,,0.9510925137223082,-24.536883503907244,,0.0,0.00993307214230299,,0.0,-0.004332891199737787,,,-0.009613409638404846,,,0.0,-24.536883503907244,-21.46884374701234,-19.286106642299824,,0.005280518438667059,200,-21.46884374701234,101,,,,,-19.286106642299824,200,0.0,,8160000,101,0.9510925137223082,101,0.0,-10.274714463194037
,,,4.573872089385986,,-10.698072066815593,,,0.9933474610810086,-25.34288729315082,,0.0,0.008660431951284409,,0.0,-0.0019279818516224623,,,-0.006701937410980463,,,0.0,-25.34288729315082,-22.622676954461923,-20.275266408980954,,0.004773955559358001,200,-22.622676954461923,102,,,,,-20.275266408980954,200,0.0,,8240000,102,0.9933474610810086,102,0.0,-10.698072066815593
,,,4.627906799316406,,-10.881006714213058,,,1.132937951609244,-26.188354889992517,,0.0,0.009981973096728325,,0.0,0.0032600804697722197,,,-0.0008769074338488281,,,0.0,-26.188354889992517,-23.184089402558243,-19.873217002898812,,0.004136987903621048,200,-23.184089402558243,103,,,,,-19.873217002898812,200,0.0,,8320000,103,1.132937951609244,103,0.0,-10.881006714213058
,,,4.629947185516357,,-10.357894624616709,,,1.1180491832602668,-25.207332462294676,,0.0,0.009091501124203205,,0.0,0.00020531602785922587,,,-0.0026383379008620977,,,0.0,-25.207332462294676,-21.681685288817405,-17.929496645465793,,0.0028436539287213236,200,-21.681685288817405,104,,,,,-17.929496645465793,200,0.0,,8400000,104,1.1180491832602668,104,0.0,-10.357894624616709
,,,4.6420159339904785,,-10.331116884590022,,,1.0885639600541628,-24.13490843700492,,0.0,0.009519851766526699,,0.0,0.00014276601723395288,,,-0.0023383807856589556,,,0.0,-24.13490843700492,-21.56288784504037,-18.42931870071881,,0.0024811468028929085,200,-21.56288784504037,105,,,,,-18.42931870071881,200,0.0,,8480000,105,1.0885639600541628,105,0.0,-10.331116884590022
,,,4.621830463409424,,-10.350761932456203,,,0.9284838949184004,-24.9766601446571,,0.0,0.006663092877715826,,0.0,-0.0017006068956106901,,,-0.004855546168982983,,,0.0,-24.9766601446571,-21.617552240456725,-19.487425970040956,,0.0031549392733722925,200,-21.617552240456725,106,,,,,-19.487425970040956,200,0.0,,8560000,106,0.9284838949184004,106,0.0,-10.350761932456203
,,,4.679134368896484,,-10.398930599822393,,,1.3798516514326373,-26.27110593597418,,0.0,0.006832773331552744,,0.0,0.002576516242697835,,,-0.0004575794155243784,,,0.0,-26.27110593597418,-21.66411965424176,-18.660974897943476,,0.0030340956582222134,200,-21.66411965424176,107,,,,,-18.660974897943476,200,0.0,,8640000,107,1.3798516514326373,107,0.0,-10.398930599822393
,,,4.707659721374512,,-10.282681923192674,,,1.1199539076778848,-27.270719691976467,,0.0,0.00658030528575182,,0.0,0.002043535467237234,,,-0.0017640180885791779,,,0.0,-27.270719691976467,-21.359077351594223,-19.252815820477785,,0.003807553555816412,200,-21.359077351594223,108,,,,,-19.252815820477785,200,0.0,,8720000,108,1.1199539076778848,108,0.0,-10.282681923192674
,,,4.700022220611572,,-10.523928479410733,,,1.4391957779028315,-26.52568962236624,,0.0,0.007704428397119045,,0.0,-0.0006940047023817897,,,-0.0027039824053645134,,,0.0,-26.52568962236624,-21.73442439454657,-18.830828325568422,,0.0020099777029827237,200,-21.73442439454657,109,,,,,-18.830828325568422,200,0.0,,8800000,109,1.4391957779028315,109,0.0,-10.523928479410733
10,11,0.6874473805344824,4.718986988067627,-21.438236346632326,-10.371539841021253,0.0,-20.421314411366858,1.5614473869619245,-26.975579567939423,11,0.0,0.007452758494764566,10,0.0,0.0013049694243818521,-20.421314411366858,0.0,-0.0015231495490297675,0.6874473805344824,-21.438236346632326,0.0,-26.975579567939423,-21.486535854793566,-18.730640392072424,0.0,0.0028281189734116197,200,-21.486535854793566,110,-20.421314411366858,-19.18627266793687,-20.421314411366858,0.0,-18.730640392072424,200,0.0,-19.18627266793687,8880000,110,1.5614473869619245,110,0.0,-10.371539841021253
,,,4.755951404571533,,-10.237272962869795,,,0.9220531173776275,-24.096014627174565,,0.0,0.006849967874586582,,0.0,0.0019951248541474342,,,0.00023275082639884204,,,0.0,-24.096014627174565,-21.30506598920743,-19.32348901753422,,0.0017623740277485922,200,-21.30506598920743,111,,,,,-19.32348901753422,200,0.0,,8960000,111,0.9220531173776275,111,0.0,-10.237272962869795
,,,4.7842302322387695,,-10.478853127382974,,,1.4875929184485273,-25.722613922312163,,0.0,0.008956313133239746,,0.0,0.0013983685057610273,,,-0.002749463077634573,,,0.0,-25.722613922312163,-21.75493530364124,-18.273469538559674,,0.0041478315833956,200,-21.75493530364124,112,,,,,-18.273469538559674,200,0.0,,9040000,112,1.4875929184485273,112,0.0,-10.478853127382974
,,,4.7571001052856445,,-10.288128599437503,,,1.1705798171491288,-25.624421685983368,,0.0,0.0064999982714653015,,0.0,-0.003003863850608468,,,-0.005939905997365713,,,0.0,-25.624421685983368,-21.331056305372883,-17.89729787095016,,0.002936042146757245,200,-21.331056305372883,113,,,,,-17.89729787095016,200,0.0,,9120000,113,1.1705798171491288,113,0.0,-10.288128599437503
,,,4.769129753112793,,-10.348404692867566,,,1.5191192119649248,-28.7041899563325,,0.0,0.009721517562866211,,0.0,-4.8116409743670374e-05,,,-0.005525771528482437,,,0.0,-28.7041899563325,-21.478861847111737,-18.600009881938973,,0.005477655118738767,200,-21.478861847111737,114,,,,,-18.600009881938973,200,0.0,,9200000,114,1.5191192119649248,114,0.0,-10.348404692867566
,,,4.808362007141113,,-10.350094379848604,,,1.7217703791678216,-27.23276405992554,,0.0,0.009975475259125233,,0.0,0.0009757654624991119,,,-0.0040686228312551975,,,0.0,-27.23276405992554,-21.435071299260617,-18.650915782110573,,0.005044388293754309,200,-21.435071299260617,115,,,,,-18.650915782110573,200,0.0,,9280000,115,1.7217703791678216,115,0.0,-10.350094379848604
,,,4.7548441886901855,,-10.044048104723148,,,1.3144473063762452,-26.057947762644076,,0.0,0.006970359478145838,,0.0,-0.0049925195053219795,,,-0.00693394523113966,,,0.0,-26.057947762644076,-20.686935617213177,-18.20671441463757,,0.0019414257258176804,200,-20.686935617213177,116,,,,,-18.20671441463757,200,0.0,,9360000,116,1.3144473063762452,116,0.0,-10.044048104723148
