LinearFeatureBaseline/ExplainedVariance,Average/MinReturn,MetaTest/Average/Iteration,bin-picking-v1/Iteration,bin-picking-v1/MaxReturn,MetaTest/bin-picking-v1/AverageReturn,MetaTest/bin-picking-v1/Iteration,MetaTest/bin-picking-v1/MinReturn,MetaTest/Average/NumEpisodes,MetaTest/Average/AverageDiscountedReturn,bin-picking-v1/NumEpisodes,MetaTest/bin-picking-v1/TerminationRate,MetaTest/Average/SuccessRate,MetaTest/Average/TerminationRate,Average/SuccessRate,Average/TerminationRate,policy/KLBefore,MetaTest/bin-picking-v1/AverageDiscountedReturn,bin-picking-v1/AverageReturn,policy/KL,policy/Entropy,Average/Iteration,policy/LossBefore,policy/LossAfter,MetaTest/bin-picking-v1/MaxReturn,MetaTest/Average/StdReturn,MetaTest/Average/MaxReturn,Average/NumEpisodes,MetaTest/bin-picking-v1/NumEpisodes,MetaTest/bin-picking-v1/StdReturn,policy/dLoss,MetaTest/Average/MinReturn,Average/StdReturn,MetaTest/Average/AverageReturn,Average/MaxReturn,MetaTest/bin-picking-v1/SuccessRate,Average/AverageReturn,bin-picking-v1/AverageDiscountedReturn,bin-picking-v1/MinReturn,bin-picking-v1/TerminationRate,Average/AverageDiscountedReturn,bin-picking-v1/SuccessRate,bin-picking-v1/StdReturn,TotalEnvSteps
0.9714463819313671,-155.43742378559,,68,334536.4972821538,,,,,,100,,,,0.1,0.0,0.0,,32616.745834093097,0.00726138,5.2632914,68,8.530044,-4.6879983,,,,100,,,13.218042,,98138.10513696464,,334536.4972821538,,32616.745834093097,14106.240333353791,-155.43742378559,0.0,14106.240333353791,0.1,98138.10513696464,1380000
0.9730790498612819,-147.61927997018933,,69,334850.6591370917,,,,,,100,,,,0.1,0.0,0.0,,32664.884186880132,0.0064011184,5.235166,69,5.459994,-6.7059736,,,,100,,,12.165968,,98303.80488392671,,334850.6591370917,,32664.884186880132,14126.812061201457,-147.61927997018933,0.0,14126.812061201457,0.1,98303.80488392671,1400000
0.9064853815900914,-145.03455197842288,7,70,-36.45974181127884,-90.81667942963117,7,-123.31034178285586,10,-90.81667942963117,100,0.0,0.0,0.0,0.0,0.0,0.0,-90.81667942963117,-79.2894348602456,0.0103823505,5.221825,70,-0.0103795985,-0.0056512253,-50.626080656616224,24.180071741346108,-50.626080656616224,100,10,24.180071741346108,-0.004728373,-123.31034178285586,32.152375399295046,-90.81667942963117,-36.45974181127884,0.0,-79.2894348602456,-33.17022794372201,-145.03455197842288,0.0,-33.17022794372201,0.0,32.152375399295046,1420000
0.972041448032365,-139.5127681286478,,71,386113.902614023,,,,,,100,,,,0.1,0.0,0.0,,37813.614049865675,0.005434796,5.2155986,71,3.816436,-10.772943,,,,100,,,14.589378,,113742.34570871113,,386113.902614023,,37813.614049865675,16342.661978357495,-139.5127681286478,0.0,16342.661978357495,0.1,113742.34570871113,1440000
0.8836303581452428,-144.06303019769825,,72,-36.660146393397504,,,,,,100,,,,0.0,0.0,0.0,,-82.19384642825304,0.009342554,5.2110286,72,-0.01895697,0.0011583557,,,,100,,,-0.020115327,,28.672460560523415,,-36.660146393397504,,-82.19384642825304,-32.69842440782702,-144.06303019769825,0.0,-32.69842440782702,0.0,28.672460560523415,1460000
0.8956881886058781,-138.41721469962584,,73,-41.00021345408936,,,,,,100,,,,0.0,0.0,0.0,,-78.70459652109268,0.0012506286,5.209414,73,-0.01128732,-0.008713343,,,,100,,,-0.0025739772,,29.088302237768218,,-41.00021345408936,,-78.70459652109268,-32.29005665832016,-138.41721469962584,0.0,-32.29005665832016,0.0,29.088302237768218,1480000
0.8944871519899875,-157.06529207969788,,74,-39.41594456599759,,,,,,100,,,,0.0,0.0,0.0,,-90.78373585918473,0.00013641205,5.208858,74,-0.010214648,-0.0098668765,,,,100,,,-0.00034777168,,28.88901644359938,,-39.41594456599759,,-90.78373585918473,-34.64269713989093,-157.06529207969788,0.0,-34.64269713989093,0.0,28.88901644359938,1500000
0.9714707508478287,-146.09765831603008,,75,379754.1174090504,,,,,,100,,,,0.1,0.0,0.0,,37335.83044071656,0.005030614,5.194824,75,7.9493937,-4.13395,,,,100,,,12.0833435,,112292.03303328821,,379754.1174090504,,37335.83044071656,16150.931699073499,-146.09765831603008,0.0,16150.931699073499,0.1,112292.03303328821,1520000
0.9702639636557089,-128.9116750452082,,76,326328.2621521945,,,,,,100,,,,0.1,0.0,0.0,,32021.71505964719,0.00568898,5.1900325,76,3.5521235,-5.90335,,,,100,,,9.455473,,96292.42343995102,,326328.2621521945,,32021.71505964719,13871.633501363445,-128.9116750452082,0.0,13871.633501363445,0.1,96292.42343995102,1540000
0.9072723577267334,-146.73123193579903,,77,-40.81351188880765,,,,,,100,,,,0.0,0.0,0.0,,-95.51861932762523,0.00850531,5.191125,77,-0.018014718,-0.020952858,,,,100,,,0.0029381402,,32.00872617622645,,-40.81351188880765,,-95.51861932762523,-38.1510184268761,-146.73123193579903,0.0,-38.1510184268761,0.0,32.00872617622645,1560000
0.9016804930042792,-153.34762086763598,,78,-35.48740321606493,,,,,,100,,,,0.0,0.0,0.0,,-88.0253141348195,0.001063994,5.1915274,78,-0.0056566712,-0.008500476,,,,100,,,0.0028438051,,32.065745041754,,-35.48740321606493,,-88.0253141348195,-35.389963305307035,-153.34762086763598,0.0,-35.389963305307035,0.0,32.065745041754,1580000
0.9710498449563014,-121.98025176764718,,79,381641.0727586184,,,,,,100,,,,0.1,0.0,0.0,,37233.16893078525,0.0035541612,5.204805,79,7.785761,-4.4738955,,,,100,,,12.259657,,111907.75962812934,,381641.0727586184,,37233.16893078525,16129.463271155479,-121.98025176764718,0.0,16129.463271155479,0.1,111907.75962812934,1600000
0.9726231509752875,-146.61436147418277,8,80,324578.5352747358,-99.16688776102907,8,-152.24549946986372,10,-99.16688776102907,100,0.0,0.0,0.0,0.1,0.0,0.0,-99.16688776102907,31471.404220835426,0.0054330924,5.2207694,80,4.535986,-15.578485,-54.91335295752121,28.608440297309432,-54.91335295752121,100,10,28.608440297309432,20.114471,-152.24549946986372,94705.92528109893,-99.16688776102907,324578.5352747358,0.0,31471.404220835426,13643.236672202402,-146.61436147418277,0.0,13643.236672202402,0.1,94705.92528109893,1620000
0.8441169601177398,-137.7959133712733,,81,-38.3706582181643,,,,,,100,,,,0.0,0.0,0.0,,-91.00938804946887,0.004083864,5.2284293,81,-0.0030380187,-0.004154877,,,,100,,,0.0011168581,,23.009528231083305,,-38.3706582181643,,-91.00938804946887,-34.911615932724935,-137.7959133712733,0.0,-34.911615932724935,0.0,23.009528231083305,1640000
0.8402901039519638,-122.24013165165013,,82,-44.6206569882196,,,,,,100,,,,0.0,0.0,0.0,,-80.15623247067754,0.0005712914,5.231162,82,-0.011531944,-0.011946832,,,,100,,,0.00041488744,,21.37157015213126,,-44.6206569882196,,-80.15623247067754,-33.07701408808963,-122.24013165165013,0.0,-33.07701408808963,0.0,21.37157015213126,1660000
0.8716532266335464,-138.10110181568479,,83,-34.85910543072464,,,,,,100,,,,0.0,0.0,0.0,,-87.2666549924221,6.549408e-05,5.232129,83,-0.013225976,-0.013495593,,,,100,,,0.00026961695,,26.20676990502972,,-34.85910543072464,,-87.2666549924221,-35.55068587847632,-138.10110181568479,0.0,-35.55068587847632,0.0,26.20676990502972,1680000
0.796748309751959,-126.34624469641935,,84,-36.73513604791178,,,,,,100,,,,0.0,0.0,0.0,,-82.0817422952933,1.1428247e-05,5.2324705,84,-0.0031104973,-0.0036207184,,,,100,,,0.0005102211,,19.837935443758933,,-36.73513604791178,,-82.0817422952933,-34.296053676120806,-126.34624469641935,0.0,-34.296053676120806,0.0,19.837935443758933,1700000
0.9730001017727178,-158.30742505510094,,85,389691.7572352007,,,,,,100,,,,0.1,0.0,0.0,,38143.35171885162,0.0047931876,5.2439427,85,4.4385858,-18.226212,,,,100,,,22.664797,,114690.8020513745,,389691.7572352007,,38143.35171885162,16530.90809205856,-158.30742505510094,0.0,16530.90809205856,0.1,114690.8020513745,1720000
0.9746962771081439,-126.79891300326135,,86,337738.979811674,,,,,,100,,,,0.1,0.0,0.0,,32754.96380800271,0.003687563,5.2498064,86,7.476285,-3.8298266,,,,100,,,11.306111,,98532.02644728015,,337738.979811674,,32754.96380800271,14196.747613723599,-126.79891300326135,0.0,14196.747613723599,0.1,98532.02644728015,1740000
0.8144749643430924,-121.0400667977847,,87,-42.487047171677766,,,,,,100,,,,0.0,0.0,0.0,,-74.51414032781071,0.009992041,5.2500086,87,-0.009258057,-0.0046513793,,,,100,,,-0.0046066777,,20.835167995295084,,-42.487047171677766,,-74.51414032781071,-30.627312040616008,-121.0400667977847,0.0,-30.627312040616008,0.0,20.835167995295084,1760000
0.8451913502438791,-114.6311244229164,,88,-40.045741156337975,,,,,,100,,,,0.0,0.0,0.0,,-72.82506397040046,0.0009932395,5.250069,88,-0.004495303,-0.006558734,,,,100,,,0.0020634308,,19.916397600260307,,-40.045741156337975,,-72.82506397040046,-29.53376904605278,-114.6311244229164,0.0,-29.53376904605278,0.0,19.916397600260307,1780000
0.8693830728800758,-108.45439529261854,,89,-37.14998210215013,,,,,,100,,,,0.0,0.0,0.0,,-70.22628859468436,0.00015415235,5.250098,89,-0.010878476,-0.0123440735,,,,100,,,0.0014655972,,20.888028389548904,,-37.14998210215013,,-70.22628859468436,-30.307052747723816,-108.45439529261854,0.0,-30.307052747723816,0.0,20.888028389548904,1800000
0.873377031189435,-109.13994464632135,9,90,-37.33364624136762,-81.90177212076284,9,-118.18003859967185,10,-81.90177212076283,100,0.0,0.0,0.0,0.0,0.0,0.0,-81.90177212076283,-74.59983566819358,2.982065e-05,5.2501216,90,-0.005758301,-0.00647327,-38.81329157836891,21.403858424781404,-38.81329157836891,100,10,21.403858424781404,0.0007149689,-118.18003859967185,19.0196473644924,-81.90177212076284,-37.33364624136762,0.0,-74.59983566819358,-31.08596684806379,-109.13994464632135,0.0,-31.08596684806379,0.0,19.0196473644924,1820000
0.9642999980309714,-92.82733667136591,,91,383618.9130386581,,,,,,100,,,,0.2,0.0,0.0,,69832.91135315291,0.00813916,5.2215943,91,19.973879,-4.0351877,,,,100,,,24.009068,,140399.92496429474,,383618.9130386581,,69832.91135315291,30216.64156038193,-92.82733667136591,0.0,30216.64156038193,0.2,140399.92496429474,1840000
0.8419566963904264,-103.75450994487684,,92,-38.30368902510459,,,,,,100,,,,0.0,0.0,0.0,,-71.90541371928373,0.0023027207,5.197019,92,-0.0088991495,-0.0010498726,,,,100,,,-0.007849277,,18.568121350556492,,-38.30368902510459,,-71.90541371928373,-30.721753400957567,-103.75450994487684,0.0,-30.721753400957567,0.0,18.568121350556492,1860000
0.8554535642230388,-115.11004694083076,,93,-39.24951316678616,,,,,,100,,,,0.0,0.0,0.0,,-72.57445961813583,0.00031139684,5.188391,93,-0.007078122,-0.0051464876,,,,100,,,-0.0019316343,,20.33572834679539,,-39.24951316678616,,-72.57445961813583,-30.04338619439345,-115.11004694083076,0.0,-30.04338619439345,0.0,20.33572834679539,1880000
0.9777744452859657,-123.8084918375247,,94,385348.37167356926,,,,,,100,,,,0.1,0.0,0.0,,37809.48479981021,0.006329624,5.1789937,94,7.075249,-14.4796295,,,,100,,,21.554878,,113643.22867377003,,385348.37167356926,,37809.48479981021,16352.912350288452,-123.8084918375247,0.0,16352.912350288452,0.1,113643.22867377003,1900000
0.8700751131969041,-116.56862997368286,,95,-37.9742887469716,,,,,,100,,,,0.0,0.0,0.0,,-75.15413894266747,0.0023750272,5.168679,95,-0.010617876,-0.0063934843,,,,100,,,-0.004224392,,19.788764088209998,,-37.9742887469716,,-75.15413894266747,-30.708639341406545,-116.56862997368286,0.0,-30.708639341406545,0.0,19.788764088209998,1920000
0.822013469462223,-95.73210505328272,,96,-35.02889433341578,,,,,,100,,,,0.0,0.0,0.0,,-64.85468236120388,0.00027665094,5.165057,96,-0.0070880004,-0.0059736785,,,,100,,,-0.0011143219,,14.59089017287327,,-35.02889433341578,,-64.85468236120388,-28.083038122114004,-95.73210505328272,0.0,-28.083038122114004,0.0,14.59089017287327,1940000
0.7630101173759744,-113.54810694603171,,97,-38.054494578523446,,,,,,100,,,,0.0,0.0,0.0,,-71.81093921901706,2.4400135e-05,5.1639433,97,-0.0044755097,-0.0042231325,,,,100,,,-0.00025237724,,16.579828125365186,,-38.054494578523446,,-71.81093921901706,-30.981346855654536,-113.54810694603171,0.0,-30.981346855654536,0.0,16.579828125365186,1960000
0.9720382781681225,-105.42149099499893,,98,337229.2837976202,,,,,,100,,,,0.1,0.0,0.0,,33348.846364745616,0.0063925264,5.1780005,98,8.824953,-10.172763,,,,100,,,18.997715,,100259.38330236055,,337229.2837976202,,33348.846364745616,14400.895432379462,-105.42149099499893,0.0,14400.895432379462,0.1,100259.38330236055,1980000
0.9749923543933506,-116.55906867813356,,99,398526.21608534607,,,,,,100,,,,0.1,0.0,0.0,,39382.47467975873,0.0059752255,5.165611,99,11.3397455,-1.8808312,,,,100,,,13.220577,,118359.57519325207,,398526.21608534607,,39382.47467975873,17015.37198779985,-116.55906867813356,0.0,17015.37198779985,0.1,118359.57519325207,2000000
