MetaTest/Average/MinReturn,MetaTest/Average/StdReturn,MetaTest/peg-insert-side-v1/MinReturn,MetaTest/Average/AverageReturn,MetaTest/peg-insert-side-v1/NumTrajs,MetaTest/peg-insert-side-v1/StdReturn,MetaTest/peg-insert-side-v1/TerminationRate,MetaTest/peg-insert-side-v1/AverageReturn,MetaTest/Average/NumTrajs,MetaTest/peg-insert-side-v1/Iteration,MetaTest/Average/AverageDiscountedReturn,MetaTest/peg-insert-side-v1/AverageDiscountedReturn,MetaTest/Average/SuccessRate,MetaTest/peg-insert-side-v1/MaxReturn,MetaTest/Average/MaxReturn,TotalEnvSteps,MetaTest/peg-insert-side-v1/SuccessRate,MetaTest/Average/Iteration,MetaTest/Average/TerminationRate
-116.97664816326977,14975.534219387868,-116.97664816326977,8201.229250675962,10,14975.534219387868,0.0,8201.229250675962,10,232,8201.229250675962,8201.229250675962,0.0,47103.31932283722,47103.31932283722,5792000,0.0,232,0.0
-56.36214920092374,11792.47332610271,-56.36214920092374,10185.851143554817,10,11792.47332610271,0.0,10185.851143554817,10,233,10185.851143554819,10185.851143554819,0.0,30910.64913031265,30910.64913031265,5816000,0.0,233,0.0
-126.45500299431554,24068.38478734237,-126.45500299431554,12971.432158735397,10,24068.38478734237,0.0,12971.432158735397,10,234,12971.432158735402,12971.432158735402,0.0,76428.3197166606,76428.3197166606,5840000,0.0,234,0.0
-94.22824010565402,26699.61924963983,-94.22824010565402,26155.64878260888,10,26699.61924963983,0.0,26155.64878260888,10,235,26155.648782608878,26155.648782608878,0.0,71008.30877505172,71008.30877505172,5864000,0.0,235,0.0
-18.60367661360515,17918.436035319286,-18.60367661360515,15383.504111010148,10,17918.436035319286,0.0,15383.504111010148,10,236,15383.504111010156,15383.504111010156,0.0,44065.31850152918,44065.31850152918,5888000,0.0,236,0.0
-65.16504642062964,13213.092933004604,-65.16504642062964,10314.799570504541,10,13213.092933004604,0.0,10314.799570504541,10,237,10314.799570504541,10314.799570504541,0.0,41228.51191098338,41228.51191098338,5912000,0.0,237,0.0
-20.581856065208722,18191.4538349463,-20.581856065208722,22958.484703220674,10,18191.4538349463,0.0,22958.484703220674,10,238,22958.484703220674,22958.484703220674,0.0,46174.94014084671,46174.94014084671,5936000,0.0,238,0.0
-36.17381879660393,14812.307218495524,-36.17381879660393,12796.033152674903,10,14812.307218495524,0.0,12796.033152674903,10,239,12796.033152674905,12796.033152674905,0.0,44624.688950012285,44624.688950012285,5960000,0.0,239,0.0
-64.20328349137147,1822.4151497241483,-64.20328349137147,585.9582893083825,10,1822.4151497241483,0.0,585.9582893083825,10,240,585.9582893083829,585.9582893083829,0.0,6052.877859567928,6052.877859567928,5984000,0.0,240,0.0
-97.5709094922246,11129.235689313697,-97.5709094922246,8655.75032532015,10,11129.235689313697,0.0,8655.75032532015,10,241,8655.750325320148,8655.750325320148,0.0,28235.05438129697,28235.05438129697,6008000,0.0,241,0.0
-20.124125945100744,15320.840285132013,-20.124125945100744,15429.339895516212,10,15320.840285132013,0.0,15429.339895516212,10,242,15429.339895516216,15429.339895516216,0.0,44531.89774733155,44531.89774733155,6032000,0.0,242,0.0
-31.377203882799716,19582.68982992233,-31.377203882799716,23491.512338095847,10,19582.68982992233,0.0,23491.512338095847,10,243,23491.512338095843,23491.512338095843,0.0,49297.09334238992,49297.09334238992,6056000,0.0,243,0.0
-100.24717829186363,11643.802064314561,-100.24717829186363,6956.528069860249,10,11643.802064314561,0.0,6956.528069860249,10,244,6956.528069860248,6956.528069860248,0.0,33230.87594751483,33230.87594751483,6080000,0.0,244,0.0
-37.240571479368555,15385.539958507601,-37.240571479368555,18244.5984351687,10,15385.539958507601,0.0,18244.5984351687,10,245,18244.598435168693,18244.598435168693,0.0,39830.05485650609,39830.05485650609,6104000,0.0,245,0.0
-22.712426858715638,16648.183050685366,-22.712426858715638,14343.06866108645,10,16648.183050685366,0.0,14343.06866108645,10,246,14343.068661086447,14343.068661086447,0.0,37927.49800252015,37927.49800252015,6128000,0.0,246,0.0
-46.48750557434297,11647.342724183756,-46.48750557434297,8370.045134768636,10,11647.342724183756,0.0,8370.045134768636,10,247,8370.045134768638,8370.045134768638,0.0,33874.537545952524,33874.537545952524,6152000,0.0,247,0.0
-25.334618037949188,24627.652024342675,-25.334618037949188,19448.16201294954,10,24627.652024342675,0.0,19448.16201294954,10,248,19448.16201294954,19448.16201294954,0.0,61071.38658308988,61071.38658308988,6176000,0.0,248,0.0
-133.8890477921984,9781.34800181396,-133.8890477921984,6030.783489730144,10,9781.34800181396,0.0,6030.783489730144,10,249,6030.783489730146,6030.783489730146,0.0,27598.43956129999,27598.43956129999,6200000,0.0,249,0.0
-143.66021313726586,15852.960766352928,-143.66021313726586,11760.044671764974,10,15852.960766352928,0.0,11760.044671764974,10,250,11760.044671764974,11760.044671764974,0.0,37869.75247526945,37869.75247526945,6224000,0.0,250,0.0
-126.8955865926416,600.4823771315334,-126.8955865926416,149.6277751959779,10,600.4823771315334,0.0,149.6277751959779,10,251,149.62777519597785,149.62777519597785,0.0,1945.801890452267,1945.801890452267,6248000,0.0,251,0.0
-165.20815511444167,10553.971749429671,-165.20815511444167,5827.34383749724,10,10553.971749429671,0.0,5827.34383749724,10,252,5827.343837497241,5827.343837497241,0.0,32228.693119585852,32228.693119585852,6272000,0.0,252,0.0
-133.04570334555757,25509.47496302113,-133.04570334555757,16093.094006648476,10,25509.47496302113,0.0,16093.094006648476,10,253,16093.09400664848,16093.09400664848,0.0,68053.98668845394,68053.98668845394,6296000,0.0,253,0.0
-53.847207731776784,35318.86021171375,-53.847207731776784,20438.291365256162,10,35318.86021171375,0.0,20438.291365256162,10,254,20438.291365256155,20438.291365256155,0.1,121154.71904580755,121154.71904580755,6320000,0.1,254,0.0
-25.554327919136437,9917.047651930856,-25.554327919136437,7640.540825654716,10,9917.047651930856,0.0,7640.540825654716,10,255,7640.540825654718,7640.540825654718,0.0,29199.840534469324,29199.840534469324,6344000,0.0,255,0.0
-29.38849749702099,15967.74909725704,-29.38849749702099,19168.468421658574,10,15967.74909725704,0.0,19168.468421658574,10,256,19168.46842165857,19168.46842165857,0.0,35802.26911039061,35802.26911039061,6368000,0.0,256,0.0
-36.73386105457294,14774.92417960805,-36.73386105457294,13078.387979129478,10,14774.92417960805,0.0,13078.387979129478,10,257,13078.387979129478,13078.387979129478,0.0,37191.275149310684,37191.275149310684,6392000,0.0,257,0.0
-31.148380823218865,1464.181460187214,-31.148380823218865,472.6389601281072,10,1464.181460187214,0.0,472.6389601281072,10,258,472.63896012810693,472.63896012810693,0.0,4865.119089167791,4865.119089167791,6416000,0.0,258,0.0
-12.382601722802882,9253.968423917442,-12.382601722802882,5882.479932925331,10,9253.968423917442,0.0,5882.479932925331,10,259,5882.47993292533,5882.47993292533,0.0,24231.515215744563,24231.515215744563,6440000,0.0,259,0.0
-24.582557708545007,15008.586327150086,-24.582557708545007,11543.215248733666,10,15008.586327150086,0.0,11543.215248733666,10,260,11543.215248733664,11543.215248733664,0.0,39338.22020037533,39338.22020037533,6464000,0.0,260,0.0
-82.74472196781065,14411.021041774397,-82.74472196781065,7041.830368853999,10,14411.021041774397,0.0,7041.830368853999,10,261,7041.830368854006,7041.830368854006,0.0,41307.6786303091,41307.6786303091,6488000,0.0,261,0.0
-17.666648616610484,14800.942862720116,-17.666648616610484,6628.02001632795,10,14800.942862720116,0.0,6628.02001632795,10,262,6628.020016327951,6628.020016327951,0.0,47822.72658687756,47822.72658687756,6512000,0.0,262,0.0
-40.71845471967382,23895.574472973272,-40.71845471967382,12308.932015179653,10,23895.574472973272,0.0,12308.932015179653,10,263,12308.932015179653,12308.932015179653,0.0,81144.74107316391,81144.74107316391,6536000,0.0,263,0.0
16.90783989317878,16588.592240840822,16.90783989317878,25940.993279642025,10,16588.592240840822,0.0,25940.993279642025,10,264,25940.99327964202,25940.99327964202,0.0,57347.931874135924,57347.931874135924,6560000,0.0,264,0.0
-17.594830822327836,14889.838887200309,-17.594830822327836,10754.75056736395,10,14889.838887200309,0.0,10754.75056736395,10,265,10754.75056736395,10754.75056736395,0.0,48056.574319943196,48056.574319943196,6584000,0.0,265,0.0
-45.137984677982075,18081.504556325144,-45.137984677982075,29113.63168637528,10,18081.504556325144,0.0,29113.63168637528,10,266,29113.631686375295,29113.631686375295,0.0,55894.184542340176,55894.184542340176,6608000,0.0,266,0.0
-136.7482246048592,13992.911854211514,-136.7482246048592,8939.1288896203,10,13992.911854211514,0.0,8939.1288896203,10,267,8939.128889620302,8939.128889620302,0.0,41628.864551957944,41628.864551957944,6632000,0.0,267,0.0
-101.4586573811353,14441.036802136063,-101.4586573811353,8407.02305554011,10,14441.036802136063,0.0,8407.02305554011,10,268,8407.023055540112,8407.023055540112,0.0,44344.30685504561,44344.30685504561,6656000,0.0,268,0.0
-71.15103546588495,16613.308785607867,-71.15103546588495,11059.18871276487,10,16613.308785607867,0.0,11059.18871276487,10,269,11059.188712764877,11059.188712764877,0.0,44734.82953489046,44734.82953489046,6680000,0.0,269,0.0
-75.97181966121478,21245.366139665595,-75.97181966121478,14740.37255227977,10,21245.366139665595,0.0,14740.37255227977,10,270,14740.37255227977,14740.37255227977,0.0,61828.46340710634,61828.46340710634,6704000,0.0,270,0.0
-76.90624059300728,8807.136271111749,-76.90624059300728,6180.92428156985,10,8807.136271111749,0.0,6180.92428156985,10,271,6180.924281569846,6180.924281569846,0.0,23149.31128303926,23149.31128303926,6728000,0.0,271,0.0
-37.77876515893002,19150.45939611338,-37.77876515893002,15333.201499295858,10,19150.45939611338,0.0,15333.201499295858,10,272,15333.201499295852,15333.201499295852,0.1,59495.902308555684,59495.902308555684,6752000,0.1,272,0.0
-108.63308652044918,27353.36206932697,-108.63308652044918,11918.402738218732,10,27353.36206932697,0.0,11918.402738218732,10,273,11918.40273821873,11918.40273821873,0.0,89381.94701549679,89381.94701549679,6776000,0.0,273,0.0
-75.8444238276783,18237.35939245377,-75.8444238276783,9759.640257059002,10,18237.35939245377,0.0,9759.640257059002,10,274,9759.640257059003,9759.640257059003,0.0,61103.886206545714,61103.886206545714,6800000,0.0,274,0.0
4.020946716720843,13027.013702423686,4.020946716720843,11556.522997461847,10,13027.013702423686,0.0,11556.522997461847,10,275,11556.522997461845,11556.522997461845,0.0,30900.012563702865,30900.012563702865,6824000,0.0,275,0.0
-14.16259815108424,15921.614151387772,-14.16259815108424,16776.166811708437,10,15921.614151387772,0.0,16776.166811708437,10,276,16776.16681170843,16776.16681170843,0.0,50353.68842265168,50353.68842265168,6848000,0.0,276,0.0
-14.223958446508751,21241.26955305363,-14.223958446508751,28320.665907273342,10,21241.26955305363,0.0,28320.665907273342,10,277,28320.66590727334,28320.66590727334,0.0,62143.57730130928,62143.57730130928,6872000,0.0,277,0.0
-16.207090613046713,17784.325840027752,-16.207090613046713,24256.44616615003,10,17784.325840027752,0.0,24256.44616615003,10,278,24256.446166150046,24256.446166150046,0.0,62582.3319209485,62582.3319209485,6896000,0.0,278,0.0
-24.881376872217352,11097.481861506243,-24.881376872217352,14789.76320942333,10,11097.481861506243,0.0,14789.76320942333,10,279,14789.763209423336,14789.763209423336,0.0,30414.661920778693,30414.661920778693,6920000,0.0,279,0.0
-100.4651308960212,17827.548633789833,-100.4651308960212,9270.020029505278,10,17827.548633789833,0.0,9270.020029505278,10,280,9270.02002950527,9270.02002950527,0.0,56799.39229723337,56799.39229723337,6944000,0.0,280,0.0
-21.180334138290142,23611.31001269381,-21.180334138290142,31515.609196465677,10,23611.31001269381,0.0,31515.609196465677,10,281,31515.609196465673,31515.609196465673,0.0,86939.71864169375,86939.71864169375,6968000,0.0,281,0.0
-35.13974693717098,13315.12950682191,-35.13974693717098,5632.701567092793,10,13315.12950682191,0.0,5632.701567092793,10,282,5632.701567092796,5632.701567092796,0.0,44932.48883455716,44932.48883455716,6992000,0.0,282,0.0
-44.05034517417726,11307.842295368357,-44.05034517417726,5583.747413752042,10,11307.842295368357,0.0,5583.747413752042,10,283,5583.7474137520385,5583.7474137520385,0.0,32119.060075083544,32119.060075083544,7016000,0.0,283,0.0
-45.12562769179412,17113.248803417024,-45.12562769179412,13701.478352925396,10,17113.248803417024,0.0,13701.478352925396,10,284,13701.478352925402,13701.478352925402,0.0,42142.57059467552,42142.57059467552,7040000,0.0,284,0.0
37.99423998808598,13993.609367964073,37.99423998808598,22791.59085360554,10,13993.609367964073,0.0,22791.59085360554,10,285,22791.590853605536,22791.590853605536,0.0,46499.82220338063,46499.82220338063,7064000,0.0,285,0.0
-76.33262328818618,34865.14762095266,-76.33262328818618,32711.611388068046,10,34865.14762095266,0.0,32711.611388068046,10,286,32711.611388068057,32711.611388068057,0.0,101962.3098444368,101962.3098444368,7088000,0.0,286,0.0
-27.89631984501782,36603.78225279848,-27.89631984501782,23842.372669691144,10,36603.78225279848,0.0,23842.372669691144,10,287,23842.37266969114,23842.37266969114,0.0,126457.6653066224,126457.6653066224,7112000,0.0,287,0.0
-40.98779248104094,19568.523270106827,-40.98779248104094,17493.200707781172,10,19568.523270106827,0.0,17493.200707781172,10,288,17493.200707781172,17493.200707781172,0.0,53431.987811213316,53431.987811213316,7136000,0.0,288,0.0
-26.162920604158895,19938.967139151726,-26.162920604158895,22450.99535719528,10,19938.967139151726,0.0,22450.99535719528,10,289,22450.995357195272,22450.995357195272,0.0,63546.93449669022,63546.93449669022,7160000,0.0,289,0.0
5143.922193831,19095.008263792875,5143.922193831,29969.258343400892,10,19095.008263792875,0.0,29969.258343400892,10,290,29969.258343400892,29969.258343400892,0.0,64206.270718635904,64206.270718635904,7184000,0.0,290,0.0
-4.072119285585593,14504.601632356189,-4.072119285585593,21761.900564929696,10,14504.601632356189,0.0,21761.900564929696,10,291,21761.900564929696,21761.900564929696,0.0,45514.662515540695,45514.662515540695,7208000,0.0,291,0.0
-51.94837549566999,24169.32523379005,-51.94837549566999,22754.42626452632,10,24169.32523379005,0.0,22754.42626452632,10,292,22754.42626452632,22754.42626452632,0.0,62279.374984378155,62279.374984378155,7232000,0.0,292,0.0
-30.731743069344773,16235.486998216707,-30.731743069344773,15110.824495047073,10,16235.486998216707,0.0,15110.824495047073,10,293,15110.824495047074,15110.824495047074,0.0,52603.81961032922,52603.81961032922,7256000,0.0,293,0.0
-25.259928410937633,33241.38006201665,-25.259928410937633,24554.562953824163,10,33241.38006201665,0.0,24554.562953824163,10,294,24554.562953824166,24554.562953824166,0.0,114682.72839119488,114682.72839119488,7280000,0.0,294,0.0
-35.181747721983534,17908.952327244828,-35.181747721983534,20528.646663055737,10,17908.952327244828,0.0,20528.646663055737,10,295,20528.646663055744,20528.646663055744,0.0,45753.58991449225,45753.58991449225,7304000,0.0,295,0.0
-72.97128825982651,14097.378550289819,-72.97128825982651,13818.340713733076,10,14097.378550289819,0.0,13818.340713733076,10,296,13818.340713733074,13818.340713733074,0.0,46167.94321398612,46167.94321398612,7328000,0.0,296,0.0
-15.276170346590611,22741.46363424158,-15.276170346590611,32496.65115715171,10,22741.46363424158,0.0,32496.65115715171,10,297,32496.651157151715,32496.651157151715,0.0,83180.38596635355,83180.38596635355,7352000,0.0,297,0.0
9250.687077989149,21874.028994267126,9250.687077989149,38210.82460507944,10,21874.028994267126,0.0,38210.82460507944,10,298,38210.82460507944,38210.82460507944,0.0,80667.67401477727,80667.67401477727,7376000,0.0,298,0.0
-133.23350544212863,7353.389353689157,-133.23350544212863,4299.733816449838,10,7353.389353689157,0.0,4299.733816449838,10,299,4299.733816449838,4299.733816449838,0.0,22637.75874691135,22637.75874691135,7400000,0.0,299,0.0
-26.422378618890423,15572.32684372562,-26.422378618890423,21030.928029711824,10,15572.32684372562,0.0,21030.928029711824,10,300,21030.92802971183,21030.92802971183,0.0,44170.71269735371,44170.71269735371,7424000,0.0,300,0.0
-24.2331691046244,15348.464630675035,-24.2331691046244,25044.654418411963,10,15348.464630675035,0.0,25044.654418411963,10,301,25044.654418411974,25044.654418411974,0.0,45646.016246043124,45646.016246043124,7448000,0.0,301,0.0
-55.751653088909265,16581.069496352364,-55.751653088909265,33074.43138602342,10,16581.069496352364,0.0,33074.43138602342,10,302,33074.431386023425,33074.431386023425,0.0,64815.30875426555,64815.30875426555,7472000,0.0,302,0.0
-19.1468586095743,20641.625151780867,-19.1468586095743,21111.812214773105,10,20641.625151780867,0.0,21111.812214773105,10,303,21111.812214773097,21111.812214773097,0.0,56713.86667577976,56713.86667577976,7496000,0.0,303,0.0
-30.01425444821937,27923.699102199113,-30.01425444821937,26719.713863116842,10,27923.699102199113,0.0,26719.713863116842,10,304,26719.713863116842,26719.713863116842,0.0,81957.53938164139,81957.53938164139,7520000,0.0,304,0.0
-17.30152120709878,18807.449468868945,-17.30152120709878,25160.930182395143,10,18807.449468868945,0.0,25160.930182395143,10,305,25160.930182395146,25160.930182395146,0.0,68133.55237094515,68133.55237094515,7544000,0.0,305,0.0
-9.578155421348361,15235.312053295942,-9.578155421348361,19391.88663730303,10,15235.312053295942,0.0,19391.88663730303,10,306,19391.886637303025,19391.886637303025,0.0,50737.36251887406,50737.36251887406,7568000,0.0,306,0.0
-22.17232499403522,16662.481964162333,-22.17232499403522,22464.587259848067,10,16662.481964162333,0.0,22464.587259848067,10,307,22464.58725984807,22464.58725984807,0.0,52049.04434866569,52049.04434866569,7592000,0.0,307,0.0
-29.728362593611486,19467.014028286856,-29.728362593611486,20916.805185899295,10,19467.014028286856,0.0,20916.805185899295,10,308,20916.80518589929,20916.80518589929,0.0,64263.046173955016,64263.046173955016,7616000,0.0,308,0.0
-41.370366084278814,26790.44619062036,-41.370366084278814,20624.362868716467,10,26790.44619062036,0.0,20624.362868716467,10,309,20624.36286871648,20624.36286871648,0.1,77523.3646832835,77523.3646832835,7640000,0.1,309,0.0
-73.97572437023423,21473.45260121696,-73.97572437023423,23330.17322668925,10,21473.45260121696,0.0,23330.17322668925,10,310,23330.173226689243,23330.173226689243,0.0,55156.98465136273,55156.98465136273,7664000,0.0,310,0.0
-10.176934532561742,29382.13994702076,-10.176934532561742,34040.420390723535,10,29382.13994702076,0.0,34040.420390723535,10,311,34040.42039072354,34040.42039072354,0.0,106736.83382212218,106736.83382212218,7688000,0.0,311,0.0
-86.65725537328579,16576.348332877056,-86.65725537328579,16761.423503024413,10,16576.348332877056,0.0,16761.423503024413,10,312,16761.423503024413,16761.423503024413,0.0,45163.79811826595,45163.79811826595,7712000,0.0,312,0.0
-39.26024764560587,17364.107668859735,-39.26024764560587,14993.012648320477,10,17364.107668859735,0.0,14993.012648320477,10,313,14993.012648320477,14993.012648320477,0.0,42541.99800414442,42541.99800414442,7736000,0.0,313,0.0
-60.8361898068372,21051.31902559112,-60.8361898068372,22158.511171328202,10,21051.31902559112,0.0,22158.511171328202,10,314,22158.511171328195,22158.511171328195,0.0,59489.17007422776,59489.17007422776,7760000,0.0,314,0.0
-53.30059536699729,13850.430800821645,-53.30059536699729,10304.141420074517,10,13850.430800821645,0.0,10304.141420074517,10,315,10304.14142007452,10304.14142007452,0.0,40370.85918553572,40370.85918553572,7784000,0.0,315,0.0
6008.460927058751,14566.01296432116,6008.460927058751,30092.409198654303,10,14566.01296432116,0.0,30092.409198654303,10,316,30092.409198654303,30092.409198654303,0.0,54426.21573726761,54426.21573726761,7808000,0.0,316,0.0
-15.859078902492598,15893.493270738403,-15.859078902492598,29780.386579319,10,15893.493270738403,0.0,29780.386579319,10,317,29780.386579318998,29780.386579318998,0.0,50034.49761450914,50034.49761450914,7832000,0.0,317,0.0
-17.95806668359097,22466.609809496338,-17.95806668359097,29487.05805518913,10,22466.609809496338,0.0,29487.05805518913,10,318,29487.058055189125,29487.058055189125,0.0,72919.77485689436,72919.77485689436,7856000,0.0,318,0.0
-33.96313636414752,12945.649487446653,-33.96313636414752,10031.619237830662,10,12945.649487446653,0.0,10031.619237830662,10,319,10031.619237830659,10031.619237830659,0.0,34423.95475152827,34423.95475152827,7880000,0.0,319,0.0
-2.472561730858391,35243.03470941705,-2.472561730858391,37141.34744286133,10,35243.03470941705,0.0,37141.34744286133,10,320,37141.347442861326,37141.347442861326,0.0,126605.09307067397,126605.09307067397,7904000,0.0,320,0.0
16019.562736282158,38152.708765850366,16019.562736282158,53255.87759368836,10,38152.708765850366,0.0,53255.87759368836,10,321,53255.877593688354,53255.877593688354,0.0,146539.61242107334,146539.61242107334,7928000,0.0,321,0.0
-14.65171190689515,24718.33746231646,-14.65171190689515,28208.21478350025,10,24718.33746231646,0.0,28208.21478350025,10,322,28208.214783500258,28208.214783500258,0.0,68564.03732540108,68564.03732540108,7952000,0.0,322,0.0
6045.26815765688,12809.805501953952,6045.26815765688,21767.474092658747,10,12809.805501953952,0.0,21767.474092658747,10,323,21767.474092658747,21767.474092658747,0.0,47185.714997463874,47185.714997463874,7976000,0.0,323,0.0
-27.912895733422303,19613.825865443818,-27.912895733422303,14114.43755821061,10,19613.825865443818,0.0,14114.43755821061,10,324,14114.437558210611,14114.437558210611,0.0,65509.86218437644,65509.86218437644,8000000,0.0,324,0.0
-114.98359197332073,15251.935874003526,-114.98359197332073,12515.694513691496,10,15251.935874003526,0.0,12515.694513691496,10,325,12515.694513691498,12515.694513691498,0.0,50615.82527423883,50615.82527423883,8024000,0.0,325,0.0
5946.573749012421,17915.06196451542,5946.573749012421,40612.53468154679,10,17915.06196451542,0.0,40612.53468154679,10,326,40612.534681546786,40612.534681546786,0.0,66101.47739611422,66101.47739611422,8048000,0.0,326,0.0
-40.4254326267489,19167.012029630972,-40.4254326267489,21360.656200739882,10,19167.012029630972,0.0,21360.656200739882,10,327,21360.656200739886,21360.656200739886,0.0,56609.96112948322,56609.96112948322,8072000,0.0,327,0.0
-17.50713801671979,14346.285769876082,-17.50713801671979,19833.01188134786,10,14346.285769876082,0.0,19833.01188134786,10,328,19833.011881347862,19833.011881347862,0.0,46870.81325747542,46870.81325747542,8096000,0.0,328,0.0
-96.70849528592703,22490.236499081562,-96.70849528592703,19312.711350104226,10,22490.236499081562,0.0,19312.711350104226,10,329,19312.711350104226,19312.711350104226,0.0,55715.58701827501,55715.58701827501,8120000,0.0,329,0.0
7101.259868975775,22108.792040448498,7101.259868975775,23187.712718277176,10,22108.792040448498,0.0,23187.712718277176,10,330,23187.71271827717,23187.71271827717,0.0,85996.84321478075,85996.84321478075,8144000,0.0,330,0.0
-58.87890745999653,31231.738959055736,-58.87890745999653,31325.521919061408,10,31231.738959055736,0.0,31325.521919061408,10,331,31325.5219190614,31325.5219190614,0.1,97358.1210663518,97358.1210663518,8168000,0.1,331,0.0
-32.744970580064184,14570.617501282693,-32.744970580064184,21268.537861026427,10,14570.617501282693,0.0,21268.537861026427,10,332,21268.537861026434,21268.537861026434,0.0,38132.744192027414,38132.744192027414,8192000,0.0,332,0.0
-146.30349450791127,21987.365058986023,-146.30349450791127,13187.329696265899,10,21987.365058986023,0.0,13187.329696265899,10,333,13187.329696265904,13187.329696265904,0.0,64771.67361721093,64771.67361721093,8216000,0.0,333,0.0
-120.23931301839289,39818.74332222738,-120.23931301839289,26810.90117123399,10,39818.74332222738,0.0,26810.90117123399,10,334,26810.90117123399,26810.90117123399,0.1,113431.00757020392,113431.00757020392,8240000,0.1,334,0.0
-120.31974758308696,15758.276343912094,-120.31974758308696,12658.754294284925,10,15758.276343912094,0.0,12658.754294284925,10,335,12658.754294284929,12658.754294284929,0.0,50971.9161871918,50971.9161871918,8264000,0.0,335,0.0
1810.4953129188289,13961.379656610387,1810.4953129188289,18114.922454852007,10,13961.379656610387,0.0,18114.922454852007,10,336,18114.92245485201,18114.92245485201,0.0,44823.994114615365,44823.994114615365,8288000,0.0,336,0.0
-18.124420162986716,15609.229692981344,-18.124420162986716,14947.2887743253,10,15609.229692981344,0.0,14947.2887743253,10,337,14947.288774325303,14947.288774325303,0.0,46902.95852205786,46902.95852205786,8312000,0.0,337,0.0
-23.305525245655485,28532.560777469982,-23.305525245655485,36673.818394343834,10,28532.560777469982,0.0,36673.818394343834,10,338,36673.818394343834,36673.818394343834,0.0,105314.60861868107,105314.60861868107,8336000,0.0,338,0.0
-72.37636810995846,19215.38696336043,-72.37636810995846,15944.294059343423,10,19215.38696336043,0.0,15944.294059343423,10,339,15944.294059343432,15944.294059343432,0.0,46830.629285844036,46830.629285844036,8360000,0.0,339,0.0
-17.242366515120796,18571.092072406616,-17.242366515120796,31331.366266451438,10,18571.092072406616,0.0,31331.366266451438,10,340,31331.366266451445,31331.366266451445,0.0,60335.25777247848,60335.25777247848,8384000,0.0,340,0.0
-24.794858331161183,20366.669354354817,-24.794858331161183,19052.38875407668,10,20366.669354354817,0.0,19052.38875407668,10,341,19052.38875407668,19052.38875407668,0.0,52622.24854271477,52622.24854271477,8408000,0.0,341,0.0
-155.25663707299887,20547.20926921714,-155.25663707299887,13984.245980739477,10,20547.20926921714,0.0,13984.245980739477,10,342,13984.24598073948,13984.24598073948,0.0,65577.03183817903,65577.03183817903,8432000,0.0,342,0.0
-135.77010911275838,17570.505543283743,-135.77010911275838,12752.315409757954,10,17570.505543283743,0.0,12752.315409757954,10,343,12752.315409757959,12752.315409757959,0.0,48213.86677906422,48213.86677906422,8456000,0.0,343,0.0
-143.0172653982872,17312.744465070522,-143.0172653982872,12480.999093344773,10,17312.744465070522,0.0,12480.999093344773,10,344,12480.999093344772,12480.999093344772,0.0,43576.12229838656,43576.12229838656,8480000,0.0,344,0.0
-135.3787589423021,22218.661712832127,-135.3787589423021,14889.07271190415,10,22218.661712832127,0.0,14889.07271190415,10,345,14889.072711904144,14889.072711904144,0.0,70806.27231427837,70806.27231427837,8504000,0.0,345,0.0
-119.49938035491846,15229.349560154884,-119.49938035491846,11729.91553436016,10,15229.349560154884,0.0,11729.91553436016,10,346,11729.915534360163,11729.915534360163,0.0,37075.46387631501,37075.46387631501,8528000,0.0,346,0.0
-139.65676611395665,20533.289880715085,-139.65676611395665,16774.23038271378,10,20533.289880715085,0.0,16774.23038271378,10,347,16774.230382713777,16774.230382713777,0.0,64846.464023121334,64846.464023121334,8552000,0.0,347,0.0
-107.55150451606407,11541.621119422369,-107.55150451606407,13158.534282038285,10,11541.621119422369,0.0,13158.534282038285,10,348,13158.534282038288,13158.534282038288,0.0,30216.569662313548,30216.569662313548,8576000,0.0,348,0.0
-13.378986896490757,16257.840672562606,-13.378986896490757,27803.254661701976,10,16257.840672562606,0.0,27803.254661701976,10,349,27803.25466170198,27803.25466170198,0.0,65408.319157555576,65408.319157555576,8600000,0.0,349,0.0
-12.255389234372345,15723.835509873681,-12.255389234372345,19954.880348791627,10,15723.835509873681,0.0,19954.880348791627,10,350,19954.88034879163,19954.88034879163,0.0,48897.16788417538,48897.16788417538,8624000,0.0,350,0.0
-17.34370317837841,16698.060833131993,-17.34370317837841,22925.424611594208,10,16698.060833131993,0.0,22925.424611594208,10,351,22925.4246115942,22925.4246115942,0.0,48665.18150099898,48665.18150099898,8648000,0.0,351,0.0
-22.965642522588222,15046.183338367468,-22.965642522588222,21011.70529135702,10,15046.183338367468,0.0,21011.70529135702,10,352,21011.705291357015,21011.705291357015,0.0,46109.58975459728,46109.58975459728,8672000,0.0,352,0.0
