MetaTest/faucet-close-v1/TerminationRate,MetaTest/faucet-close-v1/AverageDiscountedReturn,MetaTest/Average/SuccessRate,MetaTest/Average/Iteration,MetaTest/faucet-close-v1/StdReturn,TotalEnvSteps,MetaTest/faucet-close-v1/MaxReturn,MetaTest/Average/AverageReturn,MetaTest/Average/TerminationRate,MetaTest/faucet-close-v1/SuccessRate,MetaTest/Average/MaxReturn,MetaTest/Average/MinReturn,MetaTest/Average/NumTrajs,MetaTest/Average/AverageDiscountedReturn,MetaTest/faucet-close-v1/Iteration,MetaTest/faucet-close-v1/NumTrajs,MetaTest/Average/StdReturn,MetaTest/faucet-close-v1/MinReturn,MetaTest/faucet-close-v1/AverageReturn
0.0,18204.26038245453,0.1,244,30597.31174542927,6080000,107466.29325947815,18204.260382454526,0.0,0.1,107466.29325947815,-54.08157230284803,10,18204.26038245453,244,10,30597.31174542927,-54.08157230284803,18204.260382454526
0.0,40258.37490538525,0.3,245,45727.99650811348,6104000,128666.15179631136,40258.37490538525,0.0,0.3,128666.15179631136,-55.71007050317785,10,40258.37490538525,245,10,45727.99650811348,-55.71007050317785,40258.37490538525
0.0,40870.296775321025,0.2,246,50507.15780001314,6128000,170049.0188959975,40870.29677532103,0.0,0.2,170049.0188959975,-13.113620077527283,10,40870.296775321025,246,10,50507.15780001314,-13.113620077527283,40870.29677532103
0.0,49722.27948066912,0.4,247,41300.26022138991,6152000,157131.74239786746,49722.27948066912,0.0,0.4,157131.74239786746,17056.60409510856,10,49722.27948066912,247,10,41300.26022138991,17056.60409510856,49722.27948066912
0.0,26494.39351680308,0.2,248,47871.23469073674,6176000,146309.9674242313,26494.393516803084,0.0,0.2,146309.9674242313,-57.14172625809414,10,26494.39351680308,248,10,47871.23469073674,-57.14172625809414,26494.393516803084
0.0,37030.47620883233,0.2,249,46513.76139212579,6200000,169139.10552029693,37030.47620883233,0.0,0.2,169139.10552029693,9794.79962990098,10,37030.47620883233,249,10,46513.76139212579,9794.79962990098,37030.47620883233
0.0,62307.16471256207,0.4,250,56758.56333266554,6224000,185713.42480218835,62307.16471256207,0.0,0.4,185713.42480218835,15674.86708069814,10,62307.16471256207,250,10,56758.56333266554,15674.86708069814,62307.16471256207
0.0,22741.221987366116,0.1,251,25094.611831930546,6248000,94531.37050892155,22741.22198736611,0.0,0.1,94531.37050892155,-50.31908818798485,10,22741.221987366116,251,10,25094.611831930546,-50.31908818798485,22741.22198736611
0.0,22201.496444061202,0.1,252,22213.974909131008,6272000,84890.94474198799,22201.496444061202,0.0,0.1,84890.94474198799,-57.454748473598166,10,22201.496444061202,252,10,22213.974909131008,-57.454748473598166,22201.496444061202
0.0,105320.5283489417,0.6,253,71006.04059720186,6296000,187996.38367658682,105320.5283489417,0.0,0.6,187996.38367658682,17251.611292996804,10,105320.5283489417,253,10,71006.04059720186,17251.611292996804,105320.5283489417
0.0,54457.480581726224,0.3,254,63257.95828929254,6320000,185392.992125211,54457.480581726224,0.0,0.3,185392.992125211,-57.662259414239436,10,54457.480581726224,254,10,63257.95828929254,-57.662259414239436,54457.480581726224
0.0,47198.544237598115,0.3,255,56332.56945079127,6344000,144886.15034294917,47198.544237598115,0.0,0.3,144886.15034294917,-52.34976072554782,10,47198.544237598115,255,10,56332.56945079127,-52.34976072554782,47198.544237598115
0.0,20100.41974867557,0.0,256,1793.8213946910603,6368000,22918.54765517224,20100.419748675566,0.0,0.0,22918.54765517224,16166.079499118538,10,20100.41974867557,256,10,1793.8213946910603,16166.079499118538,20100.419748675566
0.0,29597.72081942342,0.2,257,37781.090574302005,6392000,129401.13215923583,29597.72081942341,0.0,0.2,129401.13215923583,-49.20683047354015,10,29597.72081942342,257,10,37781.090574302005,-49.20683047354015,29597.72081942341
0.0,51619.54383337687,0.5,258,45109.03597939543,6416000,138716.22384419627,51619.54383337685,0.0,0.5,138716.22384419627,3186.1666716082837,10,51619.54383337687,258,10,45109.03597939543,3186.1666716082837,51619.54383337685
0.0,17263.60981431303,0.0,259,3518.452963875413,6440000,20360.769012754732,17263.60981431303,0.0,0.0,20360.769012754732,9228.12070012703,10,17263.60981431303,259,10,3518.452963875413,9228.12070012703,17263.60981431303
0.0,69744.04937004455,0.5,260,67888.09732210281,6464000,181347.24117431528,69744.04937004457,0.0,0.5,181347.24117431528,15393.959303684269,10,69744.04937004455,260,10,67888.09732210281,15393.959303684269,69744.04937004457
0.0,34595.38562290386,0.2,261,45225.7212120629,6488000,169245.13458535494,34595.385622903865,0.0,0.2,169245.13458535494,12264.925512023376,10,34595.38562290386,261,10,45225.7212120629,12264.925512023376,34595.385622903865
0.0,58483.17696417203,0.5,262,52032.53288253374,6512000,170122.0860690758,58483.17696417201,0.0,0.5,170122.0860690758,17715.691898152345,10,58483.17696417203,262,10,52032.53288253374,17715.691898152345,58483.17696417201
0.0,42126.516515639225,0.4,263,38673.41013516352,6536000,122655.99671102704,42126.51651563922,0.0,0.4,122655.99671102704,-13.332870572313034,10,42126.516515639225,263,10,38673.41013516352,-13.332870572313034,42126.51651563922
0.0,43944.599504939295,0.3,264,45705.90715033679,6560000,135001.9862035159,43944.59950493927,0.0,0.3,135001.9862035159,-54.38082007333366,10,43944.599504939295,264,10,45705.90715033679,-54.38082007333366,43944.59950493927
0.0,27011.381666484813,0.1,265,27061.76251241786,6584000,89809.70319581348,27011.381666484805,0.0,0.1,89809.70319581348,-53.11073374843272,10,27011.381666484813,265,10,27061.76251241786,-53.11073374843272,27011.381666484805
0.0,45190.5735970382,0.2,266,53428.32081596455,6608000,164266.0703564778,45190.573597038216,0.0,0.2,164266.0703564778,-57.28652217633899,10,45190.5735970382,266,10,53428.32081596455,-57.28652217633899,45190.573597038216
