GaussianMLPPolicy/Entropy,Average/NumEpisodes,MetaTest/handle-pull-v1/StdReturn,MetaTest/Average/AverageReturn,MetaTest/Average/SuccessRate,handle-pull-v1/Iteration,Average/AverageDiscountedReturn,MetaTest/handle-pull-v1/MinReturn,Iteration,handle-pull-v1/AverageDiscountedReturn,GaussianMLPPolicy/KLAfter,MetaTest/Average/MaxReturn,MetaTest/Average/Iteration,MetaTest/Average/TerminationRate,Average/SuccessRate,TotalEnvSteps,MetaTest/handle-pull-v1/Iteration,GaussianMLPPolicy/LossBefore,GaussianMLPPolicy/LossAfter,handle-pull-v1/MinReturn,Average/MinReturn,MetaTest/handle-pull-v1/AverageDiscountedReturn,handle-pull-v1/NumEpisodes,MetaTest/handle-pull-v1/SuccessRate,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/StdReturn,handle-pull-v1/TerminationRate,Average/StdReturn,GaussianMLPPolicy/dLoss,handle-pull-v1/SuccessRate,GaussianMLPPolicy/KLBefore,Average/MaxReturn,MetaTest/handle-pull-v1/MaxReturn,MetaTest/handle-pull-v1/AverageReturn,handle-pull-v1/StdReturn,Average/AverageReturn,MetaTest/Average/NumEpisodes,Average/TerminationRate,Average/Iteration,MetaTest/handle-pull-v1/TerminationRate,MetaTest/Average/MinReturn,handle-pull-v1/MaxReturn,handle-pull-v1/AverageReturn,MetaTest/handle-pull-v1/NumEpisodes
5.732497215270996,200,0.0,1201.2151581967523,0.0,22,3581.4364361426606,1201.2151581967523,22,3581.4364361426606,1.7143626109827892e-06,1201.2151581967523,22,0.0,0.0,1840000,22,3.4321183761676366e-07,3.4078956900884805e-07,-41.54751076572797,-41.54751076572797,1201.215158196752,200,0.0,1201.215158196752,0.0,0.0,14527.218252748684,2.422268607915612e-09,0.0,0.0,46461.9423274003,1201.2151581967523,1201.2151581967523,14527.218252748684,10371.613112179877,1,0.0,22,0.0,1201.2151581967523,46461.9423274003,10371.613112179877,1
5.733418941497803,200,0.0,20809.588632155315,0.0,23,3212.9248437260994,20809.588632155315,23,3212.9248437260994,9.020539437187836e-05,20809.588632155315,23,0.0,0.0,1920000,23,1.0189047543462948e-06,8.907491064746864e-07,-41.305964216580385,-41.305964216580385,20809.588632155304,200,0.0,20809.588632155304,0.0,0.0,12890.579963368316,1.2815564787160838e-07,0.0,0.0,44854.90445027439,20809.588632155315,20809.588632155315,12890.579963368316,8845.422777218173,1,0.0,23,0.0,20809.588632155315,44854.90445027439,8845.422777218173,1
5.7325029373168945,200,0.0,4851.132667750977,0.0,24,4274.31569751335,4851.132667750977,24,4274.31569751335,1.1413552783778869e-05,4851.132667750977,24,0.0,0.0,2000000,24,-1.0475674798726686e-06,-1.063714762494783e-06,-43.225014941802115,-43.225014941802115,4851.132667750982,200,0.0,4851.132667750982,0.0,0.0,15728.247616030212,1.614728262211429e-08,0.0,0.0,52728.92069162045,4851.132667750977,4851.132667750977,15728.247616030212,12338.162124034317,1,0.0,24,0.0,4851.132667750977,52728.92069162045,12338.162124034317,1
5.730460166931152,200,0.0,-14.967160345611262,0.0,25,2797.8662884588557,-14.967160345611262,25,2797.8662884588557,1.667899232415948e-05,-14.967160345611262,25,0.0,0.0,2080000,25,-2.1927376110397745e-06,-2.216342636529589e-06,-50.65618641496183,-50.65618641496183,-14.967160345611255,200,0.0,-14.967160345611255,0.0,0.0,12986.324703694287,2.360502548981458e-08,0.0,0.0,47024.34364988456,-14.967160345611262,-14.967160345611262,12986.324703694287,8071.9148170341105,1,0.0,25,0.0,-14.967160345611262,47024.34364988456,8071.9148170341105,1
5.73098087310791,200,0.0,-24.761987246476256,0.0,26,3595.3306187213457,-24.761987246476256,26,3595.3306187213457,1.5991787222446874e-05,-24.761987246476256,26,0.0,0.0,2160000,26,4.6960948907326383e-07,4.4697861767417635e-07,-43.66814068214442,-43.66814068214442,-24.76198724647624,200,0.0,-24.76198724647624,0.0,0.0,14152.008532810258,2.2630871399087482e-08,0.0,0.0,44752.10232055284,-24.761987246476256,-24.761987246476256,14152.008532810258,10674.741866745513,1,0.0,26,0.0,-24.761987246476256,44752.10232055284,10674.741866745513,1
5.727056980133057,200,0.0,-35.2120838139933,0.0,27,3323.10632444654,-35.2120838139933,27,3323.10632444654,4.745628029922955e-05,-35.2120838139933,27,0.0,0.0,2240000,27,-5.46359615327674e-06,-5.530868293135427e-06,-45.89726183771584,-45.89726183771584,-35.212083813993296,200,0.0,-35.212083813993296,0.0,0.0,13638.901701497149,6.72721398586873e-08,0.0,0.0,50047.9526180715,-35.2120838139933,-35.2120838139933,13638.901701497149,9668.84123622069,1,0.0,27,0.0,-35.2120838139933,50047.9526180715,9668.84123622069,1
5.728518486022949,200,0.0,-14.403122596065213,0.0,28,3577.590103248382,-14.403122596065213,28,3577.590103248382,1.5285004337783903e-05,-14.403122596065213,28,0.0,0.0,2320000,28,1.4991810530773364e-06,1.4775448562431848e-06,-52.403582382220016,-52.403582382220016,-14.403122596065204,200,0.0,-14.403122596065204,0.0,0.0,14190.166999038951,2.1636196834151633e-08,0.0,0.0,46382.41247483671,-14.403122596065213,-14.403122596065213,14190.166999038951,10429.883108556456,1,0.0,28,0.0,-14.403122596065213,46382.41247483671,10429.883108556456,1
5.72705602645874,200,0.0,37521.98700794127,0.0,29,3392.1909599002774,37521.98700794127,29,3392.1909599002774,1.2262133168405853e-05,37521.98700794127,29,0.0,0.0,2400000,29,-1.3269770988699747e-06,-1.3443366242427146e-06,-47.73825868759242,-47.73825868759242,37521.98700794127,200,0.0,37521.98700794127,0.0,0.0,14577.44962957177,1.735952537273988e-08,0.0,0.0,54001.3751696056,37521.98700794127,37521.98700794127,14577.44962957177,9862.706145728656,1,0.0,29,0.0,37521.98700794127,54001.3751696056,9862.706145728656,1
5.7278876304626465,200,0.0,41587.59278591909,0.0,30,3647.0694493329756,41587.59278591909,30,3647.0694493329756,2.4326236598426476e-05,41587.59278591909,30,0.0,0.0,2480000,30,8.455853048872086e-07,8.11116137811041e-07,-42.94150382028085,-42.94150382028085,41587.592785919085,200,0.0,41587.592785919085,0.0,0.0,13714.347260105988,3.446916707616765e-08,0.0,0.0,48409.14372344793,41587.59278591909,41587.59278591909,13714.347260105988,10010.271006892246,1,0.0,30,0.0,41587.59278591909,48409.14372344793,10010.271006892246,1
5.730349540710449,200,0.0,711.4416270370142,0.0,31,3684.022688283925,711.4416270370142,31,3684.022688283925,1.6705340385669842e-05,711.4416270370142,31,0.0,0.0,2560000,31,2.377765213168459e-06,2.354121079406468e-06,-39.9014902213426,-39.9014902213426,711.4416270370148,200,0.0,711.4416270370148,0.0,0.0,13808.089914128754,2.3644133761990815e-08,0.0,0.0,47746.236795626646,711.4416270370142,711.4416270370142,13808.089914128754,9953.067887466752,1,0.0,31,0.0,711.4416270370142,47746.236795626646,9953.067887466752,1
5.731368541717529,200,0.0,-19.518224142677987,0.0,32,4570.768544843457,-19.518224142677987,32,4570.768544843457,2.2339660063153133e-05,-19.518224142677987,32,0.0,0.0,2640000,32,1.0887963526329258e-06,1.0571714028628776e-06,-41.87321689067703,-41.87321689067703,-19.518224142678,200,0.0,-19.518224142678,0.0,0.0,15597.375975606796,3.162494977004826e-08,0.0,0.0,45481.149752396916,-19.518224142677987,-19.518224142677987,15597.375975606796,13188.106671522073,1,0.0,32,0.0,-19.518224142677987,45481.149752396916,13188.106671522073,1
5.727633476257324,200,0.0,5104.133101979329,0.0,33,3355.8933936239278,5104.133101979329,33,3355.8933936239278,1.450065155950142e-05,5104.133101979329,33,0.0,0.0,2720000,33,-3.6125306905887555e-06,-3.6330616239865776e-06,-46.71856309102241,-46.71856309102241,5104.133101979331,200,0.0,5104.133101979331,0.0,0.0,14382.414203058304,2.0530933397822082e-08,0.0,0.0,51420.10064120476,5104.133101979329,5104.133101979329,14382.414203058304,9420.134752034643,1,0.0,33,0.0,5104.133101979329,51420.10064120476,9420.134752034643,1
5.725041389465332,200,0.0,2660.804681179715,0.0,34,4930.335174843287,2660.804681179715,34,4930.335174843287,1.2080211490683723e-05,2660.804681179715,34,0.0,0.0,2800000,34,-2.5802032723731827e-06,-2.5972801722673466e-06,-39.42707920908183,-39.42707920908183,2660.8046811797135,200,0.0,2660.8046811797135,0.0,0.0,15934.949395438545,1.7076899894163944e-08,0.0,0.0,48049.364145141626,2660.804681179715,2660.804681179715,15934.949395438545,14044.327803506792,1,0.0,34,0.0,2660.804681179715,48049.364145141626,14044.327803506792,1
5.722419261932373,200,0.0,44019.234847129235,0.0,35,3629.090758814435,44019.234847129235,35,3629.090758814435,1.0447821296111215e-05,44019.234847129235,35,0.0,0.0,2880000,35,-2.343776031921152e-06,-2.35858237829234e-06,-43.73195887485051,-43.73195887485051,44019.23484712926,200,0.0,44019.23484712926,0.0,0.0,14318.417933408911,1.4806346371187828e-08,0.0,0.0,45584.736043543446,44019.234847129235,44019.234847129235,14318.417933408911,10703.446554110786,1,0.0,35,0.0,44019.234847129235,45584.736043543446,10703.446554110786,1
5.723172187805176,200,0.0,30139.65044511,0.0,36,3958.4643351109635,30139.65044511,36,3958.4643351109635,4.319386334827868e-06,30139.65044511,36,0.0,0.0,2960000,36,7.151001000238466e-07,7.089897735568229e-07,-39.10233745224795,-39.10233745224795,30139.65044510998,200,0.0,30139.65044510998,0.0,0.0,15347.856375515357,6.110326467023697e-09,0.0,0.0,45587.697813583174,30139.65044511,30139.65044511,15347.856375515357,11057.307820942859,1,0.0,36,0.0,30139.65044511,45587.697813583174,11057.307820942859,1
5.723299503326416,200,0.0,9960.384946227265,0.0,37,5102.171197850526,9960.384946227265,37,5102.171197850526,8.893655831343494e-06,9960.384946227265,37,0.0,0.0,3040000,37,1.117794425908869e-07,9.9189719549031e-08,-40.255727743850464,-40.255727743850464,9960.384946227272,200,0.0,9960.384946227272,0.0,0.0,16241.882868240877,1.2589723041855905e-08,0.0,0.0,48104.7205560331,9960.384946227265,9960.384946227265,16241.882868240877,14868.791157732418,1,0.0,37,0.0,9960.384946227265,48104.7205560331,14868.791157732418,1
5.724425315856934,200,0.0,42067.211166969726,0.0,38,4335.242822825291,42067.211166969726,38,4335.242822825291,1.3089568710711319e-05,42067.211166969726,38,0.0,0.0,3120000,38,1.5663783869968029e-06,1.5478508430533111e-06,-44.81880381776804,-44.81880381776804,42067.21116696971,200,0.0,42067.21116696971,0.0,0.0,15392.787518853824,1.8527543943491764e-08,0.0,0.0,46988.89942415812,42067.211166969726,42067.211166969726,15392.787518853824,12614.12970019319,1,0.0,38,0.0,42067.211166969726,46988.89942415812,12614.12970019319,1
5.727922439575195,200,0.0,5097.022860936436,0.0,39,4198.308553275387,5097.022860936436,39,4198.308553275387,7.458022537321085e-06,5097.022860936436,39,0.0,0.0,3200000,39,2.9489533517335076e-06,2.938402985819266e-06,-44.711125963289966,-44.711125963289966,5097.02286093643,200,0.0,5097.02286093643,0.0,0.0,15928.098707387488,1.055036591424141e-08,0.0,0.0,54246.12527204004,5097.022860936436,5097.022860936436,15928.098707387488,11960.140822917914,1,0.0,39,0.0,5097.022860936436,54246.12527204004,11960.140822917914,1
5.725624084472656,200,0.0,-20.771876301158322,0.0,40,4075.027793674044,-20.771876301158322,40,4075.027793674044,1.4318991816253401e-05,-20.771876301158322,40,0.0,0.0,3280000,40,-1.930777898451197e-06,-1.951053263837821e-06,-46.16001658649036,-46.16001658649036,-20.77187630115832,200,0.0,-20.77187630115832,0.0,0.0,14717.962380322193,2.027536538662389e-08,0.0,0.0,53991.20697462338,-20.771876301158322,-20.771876301158322,14717.962380322193,11285.796701360085,1,0.0,40,0.0,-20.771876301158322,53991.20697462338,11285.796701360085,1
5.7250752449035645,200,0.0,-19.36186318374891,0.0,41,3968.060097672357,-19.36186318374891,41,3968.060097672357,3.829299203061964e-06,-19.36186318374891,41,0.0,0.0,3360000,41,-5.054525331615878e-07,-5.108454956825881e-07,-41.3912197961006,-41.3912197961006,-19.361863183748913,200,0.0,-19.361863183748913,0.0,0.0,15185.735866659437,5.3929625210003e-09,0.0,0.0,44918.0051272752,-19.36186318374891,-19.36186318374891,15185.735866659437,11177.474256915624,1,0.0,41,0.0,-19.36186318374891,44918.0051272752,11177.474256915624,1
5.7266340255737305,200,0.0,-13.905132836381654,0.0,42,4232.990701642705,-13.905132836381654,42,4232.990701642705,5.63513503948343e-06,-13.905132836381654,42,0.0,0.0,3440000,42,1.680949708315893e-06,1.6729734397813445e-06,-50.24484561541354,-50.24484561541354,-13.90513283638165,200,0.0,-13.90513283638165,0.0,0.0,15916.93249600252,7.97626853454858e-09,0.0,0.0,45355.24997584491,-13.905132836381654,-13.905132836381654,15916.93249600252,12084.579482706222,1,0.0,42,0.0,-13.905132836381654,45355.24997584491,12084.579482706222,1
5.727559566497803,200,0.0,718.2660305989652,0.0,43,4035.253497030281,718.2660305989652,43,4035.253497030281,1.1543304935912602e-05,718.2660305989652,43,0.0,0.0,3520000,43,1.23819529562752e-06,1.2218599749758141e-06,-47.40712987754351,-47.40712987754351,718.2660305989657,200,0.0,718.2660305989657,0.0,0.0,15972.60153223805,1.6335320651705842e-08,0.0,0.0,47468.47100210609,718.2660305989652,718.2660305989652,15972.60153223805,11839.753564954675,1,0.0,43,0.0,718.2660305989652,47468.47100210609,11839.753564954675,1
5.727808952331543,200,0.0,13852.413366341023,0.0,44,3828.001902419617,13852.413366341023,44,3828.001902419617,2.03087147383485e-05,13852.413366341023,44,0.0,0.0,3600000,44,3.017600533894438e-07,2.72989694849457e-07,-40.42469583976666,-40.42469583976666,13852.413366341021,200,0.0,13852.413366341021,0.0,0.0,15229.36861308424,2.8770358539986773e-08,0.0,0.0,46789.89882691079,13852.413366341023,13852.413366341023,15229.36861308424,10855.770006099214,1,0.0,44,0.0,13852.413366341023,46789.89882691079,10855.770006099214,1
5.72799015045166,200,0.0,-21.342969460168746,0.0,45,4069.32496054025,-21.342969460168746,45,4069.32496054025,3.7572124256257666e-06,-21.342969460168746,45,0.0,0.0,3680000,45,2.1166177077702741e-07,2.0634747954773047e-07,-53.5888974874769,-53.5888974874769,-21.342969460168764,200,0.0,-21.342969460168764,0.0,0.0,15369.916768317058,5.314291229296941e-09,0.0,0.0,47671.48645429824,-21.342969460168746,-21.342969460168746,15369.916768317058,11865.356541439653,1,0.0,45,0.0,-21.342969460168746,47671.48645429824,11865.356541439653,1
