Average/NumEpisodes,MetaTest/sweep-into-v1/SuccessRate,sweep-into-v1/MinReturn,MetaTest/Average/NumEpisodes,MetaTest/Average/TerminationRate,MetaTest/sweep-into-v1/AverageReturn,sweep-into-v1/SuccessRate,GaussianMLPPolicy/KLBefore,MetaTest/sweep-into-v1/TerminationRate,Average/SuccessRate,MetaTest/sweep-into-v1/StdReturn,MetaTest/Average/SuccessRate,sweep-into-v1/StdReturn,sweep-into-v1/TerminationRate,sweep-into-v1/MaxReturn,GaussianMLPPolicy/Entropy,Average/MaxReturn,MetaTest/sweep-into-v1/NumEpisodes,MetaTest/sweep-into-v1/Iteration,MetaTest/Average/MinReturn,MetaTest/Average/AverageReturn,MetaTest/Average/MaxReturn,sweep-into-v1/Iteration,TotalEnvSteps,GaussianMLPPolicy/LossBefore,MetaTest/Average/Iteration,sweep-into-v1/AverageReturn,MetaTest/sweep-into-v1/MaxReturn,GaussianMLPPolicy/KLAfter,MetaTest/Average/AverageDiscountedReturn,Average/AverageDiscountedReturn,Average/StdReturn,GaussianMLPPolicy/LossAfter,Average/TerminationRate,sweep-into-v1/AverageDiscountedReturn,GaussianMLPPolicy/dLoss,Average/AverageReturn,MetaTest/sweep-into-v1/AverageDiscountedReturn,sweep-into-v1/NumEpisodes,Average/Iteration,MetaTest/Average/StdReturn,Iteration,MetaTest/sweep-into-v1/MinReturn,Average/MinReturn
200,,-26.312803106332677,,,,0.23,0.0,,0.23,,,15074.274193270221,0.0,61593.70049718829,5.7089996337890625,61593.70049718829,,,,,,63,5120000,-1.8751370589598082e-06,,10795.319511456433,,3.4624365525814937e-06,,3537.925950295645,15074.274193270221,-1.8800212728820043e-06,0.0,3537.925950295645,4.884213922196068e-09,10795.319511456433,,200,63,,63,,-26.312803106332677
200,,-44.5277050103965,,,,0.21,0.0,,0.21,,,13107.52867261908,0.0,55951.44540729791,5.709869384765625,55951.44540729791,,,,,,64,5200000,2.164354100386845e-06,,9327.74901107405,,8.869939847500063e-06,,3041.7239708121983,13107.52867261908,2.1518055746128084e-06,0.0,3041.7239708121983,1.2548525774036534e-08,9327.74901107405,,200,64,,64,,-44.5277050103965
200,,-26.338402236595762,,,,0.205,0.0,,0.205,,,15275.116385330932,0.0,64972.0812550787,5.709884166717529,64972.0812550787,,,,,,65,5280000,2.4259668052195593e-08,,11027.091274615033,,2.743905270108371e-06,,3599.902537897995,15275.116385330932,2.0376592857473952e-08,0.0,3599.902537897995,3.883075194721641e-09,11027.091274615033,,200,65,,65,,-26.338402236595762
200,,-24.29634689423188,,,,0.21,0.0,,0.21,,,15557.544483285636,0.0,80752.96652393402,5.708038330078125,80752.96652393402,,,,,,66,5360000,-1.8708888092078269e-06,,9764.706634657461,,6.519717771880096e-06,,3231.514024745615,15557.544483285636,-1.8801143824020983e-06,0.0,3231.514024745615,9.22557319427142e-09,9764.706634657461,,200,66,,66,,-24.29634689423188
200,,-27.050279970733598,,,,0.3,0.0,,0.3,,,17154.552088683577,0.0,91982.58315551332,5.70824670791626,91982.58315551332,,,,,,67,5440000,7.342825938394526e-07,,12139.203821435845,,4.2929700612148736e-06,,3905.4131252437965,17154.552088683577,7.282113188011863e-07,0.0,3905.4131252437965,6.071275038266322e-09,12139.203821435845,,200,67,,67,,-27.050279970733598
200,,-35.29771562670928,,,,0.325,0.0,,0.325,,,16680.194584884463,0.0,77594.01761719734,5.7079973220825195,77594.01761719734,,,,,,68,5520000,-3.3767770446502254e-07,,12165.749293187535,,3.0166638680384494e-06,,3820.3734426137607,16680.194584884463,-3.4194687259514467e-07,0.0,3820.3734426137607,4.269168130122125e-09,12165.749293187535,,200,68,,68,,-35.29771562670928
200,,-27.9072494443486,,,,0.22,0.0,,0.22,,,15464.738157749218,0.0,64851.92809717053,5.708908557891846,64851.92809717053,,,,,,69,5600000,7.750544455120689e-07,,11322.7719285359,,5.3185234719421715e-05,,3578.192670778153,15464.738157749218,6.995740022830432e-07,0.0,3578.192670778153,7.54804432290257e-08,11322.7719285359,,200,69,,69,,-27.9072494443486
200,0.24,-52.6224612357341,50,0.0,16892.22192848379,0.24,0.0,0.0,0.24,20983.68331748171,0.24,16895.46271978567,0.0,73170.5355910764,5.7095746994018555,73170.5355910764,50,7,-19.704773396412758,16892.22192848379,77901.27554306891,70,5680000,1.114573365157412e-06,7,12755.47210955323,77901.27554306891,1.599514007466496e-06,16892.221928483785,4103.606651552097,16895.46271978567,1.1123020158265717e-06,0.0,4103.606651552097,2.2713493308401667e-09,12755.47210955323,16892.221928483785,200,70,20983.68331748171,70,-19.704773396412758,-52.6224612357341
200,,-28.594512706731926,,,,0.315,0.0,,0.315,,,16877.307890712746,0.0,81999.92052298764,5.708803653717041,81999.92052298764,,,,,,71,5760000,-1.6214519291679608e-06,,12824.672062749714,,5.055448582425015e-06,,3980.1576519342907,16877.307890712746,-1.628622158023063e-06,0.0,3980.1576519342907,7.170228855102323e-09,12824.672062749714,,200,71,,71,,-28.594512706731926
200,,-49.863942071231854,,,,0.325,0.0,,0.325,,,18150.350513430207,0.0,97409.24656629104,5.708650588989258,97409.24656629104,,,,,,72,5840000,-4.934998969474691e-07,,13709.354748153783,,9.537423011352075e-07,,4589.241170388891,18150.350513430207,-4.948484502165229e-07,0.0,4589.241170388891,1.3485532690538093e-09,13709.354748153783,,200,72,,72,,-49.863942071231854
200,,-34.71618777820672,,,,0.26,0.0,,0.26,,,14339.995171271412,0.0,60504.47464305468,5.7054314613342285,60504.47464305468,,,,,,73,5920000,-2.7441583370091394e-06,,10585.083868744328,,4.177795744908508e-06,,3530.862225592326,14339.995171271412,-2.750062094492023e-06,0.0,3530.862225592326,5.9037574828835204e-09,10585.083868744328,,200,73,,73,,-34.71618777820672
200,,-37.123406365501346,,,,0.235,0.0,,0.235,,,15796.860979280293,0.0,64361.448330526764,5.705565929412842,64361.448330526764,,,,,,74,6000000,2.802264305046265e-07,,11058.997891993458,,1.2752356042255997e-06,,3483.5814177595043,15796.860979280293,2.784276205147762e-07,0.0,3483.5814177595043,1.7988099898502696e-09,11058.997891993458,,200,74,,74,,-37.123406365501346
200,,-26.075921820546476,,,,0.265,0.0,,0.265,,,15975.068738128048,0.0,75947.84788851174,5.705559253692627,75947.84788851174,,,,,,75,6080000,-2.4604810633377383e-08,,12268.398462321002,,2.9798486593790585e-06,,4022.309052268841,15975.068738128048,-2.8832641163489825e-08,0.0,4022.309052268841,4.227830530112442e-09,12268.398462321002,,200,75,,75,,-26.075921820546476
200,,-35.37648773860394,,,,0.23,0.0,,0.23,,,14664.359790186563,0.0,60357.30238270824,5.7051005363464355,60357.30238270824,,,,,,76,6160000,-1.4831205135124037e-06,,10380.247569159616,,1.0148183719138615e-05,,3404.9221295385996,14664.359790186563,-1.4974926898503327e-06,0.0,3404.9221295385996,1.4372176337928977e-08,10380.247569159616,,200,76,,76,,-35.37648773860394
200,,-26.920689038841275,,,,0.24,0.0,,0.24,,,14246.179331517269,0.0,62959.18602469087,5.704168319702148,62959.18602469087,,,,,,77,6240000,-1.5183243249339284e-06,,11080.383326313315,,2.860473614418879e-06,,3723.765393740579,14246.179331517269,-1.5223810123643489e-06,0.0,3723.765393740579,4.056687430420425e-09,11080.383326313315,,200,77,,77,,-26.920689038841275
200,,-38.656404737258484,,,,0.245,0.0,,0.245,,,15367.332541379317,0.0,60484.653665602666,5.704293251037598,60484.653665602666,,,,,,78,6320000,4.412946168486087e-07,,10765.509297133107,,6.606993792956928e-06,,3485.1560842504923,15367.332541379317,4.3195251464567264e-07,0.0,3485.1560842504923,9.342102202936076e-09,10765.509297133107,,200,78,,78,,-38.656404737258484
200,,-30.125498630837946,,,,0.21,0.0,,0.21,,,14949.50648518396,0.0,79991.90602540776,5.705086708068848,79991.90602540776,,,,,,79,6400000,1.6415721120210947e-06,,10015.408425793988,,2.2896142581885215e-06,,3413.4862376006377,14949.50648518396,1.638329422348761e-06,0.0,3413.4862376006377,3.242689672333654e-09,10015.408425793988,,200,79,,79,,-30.125498630837946
200,0.24,-58.70448971235716,50,0.0,10684.60929801879,0.17,0.0,0.0,0.17,16473.74440667974,0.24,16624.383353087796,0.0,70312.98126381592,5.704116344451904,70312.98126381592,50,8,-25.89033047708671,10684.60929801879,53085.524177767285,80,6480000,-2.555310629759333e-06,8,10960.501289563643,53085.524177767285,1.0635892977006733e-05,10684.60929801879,3420.011256363563,16624.383353087796,-2.5703702704049647e-06,0.0,3420.011256363563,1.505964064563159e-08,10960.501289563643,10684.60929801879,200,80,16473.74440667974,80,-25.89033047708671,-58.70448971235716
200,,-74.52374501627186,,,,0.24,0.0,,0.24,,,14118.54699316572,0.0,56421.537963409406,5.704468250274658,56421.537963409406,,,,,,81,6560000,1.0881176422117278e-06,,9987.387369342474,,3.4287120342924027e-06,,3359.7804634974864,14118.54699316572,1.0832734460564097e-06,0.0,3359.7804634974864,4.844196155318059e-09,9987.387369342474,,200,81,,81,,-74.52374501627186
200,,-40.33395250800724,,,,0.3,0.0,,0.3,,,16477.030169453377,0.0,72578.36159206113,5.704559803009033,72578.36159206113,,,,,,82,6640000,3.0099795367277693e-07,,13321.729558528914,,2.672138407433522e-06,,4378.50830383803,16477.030169453377,2.9721550731665047e-07,0.0,4378.50830383803,3.7824463561264565e-09,13321.729558528914,,200,82,,82,,-40.33395250800724
200,,-55.376974009084385,,,,0.295,0.0,,0.295,,,17845.064001912342,0.0,74565.25829689897,5.704071521759033,74565.25829689897,,,,,,83,6720000,-5.740512278862298e-07,,12872.952095040759,,3.828840817732271e-06,,4229.562757626445,17845.064001912342,-5.794667004010989e-07,0.0,4229.562757626445,5.4154725148691796e-09,12872.952095040759,,200,83,,83,,-55.376974009084385
200,,-33.37287730319102,,,,0.33,0.0,,0.33,,,18071.416163216076,0.0,78010.11642565702,5.702578067779541,78010.11642565702,,,,,,84,6800000,-2.1339474187698215e-06,,15020.921430302196,,4.934319804306142e-06,,4910.915971057639,18071.416163216076,-2.140926881111227e-06,0.0,4910.915971057639,6.979462341405451e-09,15020.921430302196,,200,84,,84,,-33.37287730319102
200,,-48.45399020169201,,,,0.255,0.0,,0.255,,,15986.377762080889,0.0,70101.30158148672,5.702025890350342,70101.30158148672,,,,,,85,6880000,-1.3330125057109399e-06,,11518.592843195696,,1.9759106635319768e-06,,3744.6119332265935,15986.377762080889,-1.335807837676839e-06,0.0,3744.6119332265935,2.795331965899095e-09,11518.592843195696,,200,85,,85,,-48.45399020169201
200,,-36.75782442756568,,,,0.26,0.0,,0.26,,,17209.640449773757,0.0,97923.08918945766,5.702618598937988,97923.08918945766,,,,,,86,6960000,1.8345396028962568e-06,,11545.607337698284,,3.889429990522331e-06,,3818.50098295519,17209.640449773757,1.8290456864633597e-06,0.0,3818.50098295519,5.493916432897095e-09,11545.607337698284,,200,86,,86,,-36.75782442756568
200,,-43.502692670499194,,,,0.275,0.0,,0.275,,,17342.116980455645,0.0,86190.06380685876,5.702865123748779,86190.06380685876,,,,,,87,7040000,3.9192536860355176e-07,,11898.897400879685,,1.6449814665975282e-06,,4060.5801486709247,17342.116980455645,3.89597914818296e-07,0.0,4060.5801486709247,2.327453785255784e-09,11898.897400879685,,200,87,,87,,-43.502692670499194
200,,-30.689674674051734,,,,0.22,0.0,,0.22,,,15249.964965479021,0.0,70314.68740079354,5.703185081481934,70314.68740079354,,,,,,88,7120000,9.971732879421324e-07,,10570.33797135673,,4.617239937942941e-06,,3467.7469293946365,15249.964965479021,9.906389095704071e-07,0.0,3467.7469293946365,6.5343783717253245e-09,10570.33797135673,,200,88,,88,,-30.689674674051734
200,,-72.35320478766103,,,,0.215,0.0,,0.215,,,15559.651435951657,0.0,80038.14299212617,5.703422546386719,80038.14299212617,,,,,,89,7200000,3.360977700594958e-07,,10006.223477306521,,4.5072482635077904e-07,,3394.582868405738,15559.651435951657,3.3546848499099724e-07,0.0,3394.582868405738,6.292850684985751e-10,10006.223477306521,,200,89,,89,,-72.35320478766103
200,0.12,-37.60226168457112,50,0.0,6813.127528436953,0.305,0.0,0.0,0.305,12743.117474587785,0.12,16809.76846823047,0.0,72255.84429175177,5.704541206359863,72255.84429175177,50,9,-23.80255717349384,6813.127528436953,61737.50491438964,90,7280000,2.298211711604381e-06,9,12509.123236876505,61737.50491438964,4.881030235992512e-06,6813.127528436952,4261.94717494323,16809.76846823047,2.2913040993444156e-06,0.0,4261.94717494323,6.90761225996539e-09,12509.123236876505,6813.127528436952,200,90,12743.117474587785,90,-23.80255717349384,-37.60226168457112
200,,-46.18554938112658,,,,0.255,0.0,,0.255,,,17331.985383014275,0.0,82650.84249265074,5.703281879425049,82650.84249265074,,,,,,91,7360000,-2.157430799343274e-06,,11782.353686967925,,5.146948751644231e-06,,3764.379237521542,17331.985383014275,-2.164702891604975e-06,0.0,3764.379237521542,7.272092261700891e-09,11782.353686967925,,200,91,,91,,-46.18554938112658
200,,-46.8291292348411,,,,0.26,0.0,,0.26,,,17433.5175783421,0.0,74100.20851664135,5.702856063842773,74100.20851664135,,,,,,92,7440000,-8.755748126532126e-07,,13166.293654540506,,2.080510967061855e-06,,4180.968101370962,17433.5175783421,-8.785593195170804e-07,0.0,4180.968101370962,2.984506863867864e-09,13166.293654540506,,200,92,,92,,-46.8291292348411
200,,-24.782177752075203,,,,0.29,0.0,,0.29,,,16731.382282658495,0.0,79807.56712538791,5.703162670135498,79807.56712538791,,,,,,93,7520000,7.716402024016134e-07,,12662.136032319626,,3.966518306697253e-06,,4117.539873028078,16731.382282658495,7.660331675651832e-07,0.0,4117.539873028078,5.607034836430103e-09,12662.136032319626,,200,93,,93,,-24.782177752075203
200,,-26.086333142948238,,,,0.285,0.0,,0.285,,,18830.23173681742,0.0,90648.16204582823,5.703009605407715,90648.16204582823,,,,,,94,7600000,-4.598365705987817e-07,,14086.230255639055,,6.580958142876625e-06,,4584.193459555501,18830.23173681742,-4.691500237186119e-07,0.0,4584.193459555501,9.313453119830228e-09,14086.230255639055,,200,94,,94,,-26.086333142948238
200,,-28.092134389061002,,,,0.3,0.0,,0.3,,,14431.590416487346,0.0,82750.31962244547,5.702968120574951,82750.31962244547,,,,,,95,7680000,-8.218122360403868e-08,,9939.868071782517,,5.107483048050199e-06,,3441.581792393521,14431.590416487346,-8.941042040078173e-08,0.0,3441.581792393521,7.229196796743054e-09,9939.868071782517,,200,95,,95,,-28.092134389061002
200,,-28.026494054535295,,,,0.26,0.0,,0.26,,,17295.345897113046,0.0,80366.68714868363,5.7027435302734375,80366.68714868363,,,,,,96,7760000,-3.506131633912446e-07,,12109.402395073068,,1.6560203448534594e-06,,3948.360084625952,17295.345897113046,-3.5299564160595764e-07,0.0,3948.360084625952,2.3824782147130463e-09,12109.402395073068,,200,96,,96,,-28.026494054535295
200,,-41.31676668431425,,,,0.285,0.0,,0.285,,,16482.12369021198,0.0,87071.54748322898,5.7030744552612305,87071.54748322898,,,,,,97,7840000,9.475262459091027e-07,,11559.242191574527,,1.8711173197516473e-06,,3836.3019951000915,16482.12369021198,9.448802984479698e-07,0.0,3836.3019951000915,2.6459474611328915e-09,11559.242191574527,,200,97,,97,,-41.31676668431425
200,,-44.599382316444746,,,,0.245,0.0,,0.245,,,15118.527099854748,0.0,63386.71823010141,5.703522205352783,63386.71823010141,,,,,,98,7920000,1.2250826557647088e-06,,10739.852123194105,,6.5550657382118516e-06,,3495.0900108519018,15118.527099854748,1.2157901210230193e-06,0.0,3495.0900108519018,9.292534741689451e-09,10739.852123194105,,200,98,,98,,-44.599382316444746
200,,-27.11999104113486,,,,0.24,0.0,,0.24,,,14177.36086242581,0.0,67162.83625416651,5.707380294799805,67162.83625416651,,,,,,99,8000000,2.8528168058983283e-06,,9199.454006509308,,0.0002451481414027512,,3190.6982407727064,14177.36086242581,2.5004399049066706e-06,0.0,3190.6982407727064,3.5237690099165775e-07,9199.454006509308,,200,99,,99,,-27.11999104113486
200,0.24,-23.202757527359296,50,0.0,10944.422046086811,0.255,0.0,0.0,0.255,15351.063950001464,0.24,14712.246621559732,0.0,60253.187250066105,5.707547187805176,60253.187250066105,50,10,-26.205981895331618,10944.422046086811,57232.28254369451,100,8080000,4.2986249582099845e-07,10,10025.956070549384,57232.28254369451,8.192185418920417e-07,10944.42204608681,3408.000972497225,14712.246621559732,4.2870306060649455e-07,0.0,3408.000972497225,1.159435214503901e-09,10025.956070549384,10944.42204608681,200,100,15351.063950001464,100,-26.205981895331618,-23.202757527359296
200,,-26.418974970013206,,,,0.21,0.0,,0.21,,,16023.099116583979,0.0,78471.39865230802,5.707649230957031,78471.39865230802,,,,,,101,8160000,2.1512065018214344e-07,,11277.366708377167,,4.021657332486939e-06,,3655.3315897855,16023.099116583979,2.0942584910699225e-07,0.0,3655.3315897855,5.69480107515119e-09,11277.366708377167,,200,101,,101,,-26.418974970013206
200,,-26.130969941321627,,,,0.215,0.0,,0.215,,,15200.74833798057,0.0,68222.6585053194,5.700225830078125,68222.6585053194,,,,,,102,8240000,-5.8051864471053705e-06,,10756.77583343638,,3.377325992914848e-05,,3636.479953778245,15200.74833798057,-5.853066795680206e-06,0.0,3636.479953778245,4.788034857483581e-08,10756.77583343638,,200,102,,102,,-26.130969941321627
200,,-61.6809152055388,,,,0.25,0.0,,0.25,,,15967.609667662653,0.0,72538.61165548077,5.699587345123291,72538.61165548077,,,,,,103,8320000,-1.2363682344584959e-06,,11307.904918646274,,3.628110334830126e-06,,3669.429586307354,15967.609667662653,-1.2415054015946225e-06,0.0,3669.429586307354,5.1371671361266635e-09,11307.904918646274,,200,103,,103,,-61.6809152055388
200,,-37.38457543687323,,,,0.245,0.0,,0.245,,,13196.162146520037,0.0,62108.41002127131,5.698915958404541,62108.41002127131,,,,,,104,8400000,-1.923858235386433e-06,,8747.145000415048,,1.776723911461886e-05,,2918.163859421424,13196.162146520037,-1.9490466911520343e-06,0.0,2918.163859421424,2.5188455765601248e-08,8747.145000415048,,200,104,,104,,-37.38457543687323
200,,-31.924637992452634,,,,0.225,0.0,,0.225,,,16891.211542581717,0.0,92152.36007024319,5.69882869720459,92152.36007024319,,,,,,105,8480000,-2.0820144186473044e-07,,11399.68477196723,,2.122361820511287e-06,,3900.0396856221732,16891.211542581717,-2.1120122539741715e-07,0.0,3900.0396856221732,2.999783532686706e-09,11399.68477196723,,200,105,,105,,-31.924637992452634
200,,-62.968275503063055,,,,0.265,0.0,,0.265,,,16786.669240281193,0.0,83907.88867797526,5.6988067626953125,83907.88867797526,,,,,,106,8560000,-2.4287306388259822e-08,,10841.022987499062,,1.1897651347680949e-05,,3535.7078596227057,16786.669240281193,-4.114921381415115e-08,0.0,3535.7078596227057,1.686190742589133e-08,10841.022987499062,,200,106,,106,,-62.968275503063055
200,,-60.5823894180838,,,,0.265,0.0,,0.265,,,15092.04483828095,0.0,79494.65328114043,5.699315547943115,79494.65328114043,,,,,,107,8640000,9.281800998905965e-07,,10324.262841627935,,2.9494437967514386e-06,,3490.341176991274,15092.04483828095,9.24017228953744e-07,0.0,3490.341176991274,4.162870936852414e-09,10324.262841627935,,200,107,,107,,-60.5823894180838
200,,-85.3705210827113,,,,0.265,0.0,,0.265,,,15557.367319827119,0.0,82909.90275386331,5.699294567108154,82909.90275386331,,,,,,108,8720000,-6.389446127741394e-08,,11276.914873750813,,3.333934273541672e-06,,3615.272756593905,15557.367319827119,-6.860782519879649e-08,0.0,3615.272756593905,4.713363921382552e-09,11276.914873750813,,200,108,,108,,-85.3705210827113
200,,-30.085156715213238,,,,0.27,0.0,,0.27,,,16228.022530165794,0.0,63358.42711158043,5.699221611022949,63358.42711158043,,,,,,109,8800000,-1.734912018491741e-07,,11910.631227202504,,9.633702120481757e-07,,3942.2743495993873,16228.022530165794,-1.7486559045210015e-07,0.0,3942.2743495993873,1.3743886029260466e-09,11910.631227202504,,200,109,,109,,-30.085156715213238
200,0.22,-63.34093525044569,50,0.0,10639.230511592257,0.275,0.0,0.0,0.275,14843.5422661222,0.22,15637.815756893688,0.0,69626.19147194519,5.699440002441406,69626.19147194519,50,11,-24.723345549335722,10639.230511592257,50362.49353857989,110,8880000,6.176344413688639e-07,11,11349.401476242016,50362.49353857989,2.528199502194184e-06,10639.230511592254,3849.341622736839,15637.815756893688,6.140456321190868e-07,0.0,3849.341622736839,3.588809249777114e-09,11349.401476242016,10639.230511592254,200,110,14843.5422661222,110,-24.723345549335722,-63.34093525044569
200,,-28.906983946943576,,,,0.255,0.0,,0.255,,,16292.650107315092,0.0,87813.9884330351,5.699606895446777,87813.9884330351,,,,,,111,8960000,5.898805284232367e-07,,11106.966603890634,,2.7998491987091256e-06,,3602.0100632726862,16292.650107315092,5.859151315235067e-07,0.0,3602.0100632726862,3.965396899729967e-09,11106.966603890634,,200,111,,111,,-28.906983946943576
200,,-27.962319332689454,,,,0.3,0.0,,0.3,,,18310.458803641322,0.0,91189.75882529818,5.697815418243408,91189.75882529818,,,,,,112,9040000,-1.6630395975880674e-06,,12835.577528028402,,9.660285286372527e-06,,4128.939494704345,18310.458803641322,-1.6767120314398198e-06,0.0,4128.939494704345,1.367243385175243e-08,12835.577528028402,,200,112,,112,,-27.962319332689454
200,,-36.80778451214177,,,,0.315,0.0,,0.315,,,17840.145620542804,0.0,85980.68467559888,5.696124076843262,85980.68467559888,,,,,,113,9120000,-1.7644840681896312e-06,,14601.076109149202,,1.6679683767506504e-06,,4653.257075586708,17840.145620542804,-1.7668335203779861e-06,0.0,4653.257075586708,2.349452188354917e-09,14601.076109149202,,200,113,,113,,-36.80778451214177
200,,-33.715654301130165,,,,0.175,0.0,,0.175,,,19068.118548802177,0.0,88813.07594062935,5.695263385772705,88813.07594062935,,,,,,114,9200000,-2.416539473415469e-06,,11935.092672275605,,9.350528671348002e-06,,3834.5095672867096,19068.118548802177,-2.4297708023368614e-06,0.0,3834.5095672867096,1.323132892139256e-08,11935.092672275605,,200,114,,114,,-33.715654301130165
200,,-77.31225954681987,,,,0.275,0.0,,0.275,,,16784.764477569483,0.0,78690.46783015347,5.694490909576416,78690.46783015347,,,,,,115,9280000,-1.7054917407222092e-06,,11158.002881134988,,2.9989489576109918e-06,,3568.34978555348,16784.764477569483,-1.7097399904741906e-06,0.0,3568.34978555348,4.248249751981348e-09,11158.002881134988,,200,115,,115,,-77.31225954681987
200,,-29.672788332765723,,,,0.25,0.0,,0.25,,,15150.018258853339,0.0,63936.8832229681,5.694785118103027,63936.8832229681,,,,,,116,9360000,5.506776687980164e-07,,10595.153278415133,,1.6621058875898598e-06,,3565.8404291281017,15150.018258853339,5.483240670400846e-07,0.0,3565.8404291281017,2.353601757931756e-09,10595.153278415133,,200,116,,116,,-29.672788332765723
200,,-25.883066196519703,,,,0.295,0.0,,0.295,,,16182.329418082274,0.0,76025.55801568205,5.694265365600586,76025.55801568205,,,,,,117,9440000,-9.298970553572872e-07,,11770.692712738692,,2.8184090297145303e-06,,4006.6419081014146,16182.329418082274,-9.338760946775437e-07,0.0,4006.6419081014146,3.979039320256561e-09,11770.692712738692,,200,117,,117,,-25.883066196519703
200,,-39.16007733769475,,,,0.24,0.0,,0.24,,,16040.209666129962,0.0,73689.27001942828,5.695312023162842,73689.27001942828,,,,,,118,9520000,2.0612237676687073e-06,,11478.393489957083,,3.2456046028528363e-06,,3718.3621969085125,16040.209666129962,2.0566319562931312e-06,0.0,3718.3621969085125,4.5918113755760714e-09,11478.393489957083,,200,118,,118,,-39.16007733769475
200,,-35.34222347235887,,,,0.2,0.0,,0.2,,,16813.644960778478,0.0,69106.86792681276,5.693084716796875,69106.86792681276,,,,,,119,9600000,-3.917818048648769e-06,,11374.932602327219,,9.382199095853139e-06,,3818.9496379802094,16813.644960778478,-3.9310898500843905e-06,0.0,3818.9496379802094,1.3271801435621455e-08,11374.932602327219,,200,119,,119,,-35.34222347235887
200,0.18,-37.327692356885485,50,0.0,11209.536665827709,0.265,0.0,0.0,0.265,16919.991025344138,0.18,16424.317197604087,0.0,88619.27832057967,5.691093444824219,88619.27832057967,50,12,-24.36869376907169,11209.536665827709,90207.7724025463,120,9680000,-2.155364427380846e-06,12,11660.709066158619,90207.7724025463,4.888181138085201e-06,11209.536665827703,3807.802770945082,16424.317197604087,-2.162272494388162e-06,0.0,3807.802770945082,6.9080670073162764e-09,11660.709066158619,11209.536665827703,200,120,16919.991025344138,120,-24.36869376907169,-37.327692356885485
200,,-25.46243475388101,,,,0.17,0.0,,0.17,,,12535.552036985086,0.0,74780.28449958762,5.687736511230469,74780.28449958762,,,,,,121,9760000,-4.07279276259942e-06,,8294.197707688694,,1.1173369784955867e-05,,2826.7647763800214,12535.552036985086,-4.088612968189409e-06,0.0,2826.7647763800214,1.58202055899892e-08,8294.197707688694,,200,121,,121,,-25.46243475388101
200,,-33.41346201240842,,,,0.26,0.0,,0.26,,,16189.162565201728,0.0,72981.9968426267,5.685774326324463,72981.9968426267,,,,,,122,9840000,-2.912150648626266e-06,,11122.405400330616,,4.883940164290834e-06,,3720.814711713268,16189.162565201728,-2.9190880468377145e-06,0.0,3720.814711713268,6.937398211448453e-09,11122.405400330616,,200,122,,122,,-33.41346201240842
200,,-37.330787211108884,,,,0.27,0.0,,0.27,,,18375.20443595839,0.0,89734.35560268235,5.685684680938721,89734.35560268235,,,,,,123,9920000,-1.3708593371575262e-07,,14454.950046486561,,1.091004037334642e-06,,4743.780646158519,18375.20443595839,-1.3865238202015462e-07,0.0,4743.780646158519,1.5664483044020017e-09,14454.950046486561,,200,123,,123,,-37.330787211108884
200,,-35.316244722976364,,,,0.26,0.0,,0.26,,,14928.506577567145,0.0,62187.4602787956,5.685752868652344,62187.4602787956,,,,,,124,10000000,1.1754961803944752e-07,,11534.922042163736,,1.0363693263570894e-06,,3754.0546032596344,14928.506577567145,1.1607413341607753e-07,0.0,3754.0546032596344,1.4754846233699936e-09,11534.922042163736,,200,124,,124,,-35.316244722976364
200,,-32.0102195800307,,,,0.23,0.0,,0.23,,,18719.887678037994,0.0,73694.65519340524,5.696150779724121,73694.65519340524,,,,,,125,10080000,7.914566594990902e-06,,13653.080251932484,,4.8162717575905845e-05,,4406.523850527603,18719.887678037994,7.846286280255299e-06,0.0,4406.523850527603,6.828031473560259e-08,13653.080251932484,,200,125,,125,,-32.0102195800307
200,,-27.674161313418583,,,,0.27,0.0,,0.27,,,16232.34008081887,0.0,62086.262823282195,5.697190284729004,62086.262823282195,,,,,,126,10160000,2.9242769414850045e-06,,11534.646881606746,,1.3792744539387058e-05,,3867.5487958640606,16232.34008081887,2.904766688516247e-06,0.0,3867.5487958640606,1.9510252968757413e-08,11534.646881606746,,200,126,,126,,-27.674161313418583
200,,-50.18191163244257,,,,0.265,0.0,,0.265,,,17437.721919684016,0.0,85291.85238572877,5.697127819061279,85291.85238572877,,,,,,127,10240000,-2.2931730825348495e-07,,11422.645945126402,,3.6665337574959267e-06,,3683.1916970929724,17437.721919684016,-2.3450070330000017e-07,0.0,3683.1916970929724,5.183395046515216e-09,11422.645945126402,,200,127,,127,,-50.18191163244257
200,,-57.96081602634818,,,,0.26,0.0,,0.26,,,15634.04885094612,0.0,60747.824907485716,5.696913242340088,60747.824907485716,,,,,,128,10320000,-7.652384965695092e-07,,12531.760833319982,,1.9237388642068254e-06,,4247.213200815443,15634.04885094612,-7.679798841309093e-07,0.0,4247.213200815443,2.741387561400188e-09,12531.760833319982,,200,128,,128,,-57.96081602634818
200,,-33.71633867779516,,,,0.235,0.0,,0.235,,,18152.47592520491,0.0,94598.40625117981,5.6974873542785645,94598.40625117981,,,,,,129,10400000,1.1126202252853545e-06,,12656.295314059336,,2.8991157705604564e-06,,4132.77275850486,18152.47592520491,1.1085199957960867e-06,0.0,4132.77275850486,4.100229489267804e-09,12656.295314059336,,200,129,,129,,-33.71633867779516
