MetaTest/Average/MaxReturn,TotalEnvSteps,MetaTest/lever-pull-v1/Iteration,MetaTest/lever-pull-v1/NumTrajs,MetaTest/lever-pull-v1/StdReturn,MetaTest/Average/SuccessRate,MetaTest/lever-pull-v1/TerminationRate,MetaTest/Average/StdReturn,MetaTest/Average/TerminationRate,MetaTest/lever-pull-v1/AverageReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/NumTrajs,MetaTest/lever-pull-v1/AverageDiscountedReturn,MetaTest/lever-pull-v1/MinReturn,MetaTest/lever-pull-v1/SuccessRate,MetaTest/Average/MinReturn,MetaTest/lever-pull-v1/MaxReturn,MetaTest/Average/AverageReturn,MetaTest/Average/Iteration
-2.9805756446614478,2864000,110,10,0.5816464407017845,0.0,0.0,0.5816464407017845,0.0,-3.9762630957106757,-3.9762630957106753,10,-3.9762630957106753,-4.8518804635543615,0.0,-4.8518804635543615,-2.9805756446614478,-3.9762630957106757,110
-4.087394151923912,2888000,111,10,0.7035175796039289,0.0,0.0,0.7035175796039289,0.0,-5.008190440874465,-5.008190440874467,10,-5.008190440874467,-6.654048906855473,0.0,-6.654048906855473,-4.087394151923912,-5.008190440874465,111
-3.002075422540198,2912000,112,10,0.5731915791091386,0.0,0.0,0.5731915791091386,0.0,-3.5793151737292233,-3.579315173729223,10,-3.579315173729223,-4.540172216851573,0.0,-4.540172216851573,-3.002075422540198,-3.5793151737292233,112
-3.018171021439316,2936000,113,10,0.6516893272771912,0.0,0.0,0.6516893272771912,0.0,-3.9088425798935744,-3.908842579893574,10,-3.908842579893574,-5.138680161735706,0.0,-5.138680161735706,-3.018171021439316,-3.9088425798935744,113
-3.1976246022791255,2960000,114,10,0.6574102837593132,0.0,0.0,0.6574102837593132,0.0,-3.9038409938136227,-3.903840993813622,10,-3.903840993813622,-5.219546978590271,0.0,-5.219546978590271,-3.1976246022791255,-3.9038409938136227,114
-3.1873251047788216,2984000,115,10,0.5696039113797403,0.0,0.0,0.5696039113797403,0.0,-4.108848399905584,-4.108848399905584,10,-4.108848399905584,-4.8726574791756,0.0,-4.8726574791756,-3.1873251047788216,-4.108848399905584,115
-3.495657429061323,3008000,116,10,0.931014349811763,0.0,0.0,0.931014349811763,0.0,-5.042438174653383,-5.042438174653384,10,-5.042438174653384,-6.531351060813197,0.0,-6.531351060813197,-3.495657429061323,-5.042438174653383,116
-2.875544966800345,3032000,117,10,0.7937754278279454,0.0,0.0,0.7937754278279454,0.0,-4.286412328055956,-4.286412328055956,10,-4.286412328055956,-5.7586321595959475,0.0,-5.7586321595959475,-2.875544966800345,-4.286412328055956,117
-2.820711360683277,3056000,118,10,0.5690903276189029,0.0,0.0,0.5690903276189029,0.0,-3.407840943321866,-3.4078409433218666,10,-3.4078409433218666,-4.757292658885443,0.0,-4.757292658885443,-2.820711360683277,-3.407840943321866,118
-3.1758835643423504,3080000,119,10,0.753389120752443,0.0,0.0,0.753389120752443,0.0,-4.080609637513556,-4.080609637513556,10,-4.080609637513556,-5.388409438628642,0.0,-5.388409438628642,-3.1758835643423504,-4.080609637513556,119
-3.2397498161815426,3104000,120,10,0.5301012511319093,0.0,0.0,0.5301012511319093,0.0,-4.0113563284728135,-4.011356328472814,10,-4.011356328472814,-4.8308498589278965,0.0,-4.8308498589278965,-3.2397498161815426,-4.0113563284728135,120
-3.2069592908380375,3128000,121,10,0.5978885010224071,0.0,0.0,0.5978885010224071,0.0,-3.8668666313010776,-3.866866631301079,10,-3.866866631301079,-5.307205125405833,0.0,-5.307205125405833,-3.2069592908380375,-3.8668666313010776,121
-3.137106557629438,3152000,122,10,0.2378718988221695,0.0,0.0,0.2378718988221695,0.0,-3.4266246040239126,-3.4266246040239117,10,-3.4266246040239117,-3.846678289928315,0.0,-3.846678289928315,-3.137106557629438,-3.4266246040239126,122
-3.281016945369792,3176000,123,10,0.4946308279399052,0.0,0.0,0.4946308279399052,0.0,-3.9470599179820125,-3.9470599179820134,10,-3.9470599179820134,-4.5678002704690694,0.0,-4.5678002704690694,-3.281016945369792,-3.9470599179820125,123
-2.9845660909106875,3200000,124,10,0.6589817642783826,0.0,0.0,0.6589817642783826,0.0,-4.009088497508467,-4.009088497508467,10,-4.009088497508467,-4.791338918609229,0.0,-4.791338918609229,-2.9845660909106875,-4.009088497508467,124
-2.755373714294854,3224000,125,10,0.9422101437866888,0.0,0.0,0.9422101437866888,0.0,-4.1767019921542845,-4.176701992154284,10,-4.176701992154284,-5.503433908773618,0.0,-5.503433908773618,-2.755373714294854,-4.1767019921542845,125
-3.4232032708966007,3248000,126,10,0.5869974306211655,0.0,0.0,0.5869974306211655,0.0,-3.9457978049712024,-3.945797804971202,10,-3.945797804971202,-5.0315969240728435,0.0,-5.0315969240728435,-3.4232032708966007,-3.9457978049712024,126
-3.1942466654403887,3272000,127,10,0.5234527313200232,0.0,0.0,0.5234527313200232,0.0,-4.055223622176247,-4.055223622176248,10,-4.055223622176248,-5.121507451267486,0.0,-5.121507451267486,-3.1942466654403887,-4.055223622176247,127
-2.7485152110474558,3296000,128,10,0.7064826068151949,0.0,0.0,0.7064826068151949,0.0,-3.7197225052689276,-3.7197225052689284,10,-3.7197225052689284,-4.775403591946467,0.0,-4.775403591946467,-2.7485152110474558,-3.7197225052689276,128
-3.6033456327654063,3320000,129,10,0.7274870025766224,0.0,0.0,0.7274870025766224,0.0,-4.442989723596942,-4.44298972359694,10,-4.44298972359694,-6.0528823175473825,0.0,-6.0528823175473825,-3.6033456327654063,-4.442989723596942,129
-3.210813478119953,3344000,130,10,0.6725472494181738,0.0,0.0,0.6725472494181738,0.0,-3.997266524598784,-3.997266524598783,10,-3.997266524598783,-5.031835802327993,0.0,-5.031835802327993,-3.210813478119953,-3.997266524598784,130
-2.922872509462808,3368000,131,10,0.7414692082504305,0.0,0.0,0.7414692082504305,0.0,-3.986139674429333,-3.986139674429334,10,-3.986139674429334,-5.207580920296523,0.0,-5.207580920296523,-2.922872509462808,-3.986139674429333,131
-3.1298838704337513,3392000,132,10,0.3688355293682112,0.0,0.0,0.3688355293682112,0.0,-3.760696577046427,-3.7606965770464287,10,-3.7606965770464287,-4.559206746289738,0.0,-4.559206746289738,-3.1298838704337513,-3.760696577046427,132
-3.206639474289741,3416000,133,10,0.4185675157475453,0.0,0.0,0.4185675157475453,0.0,-3.9846913016449967,-3.9846913016449967,10,-3.9846913016449967,-4.662165791046416,0.0,-4.662165791046416,-3.206639474289741,-3.9846913016449967,133
-3.0637416368677357,3440000,134,10,0.6266994455826889,0.0,0.0,0.6266994455826889,0.0,-3.980673407769205,-3.9806734077692054,10,-3.9806734077692054,-4.998389359554609,0.0,-4.998389359554609,-3.0637416368677357,-3.980673407769205,134
-2.8548397057936055,3464000,135,10,0.582636124753518,0.0,0.0,0.582636124753518,0.0,-3.833827906303811,-3.833827906303811,10,-3.833827906303811,-4.954158695461388,0.0,-4.954158695461388,-2.8548397057936055,-3.833827906303811,135
-3.1158641516997383,3488000,136,10,0.6497999029634713,0.0,0.0,0.6497999029634713,0.0,-4.183295535568174,-4.183295535568175,10,-4.183295535568175,-5.482746772963332,0.0,-5.482746772963332,-3.1158641516997383,-4.183295535568174,136
-3.027828791010762,3512000,137,10,0.5335775033254181,0.0,0.0,0.5335775033254181,0.0,-3.9331296998089917,-3.9331296998089913,10,-3.9331296998089913,-4.8999531226456865,0.0,-4.8999531226456865,-3.027828791010762,-3.9331296998089917,137
-3.362045990986486,3536000,138,10,1.0007149350278535,0.0,0.0,1.0007149350278535,0.0,-4.594869365440796,-4.594869365440797,10,-4.594869365440797,-6.5643833563633756,0.0,-6.5643833563633756,-3.362045990986486,-4.594869365440796,138
-3.2635032838376086,3560000,139,10,0.5370167094154308,0.0,0.0,0.5370167094154308,0.0,-3.9792498037126087,-3.9792498037126074,10,-3.9792498037126074,-5.013284896672768,0.0,-5.013284896672768,-3.2635032838376086,-3.9792498037126087,139
-3.4832393697279365,3584000,140,10,0.6336452891794413,0.0,0.0,0.6336452891794413,0.0,-4.345088772175442,-4.345088772175442,10,-4.345088772175442,-5.532428795372109,0.0,-5.532428795372109,-3.4832393697279365,-4.345088772175442,140
-3.1698002108204975,3608000,141,10,0.4240739538348354,0.0,0.0,0.4240739538348354,0.0,-3.679251301960373,-3.6792513019603716,10,-3.6792513019603716,-4.454156168569713,0.0,-4.454156168569713,-3.1698002108204975,-3.679251301960373,141
-3.428273897748279,3632000,142,10,0.5241970663695626,0.0,0.0,0.5241970663695626,0.0,-4.393935217073479,-4.393935217073481,10,-4.393935217073481,-5.130144560308163,0.0,-5.130144560308163,-3.428273897748279,-4.393935217073479,142
-2.9072500001461132,3656000,143,10,0.548229768743594,0.0,0.0,0.548229768743594,0.0,-3.514099172727375,-3.514099172727375,10,-3.514099172727375,-4.61215964163565,0.0,-4.61215964163565,-2.9072500001461132,-3.514099172727375,143
-3.0083206855509985,3680000,144,10,0.48776464646410017,0.0,0.0,0.48776464646410017,0.0,-3.8465529373784704,-3.8465529373784704,10,-3.8465529373784704,-4.594442824072389,0.0,-4.594442824072389,-3.0083206855509985,-3.8465529373784704,144
-2.9328358663858176,3704000,145,10,0.5738562811939251,0.0,0.0,0.5738562811939251,0.0,-3.869632945400901,-3.869632945400899,10,-3.869632945400899,-4.671298883868325,0.0,-4.671298883868325,-2.9328358663858176,-3.869632945400901,145
-2.853355295503765,3728000,146,10,0.5814121833632745,0.0,0.0,0.5814121833632745,0.0,-3.7547166936890823,-3.754716693689082,10,-3.754716693689082,-4.648399660017504,0.0,-4.648399660017504,-2.853355295503765,-3.7547166936890823,146
-3.3176316151648266,3752000,147,10,0.5480335795408988,0.0,0.0,0.5480335795408988,0.0,-4.393368036031278,-4.393368036031278,10,-4.393368036031278,-5.1429822917821975,0.0,-5.1429822917821975,-3.3176316151648266,-4.393368036031278,147
-2.953971047350516,3776000,148,10,0.8585524862831175,0.0,0.0,0.8585524862831175,0.0,-4.2250566172843405,-4.225056617284342,10,-4.225056617284342,-5.548681691161133,0.0,-5.548681691161133,-2.953971047350516,-4.2250566172843405,148
-3.4520188391577,3800000,149,10,0.4995442438659874,0.0,0.0,0.4995442438659874,0.0,-4.1060323909225716,-4.106032390922571,10,-4.106032390922571,-5.14484249319706,0.0,-5.14484249319706,-3.4520188391577,-4.1060323909225716,149
-2.920445980973817,3824000,150,10,0.307568498622561,0.0,0.0,0.307568498622561,0.0,-3.435297806320243,-3.4352978063202437,10,-3.4352978063202437,-4.00588514798381,0.0,-4.00588514798381,-2.920445980973817,-3.435297806320243,150
-3.367650823858834,3848000,151,10,0.277705452599516,0.0,0.0,0.277705452599516,0.0,-3.7329964885755773,-3.7329964885755778,10,-3.7329964885755778,-4.136274173828036,0.0,-4.136274173828036,-3.367650823858834,-3.7329964885755773,151
-3.08786021738523,3872000,152,10,0.5874904051115413,0.0,0.0,0.5874904051115413,0.0,-4.037829495291714,-4.0378294952917155,10,-4.0378294952917155,-5.147505589752842,0.0,-5.147505589752842,-3.08786021738523,-4.037829495291714,152
-3.539956886056175,3896000,153,10,0.7789578924772812,0.0,0.0,0.7789578924772812,0.0,-4.237993103295542,-4.237993103295543,10,-4.237993103295543,-6.211637247414876,0.0,-6.211637247414876,-3.539956886056175,-4.237993103295542,153
-2.5457244963161694,3920000,154,10,0.7084794022301315,0.0,0.0,0.7084794022301315,0.0,-3.6150603511990838,-3.6150603511990838,10,-3.6150603511990838,-4.630463702597736,0.0,-4.630463702597736,-2.5457244963161694,-3.6150603511990838,154
-3.174529850922921,3944000,155,10,0.7473691171180555,0.0,0.0,0.7473691171180555,0.0,-3.912183081561416,-3.9121830815614174,10,-3.9121830815614174,-5.81662078772411,0.0,-5.81662078772411,-3.174529850922921,-3.912183081561416,155
-3.343806122458986,3968000,156,10,0.7871401619567537,0.0,0.0,0.7871401619567537,0.0,-4.419676843219229,-4.41967684321923,10,-4.41967684321923,-5.661021129717202,0.0,-5.661021129717202,-3.343806122458986,-4.419676843219229,156
-3.511892812364357,3992000,157,10,0.468170175542548,0.0,0.0,0.468170175542548,0.0,-4.252410844438662,-4.252410844438662,10,-4.252410844438662,-4.957017587420021,0.0,-4.957017587420021,-3.511892812364357,-4.252410844438662,157
-2.9267217779456085,4016000,158,10,0.635825569345264,0.0,0.0,0.635825569345264,0.0,-3.872097142131797,-3.872097142131797,10,-3.872097142131797,-4.818754698869525,0.0,-4.818754698869525,-2.9267217779456085,-3.872097142131797,158
-2.7032239598541095,4040000,159,10,1.1629898755465442,0.0,0.0,1.1629898755465442,0.0,-4.163513815747761,-4.16351381574776,10,-4.16351381574776,-6.499352638586622,0.0,-6.499352638586622,-2.7032239598541095,-4.163513815747761,159
-2.7483658071176627,4064000,160,10,1.0333468831128656,0.0,0.0,1.0333468831128656,0.0,-4.156021046110938,-4.156021046110938,10,-4.156021046110938,-5.556936840698389,0.0,-5.556936840698389,-2.7483658071176627,-4.156021046110938,160
-3.1485277611604006,4088000,161,10,0.7814646585575011,0.0,0.0,0.7814646585575011,0.0,-3.8550613986567335,-3.8550613986567335,10,-3.8550613986567335,-5.624853210451873,0.0,-5.624853210451873,-3.1485277611604006,-3.8550613986567335,161
-3.041912162134339,4112000,162,10,0.6315082109113541,0.0,0.0,0.6315082109113541,0.0,-3.972028883434846,-3.972028883434846,10,-3.972028883434846,-5.449657757737476,0.0,-5.449657757737476,-3.041912162134339,-3.972028883434846,162
-3.272586982273004,4136000,163,10,0.6585252845848317,0.0,0.0,0.6585252845848317,0.0,-4.082700089939239,-4.082700089939239,10,-4.082700089939239,-5.198021687220648,0.0,-5.198021687220648,-3.272586982273004,-4.082700089939239,163
-2.986573514897739,4160000,164,10,0.40525384833661243,0.0,0.0,0.40525384833661243,0.0,-3.4538849415683117,-3.4538849415683126,10,-3.4538849415683126,-4.141200113015424,0.0,-4.141200113015424,-2.986573514897739,-3.4538849415683117,164
-3.0437542545702216,4184000,165,10,0.7377564907435233,0.0,0.0,0.7377564907435233,0.0,-3.966494709827664,-3.966494709827665,10,-3.966494709827665,-5.207573992931138,0.0,-5.207573992931138,-3.0437542545702216,-3.966494709827664,165
-2.970982188529971,4208000,166,10,0.9194446582524405,0.0,0.0,0.9194446582524405,0.0,-4.200798178453078,-4.200798178453078,10,-4.200798178453078,-5.872896336587361,0.0,-5.872896336587361,-2.970982188529971,-4.200798178453078,166
-2.949030325197671,4232000,167,10,0.5895093069237192,0.0,0.0,0.5895093069237192,0.0,-3.904056273477834,-3.9040562734778335,10,-3.9040562734778335,-4.919464442849489,0.0,-4.919464442849489,-2.949030325197671,-3.904056273477834,167
-3.231688657964688,4256000,168,10,0.7312884057487916,0.0,0.0,0.7312884057487916,0.0,-4.1218759196687405,-4.1218759196687405,10,-4.1218759196687405,-5.3474696400067385,0.0,-5.3474696400067385,-3.231688657964688,-4.1218759196687405,168
-3.2495721456671975,4280000,169,10,0.8696930650671653,0.0,0.0,0.8696930650671653,0.0,-4.201368370986266,-4.201368370986268,10,-4.201368370986268,-5.621877394296476,0.0,-5.621877394296476,-3.2495721456671975,-4.201368370986266,169
-2.7339465026242626,4304000,170,10,0.6152619537105294,0.0,0.0,0.6152619537105294,0.0,-3.693517561867007,-3.693517561867008,10,-3.693517561867008,-4.616005995618882,0.0,-4.616005995618882,-2.7339465026242626,-3.693517561867007,170
-3.2153666571159385,4328000,171,10,0.8808865468700892,0.0,0.0,0.8808865468700892,0.0,-4.230014435646787,-4.230014435646787,10,-4.230014435646787,-5.91465112074169,0.0,-5.91465112074169,-3.2153666571159385,-4.230014435646787,171
-2.971172089975459,4352000,172,10,0.41087271629734734,0.0,0.0,0.41087271629734734,0.0,-3.6276824873047895,-3.6276824873047877,10,-3.6276824873047877,-4.586864321815092,0.0,-4.586864321815092,-2.971172089975459,-3.6276824873047895,172
-2.6529359906876055,4376000,173,10,0.8933963857661203,0.0,0.0,0.8933963857661203,0.0,-4.327172287331833,-4.327172287331833,10,-4.327172287331833,-5.833571381300459,0.0,-5.833571381300459,-2.6529359906876055,-4.327172287331833,173
-3.0686054563767406,4400000,174,10,0.8043204392342193,0.0,0.0,0.8043204392342193,0.0,-4.003212593492203,-4.0032125934922025,10,-4.0032125934922025,-5.899059331800922,0.0,-5.899059331800922,-3.0686054563767406,-4.003212593492203,174
-3.0033011985502,4424000,175,10,0.5235623101426302,0.0,0.0,0.5235623101426302,0.0,-3.8121092156284617,-3.8121092156284613,10,-3.8121092156284613,-4.707228783983784,0.0,-4.707228783983784,-3.0033011985502,-3.8121092156284617,175
-3.0602885038603835,4448000,176,10,0.30402086793220123,0.0,0.0,0.30402086793220123,0.0,-3.460718344960115,-3.460718344960115,10,-3.460718344960115,-4.105472765859193,0.0,-4.105472765859193,-3.0602885038603835,-3.460718344960115,176
-2.7187727969259865,4472000,177,10,1.0198120125789734,0.0,0.0,1.0198120125789734,0.0,-3.8658958915631323,-3.865895891563133,10,-3.865895891563133,-5.7656770163273725,0.0,-5.7656770163273725,-2.7187727969259865,-3.8658958915631323,177
-3.3205119306397473,4496000,178,10,0.5057113244390554,0.0,0.0,0.5057113244390554,0.0,-4.048890614379864,-4.0488906143798635,10,-4.0488906143798635,-4.765478159756104,0.0,-4.765478159756104,-3.3205119306397473,-4.048890614379864,178
-2.7909007466397773,4520000,179,10,0.5076788199971805,0.0,0.0,0.5076788199971805,0.0,-3.485780572962136,-3.485780572962136,10,-3.485780572962136,-4.637842446858026,0.0,-4.637842446858026,-2.7909007466397773,-3.485780572962136,179
-2.823408736489183,4544000,180,10,0.7315545662995991,0.0,0.0,0.7315545662995991,0.0,-3.7188366519429743,-3.7188366519429765,10,-3.7188366519429765,-5.413681909167224,0.0,-5.413681909167224,-2.823408736489183,-3.7188366519429743,180
-2.9720710316093024,4568000,181,10,0.722649923934587,0.0,0.0,0.722649923934587,0.0,-4.355144580828075,-4.355144580828075,10,-4.355144580828075,-5.2535772453370795,0.0,-5.2535772453370795,-2.9720710316093024,-4.355144580828075,181
-2.887539410093168,4592000,182,10,0.44257083957538207,0.0,0.0,0.44257083957538207,0.0,-3.8963606435358416,-3.89636064353584,10,-3.89636064353584,-4.43186675725851,0.0,-4.43186675725851,-2.887539410093168,-3.8963606435358416,182
-2.9836903044798033,4616000,183,10,0.5361888793973899,0.0,0.0,0.5361888793973899,0.0,-3.7901091588109734,-3.7901091588109734,10,-3.7901091588109734,-4.764318136453958,0.0,-4.764318136453958,-2.9836903044798033,-3.7901091588109734,183
-3.1002429087215915,4640000,184,10,0.8443372823022952,0.0,0.0,0.8443372823022952,0.0,-4.25105019363229,-4.25105019363229,10,-4.25105019363229,-5.60946244187238,0.0,-5.60946244187238,-3.1002429087215915,-4.25105019363229,184
-4.343841567142123,4664000,185,10,0.43366277796857655,0.0,0.0,0.43366277796857655,0.0,-4.950890220627109,-4.950890220627108,10,-4.950890220627108,-5.7033190186313565,0.0,-5.7033190186313565,-4.343841567142123,-4.950890220627109,185
-2.8158041401374425,4688000,186,10,0.5206819270400959,0.0,0.0,0.5206819270400959,0.0,-3.519962036983337,-3.5199620369833378,10,-3.5199620369833378,-4.204579291757177,0.0,-4.204579291757177,-2.8158041401374425,-3.519962036983337,186
-2.768207460850652,4712000,187,10,0.9718905513934554,0.0,0.0,0.9718905513934554,0.0,-3.7785507433050207,-3.7785507433050207,10,-3.7785507433050207,-5.904264931666893,0.0,-5.904264931666893,-2.768207460850652,-3.7785507433050207,187
-2.7760031086850323,4736000,188,10,0.7887911653733527,0.0,0.0,0.7887911653733527,0.0,-3.8557598393246932,-3.855759839324693,10,-3.855759839324693,-5.216337065592297,0.0,-5.216337065592297,-2.7760031086850323,-3.8557598393246932,188
-3.083001296868161,4760000,189,10,0.5618799934222853,0.0,0.0,0.5618799934222853,0.0,-3.722503254888249,-3.7225032548882497,10,-3.7225032548882497,-4.662193602422392,0.0,-4.662193602422392,-3.083001296868161,-3.722503254888249,189
-2.767413255352335,4784000,190,10,0.7219149258028342,0.0,0.0,0.7219149258028342,0.0,-3.730584918900911,-3.730584918900912,10,-3.730584918900912,-5.158819148427372,0.0,-5.158819148427372,-2.767413255352335,-3.730584918900911,190
-2.979363713971077,4808000,191,10,0.8224097492561427,0.0,0.0,0.8224097492561427,0.0,-3.759311216273102,-3.759311216273102,10,-3.759311216273102,-5.9118061479567725,0.0,-5.9118061479567725,-2.979363713971077,-3.759311216273102,191
-3.161856543266256,4832000,192,10,0.5207029021597017,0.0,0.0,0.5207029021597017,0.0,-3.8103447707795626,-3.8103447707795617,10,-3.8103447707795617,-4.977859210059311,0.0,-4.977859210059311,-3.161856543266256,-3.8103447707795626,192
-2.8134735243129936,4856000,193,10,0.7270934617747815,0.0,0.0,0.7270934617747815,0.0,-3.8701092341557386,-3.870109234155737,10,-3.870109234155737,-4.988605664984466,0.0,-4.988605664984466,-2.8134735243129936,-3.8701092341557386,193
-3.262659424124059,4880000,194,10,0.5486394260767152,0.0,0.0,0.5486394260767152,0.0,-3.8076591524081236,-3.8076591524081245,10,-3.8076591524081245,-4.889009968082117,0.0,-4.889009968082117,-3.262659424124059,-3.8076591524081236,194
-2.99030251189466,4904000,195,10,0.7788026536026394,0.0,0.0,0.7788026536026394,0.0,-4.419825312385646,-4.419825312385647,10,-4.419825312385647,-5.701804533909748,0.0,-5.701804533909748,-2.99030251189466,-4.419825312385646,195
-2.6397735523396277,4928000,196,10,0.7193147712549238,0.0,0.0,0.7193147712549238,0.0,-3.800602996476613,-3.8006029964766115,10,-3.8006029964766115,-5.103172926895507,0.0,-5.103172926895507,-2.6397735523396277,-3.800602996476613,196
-2.804194538302411,4952000,197,10,0.6744675703596056,0.0,0.0,0.6744675703596056,0.0,-3.728105003487548,-3.728105003487547,10,-3.728105003487547,-4.919952003823606,0.0,-4.919952003823606,-2.804194538302411,-3.728105003487548,197
-3.0600027397205194,4976000,198,10,0.696235044478757,0.0,0.0,0.696235044478757,0.0,-4.158723877470159,-4.158723877470158,10,-4.158723877470158,-5.60872212955468,0.0,-5.60872212955468,-3.0600027397205194,-4.158723877470159,198
-3.2064235961850134,5000000,199,10,0.7043770779394475,0.0,0.0,0.7043770779394475,0.0,-3.939919335525899,-3.939919335525898,10,-3.939919335525898,-5.5390478004769825,0.0,-5.5390478004769825,-3.2064235961850134,-3.939919335525899,199
-2.8106902502332867,5024000,200,10,0.6802417615658815,0.0,0.0,0.6802417615658815,0.0,-4.194340557245131,-4.194340557245131,10,-4.194340557245131,-5.032513831764758,0.0,-5.032513831764758,-2.8106902502332867,-4.194340557245131,200
-2.710576372312565,5048000,201,10,0.6662127604301443,0.0,0.0,0.6662127604301443,0.0,-3.3883588799109305,-3.388358879910931,10,-3.388358879910931,-4.753053026679263,0.0,-4.753053026679263,-2.710576372312565,-3.3883588799109305,201
-3.603488625948358,5072000,202,10,0.314236754109437,0.0,0.0,0.314236754109437,0.0,-4.133577190949988,-4.133577190949987,10,-4.133577190949987,-4.8206261896777765,0.0,-4.8206261896777765,-3.603488625948358,-4.133577190949988,202
-3.0062110936399145,5096000,203,10,0.8855666563968521,0.0,0.0,0.8855666563968521,0.0,-3.986179679089645,-3.9861796790896435,10,-3.9861796790896435,-5.588396524733457,0.0,-5.588396524733457,-3.0062110936399145,-3.986179679089645,203
