policy/Entropy,MetaTest/door-close-v1/StdReturn,MetaTest/door-close-v1/NumEpisodes,policy/LossBefore,MetaTest/Average/AverageDiscountedReturn,MetaTest/door-close-v1/AverageDiscountedReturn,door-close-v1/AverageReturn,policy/KLBefore,MetaTest/door-close-v1/AverageReturn,MetaTest/Average/TerminationRate,door-close-v1/MinReturn,MetaTest/Average/SuccessRate,Average/MinReturn,policy/dLoss,Average/AverageReturn,MetaTest/door-close-v1/TerminationRate,door-close-v1/NumEpisodes,LinearFeatureBaseline/ExplainedVariance,policy/LossAfter,door-close-v1/MaxReturn,door-close-v1/Iteration,Average/StdReturn,Average/AverageDiscountedReturn,door-close-v1/SuccessRate,MetaTest/door-close-v1/MaxReturn,door-close-v1/StdReturn,TotalEnvSteps,Average/Iteration,Average/MaxReturn,MetaTest/Average/MaxReturn,MetaTest/Average/StdReturn,MetaTest/Average/NumEpisodes,MetaTest/Average/MinReturn,MetaTest/door-close-v1/MinReturn,MetaTest/door-close-v1/SuccessRate,MetaTest/door-close-v1/Iteration,Average/TerminationRate,MetaTest/Average/Iteration,policy/KL,Average/NumEpisodes,door-close-v1/AverageDiscountedReturn,Average/SuccessRate,door-close-v1/TerminationRate,MetaTest/Average/AverageReturn
5.2502775,,,1.9327683,,,181.43666066963445,0.0,,,-64.93473937953387,,-64.93473937953387,0.96865976,181.43666066963445,,100,0.4216660016698759,0.9641086,18085.527891435868,69,1837.3508081766352,41.58622375875193,0.03,,1837.3508081766352,1400000,69,18085.527891435868,,,,,,,,0.0,,0.0052260733,100,41.58622375875193,0.03,0.0,
5.2607336,385.5591652428446,10,-1.3123703,87.04415591594291,87.04415591594291,976.1431197012503,0.0,87.04415591594304,0.0,-68.85185207980457,0.0,-68.85185207980457,5.851618,976.1431197012503,0.0,100,0.5713030315759942,-7.163988,55871.601218522745,70,6961.7929097130445,201.1394386309394,0.05,1243.3354730932776,6961.7929097130445,1420000,70,55871.601218522745,1243.3354730932776,385.5591652428446,10,-55.71028643953622,-55.71028643953622,0.0,7,0.0,7,0.0068568345,100,201.1394386309394,0.05,0.0,87.04415591594304
5.273929,,,0.4899744,,,8.807458597811891,0.0,,,-67.28106333386398,,-67.28106333386398,-0.046936423,8.807458597811891,,100,0.23374901913408752,0.53691083,4173.37051052113,71,430.28716748819886,-2.8410020730742396,0.03,,430.28716748819886,1440000,71,4173.37051052113,,,,,,,,0.0,,0.0018494589,100,-2.8410020730742396,0.03,0.0,
5.277253,,,-0.059455566,,,-13.075557619150773,0.0,,,-74.40645961006751,,-74.40645961006751,0.015376858,-13.075557619150773,,100,0.17074482427210635,-0.074832425,1341.3356195415793,72,178.96685659914098,-13.220016240661792,0.01,,178.96685659914098,1460000,72,1341.3356195415793,,,,,,,,0.0,,0.00837408,100,-13.220016240661792,0.01,0.0,
5.281037,,,0.1208541,,,101.10679276658293,0.0,,,-73.47988045319184,,-73.47988045319184,0.6617443,101.10679276658293,,100,0.3701464731381494,-0.5408902,11227.360817332863,73,1128.5174773393433,8.974802625689424,0.0,,1128.5174773393433,1480000,73,11227.360817332863,,,,,,,,0.0,,0.0034119831,100,8.974802625689424,0.0,0.0,
5.284429,,,1.002881,,,426.53591859548595,0.0,,,-59.68333041728893,,-59.68333041728893,1.101768,426.53591859548595,,100,0.28630746596382883,-0.098886915,8163.392893106592,74,1533.0031057251856,106.55584124547282,0.02,,1533.0031057251856,1500000,74,8163.392893106592,,,,,,,,0.0,,0.0058291764,100,106.55584124547282,0.02,0.0,
5.277062,,,1.7761234,,,735.1759635125393,0.0,,,-65.64124716564123,,-65.64124716564123,2.2806344,735.1759635125393,,100,0.27415973139994854,-0.50451094,18929.165318557778,75,2587.110422864064,164.94432455922572,0.05,,2587.110422864064,1520000,75,18929.165318557778,,,,,,,,0.0,,0.010427213,100,164.94432455922572,0.05,0.0,
5.260193,,,2.3576012,,,720.4233668198488,0.0,,,-68.19827729192251,,-68.19827729192251,1.8963387,720.4233668198488,,100,0.23908018220166327,0.4612625,16211.432932292546,76,2387.1556744942427,152.59437874916782,0.17,,2387.1556744942427,1540000,76,16211.432932292546,,,,,,,,0.0,,0.0058227964,100,152.59437874916782,0.17,0.0,
5.2501907,,,-0.17861407,,,762.6794335137031,0.0,,,-83.77012589158265,,-83.77012589158265,2.0579257,762.6794335137031,,100,0.31331407940333655,-2.2365398,13444.096552073772,77,2119.5080791894666,161.48361436994605,0.09,,2119.5080791894666,1560000,77,13444.096552073772,,,,,,,,0.0,,0.0055087213,100,161.48361436994605,0.09,0.0,
5.2305784,,,-2.8591383,,,2092.93888089712,0.0,,,-74.71855779253907,,-74.71855779253907,3.43693,2092.93888089712,,100,0.3097531968712729,-6.296068,38580.87754820067,78,5260.159420103401,543.8094373743926,0.24,,5260.159420103401,1580000,78,38580.87754820067,,,,,,,,0.0,,0.011290494,100,543.8094373743926,0.24,0.0,
5.2102046,,,-0.85042655,,,916.2031792390991,0.0,,,-66.43482316833887,,-66.43482316833887,0.1732781,916.2031792390991,,100,0.29828213311537444,-1.0237046,16762.234066835135,79,2877.6482648522897,205.78541717484347,0.23,,2877.6482648522897,1600000,79,16762.234066835135,,,,,,,,0.0,,0.014329858,100,205.78541717484347,0.23,0.0,
5.2024617,5539.106382111274,10,-0.24187265,1857.8956235500987,1857.8956235500987,649.5363441896382,0.0,1857.8956235500987,0.0,-71.20693966644201,0.2,-71.20693966644201,1.4116281,649.5363441896382,0.0,100,0.2532003162341222,-1.6535008,13359.383407548346,80,1910.0455602599773,135.73780603119872,0.11,18473.48337391214,1910.0455602599773,1620000,80,13359.383407548346,18473.48337391214,5539.106382111274,10,-52.98233749785152,-52.98233749785152,0.2,8,0.0,8,0.0039768554,100,135.73780603119872,0.11,0.0,1857.8956235500987
5.1944723,,,2.536914,,,963.8422599116609,0.0,,,-71.6292576395646,,-71.6292576395646,2.4172196,963.8422599116609,,100,0.34243889890482093,0.11969453,19789.77016509864,81,3052.9937608261603,236.33462641542684,0.28,,3052.9937608261603,1640000,81,19789.77016509864,,,,,,,,0.0,,0.0051342626,100,236.33462641542684,0.28,0.0,
5.1723557,,,0.8017545,,,1034.6701115764047,0.0,,,-66.55047392288476,,-66.55047392288476,2.5304914,1034.6701115764047,,100,0.24731646068784274,-1.7287369,26181.582746312473,82,3377.5123876844045,212.9393183385013,0.13,,3377.5123876844045,1660000,82,26181.582746312473,,,,,,,,0.0,,0.0043445467,100,212.9393183385013,0.13,0.0,
5.1764936,,,0.58951014,,,1128.5905169203334,0.0,,,-71.85112568569396,,-71.85112568569396,2.1131594,1128.5905169203334,,100,0.3102734862352925,-1.5236492,14566.962782024893,83,2682.277551520129,304.90615933634245,0.22,,2682.277551520129,1680000,83,14566.962782024893,,,,,,,,0.0,,0.005441258,100,304.90615933634245,0.22,0.0,
5.1727304,,,-0.16488594,,,867.985722618444,0.0,,,-75.6143914852372,,-75.6143914852372,1.9240196,867.985722618444,,100,0.23976823420956273,-2.0889056,15616.654316768536,84,2684.6383815256545,218.0387500966456,0.17,,2684.6383815256545,1700000,84,15616.654316768536,,,,,,,,0.0,,0.0026763661,100,218.0387500966456,0.17,0.0,
5.1616697,,,-0.9487578,,,896.4972172723518,0.0,,,-67.17490636264064,,-67.17490636264064,2.932703,896.4972172723518,,100,0.3258984693864587,-3.881461,20764.547621499565,85,3430.6451574449766,196.39786938872174,0.14,,3430.6451574449766,1720000,85,20764.547621499565,,,,,,,,0.0,,0.009305442,100,196.39786938872174,0.14,0.0,
5.161046,,,-0.7882146,,,390.6771398123894,0.0,,,-76.27549255356277,,-76.27549255356277,1.0210047,390.6771398123894,,100,0.26844987138112264,-1.8092194,14378.981521820566,86,1813.2508851938971,108.0451469244026,0.23,,1813.2508851938971,1740000,86,14378.981521820566,,,,,,,,0.0,,0.0037809005,100,108.0451469244026,0.23,0.0,
5.1527786,,,0.7579355,,,422.10693155631134,0.0,,,-60.396547334382255,,-60.396547334382255,1.2931008,422.10693155631134,,100,0.23151207999197532,-0.53516525,9617.435886823894,87,1499.4402479584596,93.06777161435802,0.09,,1499.4402479584596,1760000,87,9617.435886823894,,,,,,,,0.0,,0.0056742514,100,93.06777161435802,0.09,0.0,
5.142551,,,3.5158577,,,972.8658008785612,0.0,,,-66.15031493115468,,-66.15031493115468,3.5700405,972.8658008785612,,100,0.2821793538371825,-0.054182813,34204.503141856905,88,3948.9286520571995,203.06268955175707,0.15,,3948.9286520571995,1780000,88,34204.503141856905,,,,,,,,0.0,,0.0044174916,100,203.06268955175707,0.15,0.0,
5.1195445,,,1.4077476,,,1015.1532771275821,0.0,,,-61.12456101135551,,-61.12456101135551,2.0164516,1015.1532771275821,,100,0.2717451331775139,-0.6087039,10428.478151134248,89,2505.6629243382604,231.4287259852078,0.13,,2505.6629243382604,1800000,89,10428.478151134248,,,,,,,,0.0,,0.007085148,100,231.4287259852078,0.13,0.0,
5.0980444,244.6419778252129,10,-0.15951993,124.69820424493635,124.69820424493635,558.9397313495964,0.0,124.69820424493624,0.0,-69.99182129616239,0.1,-69.99182129616239,1.2480024,558.9397313495964,0.0,100,0.2608271682098917,-1.4075223,9615.109597490698,90,1733.6490869368213,160.82476213723416,0.17,661.7454374150501,1733.6490869368213,1820000,90,9615.109597490698,661.7454374150501,244.6419778252129,10,-43.91231945926278,-43.91231945926278,0.1,9,0.0,9,0.0076522245,100,160.82476213723416,0.17,0.0,124.69820424493624
5.085887,,,0.43499276,,,432.93799544707076,0.0,,,-64.72139634277332,,-64.72139634277332,1.386693,432.93799544707076,,100,0.2453813484941224,-0.9517002,9546.103035542203,91,1553.7606044689544,89.83083976768222,0.24,,1553.7606044689544,1840000,91,9546.103035542203,,,,,,,,0.0,,0.005901691,100,89.83083976768222,0.24,0.0,
5.07335,,,-2.1506813,,,1057.1023164890585,0.0,,,-70.13051022746804,,-70.13051022746804,2.3394845,1057.1023164890585,,100,0.3135546972235206,-4.4901657,13825.531699720403,92,2790.2505310545926,313.6791604350972,0.26,,2790.2505310545926,1860000,92,13825.531699720403,,,,,,,,0.0,,0.006009415,100,313.6791604350972,0.26,0.0,
5.070859,,,1.8800484,,,1463.2466926275674,0.0,,,-72.8800665228341,,-72.8800665228341,3.8360054,1463.2466926275674,,100,0.31870555503266507,-1.955957,28403.897757505198,93,4207.869219833775,340.58527042353967,0.17,,4207.869219833775,1880000,93,28403.897757505198,,,,,,,,0.0,,0.007783087,100,340.58527042353967,0.17,0.0,
5.041427,,,0.22566992,,,1705.8623767758863,0.0,,,-74.08599686087707,,-74.08599686087707,6.5072,1705.8623767758863,,100,0.4125328474035812,-6.28153,47716.3467544448,94,6038.0390148858505,412.1830018273337,0.26,,6038.0390148858505,1900000,94,47716.3467544448,,,,,,,,0.0,,0.00880048,100,412.1830018273337,0.26,0.0,
5.0266232,,,8.174408,,,1560.9602399137614,0.0,,,-62.242069867109834,,-62.242069867109834,6.3115892,1560.9602399137614,,100,0.3409188826361337,1.8628187,49802.60929608158,95,5778.854773217717,322.6118422676677,0.22,,5778.854773217717,1920000,95,49802.60929608158,,,,,,,,0.0,,0.008957015,100,322.6118422676677,0.22,0.0,
5.019492,,,0.7826375,,,745.7945051004957,0.0,,,-67.0453720644311,,-67.0453720644311,1.0758734,745.7945051004957,,100,0.282500835178769,-0.29323593,10596.43872593068,96,2134.5350218820263,189.0335589458582,0.19,,2134.5350218820263,1940000,96,10596.43872593068,,,,,,,,0.0,,0.009380106,100,189.0335589458582,0.19,0.0,
5.0286093,,,-0.7778031,,,1392.0623964081042,0.0,,,-59.57533573171163,,-59.57533573171163,5.810303,1392.0623964081042,,100,0.26510586437357897,-6.588106,52889.8678691801,97,5652.515766643102,293.52212161819045,0.1,,5652.515766643102,1960000,97,52889.8678691801,,,,,,,,0.0,,0.00906439,100,293.52212161819045,0.1,0.0,
5.0301156,,,3.7128172,,,1183.1088968477038,0.0,,,-60.53564278553116,,-60.53564278553116,3.7507439,1183.1088968477038,,100,0.30679641488952625,-0.037926562,28471.26279470218,98,4000.874297013035,249.9196042075465,0.05,,4000.874297013035,1980000,98,28471.26279470218,,,,,,,,0.0,,0.005398565,100,249.9196042075465,0.05,0.0,
5.020839,,,0.014045703,,,1641.2358755167622,0.0,,,-58.867878172903374,,-58.867878172903374,3.9634411,1641.2358755167622,,100,0.3277886139127206,-3.9493954,34056.5681158817,99,4970.7303818666105,363.44267623167116,0.14,,4970.7303818666105,2000000,99,34056.5681158817,,,,,,,,0.0,,0.010453197,100,363.44267623167116,0.14,0.0,
