MetaTest/Average/MinReturn,MetaTest/handle-press-v1/AverageDiscountedReturn,MetaTest/handle-press-v1/MinReturn,MetaTest/Average/AverageReturn,TotalEnvSteps,MetaTest/handle-press-v1/StdReturn,MetaTest/Average/StdReturn,MetaTest/handle-press-v1/AverageReturn,MetaTest/Average/Iteration,MetaTest/handle-press-v1/TerminationRate,MetaTest/handle-press-v1/SuccessRate,MetaTest/handle-press-v1/MaxReturn,MetaTest/Average/TerminationRate,MetaTest/Average/MaxReturn,MetaTest/Average/NumTrajs,MetaTest/Average/SuccessRate,MetaTest/Average/AverageDiscountedReturn,MetaTest/handle-press-v1/Iteration,MetaTest/handle-press-v1/NumTrajs
291235.5795888296,303908.45211326616,291235.5795888296,303908.4521132661,6176000,4972.13658894731,4972.13658894731,303908.4521132661,248,0.0,1.0,309252.83651060413,0.0,309252.83651060413,10,1.0,303908.45211326616,248,10
283319.3547847859,300354.67332053895,283319.3547847859,300354.673320539,6200000,7934.182008440175,7934.182008440175,300354.673320539,249,0.0,1.0,311319.37197058945,0.0,311319.37197058945,10,1.0,300354.67332053895,249,10
229148.32342332657,295119.3318726318,229148.32342332657,295119.33187263185,6224000,22305.12328331574,22305.12328331574,295119.33187263185,250,0.0,1.0,308539.246214201,0.0,308539.246214201,10,1.0,295119.3318726318,250,10
292534.2769847589,303917.6011249588,292534.2769847589,303917.6011249589,6248000,4381.05554233933,4381.05554233933,303917.6011249589,251,0.0,1.0,307987.2998380545,0.0,307987.2998380545,10,1.0,303917.6011249588,251,10
297578.95623168116,305192.4399928175,297578.95623168116,305192.4399928176,6272000,5605.210995286453,5605.210995286453,305192.4399928176,252,0.0,1.0,318782.98453831405,0.0,318782.98453831405,10,1.0,305192.4399928175,252,10
295811.4926622095,304569.216516929,295811.4926622095,304569.2165169291,6296000,4125.178619683112,4125.178619683112,304569.2165169291,253,0.0,1.0,311855.91017618834,0.0,311855.91017618834,10,1.0,304569.216516929,253,10
302511.252665702,306453.0129208413,302511.252665702,306453.0129208415,6320000,2747.18338451169,2747.18338451169,306453.0129208415,254,0.0,1.0,311967.04291985644,0.0,311967.04291985644,10,1.0,306453.0129208413,254,10
287534.23878333427,304681.1832837166,287534.23878333427,304681.18328371656,6344000,6241.935960939101,6241.935960939101,304681.18328371656,255,0.0,1.0,312458.3237792111,0.0,312458.3237792111,10,1.0,304681.1832837166,255,10
86438.95698769978,285466.92039478535,86438.95698769978,285466.92039478535,6368000,66456.01986008999,66456.01986008999,285466.92039478535,256,0.0,1.0,313578.1380497121,0.0,313578.1380497121,10,1.0,285466.92039478535,256,10
299151.5941219559,304171.69723121077,299151.5941219559,304171.69723121077,6392000,3481.9504517800933,3481.9504517800933,304171.69723121077,257,0.0,1.0,308754.7091485676,0.0,308754.7091485676,10,1.0,304171.69723121077,257,10
