MetaTest/Average/Iteration,MetaTest/door-close-v1/MaxReturn,MetaTest/door-close-v1/StdReturn,policy/dLoss,Average/TerminationRate,MetaTest/door-close-v1/MinReturn,MetaTest/Average/AverageReturn,door-close-v1/MinReturn,policy/KL,MetaTest/Average/SuccessRate,MetaTest/Average/NumEpisodes,MetaTest/Average/StdReturn,door-close-v1/SuccessRate,LinearFeatureBaseline/ExplainedVariance,Average/AverageDiscountedReturn,policy/KLBefore,MetaTest/door-close-v1/SuccessRate,door-close-v1/NumEpisodes,door-close-v1/TerminationRate,policy/LossBefore,policy/LossAfter,Average/StdReturn,door-close-v1/AverageReturn,MetaTest/door-close-v1/Iteration,TotalEnvSteps,MetaTest/Average/TerminationRate,Average/MaxReturn,MetaTest/Average/MinReturn,door-close-v1/StdReturn,MetaTest/door-close-v1/AverageDiscountedReturn,MetaTest/door-close-v1/TerminationRate,door-close-v1/MaxReturn,Average/MinReturn,door-close-v1/AverageDiscountedReturn,MetaTest/Average/AverageDiscountedReturn,door-close-v1/Iteration,MetaTest/door-close-v1/NumEpisodes,Average/NumEpisodes,Average/SuccessRate,MetaTest/Average/MaxReturn,Average/AverageReturn,Average/Iteration,MetaTest/door-close-v1/AverageReturn,policy/Entropy
,,,2.1184168,0.0,,,-63.78235086393629,0.013735159,,,,0.09,0.3448590431826051,120.02776923096904,0.0,,100,0.0,2.6832476,0.56483084,2197.8058614698125,674.6329355825267,,1400000,,14063.004073439022,,2197.8058614698125,,,14063.004073439022,-63.78235086393629,120.02776923096904,,69,,100,0.09,,674.6329355825267,69,,5.1215434
7,33.8225765689523,23.364812256259622,1.0860789,0.0,-55.14808482055292,-32.748709635471826,-52.68210514929945,0.007598015,0.1,10,23.364812256259622,0.1,0.287760774997472,80.52869858965417,0.0,0.1,100,0.0,0.9250074,-0.16107148,1459.2038440657916,349.7445067395136,7,1420000,0.0,11953.918123767688,-55.14808482055292,1459.2038440657916,-32.748709635471826,0.0,11953.918123767688,-52.68210514929945,80.52869858965417,-32.748709635471826,70,10,100,0.1,33.8225765689523,349.7445067395136,70,-32.748709635471826,5.107194
,,,5.9967213,0.0,,,-58.98830826785357,0.006343543,,,,0.12,0.2317885520332027,317.60329099015144,0.0,,100,0.0,1.6711205,-4.3256006,4407.9236468795225,1609.7654395967693,,1440000,,31129.252241322105,,4407.9236468795225,,,31129.252241322105,-58.98830826785357,317.60329099015144,,71,,100,0.12,,1609.7654395967693,71,,5.0758514
,,,6.4587746,0.0,,,-71.36966586073727,0.008059906,,,,0.2,0.1892244216135751,380.04550123152256,0.0,,100,0.0,1.1094453,-5.349329,4637.498798320264,1572.1673993974923,,1460000,,35093.2987558341,,4637.498798320264,,,35093.2987558341,-71.36966586073727,380.04550123152256,,72,,100,0.2,,1572.1673993974923,72,,5.0400395
,,,14.582097,0.0,,,-67.50674255830147,0.009653455,,,,0.22,0.18548120140013702,753.8142699196183,0.0,,100,0.0,-2.6119564,-17.194054,12904.834658800351,3257.3108657109783,,1480000,,124413.52760084452,,12904.834658800351,,,124413.52760084452,-67.50674255830147,753.8142699196183,,73,,100,0.22,,3257.3108657109783,73,,5.04918
,,,12.810863,0.0,,,-66.24390278153204,0.009259144,,,,0.19,0.21166861316213115,551.6705697489613,0.0,,100,0.0,5.243569,-7.5672936,11329.540923593408,2789.3251261406776,,1500000,,107095.75355434505,,11329.540923593408,,,107095.75355434505,-66.24390278153204,551.6705697489613,,74,,100,0.19,,2789.3251261406776,74,,5.0897746
,,,0.46428633,0.0,,,-62.547640101222264,0.007973982,,,,0.09,0.1719714428839445,52.51769998769529,0.0,,100,0.0,0.102742575,-0.36154374,999.6388085844727,285.73506684866135,,1520000,,6617.278325936094,,999.6388085844727,,,6617.278325936094,-62.547640101222264,52.51769998769529,,75,,100,0.09,,285.73506684866135,75,,5.1046705
,,,6.926426,0.0,,,-65.33965169433965,0.006958131,,,,0.15,0.29875442894324244,340.3025197955517,0.0,,100,0.0,-0.5669703,-7.4933963,5559.001903589255,1674.5791072412414,,1540000,,37803.22508194828,,5559.001903589255,,,37803.22508194828,-65.33965169433965,340.3025197955517,,76,,100,0.15,,1674.5791072412414,76,,5.09019
,,,0.9084977,0.0,,,-60.72590940048064,0.0053613707,,,,0.02,0.3477792715633876,100.22060138013545,0.0,,100,0.0,0.13716446,-0.7713332,1924.1576808480463,535.1081886616212,,1560000,,12880.724458375173,,1924.1576808480463,,,12880.724458375173,-60.72590940048064,100.22060138013545,,77,,100,0.02,,535.1081886616212,77,,5.0749288
,,,8.7228985,0.0,,,-61.11945406391461,0.005687508,,,,0.04,0.28609636068217204,500.64741042739837,0.0,,100,0.0,6.3936424,-2.3292563,7868.473236647505,2128.7018100715695,,1580000,,51107.05442347307,,7868.473236647505,,,51107.05442347307,-61.11945406391461,500.64741042739837,,78,,100,0.04,,2128.7018100715695,78,,5.06009
,,,3.4779844,0.0,,,-60.80575281997042,0.008996973,,,,0.07,0.2214567530913718,223.97984641814062,0.0,,100,0.0,-1.9428574,-5.4208417,3401.621617618179,1016.9011522726215,,1600000,,26625.929135730305,,3401.621617618179,,,26625.929135730305,-60.80575281997042,223.97984641814062,,79,,100,0.07,,1016.9011522726215,79,,5.0419436
8,4897.571103800531,1768.743785698156,10.258063,0.0,-40.56176889912883,840.1309048497162,-56.42810969511026,0.007513063,0.0,10,1768.743785698156,0.12,0.26387560696619994,483.21440735772893,0.0,0.0,100,0.0,-1.4736828,-11.731746,8097.598247697087,2051.5622501319526,8,1620000,0.0,70657.1846668758,-40.56176889912883,8097.598247697087,840.1309048497163,0.0,70657.1846668758,-56.42810969511026,483.21440735772893,840.1309048497163,80,10,100,0.12,4897.571103800531,2051.5622501319526,80,840.1309048497162,5.0482397
,,,7.5090027,0.0,,,-63.22903719053385,0.008906933,,,,0.07,0.33055045584902676,387.55637134732825,0.0,,100,0.0,1.8148906,-5.6941123,7362.338371530494,1884.2739543412692,,1640000,,63863.62687082909,,7362.338371530494,,,63863.62687082909,-63.22903719053385,387.55637134732825,,81,,100,0.07,,1884.2739543412692,81,,5.065002
,,,9.746331,0.0,,,-74.33475979560183,0.012638018,,,,0.04,0.2924943516438081,431.30937883423815,0.0,,100,0.0,4.118272,-5.6280594,13175.492864846798,2003.5152251690815,,1660000,,129593.70592010679,,13175.492864846798,,,129593.70592010679,-74.33475979560183,431.30937883423815,,82,,100,0.04,,2003.5152251690815,82,,5.0575857
,,,1.4585781,0.0,,,-62.530762448866064,0.016871799,,,,0.09,0.3033397776152107,72.5992350682649,0.0,,100,0.0,-0.29428634,-1.7528645,2865.907328518451,462.03052866193235,,1680000,,27800.73837919606,,2865.907328518451,,,27800.73837919606,-62.530762448866064,72.5992350682649,,83,,100,0.09,,462.03052866193235,83,,5.0529094
,,,0.2761563,0.0,,,-81.49232546844921,0.014248561,,,,0.03,0.20149372197971938,28.988276791860763,0.0,,100,0.0,-0.02954878,-0.3057051,845.8368887794636,221.3438014845072,,1700000,,4298.214036056921,,845.8368887794636,,,4298.214036056921,-81.49232546844921,28.988276791860763,,84,,100,0.03,,221.3438014845072,84,,5.0508394
,,,2.0140524,0.0,,,-69.43405409734201,0.007673076,,,,0.02,0.25617317515884797,121.27594019546727,0.0,,100,0.0,0.6445365,-1.369516,1831.8007817550056,680.2892421506457,,1720000,,9340.104655567464,,1831.8007817550056,,,9340.104655567464,-69.43405409734201,121.27594019546727,,85,,100,0.02,,680.2892421506457,85,,5.05231
,,,7.685494,0.0,,,-53.94381205031865,0.0059439936,,,,0.15,0.29682705930280395,362.5297450788146,0.0,,100,0.0,-2.6712155,-10.3567095,5382.226937893326,1906.483103852827,,1740000,,34286.2576223773,,5382.226937893326,,,34286.2576223773,-53.94381205031865,362.5297450788146,,86,,100,0.15,,1906.483103852827,86,,5.0816045
,,,12.620107,0.0,,,-56.086350401514814,0.010704505,,,,0.16,0.3192976250402535,507.7916956229713,0.0,,100,0.0,-5.936536,-18.556643,10558.81286284245,2419.5951433679256,,1760000,,100431.50313546928,,10558.81286284245,,,100431.50313546928,-56.086350401514814,507.7916956229713,,87,,100,0.16,,2419.5951433679256,87,,5.1137614
,,,3.643343,0.0,,,-59.03328860074142,0.005731851,,,,0.12,0.1904484337981791,248.4704999285601,0.0,,100,0.0,5.265368,1.622025,4289.673800195083,1206.7054358394544,,1780000,,37076.31097491736,,4289.673800195083,,,37076.31097491736,-59.03328860074142,248.4704999285601,,88,,100,0.12,,1206.7054358394544,88,,5.11382
,,,2.460081,0.0,,,-53.626396711712694,0.006337976,,,,0.12,0.26064305197211857,210.25286409090776,0.0,,100,0.0,-1.9188484,-4.3789296,3048.3961199144123,1062.1231664224156,,1800000,,20614.996096084808,,3048.3961199144123,,,20614.996096084808,-53.626396711712694,210.25286409090776,,89,,100,0.12,,1062.1231664224156,89,,5.106637
9,9839.856365216965,3088.5026013666684,2.42419,0.0,-57.30468939348607,1713.1452749909342,-61.44194869631124,0.0060784835,0.3,10,3088.5026013666684,0.12,0.24141194112958564,178.69442141669282,0.0,0.3,100,0.0,-0.83836013,-3.26255,2846.713021074155,858.9394882157208,9,1820000,0.0,21449.357784507836,-57.30468939348607,2846.713021074155,1713.1452749909336,0.0,21449.357784507836,-61.44194869631124,178.69442141669282,1713.1452749909336,90,10,100,0.12,9839.856365216965,858.9394882157208,90,1713.1452749909342,5.095611
,,,2.826221,0.0,,,-61.504697164553356,0.0054328847,,,,0.1,0.19838855088747287,190.14143451793487,0.0,,100,0.0,-0.24873437,-3.0749555,2692.925339879629,947.150287550333,,1840000,,18547.584047287575,,2692.925339879629,,,18547.584047287575,-61.504697164553356,190.14143451793487,,91,,100,0.1,,947.150287550333,91,,5.089013
,,,1.6978071,0.0,,,-59.483355749584014,0.006561715,,,,0.14,0.22303087912266129,129.56674186793956,0.0,,100,0.0,1.732475,0.03466797,1622.491283239213,580.2226402915184,,1860000,,10718.775598831791,,1622.491283239213,,,10718.775598831791,-59.483355749584014,129.56674186793956,,92,,100,0.14,,580.2226402915184,92,,5.0822897
,,,4.1528893,0.0,,,-69.63254992773953,0.0066718194,,,,0.25,0.2924511274628423,358.90480648750787,0.0,,100,0.0,1.841411,-2.3114781,3577.2985630893168,1665.2757778524672,,1880000,,22914.870995714547,,3577.2985630893168,,,22914.870995714547,-69.63254992773953,358.90480648750787,,93,,100,0.25,,1665.2757778524672,93,,5.073909
,,,4.9982967,0.0,,,-68.88565227541218,0.0055443514,,,,0.34,0.313600955013309,602.1924239938076,0.0,,100,0.0,2.6248243,-2.3734727,4529.986882163634,2380.8864408070453,,1900000,,21793.670762404025,,4529.986882163634,,,21793.670762404025,-68.88565227541218,602.1924239938076,,94,,100,0.34,,2380.8864408070453,94,,5.070758
,,,3.3914359,0.0,,,-57.96471764324035,0.006593378,,,,0.22,0.22619142074045184,369.81644486031456,0.0,,100,0.0,2.0116687,-1.3797672,3344.689761950664,1637.0697566871452,,1920000,,21663.551033307973,,3344.689761950664,,,21663.551033307973,-57.96471764324035,369.81644486031456,,95,,100,0.22,,1637.0697566871452,95,,5.0554757
,,,4.0202594,0.0,,,-62.890050622085155,0.02346914,,,,0.23,0.2752913570102187,648.8420865547081,0.0,,100,0.0,-3.5063157,-7.526575,13762.494244949816,3347.148589652146,,1940000,,106050.48780133648,,13762.494244949816,,,106050.48780133648,-62.890050622085155,648.8420865547081,,96,,100,0.23,,3347.148589652146,96,,5.0784597
,,,0.16397619,0.0,,,-66.19655549681241,0.01029333,,,,0.17,0.2807707242289912,201.31778389855003,0.0,,100,0.0,0.43319142,0.26921523,3483.3549389785185,879.2983976827148,,1960000,,24143.95200939292,,3483.3549389785185,,,24143.95200939292,-66.19655549681241,201.31778389855003,,97,,100,0.17,,879.2983976827148,97,,5.096961
,,,5.185389,0.0,,,-68.35781619053024,0.0054544746,,,,0.08,0.1685618543994556,281.869737551295,0.0,,100,0.0,3.0385234,-2.1468656,5484.610722077576,1327.4595107264647,,1980000,,51384.534602072934,,5484.610722077576,,,51384.534602072934,-68.35781619053024,281.869737551295,,98,,100,0.08,,1327.4595107264647,98,,5.0963826
,,,2.6271014,0.0,,,-65.29083048392515,0.009661449,,,,0.22,0.2127682190716632,227.30429812892882,0.0,,100,0.0,0.34504297,-2.2820585,3581.485085185768,1013.413267423713,,2000000,,26590.555576211194,,3581.485085185768,,,26590.555576211194,-65.29083048392515,227.30429812892882,,99,,100,0.22,,1013.413267423713,99,,5.0815578
