MetaTrain/Average/QfLoss,MetaTest/faucet-close-v1/AverageDiscountedReturn,MetaTest/faucet-close-v1/StdReturn,MetaTest/Average/StdReturn,MetaTrain/Average/ContrastiveLoss,MetaTrain/Average/PolicyLoss,MetaTest/faucet-close-v1/NumTrajs,MetaTest/faucet-close-v1/MaxReturn,TotalEnvSteps,MetaTest/Average/AverageReturn,MetaTest/faucet-close-v1/TerminationRate,MetaTest/Average/TerminationRate,MetaTest/Average/AverageDiscountedReturn,MetaTest/faucet-close-v1/MinReturn,MetaTrain/Average/Alpha,MetaTest/faucet-close-v1/AverageReturn,MetaTest/faucet-close-v1/SuccessRate,MetaTest/Average/MinReturn,MetaTest/Average/NumTrajs,MetaTest/faucet-close-v1/Iteration,MetaTrain/Average/AlphaLoss,MetaTest/Average/SuccessRate,MetaTest/Average/MaxReturn,MetaTest/Average/Iteration
253540780.0,40463.80663855287,57793.694006554724,57793.694006554724,24.684298,-167730.05,10,160529.5020040983,2528000,40463.80663855287,0.0,0.0,40463.80663855287,-55.986092433766174,nan,40463.80663855287,0.4,-55.986092433766174,10,96,-27.353907,0.4,160529.5020040983,96
271725000.0,12048.844164883822,13038.088937137385,13038.088937137385,25.927065,-169107.84,10,37834.23147883232,2552000,12048.844164883816,0.0,0.0,12048.844164883822,-54.38392851818087,nan,12048.844164883816,0.0,-54.38392851818087,10,97,-27.69825,0.0,37834.23147883232,97
285700300.0,15080.582500061097,21489.64408967759,21489.64408967759,22.143227,-171113.12,10,72339.55728150773,2576000,15080.58250006109,0.0,0.0,15080.582500061097,-52.462566148069904,nan,15080.58250006109,0.2,-52.462566148069904,10,98,-28.109991,0.2,72339.55728150773,98
299313860.0,23441.939546605463,37564.87853285247,37564.87853285247,21.669903,-175092.6,10,106185.07529119209,2600000,23441.939546605463,0.0,0.0,23441.939546605463,-51.955903510294654,nan,23441.939546605463,0.3,-51.955903510294654,10,99,-28.327044,0.3,106185.07529119209,99
315088830.0,42291.211566617014,59380.2331240722,59380.2331240722,26.08287,-178889.86,10,207342.43865718265,2624000,42291.211566616985,0.0,0.0,42291.211566617014,-52.25641240271399,nan,42291.211566616985,0.1,-52.25641240271399,10,100,-28.391539,0.1,207342.43865718265,100
321918600.0,41569.16841668602,56689.8668971126,56689.8668971126,32.68402,-181297.19,10,160398.12311117537,2648000,41569.16841668599,0.0,0.0,41569.16841668602,-61.803203074101965,nan,41569.16841668599,0.3,-61.803203074101965,10,101,-28.426395,0.3,160398.12311117537,101
332148300.0,80328.85516432588,76099.62477875083,76099.62477875083,29.768074,-183584.16,10,197211.8235788183,2672000,80328.85516432587,0.0,0.0,80328.85516432588,-54.53033232447351,nan,80328.85516432587,0.6,-54.53033232447351,10,102,-28.330544,0.6,197211.8235788183,102
325383420.0,39957.75176313779,65444.05105601424,65444.05105601424,29.575401,-184430.81,10,168538.5893443609,2696000,39957.75176313777,0.0,0.0,39957.75176313779,-52.33042041628559,nan,39957.75176313777,0.3,-52.33042041628559,10,103,-28.650858,0.3,168538.5893443609,103
334162620.0,8416.438616809028,10392.65031526276,10392.65031526276,22.793032,-187176.9,10,22426.273090925148,2720000,8416.438616809028,0.0,0.0,8416.438616809028,-55.025310736655996,nan,8416.438616809028,0.0,-55.025310736655996,10,104,-28.688087,0.0,22426.273090925148,104
342646400.0,34297.15661939898,63965.05728192374,63965.05728192374,23.993473,-190906.23,10,200267.30593683658,2744000,34297.15661939898,0.0,0.0,34297.15661939898,-53.70164822202643,nan,34297.15661939898,0.2,-53.70164822202643,10,105,-28.670738,0.2,200267.30593683658,105
334479800.0,19818.954025405954,34436.582237462266,34436.582237462266,22.353441,-188473.8,10,92217.88501713211,2768000,19818.95402540596,0.0,0.0,19818.954025405954,-54.56444269061224,nan,19818.95402540596,0.2,-54.56444269061224,10,106,-28.984652,0.2,92217.88501713211,106
355603900.0,40018.871931498856,50487.67955587759,50487.67955587759,22.668266,-193249.39,10,144923.14179107547,2792000,40018.87193149884,0.0,0.0,40018.871931498856,-52.05152650865648,nan,40018.87193149884,0.4,-52.05152650865648,10,107,-29.229921,0.4,144923.14179107547,107
370847900.0,23736.059161846028,38672.18326428229,38672.18326428229,25.315817,-196793.89,10,129656.55907138393,2816000,23736.059161846024,0.0,0.0,23736.059161846028,-54.83647819002932,nan,23736.059161846024,0.2,-54.83647819002932,10,108,-29.137877,0.2,129656.55907138393,108
379236130.0,37679.163141909376,72439.4217163069,72439.4217163069,20.932297,-198603.27,10,207809.88069564576,2840000,37679.16314190939,0.0,0.0,37679.163141909376,-53.3938082950615,nan,37679.16314190939,0.3,-53.3938082950615,10,109,-29.165562,0.3,207809.88069564576,109
368735100.0,26109.728494015428,48088.18623761247,48088.18623761247,21.007769,-193636.61,10,127123.71705570996,2864000,26109.72849401542,0.0,0.0,26109.728494015428,-49.425473087268244,nan,26109.72849401542,0.2,-49.425473087268244,10,110,-29.301289,0.2,127123.71705570996,110
390234700.0,57653.98615854329,53411.78241296284,53411.78241296284,17.995382,-194646.83,10,148911.21468840042,2888000,57653.98615854328,0.0,0.0,57653.98615854329,-55.843595035163666,nan,57653.98615854328,0.6,-55.843595035163666,10,111,-29.250498,0.6,148911.21468840042,111
376995840.0,52.667228005499645,229.53296704616446,229.53296704616446,603.6916,-153752.52,10,569.15209461632,2912000,52.667228005499524,0.0,0.0,52.667228005499645,-95.73598399942553,nan,52.667228005499524,0.0,-95.73598399942553,10,112,-28.74549,0.0,569.15209461632,112
352466080.0,1197.41558210964,2303.5956075465633,2303.5956075465633,309.0292,-152669.98,10,5955.166795740141,2936000,1197.4155821096397,0.0,0.0,1197.41558210964,-52.276622972328994,nan,1197.4155821096397,0.0,-52.276622972328994,10,113,-27.795921,0.0,5955.166795740141,113
372477000.0,2954.8891512366054,5723.692345714109,5723.692345714109,175.9916,-175028.78,10,17884.386993820284,2960000,2954.8891512366044,0.0,0.0,2954.8891512366054,-38.039773701689214,nan,2954.8891512366044,0.0,-38.039773701689214,10,114,-28.68904,0.0,17884.386993820284,114
360861400.0,16183.346732336922,18251.137798812157,18251.137798812157,240.9951,-174947.16,10,46867.54694670437,2984000,16183.346732336915,0.0,0.0,16183.346732336922,-16.866617241433506,nan,16183.346732336915,0.0,-16.866617241433506,10,115,-28.598576,0.0,46867.54694670437,115
362279840.0,14628.233362706073,37451.92932031611,37451.92932031611,242.93266,-169492.19,10,125352.43988732286,3008000,14628.233362706073,0.0,0.0,14628.233362706073,-79.00977136506752,nan,14628.233362706073,0.2,-79.00977136506752,10,116,-28.863735,0.2,125352.43988732286,116
419077660.0,8590.540246877406,15740.993677270706,15740.993677270706,26.706352,-205894.23,10,50739.00348874212,3032000,8590.540246877405,0.0,0.0,8590.540246877406,-53.54814879262899,nan,8590.540246877405,0.1,-53.54814879262899,10,117,-29.198473,0.1,50739.00348874212,117
436414100.0,51522.7024948338,60058.977422859956,60058.977422859956,17.65443,-207516.53,10,153077.4187287661,3056000,51522.70249483381,0.0,0.0,51522.7024948338,-56.19299075797234,nan,51522.70249483381,0.5,-56.19299075797234,10,118,-29.164974,0.5,153077.4187287661,118
424568350.0,33325.40609151327,50854.47502296712,50854.47502296712,17.965986,-204208.73,10,171136.5310736874,3080000,33325.406091513265,0.0,0.0,33325.40609151327,-52.386388296849496,nan,33325.406091513265,0.2,-52.386388296849496,10,119,-29.327736,0.2,171136.5310736874,119
444544130.0,14577.446975834591,27176.640657924407,27176.640657924407,19.562742,-210348.22,10,92348.0593192974,3104000,14577.446975834586,0.0,0.0,14577.446975834591,-52.43185593906565,nan,14577.446975834586,0.1,-52.43185593906565,10,120,-29.38008,0.1,92348.0593192974,120
449065000.0,17363.70807588742,26881.37364818905,26881.37364818905,19.444395,-213651.77,10,89897.10031640597,3128000,17363.70807588742,0.0,0.0,17363.70807588742,-54.15932051041437,nan,17363.70807588742,0.1,-54.15932051041437,10,121,-29.413147,0.1,89897.10031640597,121
453199970.0,39125.83250627365,65603.14647100006,65603.14647100006,21.219172,-215515.77,10,189909.53407855867,3152000,39125.83250627369,0.0,0.0,39125.83250627365,-53.62229307533995,nan,39125.83250627369,0.2,-53.62229307533995,10,122,-29.321379,0.2,189909.53407855867,122
455209920.0,41231.76171297161,59177.75087634508,59177.75087634508,19.666773,-213737.92,10,145765.8407121047,3176000,41231.76171297159,0.0,0.0,41231.76171297161,-57.26686243952212,nan,41231.76171297159,0.3,-57.26686243952212,10,123,-29.269032,0.3,145765.8407121047,123
469769120.0,44973.02158047416,56645.759061824065,56645.759061824065,16.91122,-216626.47,10,158655.39284236735,3200000,44973.02158047415,0.0,0.0,44973.02158047416,-53.26815291246886,nan,44973.02158047415,0.4,-53.26815291246886,10,124,-29.33325,0.4,158655.39284236735,124
470954200.0,37380.1453314636,62872.31355466278,62872.31355466278,16.899385,-216824.2,10,162873.79746272875,3224000,37380.145331463624,0.0,0.0,37380.1453314636,-50.815856417127414,nan,37380.145331463624,0.2,-50.815856417127414,10,125,-29.47878,0.2,162873.79746272875,125
479212600.0,58602.79372993098,79236.38592811064,79236.38592811064,16.633863,-217073.28,10,197060.62479833284,3248000,58602.79372993098,0.0,0.0,58602.79372993098,-58.51130475807383,nan,58602.79372993098,0.5,-58.51130475807383,10,126,-29.553923,0.5,197060.62479833284,126
481384060.0,45448.76577427707,65894.32526254181,65894.32526254181,15.9384365,-215354.97,10,193669.73692595682,3272000,45448.76577427705,0.0,0.0,45448.76577427707,-50.007193129810545,nan,45448.76577427705,0.2,-50.007193129810545,10,127,-29.477308,0.2,193669.73692595682,127
480218430.0,43446.95079461928,52596.549100379576,52596.549100379576,15.233838,-214014.16,10,153384.6311096596,3296000,43446.95079461929,0.0,0.0,43446.95079461928,-51.94049713929466,nan,43446.95079461929,0.4,-51.94049713929466,10,128,-29.470833,0.4,153384.6311096596,128
493055170.0,78919.0058827194,75678.72357077134,75678.72357077134,14.916487,-217680.86,10,192413.1680149951,3320000,78919.00588271942,0.0,0.0,78919.0058827194,-49.17778472542377,nan,78919.00588271942,0.5,-49.17778472542377,10,129,-29.380512,0.5,192413.1680149951,129
508821200.0,81876.40121378595,75568.43847622325,75568.43847622325,14.464077,-220583.55,10,203575.90938101034,3344000,81876.40121378597,0.0,0.0,81876.40121378595,-43.5154871218536,nan,81876.40121378597,0.5,-43.5154871218536,10,130,-29.3475,0.5,203575.90938101034,130
505145540.0,66584.65426500098,69534.81966789239,69534.81966789239,14.314231,-221375.55,10,196280.5580216281,3368000,66584.65426500095,0.0,0.0,66584.65426500098,-55.026993330010725,nan,66584.65426500095,0.5,-55.026993330010725,10,131,-29.429567,0.5,196280.5580216281,131
496768200.0,34845.212146043814,51603.60240201273,51603.60240201273,13.778303,-219145.31,10,171738.4091257941,3392000,34845.21214604383,0.0,0.0,34845.212146043814,-50.594951138554386,nan,34845.21214604383,0.1,-50.594951138554386,10,132,-29.418259,0.1,171738.4091257941,132
504804350.0,37223.74744088027,51135.77213168463,51135.77213168463,13.002114,-220289.7,10,171198.23781621884,3416000,37223.747440880245,0.0,0.0,37223.74744088027,-54.013514331816275,nan,37223.747440880245,0.3,-54.013514331816275,10,133,-29.356804,0.3,171198.23781621884,133
517490720.0,20118.201854731942,31861.509394171342,31861.509394171342,12.145704,-223741.25,10,87311.90796821738,3440000,20118.201854731942,0.0,0.0,20118.201854731942,-54.62378590537866,nan,20118.201854731942,0.2,-54.62378590537866,10,134,-29.417772,0.2,87311.90796821738,134
525259000.0,60413.10703129797,61739.676763062635,61739.676763062635,12.052032,-225343.94,10,163844.12971264133,3464000,60413.10703129795,0.0,0.0,60413.10703129797,-51.2082472206509,nan,60413.10703129795,0.4,-51.2082472206509,10,135,-29.525484,0.4,163844.12971264133,135
528915780.0,11410.985212009175,23393.72088813137,23393.72088813137,11.459821,-226555.94,10,67744.14281858059,3488000,11410.985212009175,0.0,0.0,11410.985212009175,-53.71632299068328,nan,11410.985212009175,0.0,-53.71632299068328,10,136,-29.56477,0.0,67744.14281858059,136
539092350.0,27888.37824880593,47239.56260068036,47239.56260068036,11.807984,-228394.31,10,154885.82114635635,3512000,27888.37824880596,0.0,0.0,27888.37824880593,-55.49687789024326,nan,27888.37824880596,0.1,-55.49687789024326,10,137,-29.378191,0.1,154885.82114635635,137
540578300.0,83126.69986446688,59424.20707701708,59424.20707701708,12.048447,-230886.94,10,190146.98148800348,3536000,83126.69986446685,0.0,0.0,83126.69986446688,-52.88360712144901,nan,83126.69986446685,0.6,-52.88360712144901,10,138,-29.678246,0.6,190146.98148800348,138
543891300.0,76151.09049492,74590.67130238301,74590.67130238301,12.669531,-229606.08,10,202266.50252570142,3560000,76151.09049492,0.0,0.0,76151.09049492,-51.77563661283791,nan,76151.09049492,0.6,-51.77563661283791,10,139,-29.57091,0.6,202266.50252570142,139
555939140.0,24046.52631134151,52084.67443865217,52084.67443865217,13.962057,-232288.64,10,174325.47504042572,3584000,24046.526311341535,0.0,0.0,24046.52631134151,-54.34100693469896,nan,24046.526311341535,0.1,-54.34100693469896,10,140,-29.378187,0.1,174325.47504042572,140
565672260.0,59446.726565477395,75885.99602533857,75885.99602533857,12.857716,-234110.58,10,198819.11346141383,3608000,59446.726565477366,0.0,0.0,59446.726565477395,-55.58625801832465,nan,59446.726565477366,0.4,-55.58625801832465,10,141,-29.324066,0.4,198819.11346141383,141
579479400.0,74193.62795242597,91092.8597165448,91092.8597165448,12.317258,-236510.14,10,197305.87135471246,3632000,74193.62795242596,0.0,0.0,74193.62795242597,-52.15233670526084,nan,74193.62795242596,0.4,-52.15233670526084,10,142,-29.385448,0.4,197305.87135471246,142
592265200.0,47129.67696745407,55345.23395187777,55345.23395187777,13.563147,-240465.92,10,145822.72159732587,3656000,47129.67696745408,0.0,0.0,47129.67696745407,-53.81821124986182,nan,47129.67696745408,0.3,-53.81821124986182,10,143,-29.502007,0.3,145822.72159732587,143
591160600.0,54089.99950742589,68343.20999698275,68343.20999698275,13.286637,-240328.69,10,191940.33059579215,3680000,54089.99950742588,0.0,0.0,54089.99950742589,-54.426019881200716,nan,54089.99950742588,0.4,-54.426019881200716,10,144,-29.30443,0.4,191940.33059579215,144
574670500.0,41864.10867233781,67711.08509139117,67711.08509139117,13.521271,-235510.38,10,186680.8212988413,3704000,41864.108672337774,0.0,0.0,41864.10867233781,-55.39126536126778,nan,41864.108672337774,0.3,-55.39126536126778,10,145,-29.306187,0.3,186680.8212988413,145
603782850.0,47582.28617009651,59164.58256648271,59164.58256648271,13.664392,-241021.25,10,147573.61450622452,3728000,47582.286170096486,0.0,0.0,47582.28617009651,-49.9719498623976,nan,47582.286170096486,0.3,-49.9719498623976,10,146,-29.151012,0.3,147573.61450622452,146
602092700.0,36649.452560657606,40187.38787051243,40187.38787051243,13.111467,-240042.23,10,131372.1479267166,3752000,36649.45256065762,0.0,0.0,36649.452560657606,-53.96018776983343,nan,36649.45256065762,0.3,-53.96018776983343,10,147,-29.083763,0.3,131372.1479267166,147
598283700.0,52195.662935257234,62767.633037585656,62767.633037585656,13.70196,-237635.75,10,176107.623939475,3776000,52195.66293525721,0.0,0.0,52195.662935257234,-54.88420265987243,nan,52195.66293525721,0.4,-54.88420265987243,10,148,-28.92132,0.4,176107.623939475,148
592604000.0,34645.79217527061,55119.34355661391,55119.34355661391,13.864789,-236588.03,10,144211.80381801407,3800000,34645.7921752706,0.0,0.0,34645.79217527061,-54.18426948165653,nan,34645.7921752706,0.2,-54.18426948165653,10,149,-28.880018,0.2,144211.80381801407,149
618853200.0,42687.390312029514,48246.34366428137,48246.34366428137,14.634393,-241634.97,10,171914.15716411773,3824000,42687.390312029536,0.0,0.0,42687.390312029514,-56.014047340433095,nan,42687.390312029536,0.4,-56.014047340433095,10,150,-29.028406,0.4,171914.15716411773,150
628208830.0,66426.76069501365,69257.97238496094,69257.97238496094,13.593931,-243331.44,10,151756.1152116544,3848000,66426.76069501365,0.0,0.0,66426.76069501365,-50.82764834173212,nan,66426.76069501365,0.5,-50.82764834173212,10,151,-29.036522,0.5,151756.1152116544,151
637341440.0,33727.63622857836,46272.49468536673,46272.49468536673,13.461029,-245790.98,10,125147.73335789413,3872000,33727.636228578354,0.0,0.0,33727.63622857836,-54.39519963909937,nan,33727.636228578354,0.2,-54.39519963909937,10,152,-29.020613,0.2,125147.73335789413,152
618574900.0,65004.50474511064,67784.89684027086,67784.89684027086,12.744881,-242185.47,10,200556.9556001018,3896000,65004.50474511062,0.0,0.0,65004.50474511064,-51.848298746768954,nan,65004.50474511062,0.4,-51.848298746768954,10,153,-29.122265,0.4,200556.9556001018,153
628316540.0,18475.06837085741,55570.593768629435,55570.593768629435,12.719833,-242913.89,10,185186.84945265204,3920000,18475.06837085743,0.0,0.0,18475.06837085741,-53.35868403415144,nan,18475.06837085743,0.1,-53.35868403415144,10,154,-29.25467,0.1,185186.84945265204,154
650877440.0,29425.136264177458,50848.282637172044,50848.282637172044,12.639276,-249624.34,10,142106.20589562075,3944000,29425.136264177458,0.0,0.0,29425.136264177458,-49.71682004222616,nan,29425.136264177458,0.3,-49.71682004222616,10,155,-29.676716,0.3,142106.20589562075,155
661153600.0,52400.64376019307,53612.85891264006,53612.85891264006,12.879417,-250318.39,10,174932.86442823056,3968000,52400.64376019305,0.0,0.0,52400.64376019307,-49.23190841934308,nan,52400.64376019305,0.3,-49.23190841934308,10,156,-29.627207,0.3,174932.86442823056,156
662558100.0,64014.28347833912,68893.03374517227,68893.03374517227,12.356953,-252702.69,10,157842.37785508158,3992000,64014.28347833907,0.0,0.0,64014.28347833912,-51.27323699815007,nan,64014.28347833907,0.4,-51.27323699815007,10,157,-29.907566,0.4,157842.37785508158,157
684089900.0,29730.989596572217,42319.3173265536,42319.3173265536,11.980217,-254778.4,10,137635.91787723775,4016000,29730.989596572203,0.0,0.0,29730.989596572217,-50.91112467262134,nan,29730.989596572203,0.3,-50.91112467262134,10,158,-29.832518,0.3,137635.91787723775,158
708150100.0,65001.29750704593,69473.11665473804,69473.11665473804,12.5767765,-258790.69,10,171694.83219587474,4040000,65001.29750704593,0.0,0.0,65001.29750704593,-51.4615632251777,nan,65001.29750704593,0.3,-51.4615632251777,10,159,-29.970734,0.3,171694.83219587474,159
729887900.0,32725.35227666595,43841.67756506786,43841.67756506786,12.2705765,-260439.02,10,150139.76551997667,4064000,32725.35227666598,0.0,0.0,32725.35227666595,-52.98983627018935,nan,32725.35227666598,0.1,-52.98983627018935,10,160,-30.10207,0.1,150139.76551997667,160
753967360.0,61742.6588079226,72946.66361081057,72946.66361081057,12.800721,-261829.83,10,183387.15498448972,4088000,61742.658807922606,0.0,0.0,61742.6588079226,-54.09731442178354,nan,61742.658807922606,0.4,-54.09731442178354,10,161,-30.087257,0.4,183387.15498448972,161
763946560.0,14820.38231593229,21108.25813457284,21108.25813457284,13.077529,-262054.25,10,59729.00195831829,4112000,14820.382315932302,0.0,0.0,14820.38231593229,-55.09715809866648,nan,14820.382315932302,0.1,-55.09715809866648,10,162,-30.127243,0.1,59729.00195831829,162
753028700.0,64686.13954056705,73047.94524210753,73047.94524210753,12.645193,-257674.11,10,178678.13322153516,4136000,64686.13954056706,0.0,0.0,64686.13954056705,-54.30324245176316,nan,64686.13954056706,0.3,-54.30324245176316,10,163,-29.919834,0.3,178678.13322153516,163
745488900.0,54790.67341663856,72535.80276484741,72535.80276484741,11.907701,-259316.48,10,189875.11912476193,4160000,54790.67341663856,0.0,0.0,54790.67341663856,-55.862738559427605,nan,54790.67341663856,0.3,-55.862738559427605,10,164,-29.907055,0.3,189875.11912476193,164
760496300.0,44509.34674865652,56311.819595560926,56311.819595560926,12.028939,-259015.88,10,164258.87898559344,4184000,44509.34674865652,0.0,0.0,44509.34674865652,-54.92405668177031,nan,44509.34674865652,0.2,-54.92405668177031,10,165,-30.090927,0.2,164258.87898559344,165
753697800.0,21717.594317838688,41102.58908112704,41102.58908112704,11.883364,-260341.33,10,137262.91428734915,4208000,21717.594317838688,0.0,0.0,21717.594317838688,-52.080147913983204,nan,21717.594317838688,0.1,-52.080147913983204,10,166,-30.170317,0.1,137262.91428734915,166
772875650.0,53097.17373976697,67973.27448913119,67973.27448913119,11.627733,-263613.8,10,184884.28383142533,4232000,53097.17373976697,0.0,0.0,53097.17373976697,-54.38299119987153,nan,53097.17373976697,0.4,-54.38299119987153,10,167,-29.967445,0.4,184884.28383142533,167
774037060.0,37144.32231989431,44349.156950824094,44349.156950824094,11.277886,-262991.8,10,132782.18382008004,4256000,37144.32231989429,0.0,0.0,37144.32231989431,-52.16737779820193,nan,37144.32231989429,0.2,-52.16737779820193,10,168,-30.248182,0.2,132782.18382008004,168
761807500.0,44721.31073324548,60834.831373140434,60834.831373140434,11.992548,-263791.6,10,171896.6944473597,4280000,44721.3107332455,0.0,0.0,44721.31073324548,-57.267771149706846,nan,44721.3107332455,0.3,-57.267771149706846,10,169,-30.257015,0.3,171896.6944473597,169
750156700.0,53876.77890346692,71390.19053128999,71390.19053128999,12.30257,-264355.38,10,172837.4518047963,4304000,53876.77890346694,0.0,0.0,53876.77890346692,-49.92773387735414,nan,53876.77890346694,0.3,-49.92773387735414,10,170,-30.226934,0.3,172837.4518047963,170
750502900.0,60687.11915792853,62663.59507938129,62663.59507938129,12.242953,-263564.22,10,186808.36221900108,4328000,60687.119157928544,0.0,0.0,60687.11915792853,-56.546702287879654,nan,60687.119157928544,0.5,-56.546702287879654,10,171,-30.171972,0.5,186808.36221900108,171
745901700.0,51704.51807555753,73762.88753457634,73762.88753457634,12.704543,-260998.5,10,189947.12463301935,4352000,51704.518075557564,0.0,0.0,51704.51807555753,-52.87789813821785,nan,51704.518075557564,0.3,-52.87789813821785,10,172,-30.152987,0.3,189947.12463301935,172
721588860.0,36361.315527404025,65547.48173159972,65547.48173159972,12.060795,-257328.12,10,181181.67452865973,4376000,36361.31552740402,0.0,0.0,36361.315527404025,-51.68591991598228,nan,36361.31552740402,0.2,-51.68591991598228,10,173,-30.16404,0.2,181181.67452865973,173
700994750.0,42630.321338352005,57923.11215025932,57923.11215025932,11.709443,-258732.48,10,145812.1076765289,4400000,42630.321338352005,0.0,0.0,42630.321338352005,-55.175941546328005,nan,42630.321338352005,0.3,-55.175941546328005,10,174,-30.041918,0.3,145812.1076765289,174
730859840.0,2001.2919990643727,6168.063132702831,6168.063132702831,11.588687,-257899.88,10,20505.46932208361,4424000,2001.2919990643732,0.0,0.0,2001.2919990643727,-70.35640639259829,nan,2001.2919990643732,0.0,-70.35640639259829,10,175,-29.701096,0.0,20505.46932208361,175
706994900.0,1469.303579215035,1927.034627376316,1927.034627376316,23.41845,-215601.06,10,6006.798240984499,4448000,1469.3035792150345,0.0,0.0,1469.303579215035,-57.81960779857506,nan,1469.3035792150345,0.0,-57.81960779857506,10,176,-28.406666,0.0,6006.798240984499,176
664071740.0,16917.05370816057,24266.385340986137,24266.385340986137,46.087868,-185397.03,10,75031.45787436594,4472000,16917.053708160576,0.0,0.0,16917.05370816057,-54.66177720856441,nan,16917.053708160576,0.3,-54.66177720856441,10,177,-27.164976,0.3,75031.45787436594,177
697884400.0,5257.977136414712,7614.111032472971,7614.111032472971,64.080376,-208180.61,10,19732.117509989333,4496000,5257.977136414709,0.0,0.0,5257.977136414712,-56.83008017398935,nan,5257.977136414709,0.0,-56.83008017398935,10,178,-27.513351,0.0,19732.117509989333,178
781272200.0,23367.04156588685,31072.20038842681,31072.20038842681,26.627777,-252722.5,10,105372.3678809966,4520000,23367.041565886855,0.0,0.0,23367.04156588685,-56.42014365572677,nan,23367.041565886855,0.1,-56.42014365572677,10,179,-29.436005,0.1,105372.3678809966,179
770028500.0,32559.21174612788,50655.579256335775,50655.579256335775,11.745934,-260270.56,10,170471.04902686077,4544000,32559.21174612788,0.0,0.0,32559.21174612788,-50.55943069392307,nan,32559.21174612788,0.2,-50.55943069392307,10,180,-29.725445,0.2,170471.04902686077,180
747028000.0,62704.57714241823,59422.13109971374,59422.13109971374,11.6511755,-261620.98,10,171960.05009836782,4568000,62704.57714241826,0.0,0.0,62704.57714241823,-48.309410182368836,nan,62704.57714241826,0.5,-48.309410182368836,10,181,-29.907894,0.5,171960.05009836782,181
742886200.0,22753.614804605786,34462.24919824607,34462.24919824607,11.266506,-263633.88,10,122167.23138280187,4592000,22753.614804605797,0.0,0.0,22753.614804605786,-57.13707320381446,nan,22753.614804605797,0.1,-57.13707320381446,10,182,-29.855793,0.1,122167.23138280187,182
722792300.0,47173.17569933701,67904.95950720961,67904.95950720961,11.074208,-259182.6,10,214039.92745329384,4616000,47173.175699336985,0.0,0.0,47173.17569933701,-48.552833255437264,nan,47173.175699336985,0.3,-48.552833255437264,10,183,-29.628141,0.3,214039.92745329384,183
709637060.0,35884.882038810145,40333.84998793169,40333.84998793169,10.773537,-256079.08,10,122178.80180376921,4640000,35884.882038810145,0.0,0.0,35884.882038810145,-50.00145789656973,nan,35884.882038810145,0.2,-50.00145789656973,10,184,-29.690441,0.2,122178.80180376921,184
684985300.0,28562.506168872555,49182.55626700384,49182.55626700384,10.442892,-250515.89,10,158188.46200760014,4664000,28562.506168872544,0.0,0.0,28562.506168872555,-56.74588614934511,nan,28562.506168872544,0.2,-56.74588614934511,10,185,-29.368961,0.2,158188.46200760014,185
660077700.0,12417.485342312662,17672.416345164187,17672.416345164187,10.559668,-245674.47,10,52992.980767661174,4688000,12417.485342312673,0.0,0.0,12417.485342312662,-56.042121675609366,nan,12417.485342312673,0.1,-56.042121675609366,10,186,-29.321136,0.1,52992.980767661174,186
668952600.0,109126.49662645956,81499.57735699181,81499.57735699181,11.230354,-247764.1,10,218747.7088951586,4712000,109126.49662645953,0.0,0.0,109126.49662645956,-56.735014281185244,nan,109126.49662645953,0.7,-56.735014281185244,10,187,-29.502625,0.7,218747.7088951586,187
661334800.0,48534.11363633333,61672.60102604426,61672.60102604426,10.295161,-244579.9,10,156945.7326194225,4736000,48534.113636333306,0.0,0.0,48534.11363633333,-55.469296199204976,nan,48534.113636333306,0.3,-55.469296199204976,10,188,-29.392603,0.3,156945.7326194225,188
672015100.0,11055.261073641976,9619.189462677094,9619.189462677094,11.155964,-246442.05,10,23211.926774893676,4760000,11055.261073641977,0.0,0.0,11055.261073641976,-51.02443822041563,nan,11055.261073641977,0.0,-51.02443822041563,10,189,-29.557238,0.0,23211.926774893676,189
665253200.0,30824.677189469607,54682.65637127451,54682.65637127451,10.7993355,-246505.06,10,181547.33155721962,4784000,30824.677189469618,0.0,0.0,30824.677189469607,-55.05482354229381,nan,30824.677189469618,0.2,-55.05482354229381,10,190,-29.595839,0.2,181547.33155721962,190
678761200.0,58764.351464250314,71400.49055872853,71400.49055872853,9.940531,-247902.81,10,181473.58621505316,4808000,58764.351464250314,0.0,0.0,58764.351464250314,-54.893723091908555,nan,58764.351464250314,0.4,-54.893723091908555,10,191,-29.632019,0.4,181473.58621505316,191
695703550.0,82191.08734933377,78306.90703631457,78306.90703631457,10.09611,-250077.28,10,192161.88618438996,4832000,82191.0873493338,0.0,0.0,82191.08734933377,-51.516786364496475,nan,82191.0873493338,0.5,-51.516786364496475,10,192,-29.773813,0.5,192161.88618438996,192
689228500.0,106104.53623195617,77035.60075575067,77035.60075575067,9.899416,-249556.34,10,185490.74845897505,4856000,106104.53623195617,0.0,0.0,106104.53623195617,-50.98493764611852,nan,106104.53623195617,0.7,-50.98493764611852,10,193,-29.775114,0.7,185490.74845897505,193
669943040.0,43824.50627263103,37858.8284346132,37858.8284346132,9.217554,-249189.72,10,106700.76817495732,4880000,43824.506272631035,0.0,0.0,43824.50627263103,-48.678753509833506,nan,43824.506272631035,0.4,-48.678753509833506,10,194,-29.720274,0.4,106700.76817495732,194
