MetaTest/Average/MaxReturn,MetaTrain/Average/ContrastiveLoss,MetaTest/Average/MinReturn,MetaTest/Average/SuccessRate,MetaTest/window-open-v1/SuccessRate,MetaTest/Average/AverageDiscountedReturn,MetaTest/window-open-v1/AverageReturn,MetaTest/Average/StdReturn,TotalEnvSteps,MetaTrain/Average/PolicyLoss,MetaTest/Average/AverageReturn,MetaTest/window-open-v1/MaxReturn,MetaTest/Average/NumTrajs,MetaTest/Average/Iteration,MetaTest/window-open-v1/NumTrajs,MetaTest/window-open-v1/AverageDiscountedReturn,MetaTrain/Average/Alpha,MetaTest/window-open-v1/TerminationRate,MetaTest/Average/TerminationRate,MetaTest/window-open-v1/Iteration,MetaTest/window-open-v1/StdReturn,MetaTest/window-open-v1/MinReturn,MetaTrain/Average/AlphaLoss,MetaTrain/Average/QfLoss
167080.21101061816,57.26193,-45.009172690709235,0.9,0.9,114349.6198410582,114349.61984105823,46993.917631133525,2528000,-417218.94,114349.61984105823,167080.21101061816,10,96,10,114349.6198410582,nan,0.0,0.0,96,46993.917631133525,-45.009172690709235,-26.519028,920961300.0
160965.8521270049,52.690872,-54.389932124622376,0.6,0.6,83643.99091875904,83643.990918759,69088.7797889866,2552000,-417853.72,83643.990918759,160965.8521270049,10,97,10,83643.99091875904,nan,0.0,0.0,97,69088.7797889866,-54.389932124622376,-26.644402,913226560.0
152542.68912282863,48.506912,-65.83317302745344,0.6,0.6,82537.14012155995,82537.14012155995,68075.87914713752,2576000,-417966.3,82537.14012155995,152542.68912282863,10,98,10,82537.14012155995,nan,0.0,0.0,98,68075.87914713752,-65.83317302745344,-26.517199,920986200.0
155249.67780065053,37.638336,-56.279382018868986,0.8,0.8,101277.50173064563,101277.50173064563,53257.929469945564,2600000,-419329.72,101277.50173064563,155249.67780065053,10,99,10,101277.50173064563,nan,0.0,0.0,99,53257.929469945564,-56.279382018868986,-26.436813,916768000.0
129806.85168289684,36.96082,-66.83787580153104,0.3,0.3,35189.694524447375,35189.69452444739,54077.42161890787,2624000,-418203.6,35189.69452444739,129806.85168289684,10,100,10,35189.694524447375,nan,0.0,0.0,100,54077.42161890787,-66.83787580153104,-26.551855,901060200.0
148141.0587098121,38.43074,-60.18814773283571,0.4,0.4,51058.55557763866,51058.55557763865,63830.14800717834,2648000,-417565.06,51058.55557763865,148141.0587098121,10,101,10,51058.55557763866,nan,0.0,0.0,101,63830.14800717834,-60.18814773283571,-26.6505,877697660.0
162512.53241353738,40.76122,-66.5014927087335,0.7,0.7,106660.23709376049,106660.23709376054,70218.5128025773,2672000,-416969.1,106660.23709376054,162512.53241353738,10,102,10,106660.23709376049,nan,0.0,0.0,102,70218.5128025773,-66.5014927087335,-26.788822,866040800.0
154233.04829085057,44.1067,-57.732540008282406,0.7,0.7,86186.0587186887,86186.0587186887,60178.231370345646,2696000,-416776.56,86186.0587186887,154233.04829085057,10,103,10,86186.0587186887,nan,0.0,0.0,103,60178.231370345646,-57.732540008282406,-26.95037,861318140.0
154328.68561290644,39.532562,-67.34507247045714,0.3,0.3,41482.0475557814,41482.047555781406,61558.41228115791,2720000,-415805.5,41482.047555781406,154328.68561290644,10,104,10,41482.0475557814,nan,0.0,0.0,104,61558.41228115791,-67.34507247045714,-27.396177,848010200.0
160188.7344047957,32.409954,-53.71602875722133,0.7,0.7,95394.46841060321,95394.46841060321,64444.04643691561,2744000,-416875.88,95394.46841060321,160188.7344047957,10,105,10,95394.46841060321,nan,0.0,0.0,105,64444.04643691561,-53.71602875722133,-27.811886,841934600.0
154948.84460279357,29.841114,-61.490862751930145,0.6,0.6,79283.10656418683,79283.1065641868,66881.23288582537,2768000,-413857.25,79283.1065641868,154948.84460279357,10,106,10,79283.10656418683,nan,0.0,0.0,106,66881.23288582537,-61.490862751930145,-27.857357,849108160.0
160244.7972787125,28.13984,-73.40423959871137,0.3,0.3,40172.03782896676,40172.03782896673,62463.90155533499,2792000,-409422.72,40172.03782896673,160244.7972787125,10,107,10,40172.03782896676,nan,0.0,0.0,107,62463.90155533499,-73.40423959871137,-27.827578,845195140.0
190095.79399237756,25.94314,-58.785260822328205,0.6,0.6,80342.1666091985,80342.16660919848,70860.38551827548,2816000,-408247.8,80342.16660919848,190095.79399237756,10,108,10,80342.1666091985,nan,0.0,0.0,108,70860.38551827548,-58.785260822328205,-28.244617,833809800.0
183479.65778264106,29.256586,-65.7383936659089,0.5,0.5,65054.96251961878,65054.962519618784,69457.80799976437,2840000,-408953.44,65054.962519618784,183479.65778264106,10,109,10,65054.96251961878,nan,0.0,0.0,109,69457.80799976437,-65.7383936659089,-28.524822,832240100.0
152888.17705308815,29.28246,-57.311347870579276,0.5,0.5,63071.54820097015,63071.54820097013,67459.74235402924,2864000,-410987.6,63071.54820097013,152888.17705308815,10,110,10,63071.54820097015,nan,0.0,0.0,110,67459.74235402924,-57.311347870579276,-28.604427,818283140.0
202610.09863627757,29.262232,-67.74107072961404,0.8,0.8,114751.63273375826,114751.63273375826,63993.79534815447,2888000,-410906.56,114751.63273375826,202610.09863627757,10,111,10,114751.63273375826,nan,0.0,0.0,111,63993.79534815447,-67.74107072961404,-28.709627,801730200.0
181150.57518044516,29.393354,-66.38405458398368,0.3,0.3,44002.619316182405,44002.61931618243,69071.51491309796,2912000,-411946.8,44002.61931618243,181150.57518044516,10,112,10,44002.619316182405,nan,0.0,0.0,112,69071.51491309796,-66.38405458398368,-28.494463,797707100.0
168071.86436515182,29.393293,-40.444232413922045,0.9,0.9,122000.1750252679,122000.17502526785,44429.124936083375,2936000,-412374.12,122000.17502526785,168071.86436515182,10,113,10,122000.1750252679,nan,0.0,0.0,113,44429.124936083375,-40.444232413922045,-28.693233,777657200.0
137543.04492647963,26.26525,-60.25223870230696,0.3,0.3,36433.51769001447,36433.51769001447,53619.2597492606,2960000,-413247.8,36433.51769001447,137543.04492647963,10,114,10,36433.51769001447,nan,0.0,0.0,114,53619.2597492606,-60.25223870230696,-28.677952,784702850.0
161008.97141533814,24.924543,-81.27283670423905,0.4,0.4,55447.5964379323,55447.5964379323,68672.71079273825,2984000,-415254.56,55447.5964379323,161008.97141533814,10,115,10,55447.5964379323,nan,0.0,0.0,115,68672.71079273825,-81.27283670423905,-28.654558,796570050.0
162231.58904710066,23.913673,-49.34620121311877,0.8,0.8,98611.10250711547,98611.10250711549,56488.26627382131,3008000,-414636.53,98611.10250711549,162231.58904710066,10,116,10,98611.10250711547,nan,0.0,0.0,116,56488.26627382131,-49.34620121311877,-28.5327,813727900.0
139374.76558949362,27.466223,-48.457908946220954,0.7,0.7,84285.44993286206,84285.44993286203,56430.24459566222,3032000,-415604.8,84285.44993286203,139374.76558949362,10,117,10,84285.44993286206,nan,0.0,0.0,117,56430.24459566222,-48.457908946220954,-28.809797,819551740.0
139647.57914085963,26.093307,-70.75075800549806,0.4,0.4,50926.953138240846,50926.95313824085,62647.02602956094,3056000,-417193.1,50926.95313824085,139647.57914085963,10,118,10,50926.953138240846,nan,0.0,0.0,118,62647.02602956094,-70.75075800549806,-28.844526,828037060.0
173554.73750908926,22.534418,-62.40785033345345,0.7,0.7,102529.18892972569,102529.18892972563,68549.57710782878,3080000,-419356.4,102529.18892972563,173554.73750908926,10,119,10,102529.18892972569,nan,0.0,0.0,119,68549.57710782878,-62.40785033345345,-28.63579,823256700.0
174430.6503287646,23.335968,-66.88339974277423,0.6,0.6,85634.69589542573,85634.69589542571,70814.37635820714,3104000,-419664.25,85634.69589542571,174430.6503287646,10,120,10,85634.69589542573,nan,0.0,0.0,120,70814.37635820714,-66.88339974277423,-28.76187,817198800.0
22680.37391603242,21.537796,-85.07325740368319,0.0,0.0,2558.0224483041047,2558.022448304104,6788.353913557561,3128000,-416618.22,2558.022448304104,22680.37391603242,10,121,10,2558.0224483041047,nan,0.0,0.0,121,6788.353913557561,-85.07325740368319,-28.65805,801665700.0
59066.81771744623,22.291641,-68.7538515866688,0.0,0.0,11236.865714121046,11236.865714121046,22598.672831707016,3152000,-397325.78,11236.865714121046,59066.81771744623,10,122,10,11236.865714121046,nan,0.0,0.0,122,22598.672831707016,-68.7538515866688,-29.250923,764043100.0
162891.13886068395,25.373602,-65.73930487757606,0.6,0.6,83342.59203059386,83342.59203059386,69574.63375631244,3176000,-384497.72,83342.59203059386,162891.13886068395,10,123,10,83342.59203059386,nan,0.0,0.0,123,69574.63375631244,-65.73930487757606,-29.325455,748427700.0
154198.06375292124,17.840027,-77.86475573779902,0.4,0.4,54141.94407110277,54141.94407110275,66714.13620097488,3200000,-423206.1,54141.94407110275,154198.06375292124,10,124,10,54141.94407110277,nan,0.0,0.0,124,66714.13620097488,-77.86475573779902,-28.770546,842768300.0
162457.16903793486,20.491926,-63.29678773439465,0.3,0.3,44525.96350538933,44525.96350538935,68312.69049459732,3224000,-426173.2,44525.96350538935,162457.16903793486,10,125,10,44525.96350538933,nan,0.0,0.0,125,68312.69049459732,-63.29678773439465,-28.737564,856969800.0
176924.66763352614,21.812654,-57.18705108678659,0.7,0.7,93876.03354693181,93876.03354693181,65985.54548050756,3248000,-426017.0,93876.03354693181,176924.66763352614,10,126,10,93876.03354693181,nan,0.0,0.0,126,65985.54548050756,-57.18705108678659,-28.800867,859999400.0
141715.64032077862,17.371752,-58.28027467756031,0.3,0.3,50830.65042108705,50830.65042108703,51600.296815006775,3272000,-425259.97,50830.65042108703,141715.64032077862,10,127,10,50830.65042108705,nan,0.0,0.0,127,51600.296815006775,-58.28027467756031,-28.750933,824998900.0
166241.68608694963,16.335606,-58.23023730860732,0.4,0.4,52173.78163741341,52173.78163741341,60512.29956034468,3296000,-424210.06,52173.78163741341,166241.68608694963,10,128,10,52173.78163741341,nan,0.0,0.0,128,60512.29956034468,-58.23023730860732,-28.598265,817363600.0
141888.64115969697,17.174648,-74.26148514621285,0.5,0.5,62277.65483100846,62277.65483100846,62788.23504753999,3320000,-422614.88,62277.65483100846,141888.64115969697,10,129,10,62277.65483100846,nan,0.0,0.0,129,62788.23504753999,-74.26148514621285,-28.945501,797120500.0
162051.2580264186,16.532469,-76.01561763853624,0.6,0.6,86469.0384462174,86469.0384462174,71410.17966335932,3344000,-422336.8,86469.0384462174,162051.2580264186,10,130,10,86469.0384462174,nan,0.0,0.0,130,71410.17966335932,-76.01561763853624,-29.10613,787827400.0
168723.67615930506,17.462208,-70.50474234572759,0.4,0.4,56506.93136746978,56506.93136746974,70167.58437076463,3368000,-422657.22,56506.93136746974,168723.67615930506,10,131,10,56506.93136746978,nan,0.0,0.0,131,70167.58437076463,-70.50474234572759,-29.102331,790333000.0
184878.780387431,21.16514,-60.650094050363386,0.4,0.4,66645.51753498537,66645.51753498535,70347.47913369419,3392000,-421652.8,66645.51753498535,184878.780387431,10,132,10,66645.51753498537,nan,0.0,0.0,132,70347.47913369419,-60.650094050363386,-29.02437,790210900.0
163597.42606445696,20.869234,-75.52217130374139,0.8,0.8,103260.80907270583,103260.80907270583,69025.39558866226,3416000,-422289.28,103260.80907270583,163597.42606445696,10,133,10,103260.80907270583,nan,0.0,0.0,133,69025.39558866226,-75.52217130374139,-29.02646,801366100.0
144770.1471525262,23.507153,-66.6548669849068,0.3,0.3,40864.26667694632,40864.26667694632,60786.06244624535,3440000,-422181.2,40864.26667694632,144770.1471525262,10,134,10,40864.26667694632,nan,0.0,0.0,134,60786.06244624535,-66.6548669849068,-28.931131,796158340.0
137683.75677391773,26.63019,-66.33447484195193,0.5,0.5,64358.00274984292,64358.00274984294,57820.81578354699,3464000,-421854.78,64358.00274984294,137683.75677391773,10,135,10,64358.00274984292,nan,0.0,0.0,135,57820.81578354699,-66.33447484195193,-29.078169,804240800.0
152642.27722004615,23.044235,-56.96166443113305,0.7,0.7,96531.92974361434,96531.92974361434,63986.29803572974,3488000,-422631.03,96531.92974361434,152642.27722004615,10,136,10,96531.92974361434,nan,0.0,0.0,136,63986.29803572974,-56.96166443113305,-29.328915,817584260.0
155933.95619458196,24.182062,-41.57248906048908,0.5,0.5,68935.74039551185,68935.74039551185,56232.749580226795,3512000,-422389.72,68935.74039551185,155933.95619458196,10,137,10,68935.74039551185,nan,0.0,0.0,137,56232.749580226795,-41.57248906048908,-29.393356,813373200.0
154319.83190365537,19.596348,-73.6751435582284,0.6,0.6,77131.67507608705,77131.67507608703,65068.68829726765,3536000,-423109.56,77131.67507608703,154319.83190365537,10,138,10,77131.67507608705,nan,0.0,0.0,138,65068.68829726765,-73.6751435582284,-29.301977,830034300.0
170481.62603344012,16.236267,-52.90218026002307,0.6,0.6,83567.46768309952,83567.46768309952,71217.77962536928,3560000,-423648.94,83567.46768309952,170481.62603344012,10,139,10,83567.46768309952,nan,0.0,0.0,139,71217.77962536928,-52.90218026002307,-29.244387,844021100.0
147750.03064379795,16.574377,-72.88373540744831,0.3,0.3,39046.79606066416,39046.79606066417,60597.46306206698,3584000,-422452.25,39046.79606066417,147750.03064379795,10,140,10,39046.79606066416,nan,0.0,0.0,140,60597.46306206698,-72.88373540744831,-29.17961,860996860.0
163628.3243059704,21.520624,-65.78772662350457,0.2,0.2,29052.49679954113,29052.496799541135,58774.91834793902,3608000,-424108.88,29052.496799541135,163628.3243059704,10,141,10,29052.49679954113,nan,0.0,0.0,141,58774.91834793902,-65.78772662350457,-29.014559,868683000.0
155370.37362431607,16.954178,-49.415715588983964,0.5,0.5,62355.71612243415,62355.71612243415,64102.710045901076,3632000,-423731.0,62355.71612243415,155370.37362431607,10,142,10,62355.71612243415,nan,0.0,0.0,142,64102.710045901076,-49.415715588983964,-29.014622,870214500.0
155344.00264767138,16.808098,-63.17414547200214,0.3,0.3,39777.17550562469,39777.17550562469,61638.00735783039,3656000,-425632.25,39777.17550562469,155344.00264767138,10,143,10,39777.17550562469,nan,0.0,0.0,143,61638.00735783039,-63.17414547200214,-29.158121,877420700.0
168036.3726279801,20.2675,-42.903031040180245,0.8,0.8,110577.8070011251,110577.8070011251,57501.5961744919,3680000,-427776.28,110577.8070011251,168036.3726279801,10,144,10,110577.8070011251,nan,0.0,0.0,144,57501.5961744919,-42.903031040180245,-29.331608,887815550.0
151857.209800155,19.801973,-52.05977313986877,0.6,0.6,79999.7013334689,79999.7013334689,61403.13944731528,3704000,-428755.12,79999.7013334689,151857.209800155,10,145,10,79999.7013334689,nan,0.0,0.0,145,61403.13944731528,-52.05977313986877,-29.368473,886846200.0
156500.61167271849,17.781504,-64.90438991283708,0.3,0.3,24916.500229800447,24916.500229800437,51661.85180478419,3728000,-427915.78,24916.500229800437,156500.61167271849,10,146,10,24916.500229800447,nan,0.0,0.0,146,51661.85180478419,-64.90438991283708,-29.458727,880812100.0
157898.13568362704,14.380523,-62.5741663800851,0.6,0.6,77853.64219453066,77853.6421945307,67513.32288672983,3752000,-428495.9,77853.6421945307,157898.13568362704,10,147,10,77853.64219453066,nan,0.0,0.0,147,67513.32288672983,-62.5741663800851,-29.451092,883639550.0
150347.4175378036,12.72338,-62.78625403349119,0.7,0.7,92683.306588834,92683.306588834,61191.564090033215,3776000,-430296.12,92683.306588834,150347.4175378036,10,148,10,92683.306588834,nan,0.0,0.0,148,61191.564090033215,-62.78625403349119,-29.479807,887380860.0
178123.14050113817,14.90401,-70.28913739384673,0.5,0.5,73903.14732941969,73903.14732941966,74396.61835939101,3800000,-430373.22,73903.14732941966,178123.14050113817,10,149,10,73903.14732941969,nan,0.0,0.0,149,74396.61835939101,-70.28913739384673,-29.642742,881544000.0
124357.24320836228,13.980823,-71.7527765653941,0.2,0.2,25121.240074137746,25121.240074137735,48101.04709161505,3824000,-434597.5,25121.240074137735,124357.24320836228,10,150,10,25121.240074137746,nan,0.0,0.0,150,48101.04709161505,-71.7527765653941,-29.645798,931843260.0
171917.43891332348,17.619001,-62.483031666323846,0.7,0.7,82383.86280970194,82383.86280970192,60483.90404280001,3848000,-435930.06,82383.86280970192,171917.43891332348,10,151,10,82383.86280970194,nan,0.0,0.0,151,60483.90404280001,-62.483031666323846,-29.7392,914197100.0
172980.1264452933,16.954676,-63.882677044414635,0.6,0.6,75282.95666274625,75282.95666274623,66329.84528419301,3872000,-436829.75,75282.95666274623,172980.1264452933,10,152,10,75282.95666274625,nan,0.0,0.0,152,66329.84528419301,-63.882677044414635,-29.779238,917807800.0
155303.26383546682,16.47985,-67.35062430744946,0.6,0.6,81051.4651746905,81051.4651746905,67596.8938038481,3896000,-437215.9,81051.4651746905,155303.26383546682,10,153,10,81051.4651746905,nan,0.0,0.0,153,67596.8938038481,-67.35062430744946,-29.777325,918664100.0
146360.36259568343,25.19638,-68.88470666912174,0.5,0.5,59593.73778717688,59593.73778717689,63309.596360271215,3920000,-437975.03,59593.73778717689,146360.36259568343,10,154,10,59593.73778717688,nan,0.0,0.0,154,63309.596360271215,-68.88470666912174,-29.662582,913112450.0
160178.68976102996,25.348463,-52.8786038103215,0.6,0.6,78080.18217528632,78080.1821752863,62668.95833592204,3944000,-438144.5,78080.1821752863,160178.68976102996,10,155,10,78080.18217528632,nan,0.0,0.0,155,62668.95833592204,-52.8786038103215,-29.671875,902202200.0
146812.91729172252,18.967579,-63.60663618557538,0.4,0.4,46712.1473466457,46712.14734664572,60316.80964263832,3968000,-439370.94,46712.14734664572,146812.91729172252,10,156,10,46712.1473466457,nan,0.0,0.0,156,60316.80964263832,-63.60663618557538,-29.588799,909100400.0
152229.34697838794,13.410816,-68.49416540611733,0.4,0.4,48598.174969082414,48598.17496908242,61003.73100167137,3992000,-440176.62,48598.17496908242,152229.34697838794,10,157,10,48598.174969082414,nan,0.0,0.0,157,61003.73100167137,-68.49416540611733,-29.505611,909190140.0
170479.55837493617,12.542709,-62.55038612221247,0.7,0.7,89833.68071525612,89833.68071525608,73582.80947122691,4016000,-441291.3,89833.68071525608,170479.55837493617,10,158,10,89833.68071525612,nan,0.0,0.0,158,73582.80947122691,-62.55038612221247,-29.33148,922712600.0
122336.68035465934,13.26723,-53.70412422587769,0.4,0.4,48468.08546195326,48468.08546195326,47628.43220542263,4040000,-442364.53,48468.08546195326,122336.68035465934,10,159,10,48468.08546195326,nan,0.0,0.0,159,47628.43220542263,-53.70412422587769,-29.22688,920733950.0
153535.88873134702,12.478348,-69.42127483756552,0.6,0.6,72385.43018322185,72385.43018322186,60816.47514272921,4064000,-443186.16,72385.43018322186,153535.88873134702,10,160,10,72385.43018322185,nan,0.0,0.0,160,60816.47514272921,-69.42127483756552,-29.14049,935410000.0
197031.39080002718,12.184438,65557.5790434605,1.0,1.0,140798.98430163454,140798.9843016345,34947.81276522351,4088000,-445209.78,140798.9843016345,197031.39080002718,10,161,10,140798.98430163454,nan,0.0,0.0,161,34947.81276522351,65557.5790434605,-28.996473,947652800.0
150659.4760858581,12.237884,-65.43408491662454,0.4,0.4,51900.12922113702,51900.12922113701,63748.30610600455,4112000,-446475.06,51900.12922113701,150659.4760858581,10,162,10,51900.12922113702,nan,0.0,0.0,162,63748.30610600455,-65.43408491662454,-29.099323,951187900.0
137281.58708604137,13.898053,-64.15435213222976,0.5,0.5,55127.18294033988,55127.18294033989,54512.13666994916,4136000,-447717.62,55127.18294033989,137281.58708604137,10,163,10,55127.18294033988,nan,0.0,0.0,163,54512.13666994916,-64.15435213222976,-29.130669,961700030.0
177514.7602409593,12.990335,-64.98865610476251,0.6,0.6,87030.06543129473,87030.0654312947,67688.84655688421,4160000,-449563.88,87030.0654312947,177514.7602409593,10,164,10,87030.06543129473,nan,0.0,0.0,164,67688.84655688421,-64.98865610476251,-29.162285,974539460.0
150731.8834649283,11.414987,-64.89478438248359,0.7,0.7,89843.4692080882,89843.46920808821,58094.23695319842,4184000,-450825.2,89843.46920808821,150731.8834649283,10,165,10,89843.4692080882,nan,0.0,0.0,165,58094.23695319842,-64.89478438248359,-29.201145,977571200.0
168002.73010244395,13.363019,-67.35029640055589,0.7,0.7,93105.6990918156,93105.69909181558,63751.562197596046,4208000,-451852.2,93105.69909181558,168002.73010244395,10,166,10,93105.6990918156,nan,0.0,0.0,166,63751.562197596046,-67.35029640055589,-29.194283,973932000.0
157619.75476385676,11.678209,-66.22466720404748,0.8,0.8,94236.5033234126,94236.5033234126,51388.52114486509,4232000,-453376.0,94236.5033234126,157619.75476385676,10,167,10,94236.5033234126,nan,0.0,0.0,167,51388.52114486509,-66.22466720404748,-28.899736,979545600.0
168034.01423983133,11.624745,-58.862073778884394,0.6,0.6,82166.38502901857,82166.38502901854,68243.37448374499,4256000,-455226.56,82166.38502901854,168034.01423983133,10,168,10,82166.38502901857,nan,0.0,0.0,168,68243.37448374499,-58.862073778884394,-28.872122,1010606500.0
156252.1600636889,10.648984,-50.38406084158969,0.6,0.6,81703.68715747399,81703.687157474,66747.47015736657,4280000,-456203.78,81703.687157474,156252.1600636889,10,169,10,81703.68715747399,nan,0.0,0.0,169,66747.47015736657,-50.38406084158969,-29.216516,999575940.0
144314.49833469235,12.26366,-56.778918019199196,0.4,0.4,55951.132166259646,55951.13216625962,68617.51594589383,4304000,-457211.12,55951.13216625962,144314.49833469235,10,170,10,55951.132166259646,nan,0.0,0.0,170,68617.51594589383,-56.778918019199196,-28.938503,1004902800.0
167415.59406629004,11.820488,3834.0212542366758,0.9,0.9,122444.11767201565,122444.11767201564,44868.495538105424,4328000,-457597.88,122444.11767201564,167415.59406629004,10,171,10,122444.11767201565,nan,0.0,0.0,171,44868.495538105424,3834.0212542366758,-28.839184,1004104000.0
166252.2252915362,13.132826,-63.53019650904615,0.6,0.6,81108.64790643092,81108.64790643091,68898.92098790186,4352000,-457923.06,81108.64790643091,166252.2252915362,10,172,10,81108.64790643092,nan,0.0,0.0,172,68898.92098790186,-63.53019650904615,-28.841917,993453500.0
160645.94644679295,11.3640785,-62.322271171938674,0.6,0.6,89569.60859395219,89569.60859395219,73519.30349363001,4376000,-458950.34,89569.60859395219,160645.94644679295,10,173,10,89569.60859395219,nan,0.0,0.0,173,73519.30349363001,-62.322271171938674,-29.23152,1011388200.0
138684.06721979033,10.747566,-41.96996978567508,0.8,0.8,98503.93238157939,98503.93238157942,50237.489159702905,4400000,-460410.25,98503.93238157942,138684.06721979033,10,174,10,98503.93238157939,nan,0.0,0.0,174,50237.489159702905,-41.96996978567508,-29.347548,1021777150.0
169044.4441762139,9.913502,-41.7392473481353,0.7,0.7,102747.64845479802,102747.64845479807,67385.02664885393,4424000,-461253.25,102747.64845479807,169044.4441762139,10,175,10,102747.64845479802,nan,0.0,0.0,175,67385.02664885393,-41.7392473481353,-29.296087,1011806900.0
178644.85893060418,10.00407,-62.26106882000933,0.8,0.8,104271.48438877314,104271.48438877318,63006.6502042727,4448000,-462120.1,104271.48438877318,178644.85893060418,10,176,10,104271.48438877314,nan,0.0,0.0,176,63006.6502042727,-62.26106882000933,-29.170193,1019348100.0
188103.14960100892,10.496903,-59.98550022423304,0.7,0.7,104801.1417970529,104801.14179705294,70796.64691998278,4472000,-462353.16,104801.14179705294,188103.14960100892,10,177,10,104801.1417970529,nan,0.0,0.0,177,70796.64691998278,-59.98550022423304,-29.301739,1005442370.0
160454.08002661934,11.463332,-63.314090672790556,0.5,0.5,54290.182970363894,54290.18297036392,61993.25862732843,4496000,-462481.1,54290.18297036392,160454.08002661934,10,178,10,54290.182970363894,nan,0.0,0.0,178,61993.25862732843,-63.314090672790556,-29.192684,1016247000.0
185185.77611977336,11.885885,-62.92050725120442,0.6,0.6,92987.00927777067,92987.00927777067,77201.61550557835,4520000,-463785.78,92987.00927777067,185185.77611977336,10,179,10,92987.00927777067,nan,0.0,0.0,179,77201.61550557835,-62.92050725120442,-29.194586,1027235500.0
174402.8795631693,13.130583,-31.313817796485857,0.9,0.9,129530.7532465451,129530.75324654514,46804.09866541966,4544000,-463291.56,129530.75324654514,174402.8795631693,10,180,10,129530.7532465451,nan,0.0,0.0,180,46804.09866541966,-31.313817796485857,-29.030117,1025231700.0
148056.28285760374,11.509817,-44.95171381010006,0.8,0.8,101631.85049892904,101631.85049892905,52577.621577428705,4568000,-465290.22,101631.85049892905,148056.28285760374,10,181,10,101631.85049892904,nan,0.0,0.0,181,52577.621577428705,-44.95171381010006,-29.036152,1044206200.0
159593.62464658188,12.009154,-44.44478995635321,0.8,0.8,98430.8715757521,98430.8715757521,56647.80357884073,4592000,-466999.78,98430.8715757521,159593.62464658188,10,182,10,98430.8715757521,nan,0.0,0.0,182,56647.80357884073,-44.44478995635321,-29.417578,1061491100.0
163997.09293560463,12.47762,-62.03405876660724,0.5,0.5,70010.78555509927,70010.78555509928,71223.95699542489,4616000,-467573.06,70010.78555509928,163997.09293560463,10,183,10,70010.78555509927,nan,0.0,0.0,183,71223.95699542489,-62.03405876660724,-29.4027,1053401000.0
166321.85583382627,17.11512,-53.420266002352705,0.5,0.5,79257.94945718576,79257.94945718574,65178.61662355698,4640000,-466814.6,79257.94945718574,166321.85583382627,10,184,10,79257.94945718576,nan,0.0,0.0,184,65178.61662355698,-53.420266002352705,-29.22262,1048863100.0
166594.64498874836,18.879515,-66.67577168674606,0.5,0.5,78223.16557881348,78223.16557881345,70634.45508373358,4664000,-467539.97,78223.16557881345,166594.64498874836,10,185,10,78223.16557881348,nan,0.0,0.0,185,70634.45508373358,-66.67577168674606,-29.48674,1045942400.0
156916.49924938448,24.65435,-51.30540742709627,0.7,0.7,88349.17806029662,88349.17806029663,65431.20501544876,4688000,-467195.56,88349.17806029663,156916.49924938448,10,186,10,88349.17806029662,nan,0.0,0.0,186,65431.20501544876,-51.30540742709627,-29.512852,1048103000.0
156837.33676933512,28.945934,-69.09513615772654,0.7,0.7,91841.9367289141,91841.9367289141,61691.01684562948,4712000,-465584.56,91841.9367289141,156837.33676933512,10,187,10,91841.9367289141,nan,0.0,0.0,187,61691.01684562948,-69.09513615772654,-29.52259,1039767200.0
149525.4407495804,36.418133,-60.90295767052148,0.8,0.8,92262.36704326878,92262.36704326878,49124.74295340893,4736000,-466158.28,92262.36704326878,149525.4407495804,10,188,10,92262.36704326878,nan,0.0,0.0,188,49124.74295340893,-60.90295767052148,-29.40688,1044482940.0
182001.76187417877,27.671267,-63.788693137950176,0.6,0.6,90396.89796952777,90396.89796952775,75261.19599764018,4760000,-467121.28,90396.89796952775,182001.76187417877,10,189,10,90396.89796952777,nan,0.0,0.0,189,75261.19599764018,-63.788693137950176,-29.36984,1064688260.0
164718.07757680892,20.786327,-64.51607209813999,0.7,0.7,92753.89283626415,92753.89283626415,60761.74917867462,4784000,-468261.75,92753.89283626415,164718.07757680892,10,190,10,92753.89283626415,nan,0.0,0.0,190,60761.74917867462,-64.51607209813999,-29.341589,1056187800.0
159063.5591060988,21.78173,-67.15697053680297,0.8,0.8,121715.42784595439,121715.42784595443,61148.740429506535,4808000,-468098.06,121715.42784595443,159063.5591060988,10,191,10,121715.42784595439,nan,0.0,0.0,191,61148.740429506535,-67.15697053680297,-29.546392,1061899700.0
166694.58607893286,24.754333,-52.49033618658234,0.9,0.9,103175.37731796828,103175.37731796829,43041.7475676304,4832000,-470879.56,103175.37731796829,166694.58607893286,10,192,10,103175.37731796828,nan,0.0,0.0,192,43041.7475676304,-52.49033618658234,-29.533133,1057949400.0
175234.5193181502,15.374656,-51.99285370847009,0.7,0.7,86720.62798980139,86720.62798980142,61021.26494250157,4856000,-472664.75,86720.62798980142,175234.5193181502,10,193,10,86720.62798980139,nan,0.0,0.0,193,61021.26494250157,-51.99285370847009,-29.465141,1056428300.0
156516.32127743156,25.612852,-19.18964296883291,0.9,0.9,107657.7378103366,107657.7378103366,43667.85993514623,4880000,-474836.75,107657.7378103366,156516.32127743156,10,194,10,107657.7378103366,nan,0.0,0.0,194,43667.85993514623,-19.18964296883291,-29.565296,1048355000.0
