MetaTest/Average/MaxReturn,plate-slide-v1/StdReturn,policy/LossAfter,MetaTest/Average/Iteration,MetaTest/Average/MinReturn,MetaTest/plate-slide-v1/StdReturn,plate-slide-v1/AverageDiscountedReturn,policy/LossBefore,MetaTest/Average/NumEpisodes,MetaTest/Average/AverageDiscountedReturn,Average/NumEpisodes,Average/AverageDiscountedReturn,Average/SuccessRate,policy/Entropy,Average/MinReturn,Average/Iteration,MetaTest/plate-slide-v1/SuccessRate,MetaTest/plate-slide-v1/Iteration,TotalEnvSteps,MetaTest/plate-slide-v1/NumEpisodes,MetaTest/Average/SuccessRate,LinearFeatureBaseline/ExplainedVariance,MetaTest/plate-slide-v1/MinReturn,MetaTest/Average/TerminationRate,MetaTest/Average/AverageReturn,plate-slide-v1/MaxReturn,policy/dLoss,Average/StdReturn,plate-slide-v1/AverageReturn,policy/KL,plate-slide-v1/TerminationRate,Average/MaxReturn,MetaTest/plate-slide-v1/AverageReturn,plate-slide-v1/Iteration,MetaTest/Average/StdReturn,plate-slide-v1/NumEpisodes,MetaTest/plate-slide-v1/AverageDiscountedReturn,MetaTest/plate-slide-v1/TerminationRate,plate-slide-v1/SuccessRate,Average/TerminationRate,MetaTest/plate-slide-v1/MaxReturn,policy/KLBefore,plate-slide-v1/MinReturn,Average/AverageReturn
64193.95183061554,17402.013981695698,-7.272494,7,-42.08800015184335,21914.705532011314,8201.411962271062,7.5153437,10,24815.476166921828,100,8201.411962271062,0.0,3.984867,-47.21496512428314,70,0.0,7,1420000,10,0.0,0.281092982063193,-42.08800015184335,0.0,24815.47616692182,85910.8291937805,14.787838,17402.013981695698,22410.729922759092,0.00535332,0.0,85910.8291937805,24815.47616692182,70,21914.705532011314,100,24815.476166921828,0.0,0.0,0.0,64193.95183061554,0.0,-47.21496512428314,22410.729922759092
,23718.108851610075,-40.381996,,,,7076.066145558554,-16.0096,,,100,7076.066145558554,0.04,3.964734,-53.07368512776737,71,,,1440000,,,0.20080849166922676,,,,153551.85124363145,24.372396,23718.108851610075,20023.201581227186,0.0066714454,0.0,153551.85124363145,,71,,100,,,0.04,0.0,,0.0,-53.07368512776737,20023.201581227186
,21968.80027973553,-2.6322563,,,,9671.419174730856,13.35445,,,100,9671.419174730856,0.05,3.9448965,-50.102495517601014,72,,,1460000,,,0.2507086148222454,,,,128266.6515822797,15.986707,21968.80027973553,26772.559173845184,0.0064148055,0.0,128266.6515822797,,72,,100,,,0.05,0.0,,0.0,-50.102495517601014,26772.559173845184
,24601.973671121094,-10.051175,,,,9019.983214800748,10.63155,,,100,9019.983214800748,0.04,3.9261515,-86.10658039694344,73,,,1480000,,,0.1949480652202331,,,,132909.96524402796,20.682724,24601.973671121094,24399.367130220555,0.0064882524,0.0,132909.96524402796,,73,,100,,,0.04,0.0,,0.0,-86.10658039694344,24399.367130220555
,18267.047160384333,-4.1775627,,,,11035.668600934132,11.111612,,,100,11035.668600934132,0.03,3.9204261,-37.641482801861656,74,,,1500000,,,0.20753901478908132,,,,94631.34084394813,15.289175,18267.047160384333,30655.277060604698,0.0059573767,0.0,94631.34084394813,,74,,100,,,0.03,0.0,,0.0,-37.641482801861656,30655.277060604698
,24266.615036963307,-23.10282,,,,9709.801654671064,-3.4214375,,,100,9709.801654671064,0.06,3.9044273,-80.46243627102959,75,,,1520000,,,0.2703111171719845,,,,135428.0224995616,19.681381,24266.615036963307,26400.295402653417,0.0068262815,0.0,135428.0224995616,,75,,100,,,0.06,0.0,,0.0,-80.46243627102959,26400.295402653417
,23271.650539318507,-21.831087,,,,9939.388745147526,-2.254025,,,100,9939.388745147526,0.07,3.8901362,-34.55754159321674,76,,,1540000,,,0.23294922219327618,,,,123912.79642331212,19.577063,23271.650539318507,27816.423056504136,0.0059284456,0.0,123912.79642331212,,76,,100,,,0.07,0.0,,0.0,-34.55754159321674,27816.423056504136
,25617.81559599772,-20.155794,,,,10450.516359295349,6.3456845,,,100,10450.516359295349,0.05,3.8748624,-19.589178661359,77,,,1560000,,,0.1815014340703487,,,,152375.37966372675,26.501478,25617.81559599772,29400.19032182004,0.009226702,0.0,152375.37966372675,,77,,100,,,0.05,0.0,,0.0,-19.589178661359,29400.19032182004
,21427.686033323767,-13.1926565,,,,8673.642395325798,8.275838,,,100,8673.642395325798,0.06,3.8495371,-76.67686989835275,78,,,1580000,,,0.3718377452045104,,,,95313.69911600437,21.468494,21427.686033323767,25723.327371288007,0.0064832284,0.0,95313.69911600437,,78,,100,,,0.06,0.0,,0.0,-76.67686989835275,25723.327371288007
,19568.330315519415,-32.62164,,,,10418.326142163936,-14.255425,,,100,10418.326142163936,0.04,3.8367422,-30.397034535238582,79,,,1600000,,,0.23619166419578463,,,,87794.33866619323,18.366215,19568.330315519415,29227.71514390128,0.0058555277,0.0,87794.33866619323,,79,,100,,,0.04,0.0,,0.0,-30.397034535238582,29227.71514390128
49625.89334434782,27196.590786324952,-26.364012,8,-80.41421803410597,18310.581990366525,11518.322836383346,3.8462439,10,17617.050091272922,100,11518.322836383346,0.06,3.8218753,-51.345069021184806,80,0.1,8,1620000,10,0.1,0.28234799776727193,-80.41421803410597,0.0,17617.050091272926,126483.88902968516,30.210255,27196.590786324952,32242.595483834542,0.0071046297,0.0,126483.88902968516,17617.050091272926,80,18310.581990366525,100,17617.050091272922,0.0,0.06,0.0,49625.89334434782,0.0,-51.345069021184806,32242.595483834542
,28232.719732844133,-30.733734,,,,10578.264409233676,-5.5638094,,,100,10578.264409233676,0.13,3.8017437,-63.16455951139246,81,,,1640000,,,0.2529319494498047,,,,149269.64732593994,25.169926,28232.719732844133,29755.33863698828,0.0056987563,0.0,149269.64732593994,,81,,100,,,0.13,0.0,,0.0,-63.16455951139246,29755.33863698828
,18262.102363651233,-14.979275,,,,9757.637388831443,0.636075,,,100,9757.637388831443,0.06,3.7862813,-97.6820481934338,82,,,1660000,,,0.19626032309546204,,,,105547.47561075307,15.61535,18262.102363651233,27757.38168203203,0.008668698,0.0,105547.47561075307,,82,,100,,,0.06,0.0,,0.0,-97.6820481934338,27757.38168203203
,22106.548094853868,-0.47199374,,,,10759.96126638112,15.406544,,,100,10759.96126638112,0.07,3.779232,-26.80303264045146,83,,,1680000,,,0.3122409175172043,,,,117112.32856499744,15.878537,22106.548094853868,30844.832076987812,0.00613396,0.0,117112.32856499744,,83,,100,,,0.07,0.0,,0.0,-26.80303264045146,30844.832076987812
,20813.180692620877,-13.661062,,,,11432.339879898947,8.048038,,,100,11432.339879898947,0.01,3.772563,-90.94661540639775,84,,,1700000,,,0.30275636293142194,,,,77810.6365308287,21.709099,20813.180692620877,32478.69730306985,0.0058348062,0.0,77810.6365308287,,84,,100,,,0.01,0.0,,0.0,-90.94661540639775,32478.69730306985
,22244.134427371275,-27.773565,,,,9665.300458121119,-8.196478,,,100,9665.300458121119,0.07,3.7435954,-96.7232969237188,85,,,1720000,,,0.29065966522393716,,,,112084.60917968204,19.577087,22244.134427371275,26590.334603405645,0.0051406054,0.0,112084.60917968204,,85,,100,,,0.07,0.0,,0.0,-96.7232969237188,26590.334603405645
,23852.157006706373,-25.022024,,,,9997.187205420842,-2.4825375,,,100,9997.187205420842,0.05,3.7063146,-81.72529278560548,86,,,1740000,,,0.3482945726695419,,,,118573.89283785323,22.539486,23852.157006706373,27946.008029356526,0.0062774406,0.0,118573.89283785323,,86,,100,,,0.05,0.0,,0.0,-81.72529278560548,27946.008029356526
,27373.066866295176,-10.601031,,,,12772.345147912074,14.340025,,,100,12772.345147912074,0.04,3.6904109,651.7944781851162,87,,,1760000,,,0.32673873455338265,,,,140953.24404444813,24.941055,27373.066866295176,35910.28469981379,0.0072246264,0.0,140953.24404444813,,87,,100,,,0.04,0.0,,0.0,651.7944781851162,35910.28469981379
,24005.67779107163,-9.959025,,,,10573.512881536111,11.74155,,,100,10573.512881536111,0.06,3.6709964,-91.91135776022568,88,,,1780000,,,0.26563674782448765,,,,130198.71613088662,21.700577,24005.67779107163,31429.2587294615,0.0056777457,0.0,130198.71613088662,,88,,100,,,0.06,0.0,,0.0,-91.91135776022568,31429.2587294615
,20865.779712612377,-14.282307,,,,10883.058880772984,3.7886438,,,100,10883.058880772984,0.03,3.6503742,-33.1301401433176,89,,,1800000,,,0.28704790191345475,,,,67170.4088096432,18.07095,20865.779712612377,31108.440335513136,0.006994056,0.0,67170.4088096432,,89,,100,,,0.03,0.0,,0.0,-33.1301401433176,31108.440335513136
83950.02597134953,23310.454980585437,8.301525,9,-16.673914537074417,25558.697934891727,9228.159840763969,25.095415,10,29735.813358567644,100,9228.159840763969,0.06,3.646729,-97.61496605700047,90,0.1,9,1820000,10,0.1,0.3280664759044959,-16.673914537074417,0.0,29735.813358567633,103940.14730148128,16.79389,23310.454980585437,25217.652841338735,0.007571752,0.0,103940.14730148128,29735.813358567633,90,25558.697934891727,100,29735.813358567644,0.0,0.06,0.0,83950.02597134953,0.0,-97.61496605700047,25217.652841338735
,21910.438049663215,9.964025,,,,10534.25091924122,28.449146,,,100,10534.25091924122,0.03,3.632865,-80.495962699927,91,,,1840000,,,0.19512065641773269,,,,128435.4623517049,18.485123,21910.438049663215,31260.425111211174,0.0075575914,0.0,128435.4623517049,,91,,100,,,0.03,0.0,,0.0,-80.495962699927,31260.425111211174
,22564.735819136382,-37.13533,,,,8375.179385696827,-16.990047,,,100,8375.179385696827,0.05,3.6142347,-107.07531327013372,92,,,1860000,,,0.42572358783635667,,,,101383.37626764958,20.145283,22564.735819136382,24797.191450422484,0.005700872,0.0,101383.37626764958,,92,,100,,,0.05,0.0,,0.0,-107.07531327013372,24797.191450422484
,27274.612048548406,-19.904669,,,,9924.130509096649,2.9579875,,,100,9924.130509096649,0.12,3.583072,-107.96643663308863,93,,,1880000,,,0.28846716988341914,,,,116545.2765736131,22.862656,27274.612048548406,26622.927115645056,0.005018936,0.0,116545.2765736131,,93,,100,,,0.12,0.0,,0.0,-107.96643663308863,26622.927115645056
,27099.896224335498,-5.5732875,,,,11072.694602751164,16.802456,,,100,11072.694602751164,0.05,3.554603,-103.29093547252874,94,,,1900000,,,0.24569121336563904,,,,128533.83818526712,22.375744,27099.896224335498,30329.87145236962,0.005769082,0.0,128533.83818526712,,94,,100,,,0.05,0.0,,0.0,-103.29093547252874,30329.87145236962
,22847.440149213242,-9.410638,,,,9628.288169197409,10.064378,,,100,9628.288169197409,0.05,3.5363219,-104.88859733734012,95,,,1920000,,,0.30376831942823634,,,,117582.29075112558,19.475016,22847.440149213242,27317.801717201575,0.0049835527,0.0,117582.29075112558,,95,,100,,,0.05,0.0,,0.0,-104.88859733734012,27317.801717201575
,24610.690112410928,-9.308988,,,,9170.071665481428,11.714625,,,100,9170.071665481428,0.08,3.5218284,-94.49282615056096,96,,,1940000,,,0.2852100549872886,,,,140495.3278816334,21.023613,24610.690112410928,24409.04322142332,0.0056349332,0.0,140495.3278816334,,96,,100,,,0.08,0.0,,0.0,-94.49282615056096,24409.04322142332
,27811.791417183944,2.9572437,,,,10626.784465463143,22.753143,,,100,10626.784465463143,0.04,3.5069995,-85.335532359725,97,,,1960000,,,0.1729298811384551,,,,172134.3336803651,19.7959,27811.791417183944,31635.10995045424,0.0056092436,0.0,172134.3336803651,,97,,100,,,0.04,0.0,,0.0,-85.335532359725,31635.10995045424
,32191.33618803521,-10.513669,,,,12598.426839571855,14.499043,,,100,12598.426839571855,0.15,3.481129,-62.51280645786567,98,,,1980000,,,0.29005391262919744,,,,139672.11280952313,25.012712,32191.33618803521,35808.83723472776,0.0055987136,0.0,139672.11280952313,,98,,100,,,0.15,0.0,,0.0,-62.51280645786567,35808.83723472776
,29525.186803756886,-13.962112,,,,11571.078899223408,15.854094,,,100,11571.078899223408,0.05,3.4491436,-90.89236595892201,99,,,2000000,,,0.2965804291587343,,,,158087.45867458187,29.816206,29525.186803756886,34375.294417157245,0.008259891,0.0,158087.45867458187,,99,,100,,,0.05,0.0,,0.0,-90.89236595892201,34375.294417157245
