policy/KLBefore,policy/KL,Average/TerminationRate,MetaTest/Average/Iteration,MetaTest/push-back-v1/MinReturn,MetaTest/Average/TerminationRate,Average/AverageReturn,push-back-v1/StdReturn,policy/LossAfter,LinearFeatureBaseline/ExplainedVariance,Average/MaxReturn,MetaTest/push-back-v1/MaxReturn,push-back-v1/MinReturn,MetaTest/push-back-v1/AverageReturn,MetaTest/Average/StdReturn,push-back-v1/AverageReturn,MetaTest/Average/SuccessRate,MetaTest/push-back-v1/StdReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/MinReturn,Average/SuccessRate,Average/MinReturn,TotalEnvSteps,push-back-v1/Iteration,push-back-v1/AverageDiscountedReturn,MetaTest/Average/AverageReturn,push-back-v1/MaxReturn,push-back-v1/NumEpisodes,policy/LossBefore,push-back-v1/SuccessRate,MetaTest/push-back-v1/TerminationRate,Average/AverageDiscountedReturn,policy/dLoss,Average/Iteration,MetaTest/push-back-v1/Iteration,policy/Entropy,MetaTest/push-back-v1/NumEpisodes,MetaTest/push-back-v1/AverageDiscountedReturn,Average/StdReturn,MetaTest/push-back-v1/SuccessRate,MetaTest/Average/NumEpisodes,MetaTest/Average/MaxReturn,Average/NumEpisodes,push-back-v1/TerminationRate
0.0,0.017978596,0.0,,,,-43.2944672857154,4.719036556199966,-0.01758875,0.4689219699733601,-33.83557012760344,,-55.410332486008265,,,-43.2944672857154,,,,,0.0,-55.410332486008265,500000,24,-18.16782604628103,,-33.83557012760344,100,-0.010322626,0.0,,-18.16782604628103,0.007266124,24,,5.4253945,,,4.719036556199966,,,,100,0.0
0.0,0.022015745,0.0,,,,-48.23661107163838,10.393226444305588,-0.02336024,0.46257347056973397,-31.796872709454476,,-79.25695171698582,,,-48.23661107163838,,,,,0.0,-79.25695171698582,520000,25,-19.41131635304877,,-31.796872709454476,100,-0.010695164,0.0,,-19.41131635304877,0.012665075,25,,5.4202733,,,10.393226444305588,,,,100,0.0
0.0,0.02587696,0.0,,,,-46.40197613760166,6.9338904799396035,-0.016852314,0.4326432930094902,-34.033127817265346,,-68.93093691330378,,,-46.40197613760166,,,,,0.0,-68.93093691330378,540000,26,-19.60799643863314,,-34.033127817265346,100,-0.005519252,0.0,,-19.60799643863314,0.011333061,26,,5.412165,,,6.9338904799396035,,,,100,0.0
0.0,0.017175363,0.0,,,,-49.44515228734777,8.98609769996661,-0.02287504,0.4476779897016161,-32.32982365335206,,-81.7718170115103,,,-49.44515228734777,,,,,0.0,-81.7718170115103,560000,27,-19.433712191222455,,-32.32982365335206,100,-0.0118422145,0.0,,-19.433712191222455,0.011032826,27,,5.4064665,,,8.98609769996661,,,,100,0.0
0.0,0.00606226,0.0,,,,-43.061273682622385,5.2535668338292325,-0.0056873728,0.4963471568324478,-33.4309203506408,,-58.064073634345576,,,-43.061273682622385,,,,,0.0,-58.064073634345576,580000,28,-18.409701566763456,,-33.4309203506408,100,-0.004646408,0.0,,-18.409701566763456,0.0010409649,28,,5.4002986,,,5.2535668338292325,,,,100,0.0
0.0,0.008846526,0.0,,,,-44.07291689091364,7.40375185630039,-0.007842302,0.4677470133606708,-30.205913031701364,,-69.88021712577047,,,-44.07291689091364,,,,,0.0,-69.88021712577047,600000,29,-18.198744230141678,,-30.205913031701364,100,-0.0018965271,0.0,,-18.198744230141678,0.005945775,29,,5.3966374,,,7.40375185630039,,,,100,0.0
0.0,0.014530217,0.0,3,-57.68950330148715,0.0,-43.391430847811904,4.891851175873316,-0.014127954,0.48571806941173545,-33.65335027378162,-35.9298586207654,-56.286396357100855,-45.52914660485624,6.987830036492403,-43.391430847811904,0.0,6.987830036492403,-45.52914660485624,-57.68950330148715,0.0,-56.286396357100855,620000,30,-18.448871483258852,-45.52914660485624,-33.65335027378162,100,-0.0063579376,0.0,0.0,-18.448871483258852,0.0077700163,30,3,5.3956275,10,-45.52914660485624,4.891851175873316,0.0,10,-35.9298586207654,100,0.0
0.0,0.0048424858,0.0,,,,-43.26570941761943,5.489798701437141,-0.006320627,0.5069134663544552,-33.39330648501956,,-62.85947250072581,,,-43.26570941761943,,,,,0.0,-62.85947250072581,640000,31,-18.159683889509573,,-33.39330648501956,100,-0.0066347695,0.0,,-18.159683889509573,-0.00031414255,31,,5.3893576,,,5.489798701437141,,,,100,0.0
0.0,0.013464694,0.0,,,,-42.032941763843176,6.525721210918378,-0.008061926,0.4892896900191397,-31.665108438945843,,-60.99775141982782,,,-42.032941763843176,,,,,0.0,-60.99775141982782,660000,32,-17.675440487136974,,-31.665108438945843,100,-0.002789949,0.0,,-17.675440487136974,0.005271977,32,,5.3867617,,,6.525721210918378,,,,100,0.0
0.0,0.025256207,0.0,,,,-42.847859311026625,5.12950398818755,-0.02048578,0.5296768514007317,-31.64833381428082,,-57.775883483006105,,,-42.847859311026625,,,,,0.0,-57.775883483006105,680000,33,-18.444713844046383,,-31.64833381428082,100,-0.008754321,0.0,,-18.444713844046383,0.011731458,33,,5.389236,,,5.12950398818755,,,,100,0.0
0.0,0.017078064,0.0,,,,-46.715872781697215,9.07002836176346,-0.020729657,0.47053500356226086,-33.70202620401904,,-76.24848279750515,,,-46.715872781697215,,,,,0.0,-76.24848279750515,700000,34,-18.637380307405817,,-33.70202620401904,100,-0.0032970856,0.0,,-18.637380307405817,0.017432572,34,,5.3931437,,,9.07002836176346,,,,100,0.0
0.0,0.013517925,0.0,,,,-39.9796050639008,4.5331414232575025,-0.010639838,0.4547367599394394,-31.325253421795807,,-53.774068027623414,,,-39.9796050639008,,,,,0.0,-53.774068027623414,720000,35,-17.28750607360658,,-31.325253421795807,100,-0.004887674,0.0,,-17.28750607360658,0.005752164,35,,5.395856,,,4.5331414232575025,,,,100,0.0
0.0,0.019007383,0.0,,,,-46.769301238711954,9.08699662286874,-0.019325674,0.555397891937093,-33.48191071683873,,-69.24968380643128,,,-46.769301238711954,,,,,0.0,-69.24968380643128,740000,36,-18.64866151962395,,-33.48191071683873,100,-0.0035071014,0.0,,-18.64866151962395,0.015818572,36,,5.3927054,,,9.08699662286874,,,,100,0.0
0.0,0.020056468,0.0,,,,-41.991758423756856,4.644651955136274,-0.010748438,0.5164739776261318,-33.157546508929215,,-60.862306514570314,,,-41.991758423756856,,,,,0.0,-60.862306514570314,760000,37,-18.028909706214908,,-33.157546508929215,100,-0.0065320707,0.0,,-18.028909706214908,0.004216367,37,,5.3827567,,,4.644651955136274,,,,100,0.0
0.0,0.016496586,0.0,,,,-46.33137243227934,7.965692625038833,-0.014476893,0.4872241926733134,-30.290992036507266,,-65.04756255763414,,,-46.33137243227934,,,,,0.0,-65.04756255763414,780000,38,-18.509982349513276,,-30.290992036507266,100,-0.008517324,0.0,,-18.509982349513276,0.0059595685,38,,5.3665915,,,7.965692625038833,,,,100,0.0
0.0,0.009588509,0.0,,,,-39.6692824994353,4.650649535227098,-0.008244623,0.4210298804507733,-31.173893084708006,,-54.67486932821965,,,-39.6692824994353,,,,,0.0,-54.67486932821965,800000,39,-17.571792266042184,,-31.173893084708006,100,-0.008071974,0.0,,-17.571792266042184,0.00017264951,39,,5.3541107,,,4.650649535227098,,,,100,0.0
0.0,0.010997115,0.0,4,-56.37251155684924,0.0,-41.04977439622595,6.332379419997759,-0.0073538576,0.4180271063693337,-28.250362760294863,-33.46778612620749,-62.369888542348875,-42.734750644273845,7.1338256716950506,-41.04977439622595,0.0,7.1338256716950506,-42.734750644273845,-56.37251155684924,0.0,-62.369888542348875,820000,40,-17.603489094802185,-42.734750644273845,-28.250362760294863,100,-0.005551758,0.0,0.0,-17.603489094802185,0.0018020994,40,4,5.3416314,10,-42.734750644273845,6.332379419997759,0.0,10,-33.46778612620749,100,0.0
0.0,0.013237451,0.0,,,,-38.83114025341772,5.255816844117854,-0.00770196,0.488957614251081,-30.243486429964552,,-57.007403508303796,,,-38.83114025341772,,,,,0.0,-57.007403508303796,840000,41,-17.442956923512842,,-30.243486429964552,100,-0.0059256814,0.0,,-17.442956923512842,0.0017762785,41,,5.3271255,,,5.255816844117854,,,,100,0.0
0.0,0.018658128,0.0,,,,-38.526610043133246,6.8561345136023055,-0.014709912,0.47873515898267804,-27.291079589067717,,-57.75093364172455,,,-38.526610043133246,,,,,0.0,-57.75093364172455,860000,42,-16.73454984439938,,-27.291079589067717,100,-0.009255594,0.0,,-16.73454984439938,0.0054543186,42,,5.3172407,,,6.8561345136023055,,,,100,0.0
0.0,0.015087132,0.0,,,,-38.0797632760339,5.465605061218197,-0.009318446,0.5482699526445903,-27.531385767984553,,-64.25565379211132,,,-38.0797632760339,,,,,0.0,-64.25565379211132,880000,43,-17.28007292779533,,-27.531385767984553,100,-0.006113184,0.0,,-17.28007292779533,0.0032052617,43,,5.307227,,,5.465605061218197,,,,100,0.0
0.0,0.0101667065,0.0,,,,-36.224980050207904,6.300734007862027,-0.004652054,0.43981390028501155,-24.394323487067737,,-60.519853798829196,,,-36.224980050207904,,,,,0.0,-60.519853798829196,900000,44,-16.445016214781592,,-24.394323487067737,100,0.00072711945,0.0,,-16.445016214781592,0.0053791734,44,,5.292773,,,6.300734007862027,,,,100,0.0
0.0,0.012330964,0.0,,,,-35.75276050336967,4.419258288168304,-0.008740169,0.4957271355685159,-26.831722157286237,,-49.313064957720904,,,-35.75276050336967,,,,,0.0,-49.313064957720904,920000,45,-16.714089911668328,,-26.831722157286237,100,-0.0049496056,0.0,,-16.714089911668328,0.0037905634,45,,5.2820253,,,4.419258288168304,,,,100,0.0
0.0,0.012691736,0.0,,,,-37.02833301663264,7.884710112201887,-0.010451332,0.439549439385267,-25.234546942646784,,-64.83888534131022,,,-37.02833301663264,,,,,0.0,-64.83888534131022,940000,46,-16.712073012248126,,-25.234546942646784,100,-0.0019627197,0.0,,-16.712073012248126,0.008488612,46,,5.2675853,,,7.884710112201887,,,,100,0.0
0.0,0.011435915,0.0,,,,-35.6885542033459,4.07788639062379,-0.0068873023,0.44484150445520365,-25.850507208609667,,-46.02483365216944,,,-35.6885542033459,,,,,0.0,-46.02483365216944,960000,47,-16.39941364920851,,-25.850507208609667,100,-0.005243036,0.0,,-16.39941364920851,0.0016442663,47,,5.2559786,,,4.07788639062379,,,,100,0.0
0.0,0.011161285,0.0,,,,-34.25088995378296,6.149352638895917,-0.011639253,0.5061161859311527,-22.85294045715404,,-52.40325497505898,,,-34.25088995378296,,,,,0.0,-52.40325497505898,980000,48,-15.746995880907793,,-22.85294045715404,100,-0.008202824,0.0,,-15.746995880907793,0.0034364294,48,,5.241927,,,6.149352638895917,,,,100,0.0
0.0,0.020771777,0.0,,,,-34.60286348323762,4.588290809409798,-0.0047370195,0.5584535220528902,-27.111010907791407,,-50.731850259265244,,,-34.60286348323762,,,,,0.0,-50.731850259265244,1000000,49,-15.870149970984455,,-27.111010907791407,100,-0.0019572296,0.0,,-15.870149970984455,0.00277979,49,,5.227107,,,4.588290809409798,,,,100,0.0
0.0,0.012749606,0.0,5,-43.32377076562392,0.0,-35.445449153723374,6.5431673114763615,-0.00939471,0.456863745161179,-25.46058680048029,-28.137829423866158,-55.834974516749845,-36.212880166925025,4.628128690590433,-35.445449153723374,0.0,4.628128690590433,-36.21288016692503,-43.32377076562392,0.0,-55.834974516749845,1020000,50,-15.745024041658008,-36.212880166925025,-25.46058680048029,100,-0.005120494,0.0,0.0,-15.745024041658008,0.004274216,50,5,5.2154665,10,-36.21288016692503,6.5431673114763615,0.0,10,-28.137829423866158,100,0.0
0.0,0.010488175,0.0,,,,-32.405170535403975,4.165791136704882,-0.0109178405,0.43249162564692245,-24.320984090040167,,-48.161902328417284,,,-32.405170535403975,,,,,0.0,-48.161902328417284,1040000,51,-15.242616887738645,,-24.320984090040167,100,-0.0052463105,0.0,,-15.242616887738645,0.00567153,51,,5.208229,,,4.165791136704882,,,,100,0.0
0.0,0.011922029,0.0,,,,-33.576292278132485,4.982359091002256,-0.007377707,0.4839091372141804,-24.728966756530355,,-47.0526397150917,,,-33.576292278132485,,,,,0.0,-47.0526397150917,1060000,52,-15.4741009265639,,-24.728966756530355,100,-0.003986257,0.0,,-15.4741009265639,0.0033914498,52,,5.195407,,,4.982359091002256,,,,100,0.0
0.0,0.008795382,0.0,,,,-32.02268873069519,3.234549844736846,-0.007414386,0.4304010241378874,-24.28357088619633,,-44.89461900781345,,,-32.02268873069519,,,,,0.0,-44.89461900781345,1080000,53,-14.968666357504363,,-24.28357088619633,100,-0.004621084,0.0,,-14.968666357504363,0.0027933023,53,,5.1830587,,,3.234549844736846,,,,100,0.0
0.0,0.0029910628,0.0,,,,-32.72658457765403,5.34721530818886,-0.0028325377,0.37397258641402387,-22.16136668816405,,-51.74841415034705,,,-32.72658457765403,,,,,0.0,-51.74841415034705,1100000,54,-15.028633936419423,,-22.16136668816405,100,-0.003368198,0.0,,-15.028633936419423,-0.0005356602,54,,5.1687956,,,5.34721530818886,,,,100,0.0
0.0,0.0068516424,0.0,,,,-32.00192598880141,5.228111998735829,-0.004987264,0.4526356143963015,-23.456969493722852,,-58.06661403582873,,,-32.00192598880141,,,,,0.0,-58.06661403582873,1120000,55,-14.820226015211604,,-23.456969493722852,100,-0.0068371613,0.0,,-14.820226015211604,-0.0018498972,55,,5.151169,,,5.228111998735829,,,,100,0.0
0.0,0.014423303,0.0,,,,-32.35659648013236,3.8182910209102783,-0.0025883317,0.3772011047469538,-23.94853900000871,,-42.79902079546611,,,-32.35659648013236,,,,,0.0,-42.79902079546611,1140000,56,-14.61287038893226,,-23.94853900000871,100,-0.0024863663,0.0,,-14.61287038893226,0.00010196539,56,,5.1381845,,,3.8182910209102783,,,,100,0.0
0.0,0.013226738,0.0,,,,-32.05630139120647,4.566578598425302,-0.007528066,0.43076978408105804,-23.98036990734393,,-45.35416434249875,,,-32.05630139120647,,,,,0.0,-45.35416434249875,1160000,57,-14.686330973844886,,-23.98036990734393,100,-0.0050233644,0.0,,-14.686330973844886,0.0025047017,57,,5.1302648,,,4.566578598425302,,,,100,0.0
0.0,0.009347333,0.0,,,,-31.514187467666012,3.4975256328782427,-0.005679906,0.4707009429928246,-23.803875555524336,,-47.22675280450575,,,-31.514187467666012,,,,,0.0,-47.22675280450575,1180000,58,-14.443329836715048,,-23.803875555524336,100,-0.0038221427,0.0,,-14.443329836715048,0.0018577632,58,,5.1232915,,,3.4975256328782427,,,,100,0.0
0.0,0.012880878,0.0,,,,-31.323747985520896,4.000200510979688,-0.0019972294,0.49391023302406045,-23.749672696267822,,-45.82002369355064,,,-31.323747985520896,,,,,0.0,-45.82002369355064,1200000,59,-14.452721433857526,,-23.749672696267822,100,-0.00091314013,0.0,,-14.452721433857526,0.0010840893,59,,5.116729,,,4.000200510979688,,,,100,0.0
0.0,0.010789824,0.0,6,-32.684583542620324,0.0,-30.44663672830448,2.736403174775257,-0.00081920397,0.5034059562449036,-24.23223729386909,-28.2727857081943,-37.53118646022849,-29.88369258897871,1.3152501342247276,-30.44663672830448,0.0,1.3152501342247276,-29.883692588978704,-32.684583542620324,0.0,-37.53118646022849,1220000,60,-14.046165468743585,-29.88369258897871,-24.23223729386909,100,0.0010914505,0.0,0.0,-14.046165468743585,0.0019106544,60,6,5.1108465,10,-29.883692588978704,2.736403174775257,0.0,10,-28.2727857081943,100,0.0
0.0,0.0114059225,0.0,,,,-31.216882401478024,4.663782208094606,-0.008464745,0.3746174114167138,-22.018655699156504,,-47.113658239782204,,,-31.216882401478024,,,,,0.0,-47.113658239782204,1240000,61,-14.172469589477712,,-22.018655699156504,100,-0.005328192,0.0,,-14.172469589477712,0.0031365533,61,,5.106433,,,4.663782208094606,,,,100,0.0
0.0,0.009608801,0.0,,,,-30.49009120756305,3.507344622917935,-0.0050136885,0.45742816658483587,-24.607807292559187,,-49.40732559616163,,,-30.49009120756305,,,,,0.0,-49.40732559616163,1260000,62,-14.00080150995001,,-24.607807292559187,100,-0.0032683655,0.0,,-14.00080150995001,0.001745323,62,,5.10083,,,3.507344622917935,,,,100,0.0
0.0,0.003585947,0.0,,,,-29.790329209488906,3.784506055337158,0.0001701416,0.3553804855776067,-22.98080409980002,,-45.89509599218314,,,-29.790329209488906,,,,,0.0,-45.89509599218314,1280000,63,-13.758295505151793,,-22.98080409980002,100,-0.0015148597,0.0,,-13.758295505151793,-0.0016850013,63,,5.0883226,,,3.784506055337158,,,,100,0.0
0.0,0.003032266,0.0,,,,-30.097221219032875,3.2354775239900846,0.0016288491,0.44051716404702956,-24.580345151513136,,-39.50750581013609,,,-30.097221219032875,,,,,0.0,-39.50750581013609,1300000,64,-13.912925249511332,,-24.580345151513136,100,0.00011800537,0.0,,-13.912925249511332,-0.0015108438,64,,5.078738,,,3.2354775239900846,,,,100,0.0
0.0,0.0050541935,0.0,,,,-29.520495997705897,2.5952083523152343,0.0006062996,0.42742393369109355,-22.50766952981825,,-37.709466146386426,,,-29.520495997705897,,,,,0.0,-37.709466146386426,1320000,65,-13.60411332746446,,-22.50766952981825,100,0.0002768177,0.0,,-13.60411332746446,-0.0003294819,65,,5.071418,,,2.5952083523152343,,,,100,0.0
0.0,0.0019420036,0.0,,,,-29.411323542437604,3.593217239437134,0.00068547705,0.4097967935214186,-22.584906516605535,,-37.24751438897527,,,-29.411323542437604,,,,,0.0,-37.24751438897527,1340000,66,-13.539215687254169,,-22.584906516605535,100,-0.0005678646,0.0,,-13.539215687254169,-0.0012533417,66,,5.0602736,,,3.593217239437134,,,,100,0.0
